27.68	57.90	0.105
27.68	57.91	0.105
27.68	57.92	0.105
27.68	57.93	0.105
27.69	57.94	0.105
27.69	57.95	0.105
27.69	57.95	0.105
27.69	57.96	0.105
27.69	57.97	0.105
27.69	57.98	0.105
27.70	57.99	0.105
27.70	58.00	0.105
27.70	58.00	0.105
27.70	58.01	0.105
27.70	58.02	0.105
27.71	58.03	0.105
27.71	58.04	0.105
27.71	58.05	0.105
27.71	58.05	0.105
27.71	58.06	0.105
27.71	58.07	0.105
27.72	58.08	0.105
27.72	58.09	0.105
27.72	58.10	0.105
27.72	58.10	0.105
27.72	58.11	0.105
27.72	58.12	0.105
27.73	58.13	0.105
27.73	58.14	0.105
27.73	58.15	0.105
27.73	58.15	0.105
27.73	58.16	0.105
27.73	58.17	0.105
27.73	58.18	0.105
27.74	58.19	0.105
27.74	58.20	0.105
27.74	58.20	0.105
27.74	58.21	0.105
27.74	58.22	0.105
27.74	58.23	0.105
27.75	58.24	0.105
27.75	58.25	0.105
27.75	58.25	0.105
27.75	58.26	0.105
27.75	58.27	0.105
27.76	58.28	0.105
27.76	58.29	0.105
27.76	58.30	0.106
27.76	58.30	0.106
27.76	58.31	0.106
27.76	58.32	0.106
27.77	58.33	0.106
27.77	58.34	0.106
27.77	58.34	0.106
27.77	58.35	0.106
27.77	58.36	0.106
27.77	58.37	0.106
27.78	58.38	0.106
27.78	58.39	0.106
27.78	58.40	0.106
27.78	58.40	0.106
27.78	58.41	0.106
27.78	58.42	0.106
27.78	58.43	0.106
27.79	58.44	0.106
27.79	58.44	0.106
27.79	58.45	0.106
27.79	58.46	0.106
27.79	58.47	0.106
27.79	58.48	0.106
27.80	58.49	0.106
27.80	58.50	0.106
27.80	58.50	0.106
27.80	58.51	0.106
27.80	58.52	0.106
27.81	58.53	0.106
27.81	58.54	0.106
27.81	58.55	0.106
27.81	58.55	0.106
27.81	58.56	0.106
27.81	58.57	0.106
27.82	58.58	0.106
27.82	58.59	0.106
27.82	58.59	0.106
27.82	58.60	0.106
27.82	58.61	0.106
27.82	58.62	0.106
27.83	58.63	0.106
27.83	58.64	0.106
27.83	58.65	0.106
27.83	58.65	0.106
27.83	58.66	0.106
27.83	58.67	0.106
27.83	58.68	0.106
27.84	58.69	0.106
27.84	58.70	0.106
27.84	58.70	0.106
27.84	58.71	0.106
27.84	58.72	0.106
27.84	58.73	0.106
27.85	58.74	0.106
27.85	58.75	0.106
27.85	58.75	0.106
27.85	58.76	0.106
27.85	58.77	0.106
27.86	58.78	0.106
27.86	58.79	0.106
27.86	58.80	0.106
27.86	58.80	0.106
27.86	58.81	0.106
27.86	58.82	0.106
27.87	58.83	0.106
27.87	58.84	0.106
27.87	58.85	0.106
27.87	58.85	0.106
27.87	58.86	0.106
27.87	58.87	0.106
27.88	58.88	0.106
27.88	58.89	0.106
27.88	58.90	0.106
27.88	58.90	0.106
27.88	58.91	0.106
27.88	58.92	0.106
27.88	58.93	0.106
27.89	58.94	0.106
27.89	58.95	0.106
27.89	58.95	0.106
27.89	58.96	0.106
27.89	58.97	0.106
27.89	58.98	0.106
27.90	58.99	0.106
27.90	59.00	0.106
27.90	59.00	0.106
27.90	59.01	0.107
27.90	59.02	0.107
27.91	59.03	0.107
27.91	59.04	0.107
27.91	59.05	0.107
27.91	59.06	0.107
27.91	59.06	0.107
27.91	59.07	0.107
27.92	59.08	0.107
27.92	59.09	0.107
27.92	59.10	0.107
27.92	59.10	0.107
27.92	59.11	0.107
27.92	59.12	0.107
27.93	59.13	0.107
27.93	59.14	0.107
27.93	59.15	0.107
27.93	59.15	0.107
27.93	59.16	0.107
27.93	59.17	0.107
27.93	59.18	0.107
27.94	59.19	0.107
27.94	59.20	0.107
27.94	59.20	0.107
27.94	59.21	0.107
27.94	59.22	0.107
27.94	59.23	0.107
27.95	59.24	0.107
27.95	59.25	0.107
27.95	59.26	0.107
27.95	59.26	0.107
27.95	59.27	0.107
27.96	59.28	0.107
27.96	59.29	0.107
27.96	59.30	0.107
27.96	59.30	0.107
27.96	59.31	0.107
27.96	59.32	0.107
27.97	59.33	0.107
27.97	59.34	0.107
27.97	59.35	0.107
27.97	59.36	0.107
27.97	59.36	0.107
27.97	59.37	0.107
27.98	59.38	0.107
27.98	59.39	0.107
27.98	59.40	0.107
27.98	59.40	0.107
27.98	59.41	0.107
27.98	59.42	0.107
27.98	59.43	0.107
27.99	59.44	0.107
27.99	59.45	0.107
27.99	59.45	0.107
27.99	59.46	0.107
27.99	59.47	0.107
27.99	59.48	0.107
28.00	59.49	0.107
28.00	59.50	0.107
28.00	59.51	0.107
28.00	59.51	0.107
28.00	59.52	0.107
28.01	59.53	0.107
28.01	59.54	0.107
28.01	59.55	0.107
28.01	59.56	0.107
28.01	59.56	0.107
28.01	59.57	0.107
28.02	59.58	0.107
28.02	59.59	0.107
28.02	59.60	0.107
28.02	59.60	0.107
28.02	59.61	0.107
28.02	59.62	0.107
28.03	59.63	0.107
28.03	59.64	0.107
28.03	59.65	0.107
28.03	59.66	0.107
28.03	59.66	0.107
28.03	59.67	0.107
28.03	59.68	0.107
28.04	59.69	0.107
28.04	59.70	0.107
28.04	59.71	0.108
28.04	59.71	0.108
28.04	59.72	0.108
28.04	59.73	0.108
28.05	59.74	0.108
28.05	59.75	0.108
28.05	59.76	0.108
28.05	59.76	0.108
28.05	59.77	0.108
28.06	59.78	0.108
28.06	59.79	0.108
28.06	59.80	0.108
28.06	59.80	0.108
28.06	59.81	0.108
28.06	59.82	0.108
28.07	59.83	0.108
28.07	59.84	0.108
28.07	59.85	0.108
28.07	59.85	0.108
28.07	59.86	0.108
28.07	59.87	0.108
28.08	59.88	0.108
28.08	59.89	0.108
28.08	59.90	0.108
28.08	59.90	0.108
28.08	59.91	0.108
28.08	59.92	0.108
28.08	59.93	0.108
28.09	59.94	0.108
28.09	59.95	0.108
28.09	59.96	0.108
28.09	59.96	0.108
28.09	59.97	0.108
28.09	59.98	0.108
28.10	59.99	0.108
28.10	60.00	0.108
28.10	60.00	0.108
28.10	60.01	0.108
28.10	60.02	0.108
28.11	60.03	0.108
28.11	60.04	0.108
28.11	60.05	0.108
28.11	60.06	0.108
28.11	60.06	0.108
28.11	60.07	0.108
28.12	60.08	0.108
28.12	60.09	0.108
28.12	60.10	0.108
28.12	60.10	0.108
28.12	60.11	0.108
28.12	60.12	0.108
28.13	60.13	0.108
28.13	60.14	0.108
28.13	60.15	0.108
28.13	60.15	0.108
28.13	60.16	0.108
28.13	60.17	0.108
28.13	60.18	0.108
28.14	60.19	0.108
28.14	60.20	0.108
28.14	60.21	0.108
28.14	60.21	0.108
28.14	60.22	0.108
28.14	60.23	0.108
28.15	60.24	0.108
28.15	60.25	0.108
28.15	60.26	0.108
28.15	60.26	0.108
28.15	60.27	0.108
28.16	60.28	0.108
28.16	60.29	0.108
28.16	60.30	0.108
28.16	60.31	0.108
28.16	60.31	0.108
28.16	60.32	0.108
28.17	60.33	0.108
28.17	60.34	0.108
28.17	60.35	0.108
28.17	60.35	0.108
28.17	60.36	0.108
28.17	60.37	0.108
28.18	60.38	0.108
28.18	60.39	0.108
28.18	60.40	0.108
28.18	60.40	0.108
28.18	60.41	0.109
28.18	60.42	0.109
28.18	60.43	0.109
28.19	60.44	0.109
28.19	60.45	0.109
28.19	60.46	0.109
28.19	60.46	0.109
28.19	60.47	0.109
28.19	60.48	0.109
28.20	60.49	0.109
28.20	60.50	0.109
28.20	60.51	0.109
28.20	60.51	0.109
28.20	60.52	0.109
28.21	60.53	0.109
28.21	60.54	0.109
28.21	60.55	0.109
28.21	60.55	0.109
28.21	60.56	0.109
28.21	60.57	0.109
28.22	60.58	0.109
28.22	60.59	0.109
28.22	60.60	0.109
28.22	60.61	0.109
28.22	60.61	0.109
28.22	60.62	0.109
28.23	60.63	0.109
28.23	60.64	0.109
28.23	60.65	0.109
28.23	60.65	0.109
28.23	60.66	0.109
28.23	60.67	0.109
28.23	60.68	0.109
28.24	60.69	0.109
28.24	60.70	0.109
28.24	60.70	0.109
28.24	60.71	0.109
28.24	60.72	0.109
28.24	60.73	0.109
28.25	60.74	0.109
28.25	60.75	0.109
28.25	60.76	0.109
28.25	60.76	0.109
28.25	60.77	0.109
28.26	60.78	0.109
28.26	60.79	0.109
28.26	60.80	0.109
28.26	60.81	0.109
28.26	60.81	0.109
28.26	60.82	0.109
28.27	60.83	0.109
28.27	60.84	0.109
28.27	60.85	0.109
28.27	60.86	0.109
28.27	60.86	0.109
28.27	60.87	0.109
28.28	60.88	0.109
28.28	60.89	0.109
28.28	60.90	0.109
28.28	60.90	0.109
28.28	60.91	0.109
28.28	60.92	0.109
28.28	60.93	0.109
28.29	60.94	0.109
28.29	60.95	0.109
28.29	60.95	0.109
28.29	60.96	0.109
28.29	60.97	0.109
28.29	60.98	0.109
28.30	60.99	0.109
28.30	61.00	0.109
28.30	61.01	0.109
28.30	61.01	0.109
28.30	61.02	0.109
28.31	61.03	0.109
28.31	61.04	0.109
28.31	61.05	0.109
28.31	61.06	0.109
28.31	61.06	0.109
28.31	61.07	0.109
28.32	61.08	0.109
28.32	61.09	0.109
28.32	61.10	0.109
28.32	61.11	0.110
28.32	61.11	0.110
28.32	61.12	0.110
28.33	61.13	0.110
28.33	61.14	0.110
28.33	61.15	0.110
28.33	61.16	0.110
28.33	61.16	0.110
28.33	61.17	0.110
28.33	61.18	0.110
28.34	61.19	0.110
28.34	61.20	0.110
28.34	61.20	0.110
28.34	61.21	0.110
28.34	61.22	0.110
28.34	61.23	0.110
28.35	61.24	0.110
28.35	61.25	0.110
28.35	61.25	0.110
28.35	61.26	0.110
28.35	61.27	0.110
28.36	61.28	0.110
28.36	61.29	0.110
28.36	61.30	0.110
28.36	61.31	0.110
28.36	61.31	0.110
28.36	61.32	0.110
28.37	61.33	0.110
28.37	61.34	0.110
28.37	61.35	0.110
28.37	61.36	0.110
28.37	61.36	0.110
28.37	61.37	0.110
28.38	61.38	0.110
28.38	61.39	0.110
28.38	61.40	0.110
28.38	61.41	0.110
28.38	61.41	0.110
28.38	61.42	0.110
28.38	61.43	0.110
28.39	61.44	0.110
28.39	61.45	0.110
28.39	61.45	0.110
28.39	61.46	0.110
28.39	61.47	0.110
28.39	61.48	0.110
28.40	61.49	0.110
28.40	61.50	0.110
28.40	61.50	0.110
28.40	61.51	0.110
28.40	61.52	0.110
28.41	61.53	0.110
28.41	61.54	0.110
28.41	61.55	0.110
28.41	61.55	0.110
28.41	61.56	0.110
28.41	61.57	0.110
28.42	61.58	0.110
28.42	61.59	0.110
28.42	61.60	0.110
28.42	61.61	0.110
28.42	61.61	0.110
28.42	61.62	0.110
28.43	61.63	0.110
28.43	61.64	0.110
28.43	61.65	0.110
28.43	61.66	0.110
28.43	61.66	0.110
28.43	61.67	0.110
28.43	61.68	0.110
28.44	61.69	0.110
28.44	61.70	0.110
28.44	61.71	0.110
28.44	61.71	0.110
28.44	61.72	0.110
28.44	61.73	0.110
28.45	61.74	0.110
28.45	61.75	0.110
28.45	61.76	0.110
28.45	61.76	0.110
28.45	61.77	0.110
28.46	61.78	0.110
28.46	61.79	0.110
28.46	61.80	0.110
28.46	61.81	0.110
28.46	61.81	0.110
28.46	61.82	0.111
28.47	61.83	0.111
28.47	61.84	0.111
28.47	61.85	0.111
28.47	61.86	0.111
28.47	61.86	0.111
28.47	61.87	0.111
28.48	61.88	0.111
28.48	61.89	0.111
28.48	61.90	0.111
28.48	61.91	0.111
28.48	61.91	0.111
28.48	61.92	0.111
28.48	61.93	0.111
28.49	61.94	0.111
28.49	61.95	0.111
28.49	61.96	0.111
28.49	61.96	0.111
28.49	61.97	0.111
28.49	61.98	0.111
28.50	61.99	0.111
28.50	62.00	0.111
28.50	62.01	0.111
28.50	62.01	0.111
28.50	62.02	0.111
28.51	62.03	0.111
28.51	62.04	0.111
28.51	62.05	0.111
28.51	62.06	0.111
28.51	62.06	0.111
28.51	62.07	0.111
28.52	62.08	0.111
28.52	62.09	0.111
28.52	62.10	0.111
28.52	62.11	0.111
28.52	62.12	0.111
28.52	62.12	0.111
28.53	62.13	0.111
28.53	62.14	0.111
28.53	62.15	0.111
28.53	62.16	0.111
28.53	62.16	0.111
28.53	62.17	0.111
28.53	62.18	0.111
28.54	62.19	0.111
28.54	62.20	0.111
28.54	62.21	0.111
28.54	62.21	0.111
28.54	62.22	0.111
28.54	62.23	0.111
28.55	62.24	0.111
28.55	62.25	0.111
28.55	62.26	0.111
28.55	62.26	0.111
28.55	62.27	0.111
28.56	62.28	0.111
28.56	62.29	0.111
28.56	62.30	0.111
28.56	62.30	0.111
28.56	62.31	0.111
28.56	62.32	0.111
28.57	62.33	0.111
28.57	62.34	0.111
28.57	62.35	0.111
28.57	62.36	0.111
28.57	62.36	0.111
28.57	62.37	0.111
28.58	62.38	0.111
28.58	62.39	0.111
28.58	62.40	0.112
28.58	62.41	0.112
28.58	62.41	0.112
28.58	62.42	0.112
28.58	62.43	0.112
28.59	62.44	0.112
28.59	62.45	0.112
28.59	62.46	0.112
28.59	62.46	0.112
28.59	62.47	0.112
28.59	62.48	0.112
28.60	62.49	0.112
28.60	62.50	0.112
28.60	62.51	0.112
28.60	62.51	0.112
28.60	62.52	0.112
28.61	62.53	0.112
28.61	62.54	0.112
28.61	62.55	0.112
28.61	62.56	0.112
28.61	62.56	0.112
28.61	62.57	0.112
28.62	62.58	0.112
28.62	62.59	0.112
28.62	62.60	0.112
28.62	62.61	0.112
28.62	62.61	0.112
28.62	62.62	0.112
28.63	62.63	0.112
28.63	62.64	0.112
28.63	62.65	0.112
28.63	62.66	0.112
28.63	62.66	0.112
28.63	62.67	0.112
28.63	62.68	0.112
28.64	62.69	0.112
28.64	62.70	0.112
28.64	62.71	0.112
28.64	62.71	0.112
28.64	62.72	0.112
28.64	62.73	0.112
28.65	62.74	0.112
28.65	62.75	0.112
28.65	62.76	0.112
28.65	62.76	0.112
28.65	62.77	0.112
28.66	62.78	0.112
28.66	62.79	0.112
28.66	62.80	0.112
28.66	62.81	0.112
28.66	62.81	0.112
28.66	62.82	0.112
28.67	62.83	0.112
28.67	62.84	0.112
28.67	62.85	0.112
28.67	62.85	0.112
28.67	62.86	0.112
28.67	62.87	0.112
28.68	62.88	0.112
28.68	62.89	0.112
28.68	62.90	0.112
28.68	62.91	0.112
28.68	62.91	0.112
28.68	62.92	0.112
28.68	62.93	0.112
28.69	62.94	0.112
28.69	62.95	0.112
28.69	62.96	0.112
28.69	62.96	0.112
28.69	62.97	0.112
28.69	62.98	0.112
28.70	62.99	0.112
28.70	63.00	0.112
28.70	63.01	0.112
28.70	63.01	0.112
28.70	63.02	0.112
28.71	63.03	0.112
28.71	63.04	0.112
28.71	63.05	0.112
28.71	63.06	0.112
28.71	63.06	0.112
28.71	63.07	0.112
28.72	63.08	0.112
28.72	63.09	0.112
28.72	63.10	0.112
28.72	63.11	0.112
28.72	63.11	0.112
28.72	63.12	0.112
28.73	63.13	0.112
28.73	63.14	0.112
28.73	63.15	0.113
28.73	63.16	0.113
28.73	63.16	0.113
28.73	63.17	0.113
28.73	63.18	0.113
28.74	63.19	0.113
28.74	63.20	0.113
28.74	63.21	0.113
28.74	63.21	0.113
28.74	63.22	0.113
28.74	63.23	0.113
28.75	63.24	0.113
28.75	63.25	0.113
28.75	63.26	0.113
28.75	63.26	0.113
28.75	63.27	0.113
28.76	63.28	0.113
28.76	63.29	0.113
28.76	63.30	0.113
28.76	63.30	0.113
28.76	63.31	0.113
28.76	63.32	0.113
28.77	63.33	0.113
28.77	63.34	0.113
28.77	63.35	0.113
28.77	63.36	0.113
28.77	63.36	0.113
28.77	63.37	0.113
28.78	63.38	0.113
28.78	63.39	0.113
28.78	63.40	0.113
28.78	63.40	0.113
28.78	63.41	0.113
28.78	63.42	0.113
28.78	63.43	0.113
28.79	63.44	0.113
28.79	63.45	0.113
28.79	63.45	0.113
28.79	63.46	0.113
28.79	63.47	0.113
28.79	63.48	0.113
28.80	63.49	0.113
28.80	63.50	0.113
28.80	63.51	0.113
28.80	63.51	0.113
28.80	63.52	0.113
28.81	63.53	0.113
28.81	63.54	0.113
28.81	63.55	0.113
28.81	63.56	0.113
28.81	63.56	0.113
28.81	63.57	0.113
28.82	63.58	0.113
28.82	63.59	0.113
28.82	63.60	0.113
28.82	63.61	0.113
28.82	63.61	0.113
28.82	63.62	0.113
28.83	63.63	0.113
28.83	63.64	0.113
28.83	63.65	0.113
28.83	63.66	0.113
28.83	63.67	0.113
28.83	63.67	0.113
28.83	63.68	0.113
28.84	63.69	0.113
28.84	63.70	0.113
28.84	63.71	0.113
28.84	63.71	0.113
28.84	63.72	0.113
28.84	63.73	0.113
28.85	63.74	0.113
28.85	63.75	0.113
28.85	63.76	0.113
28.85	63.76	0.113
28.85	63.77	0.113
28.86	63.78	0.113
28.86	63.79	0.113
28.86	63.80	0.113
28.86	63.81	0.113
28.86	63.81	0.113
28.86	63.82	0.113
28.87	63.83	0.113
28.87	63.84	0.113
28.87	63.85	0.113
28.87	63.86	0.113
28.87	63.86	0.113
28.87	63.87	0.113
28.88	63.88	0.113
28.88	63.89	0.113
28.88	63.90	0.113
28.88	63.91	0.113
28.88	63.91	0.113
28.88	63.92	0.113
28.88	63.93	0.114
28.89	63.94	0.114
28.89	63.95	0.114
28.89	63.96	0.114
28.89	63.96	0.114
28.89	63.97	0.114
28.89	63.98	0.114
28.90	63.99	0.114
28.90	64.00	0.114
28.90	64.01	0.114
28.90	64.01	0.114
28.90	64.02	0.114
28.91	64.03	0.114
28.91	64.04	0.114
28.91	64.05	0.114
28.91	64.06	0.114
28.91	64.06	0.114
28.91	64.07	0.114
28.92	64.08	0.114
28.92	64.09	0.114
28.92	64.10	0.114
28.92	64.11	0.114
28.92	64.11	0.114
28.92	64.12	0.114
28.93	64.13	0.114
28.93	64.14	0.114
28.93	64.15	0.114
28.93	64.16	0.114
28.93	64.16	0.114
28.93	64.17	0.114
28.93	64.18	0.114
28.94	64.19	0.114
28.94	64.20	0.114
28.94	64.20	0.114
28.94	64.21	0.114
28.94	64.22	0.114
28.94	64.23	0.114
28.95	64.24	0.114
28.95	64.25	0.114
28.95	64.26	0.114
28.95	64.26	0.114
28.95	64.27	0.114
28.96	64.28	0.114
28.96	64.29	0.114
28.96	64.30	0.114
28.96	64.31	0.114
28.96	64.31	0.114
28.96	64.32	0.114
28.97	64.33	0.114
28.97	64.34	0.114
28.97	64.35	0.114
28.97	64.36	0.114
28.97	64.36	0.114
28.97	64.37	0.114
28.98	64.38	0.114
28.98	64.39	0.114
28.98	64.40	0.114
28.98	64.41	0.114
28.98	64.42	0.114
28.98	64.42	0.114
28.98	64.43	0.114
28.99	64.44	0.114
28.99	64.45	0.114
28.99	64.46	0.114
28.99	64.46	0.114
28.99	64.47	0.114
28.99	64.48	0.114
29.00	64.49	0.114
29.00	64.50	0.114
29.00	64.51	0.114
29.00	64.51	0.114
29.00	64.52	0.114
29.01	64.53	0.114
29.01	64.54	0.114
29.01	64.55	0.114
29.01	64.56	0.114
29.01	64.56	0.114
29.01	64.57	0.114
29.02	64.58	0.114
29.02	64.59	0.114
29.02	64.60	0.114
29.02	64.61	0.114
29.02	64.61	0.114
29.02	64.62	0.114
29.03	64.63	0.114
29.03	64.64	0.114
29.03	64.65	0.114
29.03	64.66	0.114
29.03	64.67	0.114
29.03	64.67	0.114
29.03	64.68	0.114
29.04	64.69	0.114
29.04	64.70	0.115
29.04	64.71	0.115
29.04	64.71	0.115
29.04	64.72	0.115
29.04	64.73	0.115
29.05	64.74	0.115
29.05	64.75	0.115
29.05	64.76	0.115
29.05	64.76	0.115
29.05	64.77	0.115
29.06	64.78	0.115
29.06	64.79	0.115
29.06	64.80	0.115
29.06	64.81	0.115
29.06	64.81	0.115
29.06	64.82	0.115
29.07	64.83	0.115
29.07	64.84	0.115
29.07	64.85	0.115
29.07	64.86	0.115
29.07	64.87	0.115
29.07	64.87	0.115
29.08	64.88	0.115
29.08	64.89	0.115
29.08	64.90	0.115
29.08	64.91	0.115
29.08	64.91	0.115
29.08	64.92	0.115
29.08	64.93	0.115
29.09	64.94	0.115
29.09	64.95	0.115
29.09	64.96	0.115
29.09	64.96	0.115
29.09	64.97	0.115
29.09	64.98	0.115
29.10	64.99	0.115
29.10	65.00	0.115
29.10	65.01	0.115
29.10	65.01	0.115
29.10	65.02	0.115
29.11	65.03	0.115
29.11	65.04	0.115
29.11	65.05	0.115
29.11	65.06	0.115
29.11	65.06	0.115
29.11	65.07	0.115
29.12	65.08	0.115
29.12	65.09	0.115
29.12	65.10	0.115
29.12	65.11	0.115
29.12	65.11	0.115
29.12	65.12	0.115
29.13	65.13	0.115
29.13	65.14	0.115
29.13	65.15	0.115
29.13	65.16	0.115
29.13	65.16	0.115
29.13	65.17	0.115
29.13	65.18	0.115
29.14	65.19	0.115
29.14	65.20	0.115
29.14	65.21	0.115
29.14	65.21	0.115
29.14	65.22	0.115
29.14	65.23	0.115
29.15	65.24	0.115
29.15	65.25	0.115
29.15	65.26	0.115
29.15	65.26	0.115
29.15	65.27	0.115
29.16	65.28	0.115
29.16	65.29	0.115
29.16	65.30	0.115
29.16	65.31	0.115
29.16	65.32	0.115
29.16	65.32	0.115
29.17	65.33	0.115
29.17	65.34	0.115
29.17	65.35	0.115
29.17	65.36	0.115
29.17	65.37	0.115
29.17	65.37	0.115
29.18	65.38	0.115
29.18	65.39	0.115
29.18	65.40	0.115
29.18	65.41	0.115
29.18	65.42	0.115
29.18	65.42	0.115
29.18	65.43	0.115
29.19	65.44	0.115
29.19	65.45	0.115
29.19	65.46	0.115
29.19	65.47	0.115
29.19	65.47	0.115
29.19	65.48	0.115
29.20	65.49	0.115
29.20	65.50	0.115
29.20	65.51	0.115
29.20	65.51	0.115
29.20	65.52	0.115
29.21	65.53	0.115
29.21	65.54	0.115
29.21	65.55	0.115
29.21	65.56	0.115
29.21	65.56	0.115
29.21	65.57	0.115
29.22	65.58	0.115
29.22	65.59	0.116
29.22	65.60	0.116
29.22	65.61	0.116
29.22	65.61	0.116
29.22	65.62	0.116
29.23	65.63	0.116
29.23	65.64	0.116
29.23	65.65	0.116
29.23	65.66	0.116
29.23	65.66	0.116
29.23	65.67	0.116
29.23	65.68	0.116
29.24	65.69	0.116
29.24	65.70	0.116
29.24	65.71	0.116
29.24	65.72	0.116
29.24	65.72	0.116
29.24	65.73	0.116
29.25	65.74	0.116
29.25	65.75	0.116
29.25	65.76	0.116
29.25	65.76	0.116
29.25	65.77	0.116
29.26	65.78	0.116
29.26	65.79	0.116
29.26	65.80	0.116
29.26	65.81	0.116
29.26	65.82	0.116
29.26	65.82	0.116
29.27	65.83	0.116
29.27	65.84	0.116
29.27	65.85	0.116
29.27	65.86	0.116
29.27	65.86	0.116
29.27	65.87	0.116
29.28	65.88	0.116
29.28	65.89	0.116
29.28	65.90	0.116
29.28	65.91	0.116
29.28	65.91	0.116
29.28	65.92	0.116
29.28	65.93	0.116
29.29	65.94	0.116
29.29	65.95	0.116
29.29	65.96	0.116
29.29	65.97	0.116
29.29	65.97	0.116
29.29	65.98	0.116
29.30	65.99	0.116
29.30	66.00	0.116
29.30	66.01	0.116
29.30	66.02	0.116
29.30	66.02	0.116
29.31	66.03	0.116
29.31	66.04	0.116
29.31	66.05	0.116
29.31	66.06	0.116
29.31	66.07	0.116
29.31	66.07	0.116
29.32	66.08	0.116
29.32	66.09	0.116
29.32	66.10	0.116
29.32	66.11	0.116
29.32	66.12	0.116
29.32	66.12	0.116
29.33	66.13	0.116
29.33	66.14	0.116
29.33	66.15	0.116
29.33	66.16	0.116
29.33	66.16	0.116
29.33	66.17	0.116
29.33	66.18	0.116
29.34	66.19	0.116
29.34	66.20	0.116
29.34	66.21	0.116
29.34	66.22	0.116
29.34	66.22	0.116
29.34	66.23	0.116
29.35	66.24	0.116
29.35	66.25	0.116
29.35	66.26	0.116
29.35	66.27	0.116
29.35	66.28	0.116
29.36	66.28	0.116
29.36	66.29	0.116
29.36	66.30	0.116
29.36	66.31	0.116
29.36	66.32	0.116
29.36	66.32	0.116
29.37	66.33	0.116
29.37	66.34	0.116
29.37	66.35	0.116
29.37	66.36	0.116
29.37	66.36	0.116
29.37	66.37	0.116
29.38	66.38	0.116
29.38	66.39	0.116
29.38	66.40	0.116
29.38	66.41	0.116
29.38	66.42	0.116
29.38	66.42	0.116
29.38	66.43	0.116
29.39	66.44	0.116
29.39	66.45	0.116
29.39	66.46	0.116
29.39	66.47	0.116
29.39	66.47	0.116
29.39	66.48	0.116
29.40	66.49	0.116
29.40	66.50	0.116
29.40	66.51	0.116
29.40	66.52	0.116
29.40	66.52	0.116
29.41	66.53	0.116
29.41	66.54	0.116
29.41	66.55	0.116
29.41	66.56	0.116
29.41	66.57	0.116
29.41	66.57	0.116
29.42	66.58	0.116
29.42	66.59	0.116
29.42	66.60	0.116
29.42	66.61	0.116
29.42	66.62	0.116
29.42	66.62	0.116
29.43	66.63	0.116
29.43	66.64	0.116
29.43	66.65	0.116
29.43	66.66	0.116
29.43	66.67	0.116
29.43	66.67	0.116
29.43	66.68	0.116
29.44	66.69	0.116
29.44	66.70	0.116
29.44	66.71	0.116
29.44	66.71	0.116
29.44	66.72	0.116
29.44	66.73	0.116
29.45	66.74	0.116
29.45	66.75	0.116
29.45	66.76	0.116
29.45	66.77	0.116
29.45	66.77	0.116
29.46	66.78	0.116
29.46	66.79	0.116
29.46	66.80	0.116
29.46	66.81	0.116
29.46	66.82	0.116
29.46	66.82	0.116
29.47	66.83	0.116
29.47	66.84	0.116
29.47	66.85	0.117
29.47	66.86	0.117
29.47	66.87	0.117
29.47	66.87	0.117
29.48	66.88	0.117
29.48	66.89	0.117
29.48	66.90	0.117
29.48	66.91	0.117
29.48	66.92	0.117
29.48	66.92	0.117
29.48	66.93	0.117
29.49	66.94	0.117
29.49	66.95	0.117
29.49	66.96	0.117
29.49	66.97	0.117
29.49	66.97	0.117
29.49	66.98	0.117
29.50	66.99	0.117
29.50	67.00	0.117
29.50	67.01	0.117
29.50	67.02	0.117
29.50	67.02	0.117
29.51	67.03	0.117
29.51	67.04	0.117
29.51	67.05	0.117
29.51	67.06	0.117
29.51	67.07	0.117
29.51	67.07	0.117
29.52	67.08	0.117
29.52	67.09	0.117
29.52	67.10	0.117
29.52	67.11	0.117
29.52	67.12	0.117
29.52	67.12	0.117
29.53	67.13	0.117
29.53	67.14	0.117
29.53	67.15	0.117
29.53	67.16	0.117
29.53	67.17	0.117
29.53	67.17	0.117
29.53	67.18	0.117
29.54	67.19	0.117
29.54	67.20	0.117
29.54	67.21	0.117
29.54	67.22	0.117
29.54	67.22	0.117
29.54	67.23	0.117
29.55	67.24	0.117
29.55	67.25	0.117
29.55	67.26	0.117
29.55	67.27	0.117
29.55	67.27	0.117
29.56	67.28	0.117
29.56	67.29	0.117
29.56	67.30	0.117
29.56	67.31	0.117
29.56	67.32	0.117
29.56	67.32	0.117
29.57	67.33	0.117
29.57	67.34	0.117
29.57	67.35	0.117
29.57	67.36	0.117
29.57	67.37	0.117
29.57	67.38	0.117
29.58	67.38	0.117
29.58	67.39	0.117
29.58	67.40	0.117
29.58	67.41	0.117
29.58	67.41	0.117
29.58	67.42	0.117
29.58	67.43	0.117
29.59	67.44	0.117
29.59	67.45	0.117
29.59	67.46	0.117
29.59	67.47	0.117
29.59	67.47	0.117
29.59	67.48	0.117
29.60	67.49	0.117
29.60	67.50	0.117
29.60	67.51	0.117
29.60	67.52	0.117
29.60	67.52	0.117
29.61	67.53	0.117
29.61	67.54	0.117
29.61	67.55	0.117
29.61	67.56	0.117
29.61	67.56	0.117
29.61	67.57	0.117
29.62	67.58	0.117
29.62	67.59	0.117
29.62	67.60	0.117
29.62	67.61	0.117
29.62	67.62	0.117
