3.49	-51.47	0.113
3.49	-51.45	0.113
3.49	-51.43	0.113
3.49	-51.42	0.113
3.50	-51.40	0.113
3.50	-51.38	0.113
3.50	-51.37	0.113
3.50	-51.35	0.113
3.50	-51.33	0.113
3.51	-51.32	0.113
3.51	-51.30	0.113
3.51	-51.28	0.113
3.51	-51.27	0.113
3.51	-51.25	0.113
3.51	-51.23	0.113
3.51	-51.22	0.113
3.52	-51.20	0.113
3.52	-51.18	0.113
3.52	-51.17	0.113
3.52	-51.15	0.112
3.52	-51.13	0.112
3.53	-51.11	0.112
3.53	-51.10	0.112
3.53	-51.08	0.112
3.53	-51.07	0.112
3.53	-51.05	0.112
3.53	-51.03	0.112
3.54	-51.02	0.112
3.54	-51.00	0.112
3.54	-50.98	0.112
3.54	-50.97	0.112
3.54	-50.95	0.112
3.54	-50.93	0.112
3.54	-50.91	0.112
3.55	-50.90	0.112
3.55	-50.88	0.112
3.55	-50.87	0.112
3.55	-50.85	0.112
3.55	-50.83	0.112
3.56	-50.82	0.112
3.56	-50.80	0.112
3.56	-50.78	0.112
3.56	-50.76	0.112
3.56	-50.75	0.112
3.56	-50.73	0.112
3.56	-50.72	0.112
3.57	-50.70	0.112
3.57	-50.68	0.112
3.57	-50.66	0.112
3.57	-50.65	0.112
3.57	-50.63	0.112
3.58	-50.62	0.112
3.58	-50.60	0.112
3.58	-50.58	0.112
3.58	-50.56	0.112
3.58	-50.55	0.112
3.58	-50.53	0.112
3.59	-50.51	0.112
3.59	-50.50	0.112
3.59	-50.48	0.112
3.59	-50.47	0.112
3.59	-50.45	0.112
3.59	-50.43	0.112
3.59	-50.41	0.112
3.60	-50.40	0.112
3.60	-50.38	0.112
3.60	-50.36	0.112
3.60	-50.35	0.112
3.60	-50.33	0.112
3.61	-50.31	0.112
3.61	-50.30	0.112
3.61	-50.28	0.112
3.61	-50.26	0.112
3.61	-50.25	0.112
3.61	-50.23	0.112
3.61	-50.21	0.112
3.62	-50.20	0.112
3.62	-50.18	0.112
3.62	-50.16	0.112
3.62	-50.15	0.112
3.62	-50.13	0.112
3.63	-50.11	0.112
3.63	-50.10	0.112
3.63	-50.08	0.112
3.63	-50.06	0.112
3.63	-50.05	0.112
3.63	-50.03	0.112
3.64	-50.01	0.112
3.64	-50.00	0.112
3.64	-49.98	0.112
3.64	-49.96	0.112
3.64	-49.95	0.112
3.64	-49.93	0.112
3.64	-49.91	0.112
3.65	-49.90	0.112
3.65	-49.88	0.112
3.65	-49.86	0.112
3.65	-49.85	0.112
3.65	-49.83	0.112
3.66	-49.81	0.112
3.66	-49.80	0.112
3.66	-49.78	0.112
3.66	-49.76	0.112
3.66	-49.75	0.112
3.66	-49.73	0.112
3.66	-49.71	0.112
3.67	-49.70	0.112
3.67	-49.68	0.112
3.67	-49.66	0.112
3.67	-49.65	0.112
3.67	-49.63	0.112
3.68	-49.61	0.112
3.68	-49.60	0.112
3.68	-49.58	0.112
3.68	-49.56	0.112
3.68	-49.55	0.112
3.68	-49.53	0.112
3.69	-49.51	0.112
3.69	-49.50	0.112
3.69	-49.48	0.112
3.69	-49.46	0.112
3.69	-49.44	0.112
3.69	-49.43	0.112
3.69	-49.41	0.112
3.70	-49.40	0.112
3.70	-49.38	0.112
3.70	-49.36	0.112
3.70	-49.34	0.112
3.70	-49.33	0.112
3.71	-49.31	0.112
3.71	-49.30	0.112
3.71	-49.28	0.112
3.71	-49.26	0.112
3.71	-49.25	0.112
3.71	-49.23	0.112
3.71	-49.21	0.112
3.72	-49.19	0.112
3.72	-49.18	0.112
3.72	-49.16	0.112
3.72	-49.14	0.112
3.72	-49.13	0.112
3.73	-49.11	0.112
3.73	-49.09	0.112
3.73	-49.08	0.112
3.73	-49.06	0.112
3.73	-49.05	0.112
3.73	-49.03	0.112
3.74	-49.01	0.112
3.74	-48.99	0.112
3.74	-48.98	0.112
3.74	-48.96	0.112
3.74	-48.94	0.112
3.74	-48.93	0.112
3.74	-48.91	0.112
3.75	-48.89	0.112
3.75	-48.88	0.112
3.75	-48.86	0.112
3.75	-48.84	0.112
3.75	-48.83	0.112
3.76	-48.81	0.112
3.76	-48.80	0.112
3.76	-48.78	0.112
3.76	-48.76	0.112
3.76	-48.75	0.112
3.76	-48.73	0.112
3.76	-48.71	0.112
3.77	-48.69	0.112
3.77	-48.68	0.112
3.77	-48.66	0.112
3.77	-48.64	0.112
3.77	-48.63	0.112
3.78	-48.61	0.112
3.78	-48.59	0.112
3.78	-48.58	0.112
3.78	-48.56	0.112
3.78	-48.54	0.112
3.78	-48.53	0.112
3.79	-48.51	0.112
3.79	-48.49	0.112
3.79	-48.48	0.112
3.79	-48.46	0.112
3.79	-48.44	0.112
3.79	-48.43	0.112
3.79	-48.41	0.112
3.80	-48.39	0.112
3.80	-48.38	0.112
3.80	-48.36	0.112
3.80	-48.34	0.112
3.80	-48.32	0.112
3.81	-48.31	0.112
3.81	-48.29	0.112
3.81	-48.27	0.112
3.81	-48.26	0.112
3.81	-48.24	0.112
3.81	-48.23	0.112
3.81	-48.21	0.112
3.82	-48.19	0.112
3.82	-48.18	0.112
3.82	-48.16	0.112
3.82	-48.14	0.112
3.82	-48.13	0.112
3.83	-48.11	0.112
3.83	-48.09	0.112
3.83	-48.08	0.112
3.83	-48.06	0.112
3.83	-48.04	0.112
3.83	-48.03	0.112
3.84	-48.01	0.112
3.84	-47.99	0.112
3.84	-47.98	0.112
3.84	-47.96	0.112
3.84	-47.94	0.112
3.84	-47.93	0.112
3.84	-47.91	0.112
3.85	-47.89	0.112
3.85	-47.88	0.112
3.85	-47.86	0.112
3.85	-47.84	0.112
3.85	-47.83	0.112
3.86	-47.81	0.112
3.86	-47.79	0.112
3.86	-47.78	0.112
3.86	-47.76	0.112
3.86	-47.74	0.112
3.86	-47.72	0.112
3.86	-47.71	0.112
3.87	-47.69	0.112
3.87	-47.67	0.112
3.87	-47.66	0.112
3.87	-47.64	0.112
3.87	-47.62	0.112
3.88	-47.61	0.112
3.88	-47.59	0.112
3.88	-47.58	0.112
3.88	-47.56	0.112
3.88	-47.54	0.112
3.88	-47.52	0.112
3.89	-47.51	0.112
3.89	-47.49	0.112
3.89	-47.47	0.112
3.89	-47.46	0.112
3.89	-47.44	0.112
3.89	-47.42	0.112
3.89	-47.41	0.112
3.90	-47.39	0.112
3.90	-47.38	0.112
3.90	-47.36	0.112
3.90	-47.34	0.112
3.90	-47.32	0.112
3.91	-47.31	0.112
3.91	-47.29	0.112
3.91	-47.27	0.112
3.91	-47.26	0.112
3.91	-47.24	0.112
3.91	-47.22	0.112
3.91	-47.21	0.112
3.92	-47.19	0.112
3.92	-47.17	0.112
3.92	-47.16	0.112
3.92	-47.14	0.112
3.92	-47.12	0.112
3.93	-47.11	0.112
3.93	-47.09	0.112
3.93	-47.07	0.112
3.93	-47.06	0.112
3.93	-47.04	0.112
3.93	-47.02	0.112
3.94	-47.01	0.112
3.94	-46.99	0.112
3.94	-46.97	0.112
3.94	-46.96	0.112
3.94	-46.94	0.112
3.94	-46.92	0.112
3.94	-46.91	0.112
3.95	-46.89	0.112
3.95	-46.87	0.112
3.95	-46.86	0.112
3.95	-46.84	0.112
3.95	-46.82	0.112
3.96	-46.81	0.112
3.96	-46.79	0.112
3.96	-46.77	0.112
3.96	-46.76	0.112
3.96	-46.74	0.112
3.96	-46.72	0.112
3.96	-46.71	0.112
3.97	-46.69	0.112
3.97	-46.67	0.112
3.97	-46.66	0.112
3.97	-46.64	0.112
3.97	-46.62	0.112
3.98	-46.61	0.112
3.98	-46.59	0.112
3.98	-46.57	0.112
3.98	-46.55	0.112
3.98	-46.54	0.112
3.98	-46.52	0.112
3.99	-46.51	0.112
3.99	-46.49	0.112
3.99	-46.47	0.112
3.99	-46.46	0.112
3.99	-46.44	0.112
3.99	-46.42	0.112
3.99	-46.41	0.112
4.00	-46.39	0.112
4.00	-46.37	0.112
4.00	-46.36	0.112
4.00	-46.34	0.112
4.00	-46.32	0.112
4.01	-46.30	0.112
4.01	-46.29	0.112
4.01	-46.27	0.112
4.01	-46.25	0.112
4.01	-46.24	0.112
4.01	-46.22	0.112
4.01	-46.20	0.112
4.02	-46.19	0.112
4.02	-46.17	0.112
4.02	-46.15	0.112
4.02	-46.14	0.112
4.02	-46.12	0.112
4.03	-46.10	0.112
4.03	-46.09	0.112
4.03	-46.07	0.112
4.03	-46.05	0.112
4.03	-46.04	0.112
4.03	-46.02	0.112
4.04	-46.00	0.112
4.04	-45.99	0.112
4.04	-45.97	0.112
4.04	-45.95	0.112
4.04	-45.94	0.112
4.04	-45.92	0.112
4.04	-45.90	0.112
4.05	-45.89	0.112
4.05	-45.87	0.112
4.05	-45.85	0.112
4.05	-45.84	0.112
4.05	-45.82	0.112
4.06	-45.80	0.112
4.06	-45.79	0.112
4.06	-45.77	0.112
4.06	-45.75	0.112
4.06	-45.74	0.112
4.06	-45.72	0.112
4.06	-45.70	0.112
4.07	-45.69	0.112
4.07	-45.67	0.112
4.07	-45.65	0.112
4.07	-45.64	0.112
4.07	-45.62	0.112
4.08	-45.61	0.112
4.08	-45.59	0.112
4.08	-45.57	0.112
4.08	-45.55	0.112
4.08	-45.54	0.112
4.08	-45.52	0.112
4.09	-45.51	0.112
4.09	-45.49	0.113
4.09	-45.47	0.113
4.09	-45.45	0.113
4.09	-45.44	0.113
4.09	-45.42	0.113
4.09	-45.40	0.113
4.10	-45.39	0.113
4.10	-45.37	0.113
4.10	-45.35	0.113
4.10	-45.34	0.113
4.10	-45.32	0.113
4.11	-45.30	0.113
4.11	-45.29	0.113
4.11	-45.27	0.113
4.11	-45.25	0.113
4.11	-45.24	0.113
4.11	-45.22	0.113
4.11	-45.20	0.113
4.12	-45.19	0.113
4.12	-45.17	0.113
4.12	-45.15	0.113
4.12	-45.14	0.113
4.12	-45.12	0.113
4.13	-45.10	0.113
4.13	-45.09	0.113
4.13	-45.07	0.113
4.13	-45.05	0.113
4.13	-45.04	0.113
4.13	-45.02	0.113
4.14	-45.00	0.113
4.14	-44.99	0.113
4.14	-44.97	0.113
4.14	-44.95	0.113
4.14	-44.94	0.113
4.14	-44.92	0.113
4.14	-44.90	0.113
4.15	-44.89	0.113
4.15	-44.87	0.113
4.15	-44.85	0.113
4.15	-44.84	0.113
4.15	-44.82	0.113
4.16	-44.80	0.113
4.16	-44.79	0.113
4.16	-44.77	0.113
4.16	-44.75	0.113
4.16	-44.73	0.113
4.16	-44.72	0.113
4.16	-44.70	0.113
4.17	-44.68	0.113
4.17	-44.67	0.113
4.17	-44.65	0.113
4.17	-44.64	0.113
4.17	-44.62	0.113
4.18	-44.60	0.113
4.18	-44.59	0.113
4.18	-44.57	0.113
4.18	-44.55	0.113
4.18	-44.54	0.113
4.18	-44.52	0.113
4.19	-44.50	0.113
4.19	-44.49	0.113
4.19	-44.47	0.113
4.19	-44.45	0.113
4.19	-44.43	0.113
4.19	-44.42	0.113
4.19	-44.40	0.113
4.20	-44.39	0.113
4.20	-44.37	0.113
4.20	-44.35	0.113
4.20	-44.34	0.113
4.20	-44.32	0.113
4.21	-44.30	0.113
4.21	-44.29	0.113
4.21	-44.27	0.113
4.21	-44.25	0.113
4.21	-44.23	0.113
4.21	-44.22	0.113
4.21	-44.20	0.113
4.22	-44.19	0.113
4.22	-44.17	0.113
4.22	-44.15	0.113
4.22	-44.13	0.113
4.22	-44.12	0.113
4.23	-44.10	0.113
4.23	-44.09	0.113
4.23	-44.07	0.113
4.23	-44.05	0.113
4.23	-44.03	0.113
4.23	-44.02	0.113
4.24	-44.00	0.113
4.24	-43.98	0.113
4.24	-43.97	0.113
4.24	-43.95	0.113
4.24	-43.94	0.113
4.24	-43.92	0.113
4.24	-43.90	0.113
4.25	-43.88	0.113
4.25	-43.87	0.113
4.25	-43.85	0.113
4.25	-43.83	0.113
4.25	-43.82	0.113
4.26	-43.80	0.113
4.26	-43.78	0.113
4.26	-43.77	0.113
4.26	-43.75	0.113
4.26	-43.73	0.113
4.26	-43.72	0.113
4.26	-43.70	0.113
4.27	-43.68	0.113
4.27	-43.67	0.113
4.27	-43.65	0.113
4.27	-43.63	0.113
4.27	-43.62	0.113
4.28	-43.60	0.113
4.28	-43.58	0.113
4.28	-43.57	0.113
4.28	-43.55	0.113
4.28	-43.53	0.113
4.28	-43.52	0.113
4.29	-43.50	0.113
4.29	-43.48	0.113
4.29	-43.47	0.113
4.29	-43.45	0.113
4.29	-43.43	0.113
4.29	-43.42	0.113
4.30	-43.40	0.113
4.30	-43.38	0.113
4.30	-43.37	0.113
4.30	-43.35	0.113
4.30	-43.33	0.113
4.30	-43.32	0.113
4.30	-43.30	0.113
4.31	-43.28	0.113
4.31	-43.27	0.113
4.31	-43.25	0.113
4.31	-43.23	0.113
4.31	-43.22	0.113
4.31	-43.20	0.113
4.32	-43.18	0.113
4.32	-43.17	0.113
4.32	-43.15	0.113
4.32	-43.13	0.113
4.32	-43.12	0.113
4.33	-43.10	0.113
4.33	-43.08	0.113
4.33	-43.07	0.113
4.33	-43.05	0.113
4.33	-43.03	0.113
4.33	-43.02	0.113
4.34	-43.00	0.113
4.34	-42.98	0.113
4.34	-42.96	0.113
4.34	-42.95	0.113
4.34	-42.93	0.113
4.34	-42.92	0.113
4.35	-42.90	0.113
4.35	-42.88	0.113
4.35	-42.87	0.113
4.35	-42.85	0.113
4.35	-42.83	0.113
4.35	-42.82	0.113
4.35	-42.80	0.113
4.36	-42.78	0.113
4.36	-42.76	0.113
4.36	-42.75	0.113
4.36	-42.73	0.113
4.36	-42.71	0.113
4.36	-42.70	0.113
4.37	-42.68	0.113
4.37	-42.67	0.113
4.37	-42.65	0.113
4.37	-42.63	0.113
4.37	-42.61	0.113
4.38	-42.60	0.113
4.38	-42.58	0.113
4.38	-42.56	0.113
4.38	-42.55	0.113
4.38	-42.53	0.113
4.38	-42.51	0.113
4.39	-42.50	0.113
4.39	-42.48	0.113
4.39	-42.47	0.113
4.39	-42.45	0.113
4.39	-42.43	0.113
4.39	-42.41	0.113
4.40	-42.40	0.113
4.40	-42.38	0.113
4.40	-42.36	0.113
4.40	-42.35	0.113
4.40	-42.33	0.113
4.40	-42.31	0.113
4.40	-42.30	0.113
4.41	-42.28	0.113
4.41	-42.26	0.113
4.41	-42.25	0.113
4.41	-42.23	0.113
4.41	-42.21	0.113
4.41	-42.20	0.113
4.42	-42.18	0.114
4.42	-42.16	0.114
4.42	-42.15	0.114
4.42	-42.13	0.114
4.42	-42.11	0.114
4.43	-42.10	0.114
4.43	-42.08	0.114
4.43	-42.06	0.114
4.43	-42.05	0.114
4.43	-42.03	0.114
4.43	-42.01	0.114
4.44	-42.00	0.114
4.44	-41.98	0.114
4.44	-41.96	0.114
4.44	-41.95	0.114
4.44	-41.93	0.114
4.44	-41.91	0.114
4.45	-41.90	0.114
4.45	-41.88	0.114
4.45	-41.86	0.114
4.45	-41.85	0.114
4.45	-41.83	0.114
4.45	-41.81	0.114
4.45	-41.80	0.114
4.46	-41.78	0.114
4.46	-41.76	0.114
4.46	-41.75	0.114
4.46	-41.73	0.114
4.46	-41.71	0.114
4.46	-41.70	0.114
4.47	-41.68	0.114
4.47	-41.66	0.114
4.47	-41.65	0.114
4.47	-41.63	0.114
4.47	-41.61	0.114
4.48	-41.60	0.114
4.48	-41.58	0.114
4.48	-41.56	0.114
4.48	-41.55	0.114
4.48	-41.53	0.114
4.48	-41.51	0.114
4.49	-41.50	0.114
4.49	-41.48	0.114
4.49	-41.46	0.114
4.49	-41.45	0.114
4.49	-41.43	0.114
4.49	-41.41	0.114
4.50	-41.40	0.114
4.50	-41.38	0.114
4.50	-41.36	0.114
4.50	-41.35	0.114
4.50	-41.33	0.114
4.50	-41.31	0.114
4.50	-41.29	0.114
4.51	-41.28	0.114
4.51	-41.26	0.114
4.51	-41.25	0.114
4.51	-41.23	0.114
4.51	-41.21	0.114
4.51	-41.19	0.114
4.52	-41.18	0.114
4.52	-41.16	0.114
4.52	-41.15	0.114
4.52	-41.13	0.114
4.52	-41.11	0.114
4.53	-41.10	0.114
4.53	-41.08	0.114
4.53	-41.06	0.114
4.53	-41.04	0.114
4.53	-41.03	0.114
4.53	-41.01	0.114
4.54	-40.99	0.114
4.54	-40.98	0.114
4.54	-40.96	0.114
4.54	-40.94	0.114
4.54	-40.93	0.114
4.54	-40.91	0.114
4.55	-40.90	0.114
4.55	-40.88	0.114
4.55	-40.86	0.114
4.55	-40.84	0.114
4.55	-40.83	0.114
4.55	-40.81	0.114
4.55	-40.79	0.114
4.56	-40.78	0.114
4.56	-40.76	0.114
4.56	-40.74	0.114
4.56	-40.73	0.114
4.56	-40.71	0.114
4.56	-40.69	0.114
4.57	-40.68	0.114
4.57	-40.66	0.114
4.57	-40.64	0.114
4.57	-40.63	0.114
4.57	-40.61	0.114
4.58	-40.59	0.114
4.58	-40.58	0.114
4.58	-40.56	0.114
4.58	-40.54	0.114
4.58	-40.53	0.114
4.58	-40.51	0.114
4.59	-40.49	0.114
4.59	-40.48	0.114
4.59	-40.46	0.114
4.59	-40.44	0.114
4.59	-40.43	0.114
4.59	-40.41	0.114
4.60	-40.39	0.114
4.60	-40.38	0.114
4.60	-40.36	0.114
4.60	-40.34	0.114
4.60	-40.33	0.114
4.60	-40.31	0.114
4.60	-40.29	0.114
4.61	-40.28	0.114
4.61	-40.26	0.114
4.61	-40.24	0.114
4.61	-40.23	0.114
4.61	-40.21	0.114
4.61	-40.19	0.114
4.62	-40.18	0.114
4.62	-40.16	0.114
4.62	-40.14	0.114
4.62	-40.13	0.114
4.62	-40.11	0.114
4.63	-40.09	0.114
4.63	-40.08	0.114
4.63	-40.06	0.114
4.63	-40.04	0.114
4.63	-40.03	0.114
4.63	-40.01	0.114
4.64	-39.99	0.114
4.64	-39.98	0.114
4.64	-39.96	0.114
4.64	-39.94	0.114
4.64	-39.92	0.114
4.64	-39.91	0.114
4.65	-39.89	0.114
4.65	-39.88	0.114
4.65	-39.86	0.114
4.65	-39.84	0.114
4.65	-39.83	0.114
4.65	-39.81	0.114
4.65	-39.79	0.114
4.66	-39.78	0.114
4.66	-39.76	0.114
4.66	-39.74	0.114
4.66	-39.73	0.114
4.66	-39.71	0.114
4.66	-39.69	0.114
4.67	-39.68	0.114
4.67	-39.66	0.114
4.67	-39.64	0.114
4.67	-39.63	0.114
4.67	-39.61	0.115
4.68	-39.59	0.115
4.68	-39.58	0.115
4.68	-39.56	0.115
4.68	-39.54	0.115
4.68	-39.53	0.115
4.68	-39.51	0.115
4.69	-39.49	0.115
4.69	-39.48	0.115
4.69	-39.46	0.115
4.69	-39.44	0.115
4.69	-39.42	0.115
4.69	-39.41	0.115
4.70	-39.39	0.115
4.70	-39.38	0.115
4.70	-39.36	0.115
4.70	-39.34	0.115
4.70	-39.32	0.115
4.70	-39.31	0.115
4.70	-39.29	0.115
4.71	-39.27	0.115
4.71	-39.26	0.115
4.71	-39.24	0.115
4.71	-39.23	0.115
4.71	-39.21	0.115
4.71	-39.19	0.115
4.72	-39.17	0.115
4.72	-39.16	0.115
4.72	-39.14	0.115
4.72	-39.12	0.115
4.72	-39.11	0.115
4.73	-39.09	0.115
4.73	-39.07	0.115
4.73	-39.06	0.115
4.73	-39.04	0.115
4.73	-39.02	0.115
4.73	-39.01	0.115
4.74	-38.99	0.115
4.74	-38.98	0.115
4.74	-38.96	0.115
4.74	-38.94	0.115
4.74	-38.92	0.115
4.74	-38.91	0.115
4.75	-38.89	0.115
4.75	-38.87	0.115
4.75	-38.86	0.115
4.75	-38.84	0.115
4.75	-38.83	0.115
4.75	-38.81	0.115
4.75	-38.79	0.115
4.76	-38.77	0.115
4.76	-38.76	0.115
4.76	-38.74	0.115
4.76	-38.72	0.115
4.76	-38.71	0.115
4.76	-38.69	0.115
4.77	-38.67	0.115
4.77	-38.66	0.115
4.77	-38.64	0.115
4.77	-38.62	0.115
4.77	-38.61	0.115
4.78	-38.59	0.115
4.78	-38.57	0.115
4.78	-38.56	0.115
4.78	-38.54	0.115
4.78	-38.52	0.115
4.78	-38.51	0.115
4.79	-38.49	0.115
4.79	-38.47	0.115
4.79	-38.46	0.115
4.79	-38.44	0.115
4.79	-38.42	0.115
4.79	-38.41	0.115
4.80	-38.39	0.115
4.80	-38.37	0.115
4.80	-38.36	0.115
4.80	-38.34	0.115
4.80	-38.32	0.115
4.80	-38.31	0.115
4.80	-38.29	0.115
4.81	-38.27	0.115
4.81	-38.26	0.115
4.81	-38.24	0.115
4.81	-38.22	0.115
4.81	-38.21	0.115
4.81	-38.19	0.115
4.82	-38.17	0.115
4.82	-38.16	0.115
4.82	-38.14	0.115
4.82	-38.12	0.115
4.82	-38.11	0.115
4.83	-38.09	0.115
4.83	-38.07	0.115
4.83	-38.06	0.115
4.83	-38.04	0.115
4.83	-38.02	0.115
4.83	-38.01	0.115
4.84	-37.99	0.115
4.84	-37.97	0.115
4.84	-37.96	0.115
4.84	-37.94	0.115
4.84	-37.92	0.115
4.84	-37.91	0.115
4.85	-37.89	0.115
4.85	-37.87	0.115
4.85	-37.85	0.115
4.85	-37.84	0.115
4.85	-37.82	0.115
4.85	-37.81	0.115
4.85	-37.79	0.115
4.86	-37.77	0.115
4.86	-37.76	0.115
4.86	-37.74	0.115
4.86	-37.72	0.115
4.86	-37.71	0.115
4.86	-37.69	0.115
4.87	-37.67	0.115
4.87	-37.66	0.115
4.87	-37.64	0.115
4.87	-37.62	0.115
4.87	-37.60	0.115
4.88	-37.59	0.115
4.88	-37.57	0.115
4.88	-37.56	0.115
4.88	-37.54	0.115
4.88	-37.52	0.115
4.88	-37.50	0.115
4.89	-37.49	0.115
4.89	-37.47	0.115
4.89	-37.45	0.115
4.89	-37.44	0.115
4.89	-37.42	0.115
4.89	-37.40	0.115
4.90	-37.39	0.115
4.90	-37.37	0.116
4.90	-37.35	0.116
4.90	-37.34	0.116
4.90	-37.32	0.116
4.90	-37.31	0.116
4.90	-37.29	0.116
4.91	-37.27	0.116
4.91	-37.25	0.116
4.91	-37.24	0.116
4.91	-37.22	0.116
4.91	-37.20	0.116
4.91	-37.19	0.116
4.92	-37.17	0.116
4.92	-37.16	0.116
4.92	-37.14	0.116
4.92	-37.12	0.116
4.92	-37.10	0.116
4.93	-37.09	0.116
4.93	-37.07	0.116
4.93	-37.06	0.116
4.93	-37.04	0.116
4.93	-37.02	0.116
4.93	-37.01	0.116
4.94	-36.99	
4.94	-36.97	
4.94	-36.95	
4.94	-36.94	
4.94	-36.92	
4.94	-36.90	
4.95	-36.89	
4.95	-36.87	
4.95	-36.86	
4.95	-36.84	
4.95	-36.82	
4.95	-36.80	
4.95	-36.79	
4.96	-36.77	
4.96	-36.75	
4.96	-36.74	
4.96	-36.72	
4.96	-36.70	
4.96	-36.69	
4.97	-36.67	
4.97	-36.65	
4.97	-36.64	
4.97	-36.62	
4.97	-36.60	
4.98	-36.59	
4.98	-36.57	
4.98	-36.55	
4.98	-36.54	
4.98	-36.52	
4.98	-36.50	
4.99		
4.99		
4.99		
4.99		
4.99		

[step]
Ramp 10.00 °C/min to -85.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
5.99	-34.91	-0.010
6.00	-34.91	-0.010
6.00	-34.91	-0.010
6.00	-34.91	-0.010
6.00	-34.91	-0.010
6.00	-34.91	-0.010
6.00	-34.91	-0.010
6.00	-34.91	-0.010
6.01	-34.91	-0.010
6.01	-34.91	-0.010
6.01	-34.91	-0.010
6.01	-34.91	-0.010
6.01	-34.91	-0.010
6.01	-34.91	-0.010
6.02	-34.92	-0.010
6.02	-34.91	-0.010
6.02	-34.91	-0.010
6.02	-34.92	-0.010
6.02	-34.92	-0.010
6.03	-34.92	-0.010
6.03	-34.92	-0.010
6.03	-34.92	-0.010
6.03	-34.92	-0.011
6.03	-34.92	-0.011
6.03	-34.92	-0.011
6.04	-34.92	-0.011
6.04	-34.92	-0.011
6.04	-34.93	-0.011
6.04	-34.93	-0.011
6.04	-34.93	-0.011
6.04	-34.93	-0.011
6.05	-34.93	-0.011
6.05	-34.93	-0.011
6.05	-34.93	-0.011
6.05	-34.94	-0.011
6.05	-34.94	-0.011
6.05	-34.94	-0.011
6.05	-34.94	-0.011
6.06	-34.94	-0.011
6.06	-34.95	-0.011
6.06	-34.95	-0.011
6.06	-34.95	-0.011
6.06	-34.96	-0.011
6.06	-34.96	-0.011
6.07	-34.96	-0.011
6.07	-34.97	-0.011
6.07	-34.97	-0.011
6.07	-34.98	-0.011
6.07	-34.98	-0.011
6.08	-34.99	-0.011
6.08	-34.99	-0.011
6.08	-34.99	-0.010
6.08	-35.00	-0.010
6.08	-35.01	-0.009
6.08	-35.01	-0.008
6.09	-35.02	-0.007
6.09	-35.02	-0.006
6.09	-35.03	-0.005
6.09	-35.04	-0.004
6.09	-35.04	-0.002
6.09	-35.05	-0.001
6.10	-35.06	0.000
6.10	-35.07	0.001
6.10	-35.07	0.002
6.10	-35.08	0.003
6.10	-35.09	0.004
6.10	-35.10	0.005
6.10	-35.11	0.006
6.11	-35.11	0.007
6.11	-35.12	0.008
6.11	-35.13	0.008
6.11	-35.14	0.009
6.11	-35.15	0.009
6.11	-35.16	0.010
6.12	-35.17	0.010
6.12	-35.18	0.010
6.12	-35.19	0.010
6.12	-35.20	0.010
6.12	-35.21	0.010
6.13	-35.22	0.010
6.13	-35.23	0.011
6.13	-35.24	0.011
6.13	-35.25	0.010
6.13	-35.26	0.010
6.13	-35.27	0.010
6.14	-35.28	0.010
6.14	-35.29	0.009
6.14	-35.30	0.009
6.14	-35.31	0.009
6.14	-35.33	0.009
6.14	-35.34	0.009
6.15	-35.35	0.009
6.15	-35.36	0.008
6.15	-35.37	0.008
6.15	-35.38	0.008
6.15	-35.39	0.008
6.15	-35.40	0.007
6.15	-35.42	0.007
6.16	-35.43	0.006
6.16	-35.44	0.005
6.16	-35.45	0.004
6.16	-35.46	0.003
6.16	-35.48	0.001
6.16	-35.49	-0.002
6.17	-35.50	-0.004
6.17	-35.51	-0.007
6.17	-35.52	-0.010
6.17	-35.53	-0.013
6.17	-35.55	-0.015
6.18	-35.56	-0.016
6.18	-35.57	-0.017
6.18	-35.58	-0.018
6.18	-35.59	-0.019
6.18	-35.61	-0.020
6.18	-35.62	-0.021
6.19	-35.63	-0.022
6.19	-35.64	-0.023
6.19	-35.66	-0.024
6.19	-35.67	-0.024
6.19	-35.68	-0.025
6.19	-35.69	-0.026
6.20	-35.71	-0.027
6.20	-35.72	-0.028
6.20	-35.73	-0.029
6.20	-35.74	-0.031
6.20	-35.76	-0.032
6.20	-35.77	-0.033
6.20	-35.78	-0.034
6.21	-35.80	-0.034
6.21	-35.81	-0.034
6.21	-35.82	-0.035
6.21	-35.84	-0.037
6.21	-35.85	-0.038
6.21	-35.86	-0.038
6.22	-35.88	-0.039
6.22	-35.89	-0.040
6.22	-35.90	-0.041
6.22	-35.92	-0.041
6.22	-35.93	-0.042
6.23	-35.94	-0.042
6.23	-35.96	-0.043
6.23	-35.97	-0.043
6.23	-35.99	-0.044
6.23	-36.00	-0.045
6.23	-36.01	-0.046
6.24	-36.03	-0.047
6.24	-36.04	-0.048
6.24	-36.05	-0.048
6.24	-36.07	-0.048
6.24	-36.08	-0.049
6.24	-36.10	-0.050
6.25	-36.11	-0.051
6.25	-36.12	-0.051
6.25	-36.14	-0.052
6.25	-36.15	-0.053
6.25	-36.17	-0.054
6.25	-36.18	-0.056
6.25	-36.19	-0.056
6.26	-36.21	-0.056
6.26	-36.22	-0.056
6.26	-36.24	-0.056
6.26	-36.25	-0.057
6.26	-36.27	-0.058
6.26	-36.28	-0.058
6.27	-36.30	-0.060
6.27	-36.31	-0.062
6.27	-36.32	-0.063
6.27	-36.34	-0.065
6.27	-36.35	-0.066
6.28	-36.37	-0.067
