Filename,JLY_CBD_Xtal_KY1
Instrument name,DSC2A-00468 (192.168.1.101)
Operator,JLY
rundate,1/26/2018
proceduresegments,Data Off ; Equilibrate -50.00 °C; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to 110.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to -50.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to 110.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to -50.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 110.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to -50.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 110.00 °C; Data Off ; Jump 25.00 °C
[step]
Ramp 10 °C/min to 110.00 °C
Time,Temperature,Heat Flow (Normalized)
41.91,27.49,0.275
41.91,27.51,0.275
41.91,27.53,0.275
41.91,27.54,0.275
41.91,27.56,0.275
41.91,27.58,0.275
41.92,27.59,0.275
41.92,27.61,0.275
41.92,27.63,0.276
41.92,27.64,0.276
41.92,27.66,0.276
41.93,27.68,0.276
41.93,27.69,0.276
41.93,27.71,0.276
41.93,27.73,0.276
41.93,27.74,0.276
41.93,27.76,0.276
41.94,27.78,0.276
41.94,27.79,0.276
41.94,27.81,0.276
41.94,27.83,0.276
41.94,27.84,0.276
41.94,27.86,0.276
41.94,27.88,0.276
41.95,27.90,0.276
41.95,27.91,0.276
41.95,27.93,0.276
41.95,27.94,0.276
41.95,27.96,0.276
41.96,27.98,0.276
41.96,27.99,0.276
41.96,28.01,0.276
41.96,28.03,0.276
41.96,28.05,0.276
41.96,28.06,0.276
41.96,28.08,0.276
41.97,28.10,0.276
41.97,28.11,0.276
41.97,28.13,0.276
41.97,28.14,0.276
41.97,28.16,0.276
41.98,28.18,0.276
41.98,28.20,0.276
41.98,28.21,0.276
41.98,28.23,0.276
41.98,28.25,0.276
41.98,28.26,0.276
41.99,28.28,0.276
41.99,28.30,0.276
41.99,28.31,0.276
41.99,28.33,0.276
41.99,28.35,0.276
41.99,28.36,0.276
41.99,28.38,0.276
42.00,28.40,0.276
42.00,28.41,0.276
42.00,28.43,0.276
42.00,28.44,0.276
42.00,28.46,0.276
42.01,28.48,0.276
42.01,28.50,0.276
42.01,28.51,0.276
42.01,28.53,0.276
42.01,28.55,0.276
42.01,28.56,0.276
42.01,28.58,0.276
42.02,28.60,0.276
42.02,28.61,0.276
42.02,28.63,0.276
42.02,28.65,0.276
42.02,28.66,0.276
42.03,28.68,0.276
42.03,28.69,0.276
42.03,28.71,0.276
42.03,28.73,0.276
42.03,28.75,0.276
42.03,28.76,0.277
42.04,28.78,0.277
42.04,28.80,0.277
42.04,28.81,0.277
42.04,28.83,0.277
42.04,28.85,0.277
42.04,28.86,0.277
42.04,28.88,0.277
42.05,28.90,0.277
42.05,28.91,0.277
42.05,28.93,0.277
42.05,28.95,0.277
42.05,28.96,0.277
42.06,28.98,0.277
42.06,29.00,0.277
42.06,29.01,0.277
42.06,29.03,0.277
42.06,29.05,0.277
42.06,29.06,0.277
42.06,29.08,0.277
42.07,29.10,0.277
42.07,29.11,0.277
42.07,29.13,0.277
42.07,29.15,0.277
42.07,29.16,0.277
42.08,29.18,0.277
42.08,29.20,0.277
42.08,29.21,0.277
42.08,29.23,0.277
42.08,29.25,0.277
42.08,29.26,0.277
42.09,29.28,0.277
42.09,29.30,0.277
42.09,29.31,0.277
42.09,29.33,0.277
42.09,29.35,0.277
42.09,29.36,0.277
42.09,29.38,0.277
42.10,29.40,0.277
42.10,29.41,0.277
42.10,29.43,0.277
42.10,29.45,0.277
42.10,29.46,0.277
42.11,29.48,0.277
42.11,29.50,0.277
42.11,29.51,0.277
42.11,29.53,0.277
42.11,29.55,0.277
42.11,29.56,0.277
42.11,29.58,0.277
42.12,29.60,0.277
42.12,29.61,0.277
42.12,29.63,0.277
42.12,29.65,0.277
42.12,29.66,0.277
42.13,29.68,0.277
42.13,29.70,0.277
42.13,29.71,0.277
42.13,29.73,0.277
42.13,29.75,0.277
42.13,29.76,0.277
42.14,29.78,0.277
42.14,29.80,0.277
42.14,29.81,0.277
42.14,29.83,0.277
42.14,29.85,0.277
42.14,29.86,0.277
42.14,29.88,0.277
42.15,29.90,0.277
42.15,29.91,0.277
42.15,29.93,0.277
42.15,29.95,0.277
42.15,29.96,0.277
42.16,29.98,0.277
42.16,30.00,0.277
42.16,30.01,0.277
42.16,30.03,0.277
42.16,30.05,0.277
42.16,30.07,0.277
42.16,30.08,0.277
42.17,30.10,0.277
42.17,30.11,0.277
42.17,30.13,0.277
42.17,30.15,0.277
42.17,30.16,0.277
42.18,30.18,0.277
42.18,30.20,0.277
42.18,30.21,0.277
42.18,30.23,0.277
42.18,30.25,0.277
42.18,30.26,0.277
42.19,30.28,0.277
42.19,30.30,0.277
42.19,30.32,0.277
42.19,30.33,0.277
42.19,30.35,0.277
42.19,30.36,0.277
42.19,30.38,0.278
42.20,30.40,0.278
42.20,30.41,0.278
42.20,30.43,0.278
42.20,30.45,0.278
42.20,30.46,0.278
42.21,30.48,0.278
42.21,30.50,0.278
42.21,30.51,0.278
42.21,30.53,0.278
42.21,30.55,0.278
42.21,30.56,0.278
42.21,30.58,0.278
42.22,30.60,0.278
42.22,30.61,0.278
42.22,30.63,0.278
42.22,30.65,0.278
42.22,30.66,0.278
42.23,30.68,0.278
42.23,30.70,0.278
42.23,30.71,0.278
42.23,30.73,0.278
42.23,30.75,0.278
42.23,30.76,0.278
42.24,30.78,0.278
42.24,30.80,0.278
42.24,30.81,0.278
42.24,30.83,0.278
42.24,30.85,0.278
42.24,30.86,0.278
42.24,30.88,0.278
42.25,30.90,0.278
42.25,30.91,0.278
42.25,30.93,0.278
42.25,30.95,0.278
42.25,30.97,0.278
42.26,30.98,0.278
42.26,31.00,0.278
42.26,31.01,0.278
42.26,31.03,0.278
42.26,31.05,0.278
42.26,31.06,0.278
42.26,31.08,0.278
42.27,31.10,0.278
42.27,31.11,0.278
42.27,31.13,0.278
42.27,31.15,0.278
42.27,31.16,0.278
42.28,31.18,0.278
42.28,31.20,0.278
42.28,31.21,0.278
42.28,31.23,0.278
42.28,31.25,0.278
42.28,31.27,0.278
42.29,31.28,0.278
42.29,31.30,0.278
42.29,31.31,0.278
42.29,31.33,0.278
42.29,31.35,0.278
42.29,31.36,0.278
42.29,31.38,0.278
42.30,31.40,0.278
42.30,31.41,0.278
42.30,31.43,0.278
42.30,31.45,0.278
42.30,31.46,0.278
42.31,31.48,0.278
42.31,31.50,0.278
42.31,31.51,0.278
42.31,31.53,0.278
42.31,31.55,0.278
42.31,31.57,0.278
42.31,31.58,0.278
42.32,31.60,0.278
42.32,31.62,0.278
42.32,31.63,0.278
42.32,31.65,0.278
42.32,31.67,0.278
42.33,31.68,0.278
42.33,31.70,0.278
42.33,31.71,0.278
42.33,31.73,0.278
42.33,31.75,0.278
42.33,31.77,0.278
42.34,31.78,0.278
42.34,31.80,0.278
42.34,31.82,0.278
42.34,31.83,0.278
42.34,31.85,0.278
42.34,31.87,0.278
42.34,31.88,0.278
42.35,31.90,0.278
42.35,31.91,0.278
42.35,31.93,0.278
42.35,31.95,0.278
42.35,31.97,0.278
42.36,31.98,0.278
42.36,32.00,0.278
42.36,32.02,0.278
42.36,32.03,0.278
42.36,32.05,0.278
42.36,32.07,0.278
42.36,32.08,0.278
42.37,32.10,0.278
42.37,32.11,0.278
42.37,32.13,0.278
42.37,32.15,0.279
42.37,32.17,0.279
42.38,32.18,0.279
42.38,32.20,0.279
42.38,32.22,0.279
42.38,32.23,0.279
42.38,32.25,0.279
42.38,32.26,0.279
42.39,32.28,0.279
42.39,32.30,0.279
42.39,32.31,0.279
42.39,32.33,0.279
42.39,32.35,0.279
42.39,32.36,0.279
42.39,32.38,0.279
42.40,32.40,0.279
42.40,32.42,0.279
42.40,32.43,0.279
42.40,32.45,0.279
42.40,32.47,0.279
42.41,32.48,0.279
42.41,32.50,0.279
42.41,32.52,0.279
42.41,32.53,0.279
42.41,32.55,0.279
42.41,32.57,0.279
42.41,32.58,0.279
42.42,32.60,0.279
42.42,32.62,0.279
42.42,32.63,0.279
42.42,32.65,0.279
42.42,32.67,0.279
42.43,32.68,0.279
42.43,32.70,0.279
42.43,32.72,0.279
42.43,32.73,0.279
42.43,32.75,0.279
42.43,32.77,0.279
42.44,32.78,0.279
42.44,32.80,0.279
42.44,32.82,0.279
42.44,32.83,0.279
42.44,32.85,0.279
42.44,32.87,0.279
42.44,32.88,0.279
42.45,32.90,0.279
42.45,32.92,0.279
42.45,32.93,0.279
42.45,32.95,0.279
42.45,32.97,0.279
42.46,32.98,0.279
42.46,33.00,0.279
42.46,33.02,0.279
42.46,33.03,0.279
42.46,33.05,0.279
42.46,33.07,0.279
42.46,33.08,0.279
42.47,33.10,0.279
42.47,33.12,0.279
42.47,33.13,0.279
42.47,33.15,0.279
42.47,33.17,0.279
42.48,33.18,0.279
42.48,33.20,0.279
42.48,33.22,0.279
42.48,33.23,0.279
42.48,33.25,0.279
42.48,33.27,0.279
42.49,33.28,0.279
42.49,33.30,0.279
42.49,33.32,0.279
42.49,33.33,0.279
42.49,33.35,0.279
42.49,33.37,0.279
42.49,33.38,0.279
42.50,33.40,0.279
42.50,33.42,0.279
42.50,33.43,0.279
42.50,33.45,0.279
42.50,33.47,0.279
42.51,33.48,0.279
42.51,33.50,0.279
42.51,33.52,0.279
42.51,33.53,0.279
42.51,33.55,0.279
42.51,33.57,0.279
42.51,33.58,0.279
42.52,33.60,0.279
42.52,33.62,0.279
42.52,33.63,0.279
42.52,33.65,0.279
42.52,33.67,0.279
42.53,33.68,0.279
42.53,33.70,0.279
42.53,33.72,0.279
42.53,33.73,0.279
42.53,33.75,0.279
42.53,33.77,0.279
42.54,33.78,0.279
42.54,33.80,0.279
42.54,33.82,0.280
42.54,33.83,0.280
42.54,33.85,0.280
42.54,33.87,0.280
42.54,33.88,0.280
42.55,33.90,0.280
42.55,33.92,0.280
42.55,33.93,0.280
42.55,33.95,0.280
42.55,33.97,0.280
42.56,33.98,0.280
42.56,34.00,0.280
42.56,34.02,0.280
42.56,34.03,0.280
42.56,34.05,0.280
42.56,34.07,0.280
42.56,34.08,0.280
42.57,34.10,0.280
42.57,34.12,0.280
42.57,34.13,0.280
42.57,34.15,0.280
42.57,34.17,0.280
42.58,34.18,0.280
42.58,34.20,0.280
42.58,34.22,0.280
42.58,34.23,0.280
42.58,34.25,0.280
42.58,34.27,0.280
42.59,34.28,0.280
42.59,34.30,0.280
42.59,34.32,0.280
42.59,34.33,0.280
42.59,34.35,0.280
42.59,34.37,0.280
42.59,34.38,0.280
42.60,34.40,0.280
42.60,34.42,0.280
42.60,34.43,0.280
42.60,34.45,0.280
42.60,34.47,0.280
42.61,34.48,0.280
42.61,34.50,0.280
42.61,34.52,0.280
42.61,34.54,0.280
42.61,34.55,0.280
42.61,34.57,0.280
42.61,34.59,0.280
42.62,34.60,0.280
42.62,34.62,0.280
42.62,34.63,0.280
42.62,34.65,0.280
42.62,34.67,0.280
42.63,34.68,0.280
42.63,34.70,0.280
42.63,34.72,0.280
42.63,34.73,0.280
42.63,34.75,0.280
42.63,34.77,0.280
42.64,34.78,0.280
42.64,34.80,0.280
42.64,34.82,0.280
42.64,34.83,0.280
42.64,34.85,0.280
42.64,34.87,0.280
42.64,34.88,0.280
42.65,34.90,0.280
42.65,34.92,0.280
42.65,34.93,0.280
42.65,34.95,0.280
42.65,34.97,0.280
42.66,34.98,0.280
42.66,35.00,0.280
42.66,35.02,0.280
42.66,35.03,0.280
42.66,35.05,0.280
42.66,35.07,0.280
42.66,35.08,0.280
42.67,35.10,0.280
42.67,35.12,0.280
42.67,35.13,0.280
42.67,35.15,0.280
42.67,35.17,0.280
42.68,35.18,0.280
42.68,35.20,0.280
42.68,35.22,0.280
42.68,35.23,0.280
42.68,35.25,0.280
42.68,35.27,0.280
42.69,35.28,0.280
42.69,35.30,0.280
42.69,35.32,0.280
42.69,35.33,0.280
42.69,35.35,0.280
42.69,35.37,0.280
42.69,35.38,0.280
42.70,35.40,0.280
42.70,35.42,0.280
42.70,35.43,0.280
42.70,35.45,0.280
42.70,35.47,0.280
42.71,35.48,0.280
42.71,35.50,0.280
42.71,35.52,0.280
42.71,35.53,0.280
42.71,35.55,0.280
42.71,35.57,0.280
42.71,35.59,0.280
42.72,35.60,0.280
42.72,35.62,0.280
42.72,35.63,0.280
42.72,35.65,0.280
42.72,35.67,0.281
42.73,35.68,0.281
42.73,35.70,0.281
42.73,35.72,0.281
42.73,35.73,0.281
42.73,35.75,0.281
42.73,35.77,0.281
42.74,35.78,0.281
42.74,35.80,0.281
42.74,35.82,0.281
42.74,35.84,0.281
42.74,35.85,0.281
42.74,35.87,0.281
42.74,35.88,0.281
42.75,35.90,0.281
42.75,35.92,0.281
42.75,35.93,0.281
42.75,35.95,0.281
42.75,35.97,0.281
42.76,35.98,0.281
42.76,36.00,0.281
42.76,36.02,0.281
42.76,36.03,0.281
42.76,36.05,0.281
42.76,36.07,0.281
42.76,36.09,0.281
42.77,36.10,0.281
42.77,36.12,0.281
42.77,36.13,0.281
42.77,36.15,0.281
42.77,36.17,0.281
42.78,36.19,0.281
42.78,36.20,0.281
42.78,36.22,0.281
42.78,36.23,0.281
42.78,36.25,0.281
42.78,36.27,0.281
42.79,36.29,0.281
42.79,36.30,0.281
42.79,36.32,0.281
42.79,36.33,0.281
42.79,36.35,0.281
42.79,36.37,0.281
42.79,36.39,0.281
42.80,36.40,0.281
42.80,36.42,0.281
42.80,36.44,0.281
42.80,36.45,0.281
42.80,36.47,0.281
42.81,36.49,0.281
42.81,36.50,0.281
42.81,36.52,0.281
42.81,36.54,0.281
42.81,36.55,0.281
42.81,36.57,0.281
42.81,36.58,0.281
42.82,36.60,0.281
42.82,36.62,0.281
42.82,36.63,0.281
42.82,36.65,0.281
42.82,36.67,0.281
42.83,36.69,0.281
42.83,36.70,0.281
42.83,36.72,0.281
42.83,36.74,0.281
42.83,36.75,0.281
42.83,36.77,0.281
42.84,36.79,0.281
42.84,36.80,0.281
42.84,36.82,0.281
42.84,36.84,0.281
42.84,36.85,0.281
42.84,36.87,0.281
42.84,36.89,0.281
42.85,36.90,0.281
42.85,36.92,0.281
42.85,36.94,0.281
42.85,36.95,0.281
42.85,36.97,0.281
42.86,36.99,0.281
42.86,37.00,0.281
42.86,37.02,0.281
42.86,37.04,0.281
42.86,37.05,0.281
42.86,37.07,0.281
42.86,37.09,0.281
42.87,37.10,0.281
42.87,37.12,0.281
42.87,37.14,0.281
42.87,37.15,0.281
42.87,37.17,0.281
42.88,37.19,0.281
42.88,37.20,0.281
42.88,37.22,0.281
42.88,37.23,0.281
42.88,37.25,0.281
42.88,37.27,0.281
42.89,37.29,0.281
42.89,37.30,0.281
42.89,37.32,0.281
42.89,37.34,0.281
42.89,37.35,0.281
42.89,37.37,0.281
42.89,37.39,0.281
42.90,37.40,0.281
42.90,37.42,0.281
42.90,37.44,0.281
42.90,37.45,0.281
42.90,37.47,0.282
42.91,37.49,0.282
42.91,37.50,0.282
42.91,37.52,0.282
42.91,37.54,0.282
42.91,37.55,0.282
42.91,37.57,0.282
42.91,37.59,0.282
42.92,37.60,0.282
42.92,37.62,0.282
42.92,37.64,0.282
42.92,37.65,0.282
42.92,37.67,0.282
42.93,37.69,0.282
42.93,37.70,0.282
42.93,37.72,0.282
42.93,37.74,0.282
42.93,37.75,0.282
42.93,37.77,0.282
42.94,37.79,0.282
42.94,37.80,0.282
42.94,37.82,0.282
42.94,37.84,0.282
42.94,37.85,0.282
42.94,37.87,0.282
42.94,37.89,0.282
42.95,37.90,0.282
42.95,37.92,0.282
42.95,37.94,0.282
42.95,37.95,0.282
42.95,37.97,0.282
42.96,37.99,0.282
42.96,38.00,0.282
42.96,38.02,0.282
42.96,38.04,0.282
42.96,38.05,0.282
42.96,38.07,0.282
42.96,38.09,0.282
42.97,38.10,0.282
42.97,38.12,0.282
42.97,38.14,0.282
42.97,38.15,0.282
42.97,38.17,0.282
42.98,38.19,0.282
42.98,38.20,0.282
42.98,38.22,0.282
42.98,38.24,0.282
42.98,38.25,0.282
42.98,38.27,0.282
42.99,38.29,0.282
42.99,38.30,0.282
42.99,38.32,0.282
42.99,38.34,0.282
42.99,38.35,0.282
42.99,38.37,0.282
42.99,38.39,0.282
43.00,38.40,0.282
43.00,38.42,0.282
43.00,38.44,0.282
43.00,38.45,0.282
43.00,38.47,0.282
43.01,38.49,0.282
43.01,38.50,0.282
43.01,38.52,0.282
43.01,38.54,0.282
43.01,38.55,0.282
43.01,38.57,0.282
43.01,38.59,0.282
43.02,38.60,0.282
43.02,38.62,0.282
43.02,38.64,0.282
43.02,38.65,0.282
43.02,38.67,0.282
43.03,38.69,0.282
43.03,38.70,0.282
43.03,38.72,0.282
43.03,38.74,0.282
43.03,38.75,0.282
43.03,38.77,0.282
43.04,38.79,0.282
43.04,38.80,0.282
43.04,38.82,0.282
43.04,38.84,0.282
43.04,38.85,0.282
43.04,38.87,0.282
43.04,38.89,0.282
43.05,38.90,0.282
43.05,38.92,0.282
43.05,38.94,0.282
43.05,38.95,0.282
43.05,38.97,0.282
43.06,38.99,0.282
43.06,39.00,0.282
43.06,39.02,0.282
43.06,39.04,0.282
43.06,39.05,0.282
43.06,39.07,0.282
43.06,39.09,0.282
43.07,39.10,0.282
43.07,39.12,0.282
43.07,39.14,0.282
43.07,39.15,0.282
43.07,39.17,0.282
43.08,39.19,0.282
43.08,39.20,0.283
43.08,39.22,0.283
43.08,39.24,0.283
43.08,39.25,0.283
43.08,39.27,0.283
43.09,39.29,0.283
43.09,39.30,0.283
43.09,39.32,0.283
43.09,39.34,0.283
43.09,39.35,0.283
43.09,39.37,0.283
43.09,39.39,0.283
43.10,39.40,0.283
43.10,39.42,0.283
43.10,39.44,0.283
43.10,39.45,0.283
43.10,39.47,0.283
43.11,39.49,0.283
43.11,39.50,0.283
43.11,39.52,0.283
43.11,39.54,0.283
43.11,39.55,0.283
43.11,39.57,0.283
43.11,39.59,0.283
43.12,39.61,0.283
43.12,39.62,0.283
43.12,39.64,0.283
43.12,39.66,0.283
43.12,39.67,0.283
43.13,39.69,0.283
43.13,39.70,0.283
43.13,39.72,0.283
43.13,39.74,0.283
43.13,39.75,0.283
43.13,39.77,0.283
43.14,39.79,0.283
43.14,39.80,0.283
43.14,39.82,0.283
43.14,39.84,0.283
43.14,39.85,0.283
43.14,39.87,0.283
43.14,39.89,0.283
43.15,39.90,0.283
43.15,39.92,0.283
43.15,39.94,0.283
43.15,39.95,0.283
43.15,39.97,0.283
43.16,39.99,0.283
43.16,40.00,0.283
43.16,40.02,0.283
43.16,40.04,0.283
43.16,40.06,0.283
43.16,40.07,0.283
43.16,40.09,0.283
43.17,40.10,0.283
43.17,40.12,0.283
43.17,40.14,0.283
43.17,40.16,0.283
43.17,40.17,0.283
43.18,40.19,0.283
43.18,40.21,0.283
43.18,40.22,0.283
43.18,40.24,0.283
43.18,40.26,0.283
43.18,40.27,0.283
43.19,40.29,0.283
43.19,40.31,0.283
43.19,40.32,0.283
43.19,40.34,0.283
43.19,40.36,0.283
43.19,40.37,0.283
43.19,40.39,0.283
43.20,40.41,0.283
43.20,40.42,0.283
43.20,40.44,0.283
43.20,40.45,0.283
43.20,40.47,0.283
43.21,40.49,0.283
43.21,40.51,0.283
43.21,40.52,0.283
43.21,40.54,0.283
43.21,40.56,0.283
43.21,40.57,0.283
43.21,40.59,0.283
43.22,40.61,0.283
43.22,40.62,0.283
43.22,40.64,0.283
43.22,40.66,0.283
43.22,40.67,0.283
43.23,40.69,0.283
43.23,40.71,0.283
43.23,40.72,0.283
43.23,40.74,0.283
43.23,40.76,0.283
43.23,40.77,0.283
43.24,40.79,0.283
43.24,40.81,0.283
43.24,40.82,0.283
43.24,40.84,0.283
43.24,40.86,0.283
43.24,40.87,0.283
43.24,40.89,0.283
43.25,40.91,0.283
43.25,40.92,0.283
43.25,40.94,0.283
43.25,40.96,0.283
43.25,40.97,0.283
43.26,40.99,0.283
43.26,41.00,0.283
43.26,41.02,0.283
43.26,41.04,0.283
43.26,41.06,0.283
43.26,41.07,0.283
43.26,41.09,0.283
43.27,41.10,0.283
43.27,41.12,0.283
43.27,41.14,0.283
43.27,41.15,0.283
43.27,41.17,0.283
43.28,41.19,0.283
43.28,41.21,0.284
43.28,41.22,0.284
43.28,41.24,0.284
43.28,41.26,0.284
43.28,41.27,0.284
43.29,41.29,0.284
43.29,41.31,0.284
43.29,41.32,0.284
43.29,41.34,0.284
43.29,41.36,0.284
43.29,41.37,0.284
43.29,41.39,0.284
43.30,41.41,0.284
43.30,41.42,0.284
43.30,41.44,0.284
43.30,41.46,0.284
43.30,41.47,0.284
43.31,41.49,0.284
43.31,41.51,0.284
43.31,41.52,0.284
43.31,41.54,0.284
43.31,41.56,0.284
43.31,41.57,0.284
43.31,41.59,0.284
43.32,41.61,0.284
43.32,41.62,0.284
43.32,41.64,0.284
43.32,41.66,0.284
43.32,41.67,0.284
43.33,41.69,0.284
43.33,41.71,0.284
43.33,41.72,0.284
43.33,41.74,0.284
43.33,41.76,0.284
43.33,41.77,0.284
43.34,41.79,0.284
43.34,41.81,0.284
43.34,41.82,0.284
43.34,41.84,0.284
43.34,41.86,0.284
43.34,41.87,0.284
43.34,41.89,0.284
43.35,41.91,0.284
43.35,41.92,0.284
43.35,41.94,0.284
43.35,41.96,0.284
43.35,41.97,0.284
43.36,41.99,0.284
43.36,42.01,0.284
43.36,42.02,0.284
43.36,42.04,0.284
43.36,42.06,0.284
43.36,42.07,0.284
43.36,42.09,0.284
43.37,42.11,0.284
43.37,42.12,0.284
43.37,42.14,0.284
43.37,42.16,0.284
43.37,42.17,0.284
43.38,42.19,0.284
43.38,42.21,0.284
43.38,42.22,0.284
43.38,42.24,0.284
43.38,42.26,0.284
43.38,42.27,0.284
43.39,42.29,0.284
43.39,42.31,0.284
43.39,42.32,0.284
43.39,42.34,0.284
43.39,42.36,0.284
43.39,42.37,0.284
43.39,42.39,0.284
43.40,42.41,0.284
43.40,42.42,0.284
43.40,42.44,0.284
43.40,42.46,0.284
43.40,42.47,0.284
43.41,42.49,0.284
43.41,42.51,0.284
43.41,42.52,0.284
43.41,42.54,0.284
43.41,42.56,0.284
43.41,42.57,0.284
43.41,42.59,0.284
43.42,42.61,0.284
43.42,42.62,0.284
43.42,42.64,0.284
43.42,42.66,0.284
43.42,42.67,0.284
43.43,42.69,0.284
43.43,42.71,0.284
43.43,42.72,0.284
43.43,42.74,0.284
43.43,42.76,0.284
43.43,42.77,0.284
43.44,42.79,0.284
43.44,42.81,0.284
43.44,42.82,0.284
43.44,42.84,0.284
43.44,42.86,0.284
43.44,42.87,0.284
43.44,42.89,0.284
43.45,42.91,0.284
43.45,42.92,0.284
43.45,42.94,0.284
43.45,42.96,0.284
43.45,42.97,0.284
43.46,42.99,0.284
43.46,43.01,0.284
43.46,43.02,0.284
43.46,43.04,0.284
43.46,43.06,0.284
43.46,43.07,0.284
43.46,43.09,0.284
43.47,43.11,0.284
43.47,43.12,0.284
43.47,43.14,0.284
43.47,43.16,0.284
43.47,43.17,0.284
43.48,43.19,0.284
43.48,43.21,0.284
43.48,43.22,0.284
43.48,43.24,0.284
43.48,43.26,0.284
43.48,43.27,0.284
43.49,43.29,0.284
43.49,43.31,0.284
43.49,43.32,0.284
43.49,43.34,0.284
43.49,43.36,0.284
43.49,43.37,0.284
43.49,43.39,0.284
43.50,43.41,0.284
43.50,43.42,0.284
43.50,43.44,0.284
43.50,43.46,0.284
43.50,43.48,0.284
43.51,43.49,0.284
43.51,43.51,0.284
43.51,43.52,0.284
43.51,43.54,0.284
43.51,43.56,0.284
43.51,43.57,0.284
43.51,43.59,0.285
43.52,43.61,0.285
43.52,43.62,0.285
43.52,43.64,0.285
43.52,43.66,0.285
43.52,43.67,0.285
43.53,43.69,0.285
43.53,43.71,0.285
43.53,43.72,0.285
43.53,43.74,0.285
43.53,43.76,0.285
43.53,43.78,0.285
43.54,43.79,0.285
43.54,43.81,0.285
43.54,43.82,0.285
43.54,43.84,0.285
43.54,43.86,0.285
43.54,43.88,0.285
43.54,43.89,0.285
43.55,43.91,0.285
43.55,43.93,0.285
43.55,43.94,0.285
43.55,43.96,0.285
43.55,43.98,0.285
43.56,43.99,0.285
43.56,44.01,0.285
43.56,44.02,0.285
43.56,44.04,0.285
43.56,44.06,0.285
43.56,44.08,0.285
43.56,44.09,0.285
43.57,44.11,0.285
43.57,44.13,0.285
43.57,44.14,0.285
43.57,44.16,0.285
43.57,44.18,0.285
43.58,44.19,0.285
43.58,44.21,0.285
43.58,44.23,0.285
43.58,44.24,0.285
43.58,44.26,0.285
43.58,44.27,0.285
43.59,44.29,0.285
43.59,44.31,0.285
43.59,44.33,0.285
43.59,44.34,0.285
43.59,44.36,0.285
43.59,44.38,0.285
43.59,44.39,0.285
43.60,44.41,0.285
43.60,44.43,0.285
43.60,44.44,0.285
43.60,44.46,0.285
43.60,44.48,0.285
43.61,44.49,0.285
43.61,44.51,0.285
43.61,44.53,0.285
43.61,44.54,0.285
43.61,44.56,0.285
43.61,44.58,0.285
43.61,44.59,0.285
43.62,44.61,0.285
43.62,44.63,0.285
43.62,44.64,0.285
43.62,44.66,0.285
43.62,44.68,0.285
43.63,44.69,0.285
43.63,44.71,0.285
43.63,44.72,0.285
43.63,44.74,0.285
43.63,44.76,0.285
43.63,44.77,0.285
43.64,44.79,0.285
43.64,44.81,0.285
43.64,44.83,0.285
43.64,44.84,0.285
43.64,44.86,0.285
43.64,44.88,0.285
43.64,44.89,0.285
43.65,44.91,0.285
43.65,44.93,0.285
43.65,44.94,0.285
43.65,44.96,0.285
43.65,44.98,0.285
43.66,44.99,0.285
43.66,45.01,0.285
43.66,45.02,0.285
43.66,45.04,0.285
43.66,45.06,0.285
43.66,45.08,0.285
43.66,45.09,0.285
43.67,45.11,0.285
43.67,45.13,0.285
43.67,45.14,0.285
43.67,45.16,0.285
43.67,45.18,0.285
43.68,45.19,0.285
43.68,45.21,0.285
43.68,45.23,0.285
43.68,45.24,0.285
43.68,45.26,0.285
43.68,45.27,0.285
43.69,45.29,0.285
43.69,45.31,0.285
43.69,45.33,0.285
43.69,45.34,0.285
43.69,45.36,0.285
43.69,45.38,0.285
43.69,45.39,0.285
43.70,45.41,0.285
43.70,45.43,0.285
43.70,45.44,0.285
43.70,45.46,0.285
43.70,45.48,0.285
43.71,45.49,0.285
43.71,45.51,0.285
43.71,45.53,0.285
43.71,45.54,0.285
43.71,45.56,0.285
43.71,45.58,0.285
43.71,45.59,0.285
43.72,45.61,0.285
43.72,45.63,0.285
43.72,45.64,0.285
43.72,45.66,0.286
43.72,45.68,0.286
43.73,45.69,0.286
43.73,45.71,0.286
43.73,45.73,0.286
43.73,45.74,0.286
43.73,45.76,0.286
43.73,45.78,0.286
43.74,45.79,0.286
43.74,45.81,0.286
43.74,45.82,0.286
43.74,45.84,0.286
43.74,45.86,0.286
43.74,45.88,0.286
43.74,45.89,0.286
43.75,45.91,0.286
43.75,45.93,0.286
43.75,45.94,0.286
43.75,45.96,0.286
43.75,45.98,0.286
43.76,45.99,0.286
43.76,46.01,0.286
43.76,46.03,0.286
43.76,46.04,0.286
43.76,46.06,0.286
43.76,46.08,0.286
43.76,46.09,0.286
43.77,46.11,0.286
43.77,46.13,0.286
43.77,46.14,0.286
43.77,46.16,0.286
43.77,46.18,0.286
43.78,46.19,0.286
43.78,46.21,0.286
43.78,46.23,0.286
43.78,46.24,0.286
43.78,46.26,0.286
43.78,46.28,0.286
43.79,46.29,0.286
