35.92	106.26	-0.252
35.92	106.25	-0.252
35.92	106.25	-0.252
35.92	106.24	-0.252
35.93	106.23	-0.252
35.93	106.22	-0.252
35.93	106.21	-0.252
35.93	106.21	-0.252
35.93	106.20	-0.252
35.93	106.19	-0.252
35.94	106.18	-0.252
35.94	106.17	-0.252
35.94	106.16	-0.252
35.94	106.16	-0.252
35.94	106.15	-0.252
35.94	106.14	-0.252
35.94	106.13	-0.252
35.95	106.12	-0.252
35.95	106.11	-0.252
35.95	106.11	-0.252
35.95	106.10	-0.252
35.95	106.09	-0.252
35.96	106.08	-0.252
35.96	106.07	-0.252
35.96	106.06	-0.252
35.96	106.06	-0.252
35.96	106.05	-0.252
35.96	106.04	-0.252
35.96	106.03	-0.252
35.97	106.02	-0.252
35.97	106.01	-0.252
35.97	106.01	-0.252
35.97	106.00	-0.252
35.97	105.99	-0.252
35.98	105.98	-0.252
35.98	105.97	-0.252
35.98	105.96	-0.252
35.98	105.96	-0.252
35.98	105.95	-0.252
35.98	105.94	-0.252
35.99	105.93	-0.252
35.99	105.92	-0.252
35.99	105.92	-0.252
35.99	105.91	-0.252
35.99	105.90	-0.252
35.99	105.89	-0.252
35.99	105.88	-0.252
36.00	105.87	-0.252
36.00	105.86	-0.252
36.00	105.86	-0.252
36.00	105.85	-0.252
36.00	105.84	-0.252
36.01	105.83	-0.252
36.01	105.82	-0.252
36.01	105.81	-0.252
36.01	105.81	-0.252
36.01	105.80	-0.252
36.01	105.79	-0.252
36.01	105.78	-0.252
36.02	105.77	-0.252
36.02	105.76	-0.252
36.02	105.75	-0.252
36.02	105.75	-0.252
36.02	105.74	-0.252
36.03	105.73	-0.252
36.03	105.72	-0.252
36.03	105.71	-0.252
36.03	105.71	-0.252
36.03	105.70	-0.252
36.03	105.69	-0.252
36.04	105.68	-0.252
36.04	105.67	-0.252
36.04	105.66	-0.252
36.04	105.66	-0.252
36.04	105.65	-0.252
36.04	105.64	-0.252
36.04	105.63	-0.252
36.05	105.62	-0.252
36.05	105.61	-0.252
36.05	105.61	-0.252
36.05	105.60	-0.252
36.05	105.59	-0.252
36.06	105.58	-0.252
36.06	105.57	-0.252
36.06	105.56	-0.252
36.06	105.56	-0.252
36.06	105.55	-0.252
36.06	105.54	-0.252
36.06	105.53	-0.252
36.07	105.52	-0.252
36.07	105.52	-0.252
36.07	105.51	-0.252
36.07	105.50	-0.252
36.07	105.49	-0.252
36.08	105.48	-0.252
36.08	105.47	-0.252
36.08	105.46	-0.252
36.08	105.46	-0.252
36.08	105.45	-0.252
36.08	105.44	-0.252
36.09	105.43	-0.252
36.09	105.42	-0.252
36.09	105.41	-0.252
36.09	105.41	-0.252
36.09	105.40	-0.252
36.09	105.39	-0.252
36.09	105.38	-0.252
36.10	105.37	-0.252
36.10	105.36	-0.252
36.10	105.36	-0.252
36.10	105.35	-0.252
36.10	105.34	-0.252
36.11	105.33	-0.252
36.11	105.32	-0.252
36.11	105.31	-0.252
36.11	105.31	-0.252
36.11	105.30	-0.252
36.11	105.29	-0.252
36.11	105.28	-0.252
36.12	105.27	-0.252
36.12	105.26	-0.252
36.12	105.26	-0.252
36.12	105.25	-0.252
36.12	105.24	-0.251
36.13	105.23	-0.251
36.13	105.22	-0.251
36.13	105.21	-0.251
36.13	105.21	-0.251
36.13	105.20	-0.251
36.13	105.19	-0.251
36.14	105.18	-0.251
36.14	105.17	-0.251
36.14	105.17	-0.251
36.14	105.16	-0.251
36.14	105.15	-0.251
36.14	105.14	-0.251
36.14	105.13	-0.251
36.15	105.12	-0.251
36.15	105.11	-0.251
36.15	105.11	-0.251
36.15	105.10	-0.251
36.15	105.09	-0.251
36.16	105.08	-0.251
36.16	105.07	-0.251
36.16	105.06	-0.251
36.16	105.06	-0.251
36.16	105.05	-0.251
36.16	105.04	-0.251
36.16	105.03	-0.251
36.17	105.02	-0.251
36.17	105.01	-0.251
36.17	105.01	-0.251
36.17	105.00	-0.251
36.17	104.99	-0.251
36.18	104.98	-0.251
36.18	104.97	-0.251
36.18	104.97	-0.251
36.18	104.96	-0.251
36.18	104.95	-0.251
36.18	104.94	-0.251
36.19	104.93	-0.251
36.19	104.92	-0.251
36.19	104.92	-0.251
36.19	104.91	-0.251
36.19	104.90	-0.251
36.19	104.89	-0.251
36.19	104.88	-0.251
36.20	104.87	-0.251
36.20	104.86	-0.251
36.20	104.86	-0.251
36.20	104.85	-0.251
36.20	104.84	-0.251
36.21	104.83	-0.251
36.21	104.82	-0.251
36.21	104.82	-0.251
36.21	104.81	-0.251
36.21	104.80	-0.251
36.21	104.79	-0.251
36.21	104.78	-0.251
36.22	104.77	-0.251
36.22	104.77	-0.251
36.22	104.76	-0.251
36.22	104.75	-0.251
36.22	104.74	-0.251
36.23	104.73	-0.251
36.23	104.72	-0.251
36.23	104.71	-0.251
36.23	104.71	-0.251
36.23	104.70	-0.251
36.23	104.69	-0.251
36.24	104.68	-0.251
36.24	104.67	-0.251
36.24	104.67	-0.251
36.24	104.66	-0.251
36.24	104.65	-0.251
36.24	104.64	-0.251
36.24	104.63	-0.251
36.25	104.62	-0.251
36.25	104.62	-0.251
36.25	104.61	-0.251
36.25	104.60	-0.251
36.25	104.59	-0.251
36.26	104.58	-0.251
36.26	104.57	-0.251
36.26	104.57	-0.251
36.26	104.56	-0.251
36.26	104.55	-0.251
36.26	104.54	-0.251
36.26	104.53	-0.251
36.27	104.52	-0.251
36.27	104.52	-0.251
36.27	104.51	-0.251
36.27	104.50	-0.251
36.27	104.49	-0.251
36.28	104.48	-0.251
36.28	104.47	-0.251
36.28	104.47	-0.251
36.28	104.46	-0.251
36.28	104.45	-0.251
36.28	104.44	-0.251
36.29	104.43	-0.251
36.29	104.42	-0.251
36.29	104.42	-0.251
36.29	104.41	-0.251
36.29	104.40	-0.251
36.29	104.39	-0.251
36.29	104.38	-0.251
36.30	104.37	-0.251
36.30	104.37	-0.251
36.30	104.36	-0.251
36.30	104.35	-0.251
36.30	104.34	-0.251
36.31	104.33	-0.251
36.31	104.32	-0.251
36.31	104.31	-0.251
36.31	104.31	-0.251
36.31	104.30	-0.251
36.31	104.29	-0.251
36.31	104.28	-0.251
36.32	104.27	-0.251
36.32	104.27	-0.251
36.32	104.26	-0.251
36.32	104.25	-0.251
36.32	104.24	-0.251
36.33	104.23	-0.251
36.33	104.22	-0.251
36.33	104.22	-0.251
36.33	104.21	-0.251
36.33	104.20	-0.251
36.33	104.19	-0.251
36.34	104.18	-0.251
36.34	104.17	-0.251
36.34	104.17	-0.251
36.34	104.16	-0.251
36.34	104.15	-0.251
36.34	104.14	-0.251
36.34	104.13	-0.251
36.35	104.12	-0.251
36.35	104.12	-0.251
36.35	104.11	-0.251
36.35	104.10	-0.251
36.35	104.09	-0.251
36.36	104.08	-0.251
36.36	104.07	-0.251
36.36	104.07	-0.251
36.36	104.06	-0.251
36.36	104.05	-0.251
36.36	104.04	-0.251
36.36	104.03	-0.251
36.37	104.02	-0.251
36.37	104.02	-0.251
36.37	104.01	-0.251
36.37	104.00	-0.251
36.37	103.99	-0.251
36.38	103.98	-0.251
36.38	103.97	-0.251
36.38	103.97	-0.251
36.38	103.96	-0.250
36.38	103.95	-0.250
36.38	103.94	-0.250
36.39	103.93	-0.250
36.39	103.92	-0.250
36.39	103.92	-0.251
36.39	103.91	-0.251
36.39	103.90	-0.251
36.39	103.89	-0.251
36.39	103.88	-0.251
36.40	103.87	-0.251
36.40	103.87	-0.251
36.40	103.86	-0.251
36.40	103.85	-0.251
36.40	103.84	-0.251
36.41	103.83	-0.251
36.41	103.82	-0.251
36.41	103.81	-0.251
36.41	103.81	-0.251
36.41	103.80	-0.251
36.41	103.79	-0.251
36.41	103.78	-0.251
36.42	103.77	-0.251
36.42	103.77	-0.251
36.42	103.76	-0.251
36.42	103.75	-0.251
36.42	103.74	-0.251
36.43	103.73	-0.251
36.43	103.72	-0.251
36.43	103.72	-0.251
36.43	103.71	-0.251
36.43	103.70	-0.251
36.43	103.69	-0.251
36.44	103.68	-0.251
36.44	103.67	-0.251
36.44	103.66	-0.251
36.44	103.66	-0.250
36.44	103.65	-0.250
36.44	103.64	-0.250
36.44	103.63	-0.251
36.45	103.62	-0.251
36.45	103.61	-0.251
36.45	103.61	-0.251
36.45	103.60	-0.251
36.45	103.59	-0.251
36.46	103.58	-0.251
36.46	103.57	-0.251
36.46	103.57	-0.251
36.46	103.56	-0.251
36.46	103.55	-0.251
36.46	103.54	-0.251
36.46	103.53	-0.251
36.47	103.52	-0.250
36.47	103.52	-0.250
36.47	103.51	-0.250
36.47	103.50	-0.250
36.47	103.49	-0.250
36.48	103.48	-0.250
36.48	103.47	-0.250
36.48	103.46	-0.250
36.48	103.46	-0.250
36.48	103.45	-0.250
36.48	103.44	-0.250
36.49	103.43	-0.250
36.49	103.42	-0.250
36.49	103.42	-0.250
36.49	103.41	-0.250
36.49	103.40	-0.250
36.49	103.39	-0.250
36.49	103.38	-0.250
36.50	103.37	-0.250
36.50	103.37	-0.250
36.50	103.36	-0.250
36.50	103.35	-0.250
36.50	103.34	-0.250
36.51	103.33	-0.250
36.51	103.32	-0.250
36.51	103.32	-0.250
36.51	103.31	-0.250
36.51	103.30	-0.250
36.51	103.29	-0.250
36.51	103.28	-0.250
36.52	103.27	-0.250
36.52	103.27	-0.250
36.52	103.26	-0.250
36.52	103.25	-0.250
36.52	103.24	-0.250
36.53	103.23	-0.250
36.53	103.22	-0.250
36.53	103.22	-0.250
36.53	103.21	-0.250
36.53	103.20	-0.250
36.53	103.19	-0.250
36.54	103.18	-0.250
36.54	103.17	-0.250
36.54	103.16	-0.250
36.54	103.16	-0.250
36.54	103.15	-0.250
36.54	103.14	-0.250
36.54	103.13	-0.250
36.55	103.12	-0.250
36.55	103.11	-0.250
36.55	103.11	-0.250
36.55	103.10	-0.250
36.55	103.09	-0.250
36.56	103.08	-0.250
36.56	103.07	-0.250
36.56	103.07	-0.250
36.56	103.06	-0.250
36.56	103.05	-0.250
36.56	103.04	-0.250
36.56	103.03	-0.250
36.57	103.02	-0.250
36.57	103.02	-0.250
36.57	103.01	-0.250
36.57	103.00	-0.250
36.57	102.99	-0.250
36.58	102.98	-0.250
36.58	102.97	-0.250
36.58	102.97	-0.250
36.58	102.96	-0.250
36.58	102.95	-0.250
36.58	102.94	-0.250
36.59	102.93	-0.250
36.59	102.92	-0.250
36.59	102.92	-0.250
36.59	102.91	-0.250
36.59	102.90	-0.250
36.59	102.89	-0.250
36.59	102.88	-0.250
36.60	102.87	-0.250
36.60	102.86	-0.250
36.60	102.86	-0.250
36.60	102.85	-0.250
36.60	102.84	-0.250
36.61	102.83	-0.250
36.61	102.82	-0.250
36.61	102.82	-0.250
36.61	102.81	-0.250
36.61	102.80	-0.250
36.61	102.79	-0.250
36.61	102.78	-0.250
36.62	102.77	-0.250
36.62	102.77	-0.250
36.62	102.76	-0.250
36.62	102.75	-0.250
36.62	102.74	-0.250
36.63	102.73	-0.250
36.63	102.72	-0.250
36.63	102.72	-0.250
36.63	102.71	-0.250
36.63	102.70	-0.250
36.63	102.69	-0.250
36.64	102.68	-0.250
36.64	102.67	-0.250
36.64	102.67	-0.250
36.64	102.66	-0.250
36.64	102.65	-0.250
36.64	102.64	-0.250
36.64	102.63	-0.250
36.65	102.62	-0.250
36.65	102.61	-0.250
36.65	102.61	-0.250
36.65	102.60	-0.250
36.65	102.59	-0.250
36.66	102.58	-0.250
36.66	102.58	-0.250
36.66	102.57	-0.250
36.66	102.56	-0.250
36.66	102.55	-0.250
36.66	102.54	-0.250
36.66	102.53	-0.250
36.67	102.52	-0.250
36.67	102.52	-0.250
36.67	102.51	-0.250
36.67	102.50	-0.250
36.67	102.49	-0.250
36.68	102.48	-0.250
36.68	102.47	-0.250
36.68	102.47	-0.250
36.68	102.46	-0.250
36.68	102.45	-0.250
36.68	102.44	-0.250
36.69	102.43	-0.250
36.69	102.43	-0.250
36.69	102.42	-0.250
36.69	102.41	-0.250
36.69	102.40	-0.250
36.69	102.39	-0.250
36.69	102.38	-0.250
36.70	102.38	-0.250
36.70	102.37	-0.250
36.70	102.36	-0.250
36.70	102.35	-0.250
36.70	102.34	-0.250
36.71	102.33	-0.250
36.71	102.33	-0.250
36.71	102.32	-0.250
36.71	102.31	-0.250
36.71	102.30	-0.250
36.71	102.29	-0.250
36.71	102.28	-0.250
36.72	102.27	-0.250
36.72	102.27	-0.250
36.72	102.26	-0.250
36.72	102.25	-0.250
36.72	102.24	-0.250
36.73	102.23	-0.250
36.73	102.22	-0.250
36.73	102.22	-0.250
36.73	102.21	-0.250
36.73	102.20	-0.250
36.73	102.19	-0.250
36.74	102.18	-0.250
36.74	102.17	-0.250
36.74	102.17	-0.250
36.74	102.16	-0.250
36.74	102.15	-0.250
36.74	102.14	-0.250
36.74	102.13	-0.250
36.75	102.12	-0.250
36.75	102.12	-0.250
36.75	102.11	-0.250
36.75	102.10	-0.250
36.75	102.09	-0.250
36.76	102.08	-0.250
36.76	102.07	-0.250
36.76	102.07	-0.250
36.76	102.06	-0.250
36.76	102.05	-0.250
36.76	102.04	-0.250
36.76	102.03	-0.250
36.77	102.02	-0.250
36.77	102.02	-0.250
36.77	102.01	-0.250
36.77	102.00	-0.250
36.77	101.99	-0.250
36.78	101.98	-0.250
36.78	101.97	-0.250
36.78	101.97	-0.250
36.78	101.96	-0.250
36.78	101.95	-0.250
36.78	101.94	-0.250
36.79	101.93	-0.250
36.79	101.92	-0.250
36.79	101.92	-0.250
36.79	101.91	-0.250
36.79	101.90	-0.250
36.79	101.89	-0.250
36.79	101.88	-0.250
36.80	101.87	-0.250
36.80	101.87	-0.250
36.80	101.86	-0.250
36.80	101.85	-0.250
36.80	101.84	-0.249
36.81	101.83	-0.249
36.81	101.83	-0.249
36.81	101.82	-0.249
36.81	101.81	-0.249
36.81	101.80	-0.249
36.81	101.79	-0.249
36.81	101.78	-0.250
36.82	101.77	-0.250
36.82	101.77	-0.250
36.82	101.76	-0.250
36.82	101.75	-0.250
36.82	101.74	-0.250
36.83	101.73	-0.250
36.83	101.72	-0.250
36.83	101.72	-0.249
36.83	101.71	-0.249
36.83	101.70	-0.249
36.83	101.69	-0.249
36.84	101.68	-0.249
36.84	101.68	-0.249
36.84	101.67	-0.249
36.84	101.66	-0.249
36.84	101.65	-0.249
36.84	101.64	-0.249
36.84	101.63	-0.249
36.85	101.63	-0.249
36.85	101.62	-0.249
36.85	101.61	-0.249
36.85	101.60	-0.249
36.85	101.59	-0.249
36.86	101.58	-0.249
36.86	101.57	-0.249
36.86	101.57	-0.249
36.86	101.56	-0.249
36.86	101.55	-0.249
36.86	101.54	-0.249
36.86	101.53	-0.249
36.87	101.53	-0.249
36.87	101.52	-0.249
36.87	101.51	-0.249
36.87	101.50	-0.249
36.87	101.49	-0.249
36.88	101.48	-0.249
36.88	101.47	-0.249
36.88	101.47	-0.249
36.88	101.46	-0.249
36.88	101.45	-0.249
36.88	101.44	-0.249
36.89	101.43	-0.249
36.89	101.43	-0.249
36.89	101.42	-0.249
36.89	101.41	-0.249
36.89	101.40	-0.249
36.89	101.39	-0.249
36.89	101.38	-0.249
36.90	101.37	-0.249
36.90	101.37	-0.249
36.90	101.36	-0.249
36.90	101.35	-0.249
36.90	101.34	-0.249
36.91	101.33	-0.249
36.91	101.33	-0.249
36.91	101.32	-0.249
36.91	101.31	-0.249
36.91	101.30	-0.249
36.91	101.29	-0.249
36.91	101.28	-0.249
36.92	101.27	-0.249
36.92	101.27	-0.249
36.92	101.26	-0.249
36.92	101.25	-0.249
36.92	101.24	-0.249
36.93	101.23	-0.249
36.93	101.23	-0.249
36.93	101.22	-0.249
36.93	101.21	-0.249
36.93	101.20	-0.249
36.93	101.19	-0.249
36.94	101.18	-0.249
36.94	101.18	-0.249
36.94	101.17	-0.249
36.94	101.16	-0.249
36.94	101.15	-0.249
36.94	101.14	-0.249
36.94	101.13	-0.249
36.95	101.12	-0.249
36.95	101.12	-0.249
36.95	101.11	-0.249
36.95	101.10	-0.249
36.95	101.09	-0.249
36.96	101.08	-0.249
36.96	101.07	-0.249
36.96	101.07	-0.249
36.96	101.06	-0.249
36.96	101.05	-0.249
36.96	101.04	-0.249
36.96	101.03	-0.249
36.97	101.03	-0.249
36.97	101.02	-0.249
36.97	101.01	-0.249
36.97	101.00	-0.249
36.97	100.99	-0.249
36.98	100.98	-0.249
36.98	100.98	-0.249
36.98	100.97	-0.249
36.98	100.96	-0.249
36.98	100.95	-0.249
36.98	100.94	-0.249
36.99	100.93	-0.249
36.99	100.92	-0.249
36.99	100.92	-0.249
36.99	100.91	-0.249
36.99	100.90	-0.249
36.99	100.89	-0.249
36.99	100.88	-0.249
37.00	100.87	-0.249
37.00	100.87	-0.249
37.00	100.86	-0.249
37.00	100.85	-0.249
37.00	100.84	-0.249
37.01	100.83	-0.249
37.01	100.83	-0.249
37.01	100.82	-0.249
37.01	100.81	-0.249
37.01	100.80	-0.249
37.01	100.79	-0.249
37.01	100.78	-0.249
37.02	100.78	-0.249
37.02	100.77	-0.249
37.02	100.76	-0.249
37.02	100.75	-0.249
37.02	100.74	-0.249
37.03	100.73	-0.249
37.03	100.72	-0.249
37.03	100.72	-0.249
37.03	100.71	-0.249
37.03	100.70	-0.249
37.03	100.69	-0.249
37.04	100.68	-0.249
37.04	100.68	-0.249
37.04	100.67	-0.249
37.04	100.66	-0.249
37.04	100.65	-0.249
37.04	100.64	-0.249
37.04	100.63	-0.249
37.05	100.63	-0.249
37.05	100.62	-0.249
37.05	100.61	-0.249
37.05	100.60	-0.249
37.05	100.59	-0.249
37.06	100.58	-0.249
37.06	100.58	-0.249
37.06	100.57	-0.249
37.06	100.56	-0.249
37.06	100.55	-0.249
37.06	100.54	-0.249
37.06	100.53	-0.249
37.07	100.53	-0.249
37.07	100.52	-0.249
37.07	100.51	-0.249
37.07	100.50	-0.249
37.07	100.49	-0.249
37.08	100.48	-0.249
37.08	100.48	-0.249
37.08	100.47	-0.249
37.08	100.46	-0.249
37.08	100.45	-0.249
37.08	100.44	-0.249
37.09	100.43	-0.249
37.09	100.43	-0.249
37.09	100.42	-0.249
37.09	100.41	-0.249
37.09	100.40	-0.249
37.09	100.39	-0.249
37.09	100.38	-0.249
37.10	100.38	-0.249
37.10	100.37	-0.249
37.10	100.36	-0.249
37.10	100.35	-0.249
37.10	100.34	-0.249
37.11	100.33	-0.249
37.11	100.33	-0.249
37.11	100.32	-0.249
37.11	100.31	-0.249
37.11	100.30	-0.249
37.11	100.29	-0.249
37.11	100.28	-0.249
37.12	100.27	-0.249
37.12	100.27	-0.249
37.12	100.26	-0.249
37.12	100.25	-0.249
37.12	100.24	-0.249
37.13	100.23	-0.249
37.13	100.23	-0.249
37.13	100.22	-0.249
37.13	100.21	-0.249
37.13	100.20	-0.249
37.13	100.19	-0.249
37.14	100.18	-0.249
37.14	100.18	-0.249
37.14	100.17	-0.249
37.14	100.16	-0.249
37.14	100.15	-0.249
37.14	100.14	-0.249
37.14	100.13	-0.249
37.15	100.12	-0.249
37.15	100.12	-0.249
37.15	100.11	-0.249
37.15	100.10	-0.249
37.15	100.09	-0.249
37.16	100.08	-0.249
37.16	100.07	-0.249
37.16	100.07	-0.249
37.16	100.06	-0.249
37.16	100.05	-0.249
37.16	100.04	-0.248
37.16	100.03	-0.248
37.17	100.02	-0.248
37.17	100.02	-0.248
37.17	100.01	-0.248
37.17	100.00	-0.248
37.17	99.99	-0.248
37.18	99.98	-0.248
37.18	99.98	-0.248
37.18	99.97	-0.248
37.18	99.96	-0.248
37.18	99.95	-0.248
37.18	99.94	-0.248
37.19	99.93	-0.248
37.19	99.93	-0.248
37.19	99.92	-0.248
37.19	99.91	-0.248
37.19	99.90	-0.248
37.19	99.89	-0.248
37.19	99.88	-0.248
37.20	99.88	-0.248
37.20	99.87	-0.248
37.20	99.86	-0.248
37.20	99.85	-0.248
37.20	99.84	-0.248
37.21	99.83	-0.248
37.21	99.83	-0.248
37.21	99.82	-0.248
37.21	99.81	-0.248
37.21	99.80	-0.248
37.21	99.79	-0.248
37.21	99.79	-0.248
37.22	99.78	-0.248
37.22	99.77	-0.248
37.22	99.76	-0.248
37.22	99.75	-0.248
37.22	99.74	-0.248
37.23	99.73	-0.248
37.23	99.73	-0.248
37.23	99.72	-0.248
37.23	99.71	-0.248
37.23	99.70	-0.248
37.23	99.69	-0.248
37.24	99.68	-0.248
37.24	99.68	-0.248
37.24	99.67	-0.248
37.24	99.66	-0.248
37.24	99.65	-0.248
37.24	99.64	-0.248
37.24	99.64	-0.248
37.25	99.63	-0.248
37.25	99.62	-0.248
37.25	99.61	-0.248
37.25	99.60	-0.248
37.25	99.59	-0.248
37.26	99.59	-0.248
37.26	99.58	-0.248
37.26	99.57	-0.248
37.26	99.56	-0.248
37.26	99.55	-0.248
37.26	99.54	-0.248
37.26	99.53	-0.248
37.27	99.53	-0.248
37.27	99.52	-0.248
37.27	99.51	-0.248
37.27	99.50	-0.248
37.27	99.49	-0.248
37.28	99.48	-0.248
37.28	99.48	-0.248
37.28	99.47	-0.248
37.28	99.46	-0.248
37.28	99.45	-0.248
37.28	99.44	-0.248
37.29	99.43	-0.248
37.29	99.43	-0.248
37.29	99.42	-0.248
37.29	99.41	-0.248
37.29	99.40	-0.248
37.29	99.39	-0.248
37.29	99.39	-0.248
37.30	99.38	-0.248
37.30	99.37	-0.248
37.30	99.36	-0.248
37.30	99.35	-0.248
37.30	99.34	-0.248
37.31	99.34	-0.248
37.31	99.33	-0.248
37.31	99.32	-0.248
37.31	99.31	-0.248
37.31	99.30	-0.248
37.31	99.29	-0.248
37.31	99.29	-0.248
37.32	99.28	-0.248
37.32	99.27	-0.248
37.32	99.26	-0.248
37.32	99.25	-0.248
37.32	99.24	-0.248
37.33	99.24	-0.248
37.33	99.23	-0.248
37.33	99.22	-0.248
37.33	99.21	-0.248
37.33	99.20	-0.248
37.33	99.19	-0.248
37.34	99.19	-0.248
37.34	99.18	-0.248
37.34	99.17	-0.248
37.34	99.16	-0.248
37.34	99.15	-0.248
37.34	99.14	-0.248
37.34	99.13	-0.248
37.35	99.13	-0.248
37.35	99.12	-0.248
37.35	99.11	-0.248
37.35	99.10	-0.248
37.35	99.09	-0.248
37.36	99.09	-0.248
37.36	99.08	-0.248
37.36	99.07	-0.248
37.36	99.06	-0.248
37.36	99.05	-0.248
37.36	99.04	-0.248
37.36	99.03	-0.248
37.37	99.03	-0.248
37.37	99.02	-0.248
37.37	99.01	-0.248
37.37	99.00	-0.248
37.37	98.99	-0.248
37.38	98.99	-0.248
37.38	98.98	-0.248
37.38	98.97	-0.248
37.38	98.96	-0.248
37.38	98.95	-0.248
37.38	98.94	-0.248
37.39	98.94	-0.248
37.39	98.93	-0.248
37.39	98.92	-0.248
37.39	98.91	-0.248
37.39	98.90	-0.248
37.39	98.89	-0.248
37.39	98.88	-0.248
37.40	98.88	-0.248
37.40	98.87	-0.248
37.40	98.86	-0.248
37.40	98.85	-0.248
37.40	98.84	-0.248
37.41	98.84	-0.248
37.41	98.83	-0.248
37.41	98.82	-0.248
37.41	98.81	-0.248
37.41	98.80	-0.248
37.41	98.79	-0.248
37.41	98.79	-0.248
37.42	98.78	-0.248
37.42	98.77	-0.248
37.42	98.76	-0.248
37.42	98.75	-0.248
37.42	98.74	-0.248
37.43	98.74	-0.248
37.43	98.73	-0.248
37.43	98.72	-0.248
37.43	98.71	-0.248
37.43	98.70	-0.248
37.43	98.69	-0.248
37.44	98.69	-0.248
37.44	98.68	-0.248
37.44	98.67	-0.248
37.44	98.66	-0.248
37.44	98.65	-0.248
37.44	98.64	-0.248
37.44	98.63	-0.248
37.45	98.63	-0.248
37.45	98.62	-0.248
37.45	98.61	-0.248
37.45	98.60	-0.248
37.45	98.59	-0.248
37.46	98.58	-0.248
37.46	98.58	-0.248
37.46	98.57	-0.248
37.46	98.56	-0.248
37.46	98.55	-0.248
37.46	98.54	-0.248
37.46	98.54	-0.248
37.47	98.53	-0.248
37.47	98.52	-0.248
37.47	98.51	-0.248
37.47	98.50	-0.248
37.47	98.49	-0.248
37.48	98.49	-0.248
37.48	98.48	-0.248
37.48	98.47	-0.248
37.48	98.46	-0.248
37.48	98.45	-0.248
37.48	98.44	-0.248
37.49	98.44	-0.248
37.49	98.43	-0.248
37.49	98.42	-0.248
37.49	98.41	-0.248
37.49	98.40	-0.248
37.49	98.39	-0.248
37.49	98.39	-0.248
37.50	98.38	-0.248
37.50	98.37	-0.248
37.50	98.36	-0.248
37.50	98.35	-0.248
37.50	98.34	-0.248
37.51	98.34	-0.248
37.51	98.33	-0.248
37.51	98.32	-0.248
37.51	98.31	-0.248
37.51	98.30	-0.248
37.51	98.29	-0.248
37.51	98.29	-0.248
37.52	98.28	-0.248
37.52	98.27	-0.248
37.52	98.26	-0.248
37.52	98.25	-0.248
37.52	98.24	-0.248
37.53	98.24	-0.248
37.53	98.23	-0.248
37.53	98.22	-0.248
37.53	98.21	-0.248
37.53	98.20	-0.248
37.53	98.19	-0.248
37.54	98.19	-0.248
37.54	98.18	-0.248
37.54	98.17	-0.248
37.54	98.16	-0.248
37.54	98.15	-0.248
37.54	98.14	-0.248
37.54	98.14	-0.248
37.55	98.13	-0.248
37.55	98.12	-0.248
37.55	98.11	-0.248
37.55	98.10	-0.248
37.55	98.09	-0.248
37.56	98.09	-0.248
37.56	98.08	-0.248
37.56	98.07	-0.248
37.56	98.06	-0.248
37.56	98.05	-0.248
37.56	98.04	-0.248
37.56	98.04	-0.248
37.57	98.03	-0.248
37.57	98.02	-0.248
37.57	98.01	-0.248
37.57	98.00	-0.248
37.57	97.99	-0.248
37.58	97.99	-0.248
37.58	97.98	-0.248
37.58	97.97	-0.248
37.58	97.96	-0.248
37.58	97.95	-0.248
37.58	97.94	-0.248
37.59	97.94	-0.248
37.59	97.93	-0.247
37.59	97.92	-0.247
37.59	97.91	-0.247
37.59	97.90	-0.247
37.59	97.89	-0.247
37.59	97.89	-0.247
37.60	97.88	-0.247
37.60	97.87	-0.248
37.60	97.86	-0.248
37.60	97.85	-0.248
37.60	97.84	-0.248
37.61	97.84	-0.248
37.61	97.83	-0.248
37.61	97.82	-0.248
37.61	97.81	-0.248
37.61	97.80	-0.248
37.61	97.79	-0.248
37.61	97.79	-0.248
37.62	97.78	-0.248
37.62	97.77	-0.248
37.62	97.76	-0.248
37.62	97.75	-0.248
37.62	97.75	-0.248
37.63	97.74	-0.248
37.63	97.73	-0.248
37.63	97.72	-0.248
37.63	97.71	-0.248
37.63	97.70	-0.248
37.63	97.69	-0.247
37.64	97.69	-0.247
37.64	97.68	-0.247
37.64	97.67	-0.247
37.64	97.66	-0.247
37.64	97.65	-0.247
37.64	97.64	-0.247
37.64	97.64	-0.247
37.65	97.63	-0.247
37.65	97.62	-0.247
37.65	97.61	-0.247
37.65	97.60	-0.247
37.65	97.59	-0.247
37.66	97.59	-0.247
37.66	97.58	-0.247
37.66	97.57	-0.247
37.66	97.56	-0.247
37.66	97.55	-0.247
37.66	97.54	-0.247
37.66	97.54	-0.247
37.67	97.53	-0.247
37.67	97.52	-0.247
37.67	97.51	-0.247
37.67	97.50	-0.247
37.67	97.50	-0.247
37.68	97.49	-0.247
37.68	97.48	-0.247
37.68	97.47	-0.247
37.68	97.46	-0.247
37.68	97.45	-0.247
37.68	97.44	-0.247
37.69	97.43	-0.247
37.69	97.43	-0.247
37.69	97.42	-0.247
37.69	97.41	-0.247
37.69	97.40	-0.247
37.69	97.39	-0.247
37.69	97.39	-0.247
37.70	97.38	-0.247
37.70	97.37	-0.247
37.70	97.36	-0.247
37.70	97.35	-0.247
37.70	97.34	-0.247
37.71	97.34	-0.247
37.71	97.33	-0.247
37.71	97.32	-0.247
37.71	97.31	-0.247
