************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
 -4   2  10   1.31141   71.9378   1.57849e-04    0.0%   4   120     0.981
 -7   6   3   1.31085   71.9729   7.85977e-05    0.0%   4    94     0.981
 -1   8   5   1.31052   71.9942   1.22382e-03    0.0%   4    90     0.980
  6   1   4   1.30962   72.0513   4.66431e-03    0.1%   4    53     0.978
 -7   6   4   1.30957   72.0544   8.12124e-05    0.0%   4   101     0.978
 -3   8   5   1.30954   72.0565   5.67151e-04    0.0%   4    98     0.978
 -9   2   4   1.30941   72.0649   1.26680e-03    0.0%   4   101     0.978
  0   2   9   1.30931   72.0711   9.67357e-03    0.3%   4    85     0.978
  6   5   2   1.30900   72.0906   2.99779e-03    0.1%   4    65     0.977
 -9   2   5   1.30776   72.1696   2.51413e-03    0.1%   4   110     0.975
  2   9   0   1.30709   72.2125   3.18658e-03    0.1%   4    85     0.974
 -2   9   2   1.30637   72.2590   1.31906e-03    0.0%   4    89     0.973
  7   5   0   1.30627   72.2649   1.12414e-04    0.0%   4    74     0.973
  5   7   1   1.30622   72.2687   4.81713e-03    0.1%   4    75     0.973
 -6   7   2   1.30620   72.2695   5.05123e-05    0.0%   4    89     0.973
  2   0 -10   1.30583   72.2934   1.30814e-03    0.0%   2   104     0.972
  2   1   8   1.30478   72.3606   1.13338e-05    0.0%   4    69     0.970
 -6   7   4   1.30403   72.4090   7.25391e-05    0.0%   4   101     0.969
 -7   4   8   1.30318   72.4635   9.58143e-05    0.0%   4   129     0.968
 -3   2  10   1.30290   72.4816   5.42158e-03    0.1%   4   113     0.967
  6   0 -10   1.30196   72.5421   1.69066e-05    0.0%   2   136     0.966
 -5   2  10   1.30098   72.6058   4.57257e-04    0.0%   4   129     0.964
 -5   7   6   1.29991   72.6752   1.00990e-03    0.0%   4   110     0.962
 -2   1  10   1.29832   72.7786   5.08679e-04    0.0%   4   105     0.960
 -6   5   8   1.29818   72.7876   2.16614e-03    0.1%   4   125     0.959
  3   6   5   1.29792   72.8040   5.14465e-08    0.0%   4    70     0.959
 -7   5   7   1.29747   72.8338   5.23220e-04    0.0%   4   123     0.958
  9   0  -2   1.29720   72.8515   3.74199e-05    0.0%   2    85     0.958
 -7   6   2   1.29690   72.8708   2.74018e-04    0.0%   4    89     0.957
 -9   2   3   1.29585   72.9392   2.92739e-03    0.1%   4    94     0.956
 -6   1  10   1.29452   73.0266   1.74553e-03    0.0%   4   137     0.953
  6   4   3   1.29436   73.0370   1.40158e-03    0.0%   4    61     0.953
  6   6   1   1.29351   73.0927   1.18468e-03    0.0%   4    73     0.952
  4   6   4   1.29322   73.1115   7.05930e-04    0.0%   4    68     0.951
 -7   6   5   1.29319   73.1140   7.57197e-06    0.0%   4   110     0.951
  7   3   2   1.29268   73.1469   8.67724e-03    0.2%   4    62     0.950
 -9   2   6   1.29109   73.2517   1.12517e-03    0.0%   4   121     0.948
 -3   6   8   1.29103   73.2556   1.14835e-03    0.0%   4   109     0.948
  3   7   4   1.29078   73.2727   2.26268e-03    0.1%   4    74     0.947
  1   9   2   1.29022   73.3091   1.67165e-03    0.0%   4    86     0.947
 -9   1   2   1.28983   73.3352   7.98906e-05    0.0%   4    86     0.946
 -1   9   3   1.28935   73.3669   1.01400e-03    0.0%   4    91     0.945
  6   2   4   1.28727   73.5048   9.87078e-05    0.0%   4    56     0.942
  8   3   0   1.28624   73.5733   2.42564e-03    0.1%   4    73     0.940
  4   3   6   1.28557   73.6183   3.07807e-03    0.1%   4    61     0.939
  4   8   1   1.28553   73.6210   3.09334e-03    0.1%   4    81     0.939
 -8   4   1   1.28529   73.6367   1.75838e-03    0.0%   4    81     0.939
 -6   6   7   1.28513   73.6475   2.06673e-03    0.1%   4   121     0.938
 -3   7   7   1.28503   73.6539   2.55051e-03    0.1%   4   107     0.938
  2   9   1   1.28503   73.6541   1.02712e-02    0.3%   4    86     0.938
 -6   7   1   1.28488   73.6645   3.55162e-03    0.1%   4    86     0.938
 -4   6   8   1.28485   73.6663   1.45683e-02    0.4%   4   116     0.938
  2   7   5   1.28443   73.6945   5.20888e-03    0.1%   4    78     0.937
  2   6   6   1.28397   73.7253   5.86530e-05    0.0%   4    76     0.936
 -2   9   3   1.28365   73.7464   1.81537e-03    0.0%   4    94     0.936
  0   8   5   1.28323   73.7745   7.01544e-03    0.2%   4    89     0.935
  2   2   8   1.28268   73.8118   3.29687e-05    0.0%   4    72     0.934
 -5   8   2   1.28220   73.8438   5.83039e-04    0.0%   4    93     0.934
 -9   1   7   1.28204   73.8548   5.34221e-04    0.0%   4   131     0.933
 -6   4   9   1.28183   73.8689   1.43667e-03    0.0%   4   133     0.933
 -8   5   4   1.28172   73.8762   2.28314e-04    0.0%   4   105     0.933
 -4   8   5   1.28139   73.8979   5.67501e-03    0.1%   4   105     0.932
 -5   8   3   1.28134   73.9014   3.77042e-05    0.0%   4    98     0.932
  0   5   8   1.28083   73.9360   1.40337e-03    0.0%   4    89     0.931
 -6   7   5   1.28075   73.9413   1.47514e-03    0.0%   4   110     0.931
 -2   7   7   1.28030   73.9712   1.98981e-02    0.5%   4   102     0.931
  1   4   8   1.27994   73.9958   2.49668e-03    0.1%   4    81     0.930
  8   1   1   1.27987   74.0003   6.21803e-04    0.0%   4    66     0.930
 -7   3   9   1.27935   74.0359   2.65559e-03    0.1%   4   139     0.929
 -2   6   8   1.27917   74.0481   4.09104e-03    0.1%   4   104     0.929
  4   7   3   1.27874   74.0769   1.79513e-05    0.0%   4    74     0.928
  4   5   5   1.27863   74.0840   7.71761e-05    0.0%   4    66     0.928
  5   3   5   1.27760   74.1538   1.81128e-03    0.0%   4    59     0.926
  0   9   3   1.27707   74.1897   3.84086e-03    0.1%   4    90     0.926
 -8   4   7   1.27707   74.1900   7.15963e-04    0.0%   4   129     0.926
 -1   4   9   1.27705   74.1916   8.38457e-04    0.0%   4    98     0.926
 -2   2  10   1.27653   74.2265   7.12681e-03    0.2%   4   108     0.925
 -8   5   3   1.27590   74.2695   5.00179e-03    0.1%   4    98     0.924
  3   5   6   1.27582   74.2752   1.16108e-03    0.0%   4    70     0.924
 -3   9   1   1.27567   74.2853   7.62823e-04    0.0%   4    91     0.923
  3   3   7   1.27535   74.3068   1.39770e-04    0.0%   4    67     0.923
 -8   3   8   1.27529   74.3110   2.29482e-04    0.0%   4   137     0.923
 -3   9   2   1.27516   74.3198   1.03115e-03    0.0%   4    94     0.923
 -4   3  10   1.27463   74.3557   2.24345e-04    0.0%   4   125     0.922
 -8   5   5   1.27320   74.4535   1.48936e-03    0.0%   4   114     0.919
 -6   2  10   1.27292   74.4727   2.95351e-03    0.1%   4   140     0.919
 -9   3   4   1.27280   74.4812   2.34588e-04    0.0%   4   106     0.919
  0   3   9   1.27271   74.4873   2.22669e-03    0.1%   4    90     0.919
 -4   7   7   1.27198   74.5370   2.86944e-03    0.1%   4   114     0.918
 -9   3   5   1.27129   74.5846   1.08669e-02    0.3%   4   115     0.917
  5   6   3   1.27046   74.6418   1.06077e-03    0.0%   4    70     0.915
 -4   5   9   1.26920   74.7280   2.79060e-04    0.0%   4   122     0.913
 -7   6   1   1.26911   74.7343   1.15660e-03    0.0%   4    86     0.913
 -5   8   1   1.26880   74.7559   1.42412e-03    0.0%   4    90     0.913
 -9   2   2   1.26846   74.7791   1.73256e-04    0.0%   4    89     0.912
 -3   5   9   1.26827   74.7923   2.03703e-05    0.0%   4   115     0.912
 -3   3  10   1.26682   74.8927   3.62651e-04    0.0%   4   118     0.910
 -8   1   9   1.26643   74.9200   1.38848e-04    0.0%   4   146     0.909
 -5   8   4   1.26631   74.9281   8.96163e-04    0.0%   4   105     0.909
 -5   3  10   1.26505   75.0154   2.54067e-05    0.0%   4   134     0.907
  7   1   3   1.26469   75.0408   4.09034e-03    0.1%   4    59     0.906
  5   5   4   1.26365   75.1133   2.59454e-04    0.0%   4    66     0.905
 -7   6   6   1.26332   75.1357   2.94396e-03    0.1%   4   121     0.904
  3   9   0   1.26214   75.2184   9.23577e-05    0.0%   4    90     0.903
  1   0 -10   1.26188   75.2369   2.22694e-04    0.0%   2   101     0.902
 -5   6   8   1.26137   75.2726   2.49705e-05    0.0%   4   125     0.901
 -9   2   7   1.26105   75.2950   1.58806e-05    0.0%   4   134     0.901
 -3   9   3   1.26067   75.3215   1.80806e-04    0.0%   4    99     0.900
  1   7   6   1.26048   75.3346   5.48203e-04    0.0%   4    86     0.900
 -9   3   3   1.26034   75.3448   6.10477e-04    0.0%   4    99     0.900
  8   2   1   1.25899   75.4395   1.41133e-04    0.0%   4    69     0.898
 -1   7   7   1.25837   75.4834   1.98412e-04    0.0%   4    99     0.897
  1   1   9   1.25816   75.4977   8.32288e-03    0.2%   4    83     0.897
  2   8   4   1.25683   75.5918   6.27720e-04    0.0%   4    84     0.895
  7   0 -10   1.25666   75.6043   2.46237e-03    0.1%   2   149     0.894
 -8   5   2   1.25632   75.6278   1.24533e-03    0.0%   4    93     0.894
 -9   3   6   1.25596   75.6536   3.74620e-03    0.1%   4   126     0.893
  3   8   3   1.25576   75.6676   7.02398e-05    0.0%   4    82     0.893
  2   5   7   1.25554   75.6834   5.53311e-05    0.0%   4    78     0.893
 -1   1  10   1.25509   75.7149   1.01206e-04    0.0%   4   102     0.892
 -2   8   6   1.25361   75.8204   1.60720e-03    0.0%   4   104     0.890
 -5   5   9   1.25310   75.8569   4.06917e-04    0.0%   4   131     0.889
  1   6   7   1.25307   75.8585   3.32325e-04    0.0%   4    86     0.889
  6   3   4   1.25244   75.9038   9.60240e-04    0.0%   4    61     0.888
 -3   8   6   1.25143   75.9760   2.52636e-04    0.0%   4   109     0.886
 -8   5   6   1.25119   75.9933   8.92775e-05    0.0%   4   125     0.886
  6   7   0   1.25090   76.0138   2.09190e-05    0.0%   4    85     0.886
 -1   6   8   1.25068   76.0298   1.75684e-03    0.0%   4   101     0.885
 -2   5   9   1.25041   76.0489   4.96767e-10    0.0%   4   110     0.885
  2   9   2   1.25041   76.0491   7.80114e-03    0.2%   4    89     0.885
  7   5   1   1.25017   76.0663   3.84141e-03    0.1%   4    75     0.885
 -7   1  10   1.24995   76.0816   3.01442e-04    0.0%   4   150     0.884
  5   7   2   1.24980   76.0928   1.55586e-03    0.0%   4    78     0.884
 -9   1   1   1.24921   76.1351   4.59848e-04    0.0%   4    83     0.883
 -2   9   4   1.24850   76.1860   7.22471e-04    0.0%   4   101     0.882
  1   9   3   1.24830   76.2006   7.94970e-03    0.2%   4    91     0.882
  2   3   8   1.24820   76.2073   7.59187e-04    0.0%   4    77     0.882
 -1   9   4   1.24719   76.2804   1.71621e-03    0.0%   4    98     0.880
 -8   2   9   1.24618   76.3531   2.40428e-04    0.0%   4   149     0.879
  9   0  -8   1.24585   76.3770   3.48449e-04    0.0%   2   145     0.878
 -6   7   6   1.24520   76.4243   1.04666e-04    0.0%   4   121     0.877
  7   2   3   1.24453   76.4732   1.27365e-04    0.0%   4    62     0.876
  7   4   2   1.24410   76.5038   4.79487e-03    0.1%   4    69     0.876
 -5   7   7   1.24270   76.6057   8.87578e-04    0.0%   4   123     0.874
 -2   3  10   1.24254   76.6175   1.26702e-03    0.0%   4   113     0.874
  5   8   0   1.24243   76.6257   5.50426e-05    0.0%   4    89     0.873
  1   8   5   1.24103   76.7275   3.57840e-03    0.1%   4    90     0.871
 -7   5   8   1.24026   76.7841   2.35139e-04    0.0%   4   138     0.870
 -1   8   6   1.23933   76.8526   1.46299e-03    0.0%   4   101     0.869
 -9   1   8   1.23932   76.8527   3.32465e-03    0.1%   4   146     0.869
 -6   3  10   1.23921   76.8611   9.57922e-04    0.0%   4   145     0.869
 -5   8   5   1.23854   76.9101   1.44331e-03    0.0%   4   114     0.868
  8   4   0   1.23836   76.9236   2.08057e-03    0.1%   4    80     0.868
  1   2   9   1.23831   76.9272   1.15402e-05    0.0%   4    86     0.867
  4   8   2   1.23795   76.9537   1.41904e-04    0.0%   4    84     0.867
  4   4   6   1.23776   76.9679   1.68165e-05    0.0%   4    68     0.867
  3   9   1   1.23587   77.1071   1.40286e-03    0.0%   4    91     0.864
 -1   2  10   1.23538   77.1431   6.54485e-04    0.0%   4   105     0.863
 -9   3   2   1.23510   77.1643   5.18167e-05    0.0%   4    94     0.863
 -3   9   4   1.23357   77.2775   1.25049e-03    0.0%   4   106     0.861
 -4   8   6   1.23303   77.3173   9.94214e-05    0.0%   4   116     0.860
  6   5   3   1.23265   77.3460   4.60716e-03    0.1%   4    70     0.859
  6   6   2   1.23233   77.3693   5.79356e-04    0.0%   4    76     0.859
 -7   4   9   1.23220   77.3793   6.16661e-04    0.0%   4   146     0.859
  5   4   5   1.23064   77.4954   3.58892e-04    0.0%   4    66     0.857
  5   0   6   1.23053   77.5039   3.56109e-04    0.0%   2    61     0.856
 -7   2  10   1.23048   77.5076   2.67613e-06    0.0%   4   153     0.856
  7   6   0   1.23006   77.5393   3.89548e-04    0.0%   4    85     0.856
 -4   9   2   1.22999   77.5446   2.72331e-05    0.0%   4   101     0.856
  0   9   4   1.22979   77.5593   8.47843e-05    0.0%   4    97     0.855
 -9   2   1   1.22977   77.5608   5.66231e-05    0.0%   4    86     0.855
  3   4   7   1.22863   77.6462   2.64197e-04    0.0%   4    74     0.854
 -8   4   8   1.22858   77.6503   3.63932e-07    0.0%   4   144     0.854
 -9   3   7   1.22825   77.6749   5.67153e-06    0.0%   4   139     0.853
 -4   4  10   1.22799   77.6944   1.82660e-03    0.0%   4   132     0.853
 -9   4   4   1.22635   77.8180   2.34496e-03    0.1%   4   113     0.851
  8   3   1   1.22635   77.8181   3.45742e-04    0.0%   4    74     0.851
  0   4   9   1.22627   77.8241   4.91622e-03    0.1%   4    97     0.851
 -9   4   5   1.22500   77.9200   1.42241e-03    0.0%   4   122     0.849
 -8   5   1   1.22481   77.9342   4.23661e-03    0.1%   4    90     0.849
  4   1   7   1.22473   77.9400   6.42278e-03    0.2%   4    66     0.848
 -4   9   1   1.22424   77.9769   9.66285e-05    0.0%   4    98     0.848
  5   1   6   1.22424   77.9775   6.35600e-03    0.2%   4    62     0.848
 -6   6   8   1.22329   78.0494   5.74220e-04    0.0%   4   136     0.846
 -4   9   3   1.22305   78.0675   5.22077e-05    0.0%   4   106     0.846
 -7   6   7   1.22270   78.0945   1.08372e-03    0.0%   4   134     0.846
 -6   5   9   1.22181   78.1620   2.43285e-04    0.0%   4   142     0.844
  0   7   7   1.22174   78.1670   1.95374e-04    0.0%   4    98     0.844
 -7   7   3   1.22129   78.2017   1.96596e-04    0.0%   4   107     0.844
 -3   4  10   1.22100   78.2238   8.08962e-03    0.2%   4   125     0.843
 -9   2   8   1.22033   78.2744   1.45696e-03    0.0%   4   149     0.842
 -7   7   4   1.22025   78.2808   8.55505e-04    0.0%   4   114     0.842
  1   5   8   1.22017   78.2867   2.96482e-03    0.1%   4    90     0.842
 -5   4  10   1.21941   78.3449   4.27702e-04    0.0%   4   141     0.841
 -8   5   7   1.21769   78.4773   2.22533e-04    0.0%   4   138     0.839
 -1   5   9   1.21767   78.4789   2.07164e-04    0.0%   4   107     0.839
  3   0   8   1.21569   78.6312   2.21865e-03    0.1%   2    73     0.836
 -9   4   3   1.21519   78.6697   8.89935e-04    0.0%   4   106     0.836
  8   0   2   1.21457   78.7176   4.68588e-04    0.0%   2    68     0.835
 -8   3   9   1.21450   78.7230   2.36059e-04    0.0%   4   154     0.835
 -4   1  11   1.21410   78.7542   7.86238e-04    0.0%   4   138     0.834
  7   3   3   1.21297   78.8420   1.55588e-04    0.0%   4    67     0.833
  0  10   0   1.21206   78.9124   3.84052e-05    0.0%   2   100     0.831
 -5   1  11   1.21173   78.9383   3.50641e-04    0.0%   4   147     0.831
 -9   4   6   1.21126   78.9746   1.59091e-03    0.0%   4   133     0.830
  3   7   5   1.21081   79.0098   3.83221e-04    0.0%   4    83     0.830
 -6   8   3   1.21061   79.0254   1.23053e-04    0.0%   4   109     0.830
  0   8   6   1.21019   79.0584   1.07213e-03    0.0%   4   100     0.829
 -7   7   2   1.20998   79.0748   1.53046e-03    0.0%   4   102     0.829
  3   1   8   1.20962   79.1028   2.41745e-04    0.0%   4    74     0.828
 -8   6   4   1.20949   79.1133   1.37430e-04    0.0%   4   116     0.828
  0   6   8   1.20874   79.1718   2.02362e-03    0.1%   4   100     0.827
  8   1   2   1.20852   79.1891   2.66578e-03    0.1%   4    69     0.827
  6   1   5   1.20819   79.2147   1.71770e-02    0.4%   4    62     0.826
  6   4   4   1.20810   79.2216   7.21710e-04    0.0%   4    68     0.826
  6   7   1   1.20722   79.2908   4.95582e-04    0.0%   4    86     0.825
  1   3   9   1.20721   79.2920   2.00110e-04    0.0%   4    91     0.825
  4   7   4   1.20699   79.3091   1.57569e-04    0.0%   4    81     0.825
 -7   7   5   1.20696   79.3115   1.40596e-04    0.0%   4   123     0.825
  4   6   5   1.20689   79.3167   1.92767e-03    0.1%   4    77     0.825
  0   0  10   1.20688   79.3177   1.07651e-03    0.0%   2   100     0.825
  4   2   7   1.20639   79.3561   1.55541e-03    0.0%   4    69     0.824
  4   9   0   1.20635   79.3598   1.95452e-04    0.0%   4    97     0.824
  2   9   3   1.20621   79.3708   2.68705e-04    0.0%   4    94     0.824
  9   0   0   1.20608   79.3809   2.03374e-04    0.0%   2    81     0.824
  0  10   1   1.20599   79.3877   2.09035e-04    0.0%   4   101     0.823
  5   2   6   1.20592   79.3933   3.31366e-04    0.0%   4    65     0.823
  5   8   1   1.20543   79.4321   1.57833e-03    0.0%   4    90     0.823
 -6   8   2   1.20542   79.4329   7.07552e-05    0.0%   4   104     0.823
 -3   7   8   1.20521   79.4495   6.73894e-03    0.2%   4   122     0.822
 -8   6   3   1.20459   79.4981   6.60804e-03    0.2%   4   109     0.822
  1  10   0   1.20457   79.4998   1.91380e-04    0.0%   4   101     0.822
  3   6   6   1.20452   79.5037   2.76541e-03    0.1%   4    81     0.822
 -1   3  10   1.20449   79.5061   5.24881e-03    0.1%   4   110     0.822
 -1  10   1   1.20443   79.5111   1.45961e-04    0.0%   4   102     0.821
  2   4   8   1.20430   79.5212   5.87133e-04    0.0%   4    84     0.821
 -4   9   4   1.20407   79.5401   4.23501e-04    0.0%   4   113     0.821
 -2   9   5   1.20393   79.5510   7.20012e-05    0.0%   4   110     0.821
 -6   8   4   1.20371   79.5681   4.87541e-04    0.0%   4   116     0.821
 10   0  -4   1.20346   79.5884   3.43521e-05    0.0%   2   116     0.820
 -8   6   5   1.20232   79.6783   1.28142e-03    0.0%   4   125     0.819
-10   1   5   1.20209   79.6970   4.36011e-04    0.0%   4   126     0.818
 -3   1  11   1.20148   79.7450   7.24272e-05    0.0%   4   131     0.818
  0   1  10   1.20094   79.7882   4.93911e-03    0.1%   4   101     0.817
  8   0 -10   1.20080   79.7998   4.75185e-06    0.0%   2   164     0.817
 10   0  -6   1.20063   79.8136   1.15358e-04    0.0%   2   136     0.817
 -5   8   6   1.20047   79.8262   5.41593e-05    0.0%   4   125     0.816
 -6   7   7   1.20040   79.8314   7.58637e-04    0.0%   4   134     0.816
 -4   7   8   1.20017   79.8496   4.67806e-03    0.1%   4   129     0.816
  9   1   0   1.20015   79.8514   4.64677e-05    0.0%   4    82     0.816
 -7   3  10   1.19995   79.8675   8.84471e-05    0.0%   4   158     0.816
  2   7   6   1.19945   79.9072   1.85024e-03    0.0%   4    89     0.815
 -9   3   1   1.19929   79.9203   2.24969e-08    0.0%   4    91     0.815
 -2   4  10   1.19921   79.9265   5.41684e-07    0.0%   4   120     0.815
  3   9   2   1.19915   79.9312   2.34883e-03    0.1%   4    94     0.815
 -4   6   9   1.19896   79.9472   3.33309e-03    0.1%   4   133     0.815
  1   9   4   1.19822   80.0060   2.30378e-06    0.0%   4    98     0.814
 -3   6   9   1.19817   80.0102   2.95487e-04    0.0%   4   126     0.814
-10   1   4   1.19757   80.0586   8.73016e-06    0.0%   4   117     0.813
 -1   9   5   1.19696   80.1072   3.54107e-04    0.0%   4   107     0.812
 -4   2  11   1.19623   80.1664   6.51039e-03    0.2%   4   141     0.811
 -6   4  10   1.19622   80.1672   3.82838e-04    0.0%   4   152     0.811
 -3   9   5   1.19622   80.1673   6.56719e-05    0.0%   4   115     0.811
 -2   7   8   1.19554   80.2220   7.98040e-04    0.0%   4   117     0.810
 -8   1  10   1.19495   80.2697   4.87241e-05    0.0%   4   165     0.809
-10   1   6   1.19478   80.2834   1.37225e-03    0.0%   4   137     0.809
 -6   1  11   1.19463   80.2952   2.22967e-04    0.0%   4   158     0.809
  5   6   4   1.19427   80.3248   1.18527e-04    0.0%   4    77     0.809
 -5   2  11   1.19396   80.3497   4.23882e-04    0.0%   4   150     0.808
  3   8   4   1.19326   80.4061   2.30657e-04    0.0%   4    89     0.807
  1  10   1   1.19289   80.4366   9.23212e-05    0.0%   4   102     0.807
 -9   4   2   1.19252   80.4668   1.55100e-04    0.0%   4   101     0.806
 -1  10   2   1.19247   80.4703   2.50394e-05    0.0%   4   105     0.806
  3   2   8   1.19194   80.5134   3.72133e-04    0.0%   4    77     0.806
  8   2   2   1.19089   80.5993   4.29130e-04    0.0%   4    72     0.804
  6   2   5   1.19058   80.6248   3.37175e-04    0.0%   4    65     0.804
 -9   3   8   1.19054   80.6282   1.50676e-03    0.0%   4   154     0.804
  7   5   2   1.18901   80.7532   2.79869e-04    0.0%   4    78     0.802
 -9   1   9   1.18891   80.7615   6.01907e-03    0.2%   4   163     0.802
 -3   8   7   1.18872   80.7766   3.30771e-07    0.0%   4   122     0.802
 -6   8   1   1.18860   80.7869   1.12998e-04    0.0%   4   101     0.802
  5   7   3   1.18842   80.8017   1.34530e-03    0.0%   4    83     0.801
 -2  10   1   1.18837   80.8055   6.09696e-05    0.0%   4   105     0.801
  0  10   2   1.18833   80.8091   8.91818e-03    0.2%   4   104     0.801
  2   8   5   1.18824   80.8160   1.68062e-04    0.0%   4    93     0.801
 -8   6   2   1.18808   80.8294   2.24530e-03    0.1%   4   104     0.801
  2   6   7   1.18742   80.8840   1.85264e-05    0.0%   4    89     0.800
 -7   7   1   1.18732   80.8920   1.35276e-07    0.0%   4    99     0.800
 -9   4   7   1.18635   80.9719   4.84503e-04    0.0%   4   146     0.799
 -5   6   9   1.18535   81.0543   5.19443e-03    0.1%   4   142     0.798
 -6   8   5   1.18533   81.0561   8.53544e-04    0.0%   4   125     0.798
 -2   8   7   1.18498   81.0852   1.54408e-03    0.0%   4   117     0.797
-10   2   5   1.18474   81.1050   1.45867e-03    0.0%   4   129     0.797
  8   4   1   1.18463   81.1134   1.87001e-04    0.0%   4    81     0.797
 -3   2  11   1.18416   81.1529   1.10735e-02    0.3%   4   134     0.796
  8   5   0   1.18399   81.1669   1.80075e-03    0.0%   4    89     0.796
  7   0   4   1.18396   81.1695   1.42430e-06    0.0%   2    65     0.796
  4   8   3   1.18374   81.1879   4.18997e-03    0.1%   4    89     0.796
 -8   6   6   1.18373   81.1882   1.66388e-06    0.0%   4   136     0.796
  0   2  10   1.18364   81.1959   1.30358e-03    0.0%   4   104     0.796
  4   5   6   1.18346   81.2105   1.37058e-04    0.0%   4    77     0.796
 -2   6   9   1.18308   81.2427   5.73724e-06    0.0%   4   121     0.795
  2  10   0   1.18292   81.2556   8.87167e-04    0.0%   4   104     0.795
  9   2   0   1.18288   81.2588   6.14691e-05    0.0%   4    85     0.795
  7   6   1   1.18287   81.2599   2.00001e-03    0.1%   4    86     0.795
 -7   7   6   1.18257   81.2844   1.85025e-06    0.0%   4   134     0.794
 -2  10   2   1.18238   81.3004   1.25689e-04    0.0%   4   108     0.794
-10   1   3   1.18160   81.3653   5.45411e-06    0.0%   4   110     0.793
 -5   7   8   1.18097   81.4182   9.38283e-04    0.0%   4   138     0.793
  2   1   9   1.18056   81.4524   7.04141e-05    0.0%   4    86     0.792
-10   2   4   1.18041   81.4652   6.09531e-05    0.0%   4   120     0.792
 -7   5   9   1.17860   81.6162   1.14101e-03    0.0%   4   155     0.790
 -4   8   7   1.17837   81.6360   9.66091e-04    0.0%   4   129     0.790
  7   1   4   1.17835   81.6375   6.95735e-04    0.0%   4    66     0.789
 -8   2  10   1.17790   81.6754   2.73459e-05    0.0%   4   168     0.789
  4   9   1   1.17783   81.6811   1.38260e-04    0.0%   4    98     0.789
-10   2   6   1.17774   81.6891   5.96121e-04    0.0%   4   140     0.789
 -6   2  11   1.17760   81.7008   3.18838e-03    0.1%   4   161     0.789
  4   3   7   1.17758   81.7021   4.78854e-04    0.0%   4    74     0.789
  5   5   5   1.17724   81.7307   1.96355e-03    0.1%   4    75     0.788
  5   3   6   1.17714   81.7391   1.67163e-03    0.0%   4    70     0.788
-10   1   7   1.17626   81.8131   4.62470e-05    0.0%   4   150     0.787
  0   9   5   1.17606   81.8300   9.68022e-04    0.0%   4   106     0.787
  3   5   7   1.17548   81.8795   2.22736e-03    0.1%   4    83     0.786
 -8   5   8   1.17543   81.8835   4.96833e-04    0.0%   4   153     0.786
 -5   9   2   1.17527   81.8972   6.99948e-08    0.0%   4   110     0.786
 -2   1  11   1.17523   81.9002   1.60074e-04    0.0%   4   126     0.786
 -4   5  10   1.17492   81.9271   3.56248e-04    0.0%   4   141     0.786
 -4   9   5   1.17465   81.9497   5.20676e-05    0.0%   4   122     0.785
 -5   9   3   1.17461   81.9531   1.18771e-05    0.0%   4   115     0.785
 -7   6   8   1.17447   81.9652   6.31907e-04    0.0%   4   149     0.785
  1   7   7   1.17415   81.9916   1.03309e-03    0.0%   4    99     0.785
 -8   4   9   1.17395   82.0092   3.72356e-04    0.0%   4   161     0.784
 -9   5   4   1.17348   82.0491   2.32193e-03    0.1%   4   122     0.784
  0   5   9   1.17341   82.0550   4.67739e-04    0.0%   4   106     0.784
  7   4   3   1.17256   82.1270   1.11907e-03    0.0%   4    74     0.783
 -9   5   5   1.17230   82.1497   4.91328e-04    0.0%   4   131     0.783
 -1   7   8   1.17218   82.1594   1.47218e-03    0.0%   4   114     0.782
 -9   2   9   1.17211   82.1654   1.21820e-03    0.0%   4   166     0.782
  1  10   2   1.17037   82.3138   2.23350e-03    0.1%   4   105     0.780
 -1  10   3   1.16972   82.3697   9.68338e-04    0.0%   4   110     0.780
  1   8   6   1.16921   82.4137   1.13398e-03    0.0%   4   101     0.779
 -3   5  10   1.16879   82.4497   9.45145e-04    0.0%   4   134     0.779
 -4   3  11   1.16812   82.5071   4.88702e-04    0.0%   4   146     0.778
  6   6   3   1.16800   82.5179   2.01357e-04    0.0%   4    81     0.778
 -1   8   7   1.16752   82.5589   1.07470e-02    0.3%   4   114     0.777
 -5   5  10   1.16740   82.5692   2.95546e-07    0.0%   4   150     0.777
  1   4   9   1.16736   82.5728   3.48243e-04    0.0%   4    98     0.777
  2  10   1   1.16649   82.6475   8.64646e-05    0.0%   4   105     0.776
 -5   3  11   1.16601   82.6893   2.22302e-03    0.1%   4   155     0.775
 -2  10   3   1.16546   82.7368   5.51891e-04    0.0%   4   113     0.775
-10   2   3   1.16511   82.7670   6.87031e-05    0.0%   4   113     0.774
 -5   9   1   1.16492   82.7832   1.45951e-05    0.0%   4   107     0.774
 -1   4  10   1.16490   82.7850   1.83967e-04    0.0%   4   117     0.774
 -7   1  11   1.16460   82.8113   1.54281e-03    0.0%   4   171     0.774
  3   3   8   1.16413   82.8521   6.71976e-05    0.0%   4    82     0.773
  2   2   9   1.16411   82.8539   4.45710e-03    0.1%   4    89     0.773
 -9   5   3   1.16369   82.8902   6.69881e-06    0.0%   4   115     0.773
  8   3   2   1.16315   82.9374   2.23250e-03    0.1%   4    77     0.772
