************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  2   7   4   1.44970   64.1888   3.49905e-04    0.0%   4    69     1.244
  6   2   3   1.44946   64.2010   1.07518e-03    0.1%   4    49     1.243
  5   6   1   1.44772   64.2874   6.76627e-03    0.4%   4    62     1.239
  7   1   1   1.44746   64.3003   5.09938e-04    0.0%   4    51     1.239
 -7   1   6   1.44709   64.3186   1.24402e-03    0.1%   4    86     1.238
  6   5   0   1.44674   64.3359   7.48609e-04    0.0%   4    61     1.237
 -3   8   1   1.44640   64.3530   1.16446e-02    0.6%   4    74     1.237
  1   6   6   1.44579   64.3833   2.49851e-03    0.1%   4    73     1.235
  4   4   5   1.44497   64.4246   8.63461e-03    0.5%   4    57     1.234
  5   0   5   1.44486   64.4299   5.46605e-03    0.3%   2    50     1.233
 -4   7   4   1.44400   64.4730   1.97851e-04    0.0%   4    81     1.232
 -4   1   9   1.44287   64.5294   2.54675e-04    0.0%   4    98     1.229
  1   8   3   1.44236   64.5550   3.55361e-04    0.0%   4    74     1.228
  2   8   2   1.44100   64.6233   2.00427e-04    0.0%   4    72     1.225
 -1   2   9   1.44073   64.6368   7.59664e-04    0.0%   4    86     1.225
  3   7   3   1.43966   64.6906   1.09349e-03    0.1%   4    67     1.223
 -6   4   6   1.43929   64.7096   6.68658e-04    0.0%   4    88     1.222
 -4   6   6   1.43873   64.7379   2.57491e-03    0.1%   4    88     1.221
 -3   8   2   1.43866   64.7414   7.07114e-04    0.0%   4    77     1.221
  1   3   8   1.43715   64.8174   1.35861e-03    0.1%   4    74     1.218
  3   8   0   1.43616   64.8680   4.59575e-03    0.3%   4    73     1.215
  0   4   8   1.43544   64.9045   9.89544e-04    0.1%   4    80     1.214
  5   1   5   1.43541   64.9058   7.60548e-04    0.0%   4    51     1.214
  4   2   6   1.43420   64.9672   9.03904e-06    0.0%   4    56     1.211
  2   0   8   1.43134   65.1132   7.68110e-03    0.4%   2    68     1.206
  3   2   7   1.42975   65.1944   9.02477e-05    0.0%   4    62     1.202
 -4   4   8   1.42807   65.2810   8.21719e-04    0.0%   4    96     1.199
  1   7   5   1.42806   65.2815   5.97181e-04    0.0%   4    75     1.199
  2   4   7   1.42747   65.3117   2.90704e-04    0.0%   4    69     1.198
 -6   3   7   1.42745   65.3124   5.62348e-03    0.3%   4    94     1.198
  1   5   7   1.42697   65.3372   8.44838e-05    0.0%   4    75     1.197
 -5   3   8   1.42610   65.3822   9.05460e-04    0.0%   4    98     1.195
  7   3   0   1.42575   65.4001   4.39960e-03    0.2%   4    58     1.194
 -7   3   5   1.42550   65.4131   6.73182e-05    0.0%   4    83     1.194
  0   1   9   1.42503   65.4375   2.33101e-03    0.1%   4    82     1.193
 -5   6   5   1.42464   65.4574   3.72342e-03    0.2%   4    86     1.192
 -1   8   4   1.42463   65.4580   2.13855e-03    0.1%   4    81     1.192
  2   1   8   1.42215   65.5865   9.46255e-04    0.1%   4    69     1.187
  6   4   2   1.41960   65.7190   3.02448e-03    0.2%   4    56     1.182
  7   2   1   1.41951   65.7241   8.09512e-03    0.4%   4    54     1.182
 -7   2   6   1.41916   65.7422   3.43990e-03    0.2%   4    89     1.181
 -2   6   7   1.41789   65.8087   2.04688e-05    0.0%   4    89     1.178
  6   0  -8   1.41683   65.8639   9.54655e-07    0.0%   2   100     1.176
  5   5   3   1.41655   65.8789   1.62518e-03    0.1%   4    59     1.176
 -4   2   9   1.41518   65.9506   1.11103e-04    0.0%   4   101     1.173
 -6   5   5   1.41513   65.9530   6.02111e-07    0.0%   4    86     1.173
 -7   4   2   1.41380   66.0231   1.08508e-02    0.6%   4    69     1.170
 -3   8   3   1.41377   66.0248   1.87837e-06    0.0%   4    82     1.170
 -7   4   3   1.41375   66.0256   7.37760e-04    0.0%   4    74     1.170
 -1   6   7   1.41315   66.0574   1.75864e-04    0.0%   4    86     1.169
  0   8   4   1.41285   66.0730   7.93758e-04    0.0%   4    80     1.168
 -2   3   9   1.41210   66.1126   3.37759e-03    0.2%   4    94     1.167
 -2   8   4   1.41109   66.1664   9.32954e-05    0.0%   4    84     1.165
  3   8   1   1.40903   66.2753   8.37085e-04    0.0%   4    74     1.161
  5   2   5   1.40814   66.3227   6.37624e-03    0.3%   4    54     1.159
 -6   1   8   1.40792   66.3344   6.54499e-04    0.0%   4   101     1.159
  5   4   4   1.40743   66.3602   6.95362e-03    0.4%   4    57     1.158
 -3   3   9   1.40394   66.5470   2.25204e-04    0.0%   4    99     1.151
  6   3   3   1.40356   66.5670   4.18982e-05    0.0%   4    54     1.150
 -1   7   6   1.40128   66.6894   2.16082e-03    0.1%   4    86     1.146
 -2   5   8   1.40128   66.6895   7.96893e-07    0.0%   4    93     1.146
  6   5   1   1.40102   66.7035   4.75276e-03    0.3%   4    62     1.145
 -2   7   6   1.39999   66.7591   8.55580e-05    0.0%   4    89     1.143
  4   7   2   1.39982   66.7680   9.12470e-05    0.0%   4    69     1.143
  0   2   9   1.39833   66.8486   1.30644e-05    0.0%   4    85     1.140
 -3   6   7   1.39778   66.8786   2.47368e-03    0.1%   4    94     1.139
 -7   4   1   1.39719   66.9105   3.72935e-03    0.2%   4    66     1.138
 -7   4   4   1.39705   66.9182   4.00192e-04    0.0%   4    81     1.137
 -5   7   2   1.39597   66.9769   9.57348e-04    0.1%   4    78     1.135
 -1   3   9   1.39564   66.9947   2.91844e-04    0.0%   4    91     1.135
  2   2   8   1.39561   66.9959   8.21748e-03    0.4%   4    72     1.135
  5   0  -9   1.39297   67.1402   2.34731e-04    0.0%   2   106     1.129
 -4   7   5   1.39148   67.2215   2.07484e-04    0.0%   4    90     1.127
  5   6   2   1.39139   67.2264   6.53798e-03    0.4%   4    65     1.126
 -5   7   1   1.39136   67.2281   1.53932e-03    0.1%   4    75     1.126
 -1   5   8   1.39091   67.2525   1.74064e-03    0.1%   4    90     1.125
  4   3   6   1.38970   67.3191   1.25289e-03    0.1%   4    61     1.123
  6   0   4   1.38893   67.3616   1.21676e-03    0.1%   2    52     1.122
  0   9   1   1.38875   67.3713   1.55910e-03    0.1%   4    82     1.121
  7   0  -7   1.38774   67.4267   1.39491e-04    0.0%   2    98     1.119
 -3   5   8   1.38755   67.4375   3.13732e-04    0.0%   4    98     1.119
 -6   6   2   1.38676   67.4808   3.15928e-04    0.0%   4    76     1.117
  2   8   3   1.38655   67.4927   4.18922e-04    0.0%   4    77     1.117
  3   3   7   1.38565   67.5422   2.55480e-04    0.0%   4    67     1.115
  1   9   0   1.38491   67.5830   1.85554e-04    0.0%   4    82     1.114
 -5   1   9   1.38449   67.6062   2.21242e-03    0.1%   4   107     1.113
 -5   7   3   1.38442   67.6105   1.01253e-04    0.0%   4    83     1.113
  0   6   7   1.38429   67.6173   4.43908e-04    0.0%   4    85     1.113
  3   6   5   1.38417   67.6239   8.12238e-04    0.0%   4    70     1.113
 -1   9   1   1.38263   67.7094   5.39499e-04    0.0%   4    83     1.110
 -6   2   8   1.38216   67.7360   1.57942e-03    0.1%   4   104     1.109
  8   0  -2   1.38190   67.7501   8.82849e-04    0.0%   2    68     1.108
 -6   6   3   1.38104   67.7981   1.64295e-05    0.0%   4    81     1.107
 -5   5   7   1.38102   67.7992   3.48771e-03    0.2%   4    99     1.106
  6   1   4   1.38053   67.8268   4.84967e-03    0.3%   4    53     1.106
  7   1   2   1.37977   67.8689   9.91010e-05    0.0%   4    54     1.104
 -7   1   7   1.37936   67.8918   1.90171e-03    0.1%   4    99     1.103
 -8   1   3   1.37917   67.9028   1.38580e-03    0.1%   4    74     1.103
  0   7   6   1.37871   67.9284   9.96742e-04    0.1%   4    85     1.102
  1   8   4   1.37755   67.9933   1.58549e-03    0.1%   4    81     1.100
  8   0  -4   1.37730   68.0076   2.95420e-05    0.0%   2    80     1.099
 -6   6   1   1.37662   68.0454   1.27803e-03    0.1%   4    73     1.098
  7   3   1   1.37632   68.0626   3.73845e-03    0.2%   4    59     1.098
 -7   3   6   1.37600   68.0804   1.42631e-04    0.0%   4    94     1.097
  1   4   8   1.37561   68.1023   3.43892e-03    0.2%   4    81     1.096
 -3   7   6   1.37502   68.1355   3.77878e-03    0.2%   4    94     1.095
 -3   8   4   1.37428   68.1773   2.55055e-04    0.0%   4    89     1.094
 -8   1   2   1.37363   68.2141   4.49869e-04    0.0%   4    69     1.093
  2   6   6   1.37267   68.2682   2.01004e-05    0.0%   4    76     1.091
 -4   3   9   1.37237   68.2852   3.38217e-04    0.0%   4   106     1.090
  3   5   6   1.37205   68.3032   8.37026e-05    0.0%   4    70     1.090
  1   9   1   1.37145   68.3372   3.90354e-03    0.2%   4    83     1.088
  5   7   0   1.37106   68.3595   1.17610e-03    0.1%   4    74     1.088
 -8   1   4   1.36910   68.4707   1.20548e-03    0.1%   4    81     1.084
  1   0   9   1.36906   68.4733   7.92163e-06    0.0%   2    82     1.084
  4   6   4   1.36800   68.5335   5.98542e-04    0.0%   4    68     1.082
  3   8   2   1.36777   68.5470   1.54024e-03    0.1%   4    77     1.082
 -6   4   7   1.36710   68.5853   1.19543e-03    0.1%   4   101     1.080
 -4   8   1   1.36608   68.6434   6.88038e-04    0.0%   4    81     1.078
  4   5   5   1.36604   68.6460   6.78770e-04    0.0%   4    66     1.078
  5   3   5   1.36595   68.6511   1.85192e-03    0.1%   4    59     1.078
 -5   4   8   1.36591   68.6534   2.36867e-04    0.0%   4   105     1.078
  7   4   0   1.36560   68.6709   3.12980e-04    0.0%   4    65     1.078
 -7   4   5   1.36538   68.6835   4.64385e-04    0.0%   4    90     1.077
  0   9   2   1.36525   68.6912   2.86376e-04    0.0%   4    85     1.077
 -4   8   2   1.36496   68.7075   8.48392e-07    0.0%   4    84     1.076
 -1   9   2   1.36485   68.7141   1.86087e-05    0.0%   4    86     1.076
 -5   6   6   1.36423   68.7499   9.36427e-04    0.1%   4    97     1.075
  3   7   4   1.36420   68.7513   1.09232e-04    0.0%   4    74     1.075
  2   7   5   1.36285   68.8288   1.39541e-03    0.1%   4    78     1.072
 -6   5   6   1.36124   68.9221   1.83943e-03    0.1%   4    97     1.069
  1   1   9   1.36101   68.9350   1.13839e-03    0.1%   4    83     1.069
 -6   6   4   1.36004   68.9915   5.44426e-04    0.0%   4    88     1.067
 -5   2   9   1.35997   68.9952   1.14924e-03    0.1%   4   110     1.067
  0   5   8   1.35798   69.1109   5.28116e-04    0.0%   4    89     1.063
 -5   7   4   1.35787   69.1173   4.50357e-05    0.0%   4    90     1.063
 -1   8   5   1.35776   69.1237   5.71330e-03    0.3%   4    90     1.063
  0   3   9   1.35699   69.1683   2.63355e-03    0.1%   4    90     1.062
  6   2   4   1.35621   69.2137   5.61562e-04    0.0%   4    56     1.060
 -4   6   7   1.35582   69.2367   7.70798e-04    0.0%   4   101     1.060
  7   2   2   1.35550   69.2553   4.84867e-03    0.3%   4    57     1.059
 -7   2   7   1.35511   69.2780   8.68738e-09    0.0%   4   102     1.058
 -8   2   3   1.35492   69.2889   5.71720e-03    0.3%   4    77     1.058
  2   3   8   1.35451   69.3133   3.59634e-04    0.0%   4    77     1.057
 -2   9   1   1.35401   69.3423   1.18184e-04    0.0%   4    86     1.056
 -2   4   9   1.35359   69.3667   4.56021e-04    0.0%   4   101     1.055
 -8   1   1   1.35304   69.3990   2.28727e-03    0.1%   4    66     1.054
  4   8   0   1.35212   69.4534   1.74303e-04    0.0%   4    80     1.053
 -4   5   8   1.35173   69.4760   1.22245e-03    0.1%   4   105     1.052
  6   6   0   1.35164   69.4815   3.29021e-03    0.2%   4    72     1.052
 -2   8   5   1.35127   69.5033   1.73664e-04    0.0%   4    93     1.051
  2   5   7   1.35122   69.5058   1.55986e-03    0.1%   4    78     1.051
  2   9   0   1.35084   69.5284   5.55937e-03    0.3%   4    85     1.050
 -8   2   2   1.34967   69.5973   2.21764e-04    0.0%   4    72     1.048
 -4   8   3   1.34888   69.6443   9.00548e-05    0.0%   4    89     1.047
  2   0 -10   1.34838   69.6735   4.72260e-05    0.0%   2   104     1.046
 -3   4   9   1.34640   69.7911   3.03059e-05    0.0%   4   106     1.042
  6   4   3   1.34607   69.8107   8.25208e-05    0.0%   4    61     1.042
 -8   2   4   1.34538   69.8516   4.92745e-05    0.0%   4    84     1.041
  6   5   2   1.34455   69.9010   6.06115e-04    0.0%   4    65     1.039
 -8   1   5   1.34443   69.9078   4.69353e-05    0.0%   4    90     1.039
  1   9   2   1.34358   69.9586   6.16732e-04    0.0%   4    86     1.037
 -2   9   2   1.34244   70.0267   1.67985e-05    0.0%   4    89     1.035
  0   8   5   1.34234   70.0328   3.45701e-03    0.2%   4    89     1.035
 -6   3   8   1.34219   70.0416   1.24821e-03    0.1%   4   109     1.035
 -2   1  10   1.34069   70.1315   3.08659e-03    0.2%   4   105     1.032
 -7   5   2   1.33962   70.1962   6.00308e-05    0.0%   4    78     1.030
 -7   5   3   1.33957   70.1987   2.04626e-04    0.0%   4    83     1.030
  4   7   3   1.33934   70.2128   4.36119e-05    0.0%   4    74     1.030
 -1   4   9   1.33907   70.2290   2.52106e-03    0.1%   4    98     1.029
 -3   1  10   1.33881   70.2449   1.62505e-06    0.0%   4   110     1.029
  1   2   9   1.33770   70.3117   2.66759e-04    0.0%   4    86     1.027
  5   7   1   1.33705   70.3510   4.75741e-04    0.0%   4    75     1.026
  1   7   6   1.33553   70.4428   4.45426e-04    0.0%   4    86     1.023
  1   6   7   1.33548   70.4461   6.20430e-05    0.0%   4    86     1.023
  5   5   4   1.33419   70.5238   1.34768e-03    0.1%   4    66     1.021
  4   4   6   1.33382   70.5463   1.63435e-03    0.1%   4    68     1.020
  4   1   7   1.33354   70.5634   6.91277e-03    0.4%   4    66     1.020
 -1   9   3   1.33328   70.5796   9.90510e-03    0.5%   4    91     1.019
  2   9   1   1.33324   70.5818   1.28053e-03    0.1%   4    86     1.019
  3   4   7   1.33024   70.7647   1.20637e-03    0.1%   4    74     1.014
 -8   2   1   1.33013   70.7716   7.52400e-03    0.4%   4    69     1.014
 -4   7   6   1.32996   70.7822   3.83692e-04    0.0%   4   101     1.013
  0   9   3   1.32860   70.8654   2.29813e-03    0.1%   4    90     1.011
  5   6   3   1.32692   70.9689   1.55640e-04    0.0%   4    70     1.008
  8   0   0   1.32668   70.9834   1.75380e-04    0.0%   2    64     1.008
 -6   6   5   1.32575   71.0404   9.19342e-04    0.1%   4    97     1.006
 -7   5   1   1.32546   71.0587   2.79577e-03    0.2%   4    75     1.006
 -7   5   4   1.32534   71.0662   1.31257e-03    0.1%   4    90     1.005
  4   8   1   1.32441   71.1237   2.39127e-05    0.0%   4    81     1.004
 -3   8   5   1.32378   71.1624   2.69947e-03    0.1%   4    98     1.003
  2   8   4   1.32369   71.1681   8.05815e-04    0.0%   4    84     1.002
  4   0 -10   1.32348   71.1811   3.90421e-03    0.2%   2   116     1.002
  7   4   1   1.32198   71.2742   1.95134e-04    0.0%   4    66     1.000
 -8   2   5   1.32195   71.2761   3.76058e-03    0.2%   4    93     0.999
 -5   3   9   1.32185   71.2821   3.03547e-05    0.0%   4   115     0.999
 -7   4   6   1.32170   71.2916   2.70020e-03    0.1%   4   101     0.999
 -1   1  10   1.32161   71.2973   6.10088e-04    0.0%   4   102     0.999
  5   1   6   1.32133   71.3145   8.20356e-04    0.0%   4    62     0.998
  3   1   8   1.32097   71.3367   3.98437e-03    0.2%   4    74     0.998
  8   1   0   1.31935   71.4378   1.59553e-04    0.0%   4    65     0.995
 -4   8   4   1.31934   71.4385   4.97844e-04    0.0%   4    96     0.995
 -5   7   5   1.31881   71.4719   1.47443e-03    0.1%   4    99     0.994
 -4   4   9   1.31848   71.4923   8.78210e-04    0.0%   4   113     0.994
  6   3   4   1.31840   71.4975   1.48498e-05    0.0%   4    61     0.993
 -2   2  10   1.31839   71.4979   8.45336e-05    0.0%   4   108     0.993
  7   3   2   1.31774   71.5386   6.94601e-04    0.0%   4    62     0.992
 -7   3   7   1.31738   71.5610   1.94395e-05    0.0%   4   107     0.992
 -2   9   3   1.31723   71.5705   8.03270e-04    0.0%   4    94     0.991
 -8   3   3   1.31721   71.5717   3.06328e-03    0.2%   4    82     0.991
 -3   2  10   1.31660   71.6104   2.01634e-04    0.0%   4   113     0.990
 -4   1  10   1.31620   71.6350   3.02065e-05    0.0%   4   117     0.990
  3   8   3   1.31603   71.6458   3.45813e-03    0.2%   4    82     0.989
  8   0  -6   1.31456   71.7386   1.24638e-03    0.1%   2   100     0.987
 -2   6   8   1.31435   71.7520   7.54963e-04    0.0%   4   104     0.986
  7   0   3   1.31428   71.7559   2.56229e-04    0.0%   2    58     0.986
  6   6   1   1.31413   71.7656   1.54187e-03    0.1%   4    73     0.986
 -2   7   7   1.31344   71.8090   2.98516e-05    0.0%   4   102     0.985
  5   4   5   1.31278   71.8508   9.01420e-03    0.5%   4    66     0.984
 -8   3   2   1.31239   71.8758   2.97335e-04    0.0%   4    77     0.983
 -6   1   9   1.31214   71.8911   2.50172e-05    0.0%   4   118     0.983
  4   2   7   1.31159   71.9263   7.18538e-04    0.0%   4    69     0.982
 -1   7   7   1.30967   72.0479   1.48130e-03    0.1%   4    99     0.979
 -8   3   4   1.30844   72.1266   4.36877e-06    0.0%   4    89     0.976
 -8   1   6   1.30743   72.1910   1.87453e-03    0.1%   4   101     0.975
  7   1   3   1.30716   72.2083   3.50831e-03    0.2%   4    59     0.974
  1   8   5   1.30715   72.2090   6.60550e-07    0.0%   4    90     0.974
  1   5   8   1.30699   72.2189   7.58964e-03    0.4%   4    90     0.974
 -3   9   1   1.30682   72.2301   3.50478e-05    0.0%   4    91     0.974
 -7   1   8   1.30673   72.2355   4.03125e-04    0.0%   4   114     0.974
 -1   6   8   1.30578   72.2968   5.10114e-04    0.0%   4   101     0.972
  0   4   9   1.30483   72.3579   4.31138e-05    0.0%   4    97     0.970
  1   9   3   1.30384   72.4214   6.23796e-06    0.0%   4    91     0.969
 -3   6   8   1.30299   72.4759   2.47263e-04    0.0%   4   109     0.967
  2   9   2   1.30283   72.4861   7.94204e-04    0.0%   4    89     0.967
  2   4   8   1.30262   72.5001   4.21832e-04    0.0%   4    84     0.967
  1   3   9   1.30137   72.5805   1.18976e-04    0.0%   4    91     0.965
 -3   9   2   1.30110   72.5980   9.04968e-04    0.0%   4    94     0.964
 -1   2  10   1.30023   72.6544   5.90135e-04    0.0%   4   105     0.963
  5   2   6   1.29997   72.6715   5.80905e-03    0.3%   4    65     0.962
 -6   5   7   1.29968   72.6897   5.36998e-05    0.0%   4   110     0.962
  3   2   8   1.29963   72.6935   2.17068e-02    1.2%   4    77     0.962
  3   9   0   1.29925   72.7180   8.89014e-05    0.0%   4    90     0.961
 -5   5   8   1.29866   72.7561   6.01863e-03    0.3%   4   114     0.960
  7   5   0   1.29840   72.7731   3.48021e-04    0.0%   4    74     0.960
 -7   5   5   1.29821   72.7855   9.52234e-04    0.1%   4    99     0.960
  8   2   0   1.29808   72.7938   3.29399e-04    0.0%   4    68     0.959
 -5   6   7   1.29758   72.8263   6.91928e-05    0.0%   4   110     0.958
 -3   7   7   1.29741   72.8376   2.48822e-05    0.0%   4   107     0.958
 -4   2  10   1.29508   72.9895   3.69557e-03    0.2%   4   120     0.954
 -8   3   1   1.29440   73.0345   9.34613e-04    0.1%   4    74     0.953
  5   7   2   1.29230   73.1725   3.22786e-04    0.0%   4    78     0.950
 -6   4   8   1.29165   73.2149   3.10366e-03    0.2%   4   116     0.949
 -6   2   9   1.29121   73.2437   1.87779e-03    0.1%   4   121     0.948
  0   0  10   1.29084   73.2681   7.69394e-04    0.0%   2   100     0.948
 -1   9   4   1.29070   73.2779   1.56342e-05    0.0%   4    98     0.947
  3   6   6   1.29014   73.3149   3.37583e-04    0.0%   4    81     0.946
 -6   7   2   1.28858   73.4177   2.34445e-04    0.0%   4    89     0.944
 -2   5   9   1.28807   73.4521   5.39031e-05    0.0%   4   110     0.943
 -8   3   5   1.28685   73.5326   1.40415e-03    0.1%   4    98     0.941
 -8   2   6   1.28672   73.5415   1.40658e-04    0.0%   4   104     0.941
  0   7   7   1.28660   73.5492   1.62296e-03    0.1%   4    98     0.941
 -1   8   6   1.28652   73.5547   1.11254e-04    0.0%   4   101     0.941
  3   7   5   1.28651   73.5556   2.86050e-04    0.0%   4    83     0.941
  7   2   3   1.28646   73.5586   4.15741e-07    0.0%   4    62     0.940
  6   1   5   1.28628   73.5706   1.55754e-04    0.0%   4    62     0.940
 -7   2   8   1.28606   73.5856   4.96675e-05    0.0%   4   117     0.940
  2   1   9   1.28563   73.6144   1.05991e-05    0.0%   4    86     0.939
 -2   8   6   1.28552   73.6214   5.77455e-03    0.3%   4   104     0.939
  4   8   2   1.28539   73.6299   4.52084e-04    0.0%   4    84     0.939
  4   6   5   1.28513   73.6475   4.27417e-04    0.0%   4    77     0.938
  0   1  10   1.28409   73.7168   1.35206e-03    0.1%   4   101     0.937
 -6   7   3   1.28399   73.7236   4.87584e-06    0.0%   4    94     0.936
 -2   3  10   1.28357   73.7517   3.47631e-06    0.0%   4   113     0.936
 -3   9   3   1.28260   73.8167   5.04397e-03    0.3%   4    99     0.934
 -5   8   2   1.28240   73.8300   5.15392e-04    0.0%   4    93     0.934
  0   9   4   1.28192   73.8626   2.02396e-03    0.1%   4    97     0.933
 -3   3  10   1.28192   73.8628   2.90355e-04    0.0%   4   118     0.933
 -3   5   9   1.28186   73.8666   7.10997e-04    0.0%   4   115     0.933
  6   5   3   1.28157   73.8857   1.99194e-04    0.0%   4    70     0.933
 -6   6   6   1.28113   73.9156   4.29187e-04    0.0%   4   108     0.932
 -2   9   4   1.28060   73.9515   1.81840e-03    0.1%   4   101     0.931
 -6   7   1   1.28044   73.9621   1.97078e-04    0.0%   4    86     0.931
  3   9   1   1.27906   74.0551   1.05965e-03    0.1%   4    91     0.929
 -4   8   5   1.27892   74.0645   7.73642e-04    0.0%   4   105     0.928
 -5   8   1   1.27883   74.0709   8.43118e-05    0.0%   4    90     0.928
  0   6   8   1.27841   74.0990   6.96421e-03    0.4%   4   100     0.928
  4   3   7   1.27729   74.1749   9.60521e-03    0.5%   4    74     0.926
  2   7   6   1.27726   74.1772   2.70797e-03    0.1%   4    89     0.926
 -5   1  10   1.27586   74.2719   3.52494e-06    0.0%   4   126     0.924
 -1   5   9   1.27553   74.2945   1.63137e-05    0.0%   4   107     0.923
  8   1   1   1.27542   74.3019   2.77021e-05    0.0%   4    66     0.923
  4   7   4   1.27350   74.4334   1.81130e-03    0.1%   4    81     0.920
 -5   4   9   1.27349   74.4336   2.27607e-03    0.1%   4   122     0.920
 -5   8   3   1.27343   74.4377   9.44133e-05    0.0%   4    98     0.920
 -4   6   8   1.27320   74.4538   1.00672e-02    0.6%   4   116     0.919
  2   6   7   1.27277   74.4828   1.69980e-03    0.1%   4    89     0.919
  4   5   6   1.27099   74.6048   3.63374e-03    0.2%   4    77     0.916
 -5   7   6   1.27045   74.6425   1.18433e-04    0.0%   4   110     0.915
  6   4   4   1.27040   74.6454   7.41479e-05    0.0%   4    68     0.915
  7   4   2   1.26982   74.6858   2.21263e-03    0.1%   4    69     0.914
 -7   4   7   1.26950   74.7078   4.99458e-05    0.0%   4   114     0.914
 -8   4   3   1.26934   74.7184   3.00354e-04    0.0%   4    89     0.914
  0   8   6   1.26899   74.7429   4.06990e-04    0.0%   4   100     0.913
  3   5   7   1.26789   74.8184   6.25895e-05    0.0%   4    83     0.911
  6   6   2   1.26719   74.8671   1.28144e-02    0.7%   4    76     0.910
 -6   7   4   1.26706   74.8761   1.11834e-03    0.1%   4   101     0.910
 -1   3  10   1.26679   74.8946   3.67090e-03    0.2%   4   110     0.910
  5   3   6   1.26655   74.9115   1.03517e-03    0.1%   4    70     0.909
  6   2   5   1.26655   74.9115   3.03374e-05    0.0%   4    65     0.909
  3   3   8   1.26624   74.9332   4.61859e-05    0.0%   4    82     0.909
 -3   8   6   1.26611   74.9419   1.05108e-02    0.6%   4   109     0.909
  2   2   9   1.26592   74.9550   4.70254e-10    0.0%   4    89     0.908
 -8   4   2   1.26502   75.0175   1.97381e-03    0.1%   4    84     0.907
  8   3   0   1.26481   75.0324   4.81762e-05    0.0%   4    73     0.907
  0   2  10   1.26446   75.0567   1.15713e-07    0.0%   4   104     0.906
 -4   7   7   1.26365   75.1133   6.63129e-03    0.4%   4   114     0.905
 -7   6   2   1.26306   75.1544   5.02776e-04    0.0%   4    89     0.904
 -7   6   3   1.26302   75.1568   1.57049e-04    0.0%   4    94     0.904
  5   8   0   1.26302   75.1573   1.70935e-04    0.0%   4    89     0.904
  2   9   3   1.26217   75.2163   7.19557e-04    0.0%   4    94     0.903
 -4   3  10   1.26203   75.2259   2.77559e-04    0.0%   4   125     0.902
 -8   4   4   1.26149   75.2643   2.58303e-04    0.0%   4    96     0.902
 -8   1   7   1.26111   75.2907   1.41520e-03    0.1%   4   114     0.901
  7   5   1   1.26073   75.3170   6.05723e-03    0.3%   4    75     0.900
 -7   5   6   1.26049   75.3341   1.91715e-04    0.0%   4   110     0.900
  6   7   0   1.26026   75.3502   7.65251e-04    0.0%   4    85     0.900
  5   6   4   1.25851   75.4733   2.26778e-03    0.1%   4    77     0.897
 -6   3   9   1.25845   75.4774   4.82482e-04    0.0%   4   126     0.897
 -4   5   9   1.25770   75.5306   1.40405e-05    0.0%   4   122     0.896
  3   8   4   1.25765   75.5343   9.97427e-04    0.1%   4    89     0.896
  0  10   0   1.25717   75.5679   1.25846e-05    0.0%   2   100     0.895
 -5   2  10   1.25660   75.6083   3.39572e-03    0.2%   4   129     0.894
  2   8   5   1.25659   75.6088   2.92820e-07    0.0%   4    93     0.894
  8   2   1   1.25618   75.6381   6.70887e-04    0.0%   4    69     0.894
  1   9   4   1.25538   75.6949   8.55790e-05    0.0%   4    98     0.892
  1   4   9   1.25515   75.7111   3.74156e-04    0.0%   4    98     0.892
 -8   3   6   1.25429   75.7719   1.39907e-03    0.1%   4   109     0.891
  7   3   3   1.25405   75.7888   4.51516e-04    0.0%   4    67     0.890
 -7   3   8   1.25368   75.8156   4.68590e-03    0.3%   4   122     0.890
 -3   9   4   1.25290   75.8711   4.70979e-04    0.0%   4   106     0.889
  5   5   5   1.25275   75.8818   1.77551e-05    0.0%   4    75     0.888
 -5   8   4   1.25268   75.8867   2.30965e-05    0.0%   4   105     0.888
  0  10   1   1.25125   75.9888   1.83961e-04    0.0%   4   101     0.886
 -7   6   1   1.25117   75.9945   5.46532e-04    0.0%   4    86     0.886
 -7   6   4   1.25107   76.0018   4.08008e-04    0.0%   4   101     0.886
 -8   4   1   1.24889   76.1581   8.88961e-03    0.5%   4    81     0.883
  1  10   0   1.24844   76.1902   1.73933e-04    0.0%   4   101     0.882
  3   9   2   1.24796   76.2252   1.59060e-04    0.0%   4    94     0.881
  1   7   7   1.24713   76.2849   1.00587e-03    0.1%   4    99     0.880
 -1  10   1   1.24677   76.3106   1.27826e-03    0.1%   4   102     0.880
 -4   9   1   1.24668   76.3176   3.05799e-03    0.2%   4    98     0.880
  0   5   9   1.24583   76.3788   3.77477e-04    0.0%   4   106     0.878
 -4   9   2   1.24583   76.3789   1.40005e-03    0.1%   4   101     0.878
  2   5   8   1.24391   76.5183   3.80025e-05    0.0%   4    93     0.875
 -8   2   7   1.24249   76.6209   5.50756e-05    0.0%   4   117     0.873
 -8   4   5   1.24211   76.6490   3.08770e-05    0.0%   4   105     0.873
 -1   9   5   1.24034   76.7782   1.46837e-04    0.0%   4   107     0.870
  5   7   3   1.24015   76.7923   3.27029e-04    0.0%   4    83     0.870
