************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  1   1  13   1.23563   77.1244   5.10196e-04    0.0%   4   171     0.864
 -3   7   4   1.23446   77.2111   2.06453e-04    0.0%   4    74     0.862
  1   5  10   1.23400   77.2458   2.40624e-04    0.0%   4   126     0.861
 -6   3   9   1.23391   77.2522   8.69850e-03    0.3%   4   126     0.861
  6   2   9   1.23318   77.3060   3.59908e-04    0.0%   4   121     0.860
 -9   1   2   1.23309   77.3129   4.75389e-04    0.0%   4    86     0.860
  3   5   9   1.23287   77.3290   4.11200e-04    0.0%   4   115     0.860
  4   7   0   1.23267   77.3442   4.18204e-05    0.0%   4    65     0.859
  5   6   4   1.23265   77.3454   1.41838e-03    0.1%   4    77     0.859
 -2   1  13   1.23199   77.3949   1.03476e-03    0.0%   4   174     0.859
  7   5   0   1.23186   77.4045   2.11586e-04    0.0%   4    74     0.858
 -7   5   1   1.23171   77.4157   3.43028e-05    0.0%   4    75     0.858
 -8   2   6   1.23129   77.4468   1.04770e-03    0.0%   4   104     0.858
 -4   7   1   1.23109   77.4618   4.44154e-04    0.0%   4    66     0.857
  9   1   1   1.23068   77.4923   1.64493e-03    0.1%   4    83     0.857
  2   7   5   1.22964   77.5705   3.44988e-04    0.0%   4    78     0.855
  6   4   7   1.22867   77.6428   1.32619e-03    0.1%   4   101     0.854
  8   2   5   1.22772   77.7142   7.18313e-04    0.0%   4    93     0.853
  4   6   6   1.22771   77.7153   3.52197e-03    0.1%   4    88     0.853
  4   7   1   1.22731   77.7454   5.82024e-04    0.0%   4    66     0.852
 -5   2  11   1.22719   77.7543   1.46234e-03    0.1%   4   150     0.852
  6   5   5   1.22673   77.7889   5.38919e-03    0.2%   4    86     0.851
  8   0   6   1.22619   77.8301   1.70687e-05    0.0%   2   100     0.850
  9   0   2   1.22613   77.8343   6.09106e-05    0.0%   2    85     0.850
 -2   5  10   1.22612   77.8352   1.56617e-06    0.0%   4   129     0.850
  0   7   6   1.22573   77.8646   1.82182e-02    0.7%   4    85     0.850
  7   1   8   1.22572   77.8656   2.57334e-03    0.1%   4   114     0.850
  7   5   1   1.22510   77.9119   1.13454e-03    0.0%   4    75     0.849
 -7   5   2   1.22466   77.9453   2.36512e-03    0.1%   4    78     0.848
  2   4  11   1.22428   77.9745   4.28729e-03    0.2%   4   141     0.848
 -7   1   9   1.22322   78.0549   4.06435e-04    0.0%   4   131     0.846
  3   7   4   1.22312   78.0619   2.25149e-04    0.0%   4    74     0.846
  2   6   8   1.22287   78.0809   3.64769e-03    0.1%   4   104     0.846
 -5   6   5   1.22284   78.0836   2.88129e-03    0.1%   4    86     0.846
 -4   7   2   1.22266   78.0975   3.42753e-03    0.1%   4    69     0.846
  5   5   7   1.22224   78.1291   1.59080e-04    0.0%   4    99     0.845
  3   2  12   1.22224   78.1293   1.76341e-03    0.1%   4   157     0.845
 -6   2  10   1.22143   78.1910   7.06816e-04    0.0%   4   140     0.844
 -1   7   6   1.22128   78.2023   9.11222e-05    0.0%   4    86     0.844
 -8   1   7   1.22041   78.2685   2.12019e-03    0.1%   4   114     0.843
 -9   1   3   1.22013   78.2897   1.45093e-03    0.1%   4    91     0.842
 -6   5   6   1.21999   78.3007   3.86205e-03    0.1%   4    97     0.842
  7   4   5   1.21958   78.3322   2.97363e-03    0.1%   4    90     0.841
 -6   4   8   1.21947   78.3409   6.75167e-04    0.0%   4   116     0.841
  0   2  13   1.21899   78.3770   2.28561e-04    0.0%   4   173     0.841
 -7   4   6   1.21798   78.4545   1.17860e-03    0.0%   4   101     0.839
 -1   2  13   1.21782   78.4667   9.54291e-04    0.0%   4   174     0.839
  6   6   0   1.21679   78.5460   1.52815e-05    0.0%   4    72     0.838
  8   1   6   1.21631   78.5834   2.56699e-06    0.0%   4   101     0.837
  9   1   2   1.21625   78.5876   6.74740e-04    0.0%   4    86     0.837
 -6   6   1   1.21619   78.5925   4.21380e-04    0.0%   4    73     0.837
  1   7   6   1.21575   78.6265   6.58577e-04    0.0%   4    86     0.836
 -8   3   5   1.21543   78.6511   6.54371e-04    0.0%   4    98     0.836
  4   7   2   1.21528   78.6631   6.03877e-04    0.0%   4    69     0.836
  2   3  12   1.21451   78.7225   1.23353e-04    0.0%   4   157     0.835
 -3   4  11   1.21380   78.7770   1.01328e-04    0.0%   4   146     0.834
 -8   4   1   1.21291   78.8462   1.44493e-02    0.6%   4    81     0.833
  8   3   4   1.21262   78.8688   8.23439e-03    0.3%   4    89     0.832
  8   4   0   1.21260   78.8704   3.01770e-04    0.0%   4    80     0.832
  7   5   2   1.21177   78.9349   1.12210e-04    0.0%   4    78     0.831
 -4   5   9   1.21159   78.9489   2.49867e-04    0.0%   4   122     0.831
 -7   5   3   1.21106   78.9904   8.54654e-03    0.3%   4    83     0.830
 -4   2  12   1.21088   79.0047   4.69500e-04    0.0%   4   164     0.830
  6   6   1   1.21073   79.0160   3.24464e-05    0.0%   4    73     0.830
  9   0  -4   1.21058   79.0280   4.06327e-04    0.0%   2    97     0.829
 -9   2   1   1.20946   79.1151   4.30347e-06    0.0%   4    86     0.828
 -6   6   2   1.20895   79.1551   1.36296e-04    0.0%   4    76     0.827
  9   2   0   1.20870   79.1745   2.45923e-03    0.1%   4    85     0.827
  2   1  13   1.20795   79.2336   1.77819e-04    0.0%   4   174     0.826
 -4   6   7   1.20790   79.2380   2.04346e-03    0.1%   4   101     0.826
 -4   7   3   1.20777   79.2477   1.24648e-05    0.0%   4    74     0.826
  2   5  10   1.20776   79.2484   1.29933e-03    0.0%   4   129     0.826
 -8   4   2   1.20662   79.3379   7.68387e-03    0.3%   4    84     0.824
 -3   3  12   1.20651   79.3468   2.43029e-04    0.0%   4   162     0.824
 -5   5   8   1.20641   79.3548   6.41084e-05    0.0%   4   114     0.824
  5   1  11   1.20605   79.3832   9.45094e-05    0.0%   4   147     0.824
  1   2  13   1.20604   79.3841   4.57976e-07    0.0%   4   174     0.824
  4   0  12   1.20602   79.3859   1.88093e-04    0.0%   2   160     0.824
  8   4   1   1.20571   79.4104   7.36221e-05    0.0%   4    81     0.823
 -3   6   8   1.20569   79.4120   5.63435e-04    0.0%   4   109     0.823
  6   0  10   1.20559   79.4198   1.46894e-03    0.1%   2   136     0.823
 -3   7   5   1.20542   79.4328   2.48106e-05    0.0%   4    83     0.823
 -9   2   2   1.20367   79.5711   4.82569e-03    0.2%   4    89     0.821
 -2   7   6   1.20286   79.6356   1.02321e-02    0.4%   4    89     0.819
 -2   2  13   1.20265   79.6524   6.98027e-03    0.3%   4   177     0.819
 -3   1  13   1.20229   79.6810   8.76621e-04    0.0%   4   179     0.819
  0   6   9   1.20192   79.7107   2.07187e-03    0.1%   4   117     0.818
  9   2   1   1.20143   79.7491   5.64606e-05    0.0%   4    86     0.818
  7   3   7   1.20130   79.7596   1.90451e-03    0.1%   4   107     0.817
  4   4  10   1.20117   79.7699   2.99127e-03    0.1%   4   132     0.817
 -9   1   4   1.20107   79.7782   1.45084e-04    0.0%   4    98     0.817
  5   3  10   1.20083   79.7975   3.45363e-03    0.1%   4   134     0.817
  0   8   0   1.20023   79.8456   1.05455e-04    0.0%   2    64     0.816
  5   6   5   1.20020   79.8476   2.63364e-03    0.1%   4    86     0.816
 -7   3   8   1.19923   79.9255   1.82436e-04    0.0%   4   122     0.815
 -1   6   9   1.19903   79.9408   5.85437e-05    0.0%   4   118     0.815
  5   4   9   1.19858   79.9769   3.85484e-03    0.1%   4   122     0.814
  6   6   2   1.19830   80.0000   3.18770e-05    0.0%   4    76     0.814
  4   3  11   1.19743   80.0699   1.07788e-04    0.0%   4   146     0.813
  4   7   3   1.19715   80.0925   3.72615e-05    0.0%   4    74     0.812
  0   8   1   1.19702   80.1028   4.51303e-03    0.2%   4    65     0.812
  7   2   8   1.19681   80.1195   6.72933e-05    0.0%   4   117     0.812
  4   1  12   1.19661   80.1352   6.65839e-04    0.0%   4   161     0.812
  6   1  10   1.19619   80.1691   8.07103e-04    0.0%   4   137     0.811
  9   1   3   1.19590   80.1930   1.57907e-03    0.1%   4    91     0.811
 -3   5  10   1.19552   80.2232   7.38031e-05    0.0%   4   134     0.810
 -6   6   3   1.19543   80.2311   6.29316e-03    0.2%   4    81     0.810
 -7   2   9   1.19448   80.3074   1.48633e-05    0.0%   4   134     0.809
 -8   4   3   1.19404   80.3430   5.32460e-03    0.2%   4    89     0.808
  1   8   0   1.19344   80.3918   4.06771e-04    0.0%   4    65     0.808
  8   4   2   1.19256   80.4634   6.92890e-06    0.0%   4    84     0.807
  7   5   3   1.19250   80.4684   2.90664e-03    0.1%   4    83     0.806
  2   7   6   1.19236   80.4793   1.52566e-03    0.1%   4    89     0.806
  3   7   5   1.19226   80.4877   1.66225e-03    0.1%   4    83     0.806
  5   0 -12   1.19203   80.5063   5.59997e-03    0.2%   2   169     0.806
 -8   2   7   1.19187   80.5193   3.67543e-04    0.0%   4   117     0.806
 -9   2   3   1.19161   80.5404   2.35706e-06    0.0%   4    94     0.805
 -7   5   4   1.19155   80.5457   1.50029e-02    0.6%   4    90     0.805
  1   6   9   1.19121   80.5732   8.74576e-04    0.0%   4   118     0.805
 -1   8   1   1.19072   80.6134   3.31947e-04    0.0%   4    66     0.804
  1   8   1   1.18986   80.6836   4.03704e-04    0.0%   4    66     0.803
 -5   6   6   1.18915   80.7419   2.72919e-03    0.1%   4    97     0.802
  8   2   6   1.18805   80.8320   3.51992e-04    0.0%   4   104     0.801
  6   5   6   1.18800   80.8358   7.39290e-03    0.3%   4    97     0.801
  9   2   2   1.18800   80.8361   6.79058e-04    0.0%   4    89     0.801
  0   8   2   1.18755   80.8732   2.11031e-04    0.0%   4    68     0.800
 -4   7   4   1.18714   80.9070   7.18290e-05    0.0%   4    81     0.800
  0   4  12   1.18678   80.9360   1.44965e-03    0.1%   4   160     0.799
 -1   4  12   1.18528   81.0601   2.33644e-04    0.0%   4   161     0.798
  6   3   9   1.18528   81.0604   2.01667e-03    0.1%   4   126     0.798
  3   4  11   1.18482   81.0981   3.32986e-06    0.0%   4   146     0.797
  3   6   8   1.18482   81.0984   2.58352e-05    0.0%   4   109     0.797
  8   0  -8   1.18481   81.0992   5.42150e-04    0.0%   2   128     0.797
 -6   1  11   1.18434   81.1378   4.86384e-04    0.0%   4   158     0.797
 -8   3   6   1.18360   81.1995   2.12470e-04    0.0%   4   109     0.796
  4   6   7   1.18352   81.2057   6.80269e-05    0.0%   4   101     0.796
  0   7   7   1.18343   81.2133   7.95805e-04    0.0%   4    98     0.795
 -5   1  12   1.18295   81.2532   1.17647e-03    0.0%   4   170     0.795
 -2   6   9   1.18285   81.2612   7.41172e-04    0.0%   4   121     0.795
 -1   8   2   1.18181   81.3477   4.61625e-04    0.0%   4    69     0.794
  7   4   6   1.18108   81.4088   2.16876e-04    0.0%   4   101     0.793
 -6   5   7   1.18077   81.4347   2.66916e-03    0.1%   4   110     0.792
  8   3   5   1.18043   81.4636   3.58513e-03    0.1%   4    98     0.792
  2   2  13   1.18026   81.4777   8.49120e-04    0.0%   4   177     0.792
  4   5   9   1.18024   81.4789   5.87789e-04    0.0%   4   122     0.792
  1   8   2   1.18014   81.4878   5.22910e-05    0.0%   4    69     0.792
  6   6   3   1.18007   81.4936   2.06005e-05    0.0%   4    81     0.791
 -5   3  11   1.17995   81.5032   2.53085e-04    0.0%   4   155     0.791
 -1   7   7   1.17984   81.5124   2.03685e-03    0.1%   4    99     0.791
 -5   4  10   1.17975   81.5198   2.13426e-04    0.0%   4   141     0.791
 -7   4   7   1.17937   81.5520   1.63284e-03    0.1%   4   114     0.791
  9   0   4   1.17930   81.5574   2.53842e-04    0.0%   2    97     0.791
  5   2  11   1.17848   81.6263   5.59653e-03    0.2%   4   150     0.790
  6   4   8   1.17741   81.7164   1.37094e-03    0.1%   4   116     0.788
  0   5  11   1.17693   81.7568   8.31733e-05    0.0%   4   146     0.788
 -9   1   5   1.17675   81.7719   1.21631e-03    0.0%   4   107     0.788
 -6   6   4   1.17623   81.8157   3.12256e-03    0.1%   4    88     0.787
 -8   1   8   1.17589   81.8448   1.45985e-03    0.1%   4   129     0.787
 -8   4   4   1.17574   81.8572   6.70066e-04    0.0%   4    96     0.786
  3   3  12   1.17554   81.8739   4.24471e-03    0.2%   4   162     0.786
  1   4  12   1.17523   81.9004   7.58687e-04    0.0%   4   161     0.786
 -1   5  11   1.17505   81.9156   1.71146e-04    0.0%   4   147     0.786
 -3   2  13   1.17497   81.9222   1.49055e-03    0.1%   4   182     0.786
 -6   3  10   1.17482   81.9349   1.26696e-03    0.0%   4   145     0.785
  7   0 -10   1.17468   81.9471   3.90894e-04    0.0%   2   149     0.785
  1   7   7   1.17403   82.0022   3.15892e-04    0.0%   4    99     0.784
 -9   2   4   1.17383   82.0188   1.37485e-03    0.1%   4   101     0.784
  8   4   3   1.17376   82.0250   3.73737e-04    0.0%   4    89     0.784
  2   8   0   1.17376   82.0253   7.93822e-05    0.0%   4    68     0.784
  4   7   4   1.17373   82.0274   9.91698e-05    0.0%   4    81     0.784
  0   3  13   1.17266   82.1188   2.52527e-03    0.1%   4   178     0.783
 -3   7   6   1.17229   82.1502   1.75409e-03    0.1%   4    94     0.783
  0   8   3   1.17225   82.1536   1.26475e-04    0.0%   4    73     0.782
  5   5   8   1.17216   82.1615   8.81501e-04    0.0%   4   114     0.782
  8   1   7   1.17165   82.2043   1.67628e-03    0.1%   4   114     0.782
 -1   3  13   1.17162   82.2075   6.02081e-05    0.0%   4   179     0.782
 -4   4  11   1.17158   82.2104   1.90242e-03    0.1%   4   153     0.782
 -2   8   1   1.17158   82.2110   5.21965e-04    0.0%   4    69     0.782
  5   7   0   1.17093   82.2661   1.66811e-03    0.1%   4    74     0.781
 -2   4  12   1.17087   82.2716   1.31487e-03    0.1%   4   164     0.781
  9   1   4   1.17051   82.3022   6.04475e-04    0.0%   4    98     0.780
  0   0  14   1.17028   82.3222   3.73207e-03    0.1%   2   196     0.780
  3   5  10   1.17024   82.3252   2.30193e-03    0.1%   4   134     0.780
 -5   7   1   1.16999   82.3470   5.69505e-04    0.0%   4    75     0.780
  2   8   1   1.16994   82.3508   8.68108e-04    0.0%   4    69     0.780
  4   2  12   1.16967   82.3737   4.37690e-03    0.2%   4   164     0.780
  1   0 -14   1.16965   82.3760   1.71708e-04    0.0%   2   197     0.780
  6   2  10   1.16928   82.4073   7.48013e-03    0.3%   4   140     0.779
  3   1  13   1.16919   82.4153   3.03671e-03    0.1%   4   179     0.779
  9   2   3   1.16901   82.4311   1.08444e-03    0.0%   4    94     0.779
  7   1   9   1.16841   82.4825   7.44881e-05    0.0%   4   131     0.778
 -6   4   9   1.16823   82.4976   1.15832e-04    0.0%   4   133     0.778
  7   5   4   1.16813   82.5062   3.67833e-03    0.1%   4    90     0.778
  2   6   9   1.16797   82.5203   4.80930e-04    0.0%   4   121     0.778
 -1   8   3   1.16714   82.5917   3.28845e-03    0.1%   4    74     0.777
 -7   5   5   1.16698   82.6051   3.01681e-03    0.1%   4    99     0.777
  1   5  11   1.16607   82.6843   2.87132e-03    0.1%   4   147     0.776
 -7   1  10   1.16599   82.6912   7.64200e-04    0.0%   4   150     0.775
  5   7   1   1.16593   82.6962   1.64441e-04    0.0%   4    75     0.775
 -4   3  12   1.16543   82.7398   7.09758e-06    0.0%   4   169     0.775
  1   8   3   1.16472   82.8011   1.26541e-05    0.0%   4    74     0.774
  5   6   6   1.16426   82.8411   1.61373e-03    0.1%   4    97     0.774
 -9   3   1   1.16417   82.8489   7.82517e-04    0.0%   4    91     0.773
 -2   7   7   1.16361   82.8971   2.66918e-03    0.1%   4   102     0.773
 -2   8   2   1.16349   82.9075   1.23812e-04    0.0%   4    72     0.773
  9   3   0   1.16349   82.9077   1.08015e-08    0.0%   4    90     0.773
 -5   7   2   1.16314   82.9385   6.57230e-04    0.0%   4    78     0.772
 -4   6   8   1.16307   82.9439   1.50119e-06    0.0%   4   116     0.772
 -4   1  13   1.16202   83.0360   7.49331e-04    0.0%   4   186     0.771
  0   1  14   1.16168   83.0657   5.21817e-06    0.0%   4   197     0.771
 -4   7   5   1.16164   83.0692   1.45514e-03    0.1%   4    90     0.771
  1   3  13   1.16111   83.1152   5.72928e-05    0.0%   4   179     0.770
 -1   1  14   1.16106   83.1194   2.41015e-03    0.1%   4   198     0.770
 -2   5  11   1.16061   83.1596   8.34659e-04    0.0%   4   150     0.770
  2   8   2   1.16030   83.1865   3.29383e-04    0.0%   4    72     0.769
 -9   3   2   1.15900   83.3004   1.27192e-02    0.5%   4    94     0.768
  1   0  14   1.15840   83.3531   6.53883e-04    0.0%   2   197     0.767
 -6   2  11   1.15820   83.3706   1.45730e-06    0.0%   4   161     0.767
 -2   3  13   1.15809   83.3810   2.12256e-04    0.0%   4   182     0.767
  3   7   6   1.15779   83.4067   3.24912e-03    0.1%   4    94     0.767
  9   3   1   1.15700   83.4767   1.02130e-05    0.0%   4    91     0.766
 -5   2  12   1.15690   83.4853   5.71736e-03    0.2%   4   173     0.766
  6   6   4   1.15683   83.4915   1.58384e-03    0.1%   4    88     0.766
  2   0 -14   1.15658   83.5141   2.08621e-03    0.1%   2   200     0.765
  9   0  -6   1.15647   83.5233   8.38000e-04    0.0%   2   117     0.765
 -5   5   9   1.15634   83.5347   9.22187e-06    0.0%   4   131     0.765
  5   7   2   1.15520   83.6358   1.66792e-04    0.0%   4    78     0.764
 -3   6   9   1.15492   83.6609   9.38980e-05    0.0%   4   126     0.764
 -4   5  10   1.15473   83.6781   2.31871e-04    0.0%   4   141     0.763
  7   3   8   1.15287   83.8436   1.42777e-04    0.0%   4   122     0.761
  2   7   7   1.15254   83.8731   8.05195e-05    0.0%   4   102     0.761
 -8   4   5   1.15251   83.8754   1.84055e-04    0.0%   4   105     0.761
 -5   6   7   1.15235   83.8900   1.43026e-03    0.1%   4   110     0.761
 -6   6   5   1.15220   83.9036   6.09405e-05    0.0%   4    97     0.761
  0   8   4   1.15179   83.9397   5.31922e-07    0.0%   4    80     0.760
  2   4  12   1.15173   83.9458   7.78161e-04    0.0%   4   164     0.760
 -9   2   5   1.15110   84.0014   1.28214e-05    0.0%   4   110     0.760
 -7   3   9   1.15079   84.0298   1.45903e-03    0.1%   4   139     0.759
 -5   7   3   1.15069   84.0389   1.90447e-03    0.1%   4    83     0.759
 -8   2   8   1.15030   84.0740   1.28328e-03    0.0%   4   132     0.759
  8   4   4   1.15012   84.0901   9.60621e-04    0.0%   4    96     0.759
  1   1  14   1.15006   84.0950   2.74159e-03    0.1%   4   198     0.758
 -2   8   3   1.14987   84.1123   1.45169e-03    0.1%   4    77     0.758
 -8   3   7   1.14845   84.2399   6.75846e-04    0.0%   4   122     0.757
 -2   1  14   1.14828   84.2558   4.95002e-03    0.2%   4   201     0.757
 -9   3   3   1.14822   84.2608   1.02920e-03    0.0%   4    99     0.757
 -9   1   6   1.14818   84.2649   1.65398e-04    0.0%   4   118     0.757
 -1   8   4   1.14733   84.3414   1.74032e-05    0.0%   4    81     0.756
  6   5   7   1.14706   84.3660   1.14530e-04    0.0%   4   110     0.755
  8   2   7   1.14633   84.4318   1.97690e-04    0.0%   4   117     0.755
  4   7   5   1.14599   84.4625   1.29877e-03    0.0%   4    90     0.754
  9   2   4   1.14526   84.5293   4.86752e-03    0.2%   4   101     0.754
  2   8   3   1.14525   84.5299   1.38554e-03    0.1%   4    77     0.754
  8   3   6   1.14503   84.5499   1.30015e-03    0.0%   4   109     0.753
  9   3   2   1.14499   84.5540   1.65520e-03    0.1%   4    94     0.753
 -3   4  12   1.14490   84.5618   1.82778e-04    0.0%   4   169     0.753
  0   6  10   1.14481   84.5700   1.67077e-04    0.0%   4   136     0.753
  1   8   4   1.14427   84.6197   1.89222e-03    0.1%   4    81     0.753
  3   2  13   1.14402   84.6419   1.18423e-03    0.0%   4   182     0.752
  2   5  11   1.14348   84.6917   3.15738e-03    0.1%   4   150     0.752
  5   0  12   1.14342   84.6972   2.76427e-05    0.0%   2   169     0.752
  7   2   9   1.14329   84.7088   3.60044e-09    0.0%   4   134     0.752
  3   8   0   1.14301   84.7340   2.15245e-03    0.1%   4    73     0.751
 -1   6  10   1.14270   84.7626   2.99370e-04    0.0%   4   137     0.751
 -3   8   1   1.14138   84.8840   8.42093e-05    0.0%   4    74     0.750
  9   1   5   1.14110   84.9097   1.80580e-03    0.1%   4   107     0.750
 -7   2  10   1.14102   84.9166   3.70642e-03    0.1%   4   153     0.749
  7   4   7   1.14045   84.9694   3.51069e-04    0.0%   4   114     0.749
  5   4  10   1.14004   85.0069   5.96716e-04    0.0%   4   141     0.748
  0   7   8   1.13967   85.0405   3.32489e-03    0.1%   4   113     0.748
  7   5   5   1.13965   85.0432   1.35732e-03    0.1%   4    99     0.748
 -6   5   8   1.13955   85.0517   4.30541e-03    0.2%   4   125     0.748
  5   7   3   1.13922   85.0824   1.46958e-03    0.1%   4    83     0.748
  3   8   1   1.13911   85.0926   1.11945e-03    0.0%   4    74     0.748
 -7   4   8   1.13867   85.1334   2.07302e-03    0.1%   4   129     0.747
 -7   5   6   1.13834   85.1634   6.99266e-08    0.0%   4   110     0.747
  4   6   8   1.13825   85.1720   2.46781e-03    0.1%   4   116     0.747
  2   3  13   1.13805   85.1905   1.27682e-03    0.0%   4   182     0.747
 -4   2  13   1.13730   85.2600   5.31765e-03    0.2%   4   189     0.746
  4   4  11   1.13713   85.2760   5.72292e-04    0.0%   4   153     0.746
  0   2  14   1.13698   85.2895   3.07134e-05    0.0%   4   200     0.746
 -1   7   8   1.13684   85.3026   1.02590e-03    0.0%   4   114     0.745
  5   3  11   1.13646   85.3380   7.66906e-05    0.0%   4   155     0.745
 -1   2  14   1.13641   85.3430   4.06872e-03    0.2%   4   201     0.745
 -3   7   7   1.13624   85.3582   2.77994e-04    0.0%   4   107     0.745
  5   1  12   1.13539   85.4374   7.92968e-08    0.0%   4   170     0.744
  1   6  10   1.13518   85.4577   7.02638e-04    0.0%   4   137     0.744
  2   0  14   1.13513   85.4623   1.50073e-04    0.0%   2   200     0.744
 -3   5  11   1.13493   85.4807   8.60577e-06    0.0%   4   155     0.744
  3   6   9   1.13430   85.5391   2.62271e-03    0.1%   4   126     0.743
 -3   8   2   1.13427   85.5422   8.13199e-05    0.0%   4    77     0.743
 -8   5   1   1.13420   85.5488   6.51249e-04    0.0%   4    90     0.743
  8   0   8   1.13405   85.5626   7.58713e-04    0.0%   2   128     0.743
  8   5   0   1.13394   85.5726   1.59910e-04    0.0%   4    89     0.743
  7   6   0   1.13351   85.6130   2.40038e-04    0.0%   4    85     0.742
 -7   6   1   1.13340   85.6239   2.94670e-03    0.1%   4    86     0.742
 -3   3  13   1.13331   85.6317   2.09544e-04    0.0%   4   187     0.742
 -5   7   4   1.13317   85.6452   4.41382e-03    0.2%   4    90     0.742
 -9   3   4   1.13229   85.7277   1.73157e-05    0.0%   4   106     0.741
 -4   7   6   1.13227   85.7296   2.20344e-03    0.1%   4   101     0.741
  3   0 -14   1.13227   85.7297   3.29569e-03    0.1%   2   205     0.741
  6   1  11   1.13216   85.7397   8.06479e-05    0.0%   4   158     0.741
 -2   8   4   1.13128   85.8226   1.12809e-05    0.0%   4    84     0.740
  1   7   8   1.13090   85.8582   2.71191e-03    0.1%   4   114     0.740
 -8   1   9   1.13049   85.8974   2.50047e-04    0.0%   4   146     0.739
  3   8   2   1.12984   85.9589   7.21678e-04    0.0%   4    77     0.739
  6   6   5   1.12951   85.9894   9.31254e-04    0.0%   4    97     0.739
 -8   5   2   1.12905   86.0329   3.96775e-05    0.0%   4    93     0.738
 -2   6  10   1.12903   86.0348   4.29024e-04    0.0%   4   140     0.738
  6   0 -12   1.12887   86.0500   5.45365e-03    0.2%   2   180     0.738
  4   3  12   1.12856   86.0802   1.23009e-03    0.0%   4   169     0.738
  8   5   1   1.12830   86.1043   1.07962e-03    0.0%   4    90     0.738
  7   6   1   1.12824   86.1099   3.86037e-04    0.0%   4    86     0.737
  6   3  10   1.12820   86.1136   1.57101e-05    0.0%   4   145     0.737
  9   3   3   1.12795   86.1372   1.37887e-04    0.0%   4    99     0.737
 -7   6   2   1.12790   86.1427   7.94910e-04    0.0%   4    89     0.737
  2   1  14   1.12728   86.2016   6.86354e-06    0.0%   4   201     0.737
  0   8   5   1.12700   86.2277   2.80914e-04    0.0%   4    89     0.736
  6   4   9   1.12671   86.2559   1.42729e-03    0.1%   4   133     0.736
  8   1   8   1.12622   86.3018   3.21854e-04    0.0%   4   129     0.736
  1   2  14   1.12609   86.3151   5.89230e-05    0.0%   4   201     0.736
  5   6   7   1.12600   86.3228   3.10630e-04    0.0%   4   110     0.735
  2   8   4   1.12543   86.3779   4.91794e-05    0.0%   4    84     0.735
 -8   4   6   1.12526   86.3936   3.89577e-05    0.0%   4   116     0.735
  4   5  10   1.12458   86.4587   1.54321e-03    0.1%   4   141     0.734
 -3   1  14   1.12448   86.4688   4.49388e-04    0.0%   4   206     0.734
 -2   2  14   1.12441   86.4754   1.08846e-03    0.0%   4   204     0.734
 -9   2   6   1.12431   86.4845   8.60062e-06    0.0%   4   121     0.734
 -6   6   6   1.12424   86.4912   1.94662e-04    0.0%   4   108     0.734
 10   0   0   1.12404   86.5106   4.79281e-04    0.0%   2   100     0.734
 -1   8   5   1.12318   86.5934   3.55505e-03    0.1%   4    90     0.733
 -2   7   8   1.12266   86.6432   2.61597e-03    0.1%   4   117     0.733
  4   1  13   1.12257   86.6523   3.02630e-04    0.0%   4   186     0.732
  8   4   5   1.12254   86.6551   6.43724e-06    0.0%   4   105     0.732
  5   5   9   1.12246   86.6628   5.99659e-04    0.0%   4   131     0.732
 -5   4  11   1.12213   86.6944   4.39334e-06    0.0%   4   162     0.732
 -3   8   3   1.12200   86.7074   2.71576e-04    0.0%   4    82     0.732
 -6   1  12   1.12115   86.7889   1.38126e-04    0.0%   4   181     0.731
  3   7   7   1.12087   86.8159   3.09751e-04    0.0%   4   107     0.731
  7   0  10   1.12083   86.8196   2.13914e-03    0.1%   2   149     0.731
 10   0  -2   1.12071   86.8317   1.47585e-04    0.0%   2   104     0.731
  1   8   5   1.11959   86.9402   4.26063e-03    0.2%   4    90     0.730
 -8   5   3   1.11873   87.0241   5.56852e-04    0.0%   4    98     0.729
  5   7   4   1.11863   87.0331   1.67274e-04    0.0%   4    90     0.729
  3   4  12   1.11834   87.0617   6.11830e-05    0.0%   4   169     0.729
 -6   3  11   1.11824   87.0711   1.46491e-04    0.0%   4   166     0.729
  7   6   2   1.11780   87.1139   9.57950e-04    0.0%   4    89     0.728
 -6   4  10   1.11772   87.1222   3.92564e-04    0.0%   4   152     0.728
  9   2   5   1.11766   87.1275   1.41262e-04    0.0%   4   110     0.728
 -4   6   9   1.11766   87.1276   2.52341e-03    0.1%   4   133     0.728
  8   5   2   1.11751   87.1429   6.45662e-07    0.0%   4    93     0.728
-10   1   1   1.11737   87.1560   1.02282e-04    0.0%   4   102     0.728
 -7   6   3   1.11724   87.1684   6.99325e-04    0.0%   4    94     0.728
 -5   3  12   1.11707   87.1853   2.39612e-04    0.0%   4   178     0.728
 10   1   0   1.11642   87.2491   4.10174e-03    0.2%   4   101     0.727
 -9   1   7   1.11636   87.2543   5.72923e-05    0.0%   4   131     0.727
  9   0   6   1.11615   87.2756   1.38135e-03    0.1%   2   117     0.727
  0   4  13   1.11585   87.3045   6.11063e-05    0.0%   4   185     0.727
  3   8   3   1.11558   87.3315   8.45818e-05    0.0%   4    82     0.727
 -1   4  13   1.11495   87.3925   2.17671e-03    0.1%   4   186     0.726
