************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  6   5   1   1.43348   65.0037   1.55940e-04    0.0%   2    62     1.210
  3  -5   4   1.43327   65.0146   2.23164e-05    0.0%   2    50     1.210
 -3   3   8   1.43201   65.0787   9.70770e-05    0.0%   2    82     1.207
  3   7   9   1.43152   65.1041   2.07067e-03    0.1%   2   139     1.206
 -3   8   3   1.43143   65.1084   1.52915e-03    0.1%   2    82     1.206
 -5   5   4   1.43134   65.1132   6.50730e-04    0.0%   2    66     1.206
  5  -1   6   1.43087   65.1372   6.35854e-04    0.0%   2    62     1.205
 -3   4   8   1.43021   65.1708   8.36182e-04    0.1%   2    89     1.203
  5   4   8   1.42996   65.1840   1.02578e-04    0.0%   2   105     1.203
 -4   7   3   1.42874   65.2463   3.53063e-04    0.0%   2    74     1.200
  0   5  -5   1.42867   65.2500   1.10361e-03    0.1%   2    50     1.200
  4  -5   3   1.42826   65.2712   7.68040e-06    0.0%   2    50     1.199
 -3   8   4   1.42802   65.2835   2.64034e-05    0.0%   2    89     1.199
 -5   4   5   1.42748   65.3110   1.23110e-03    0.1%   2    66     1.198
  4   4   9   1.42605   65.3845   3.13318e-04    0.0%   2   113     1.195
 -1   9   2   1.42541   65.4176   5.98136e-05    0.0%   2    86     1.194
 -4   7   2   1.42530   65.4235   7.73451e-05    0.0%   2    69     1.193
  3   9   3   1.42524   65.4268   1.01298e-04    0.0%   2    99     1.193
  5  -5   1   1.42517   65.4300   6.86367e-04    0.0%   2    51     1.193
  3  -2   7   1.42463   65.4581   1.03877e-03    0.1%   2    62     1.192
  4   5   9   1.42439   65.4706   1.48572e-04    0.0%   2   122     1.192
 -1   8   8   1.42360   65.5111   1.78418e-04    0.0%   2   129     1.190
  0   8  -1   1.42323   65.5307   9.80290e-04    0.1%   2    65     1.189
  0   4  -6   1.42263   65.5617   2.79928e-04    0.0%   2    52     1.188
 -4   3   7   1.42132   65.6295   5.44408e-04    0.0%   2    74     1.185
  1  -5   5   1.42088   65.6528   6.30804e-04    0.0%   2    51     1.184
  2   0  -8   1.42087   65.6531   3.70426e-05    0.0%   2    68     1.184
  5   5   8   1.42082   65.6554   9.32229e-07    0.0%   2   114     1.184
  6   5   6   1.42049   65.6727   2.76053e-04    0.0%   2    97     1.184
  1  -4   6   1.41950   65.7243   1.16114e-03    0.1%   2    53     1.182
 -2   7   8   1.41931   65.7341   4.05139e-04    0.0%   2   117     1.181
  5   3   8   1.41931   65.7341   6.41760e-04    0.0%   2    98     1.181
  6   6   4   1.41904   65.7486   4.29571e-05    0.0%   2    88     1.181
  1   5  10   1.41849   65.7773   1.69049e-03    0.1%   2   126     1.180
  2  -8   0   1.41800   65.8028   6.62936e-04    0.0%   2    68     1.179
  3  -7   1   1.41782   65.8122   2.66104e-04    0.0%   2    59     1.178
  2  -7   2   1.41780   65.8134   1.26738e-03    0.1%   2    57     1.178
  4   1  -6   1.41732   65.8381   8.16569e-06    0.0%   2    53     1.177
  1   8  -1   1.41713   65.8481   1.86030e-04    0.0%   2    66     1.177
  4   5  -3   1.41625   65.8943   3.81021e-05    0.0%   2    50     1.175
 -2   8   7   1.41599   65.9079   4.89639e-05    0.0%   2   117     1.175
 -3   8   2   1.41595   65.9102   1.27104e-04    0.0%   2    77     1.175
  1   4  10   1.41585   65.9156   4.85767e-09    0.0%   2   117     1.174
  5  -4   3   1.41423   66.0003   8.90623e-04    0.1%   2    50     1.171
  0   6  -4   1.41415   66.0048   2.52046e-04    0.0%   2    52     1.171
 -3   2   8   1.41409   66.0077   1.08893e-04    0.0%   2    77     1.171
 -4   2   7   1.41401   66.0123   7.51547e-05    0.0%   2    69     1.171
 -4   7   4   1.41338   66.0451   1.96904e-05    0.0%   2    81     1.169
  6   6   3   1.41273   66.0793   6.75922e-04    0.0%   2    81     1.168
  1   8   9   1.41252   66.0908   2.07303e-04    0.0%   2   146     1.168
  1   1  -8   1.41183   66.1272   2.10792e-04    0.0%   2    66     1.166
  6   1  -3   1.41164   66.1369   1.19702e-04    0.0%   2    46     1.166
  4   4  -4   1.41155   66.1417   1.03034e-05    0.0%   2    48     1.166
  2   5  10   1.41087   66.1778   1.13162e-05    0.0%   2   129     1.164
  1   9   1   1.41016   66.2156   1.98799e-06    0.0%   2    83     1.163
  2   2  -7   1.40965   66.2426   8.25678e-05    0.0%   2    57     1.162
 -4   4   7   1.40923   66.2646   7.93907e-04    0.1%   2    81     1.161
 -3   5   8   1.40891   66.2817   4.34732e-04    0.0%   2    98     1.161
  3   9   7   1.40876   66.2897   7.55516e-04    0.1%   2   139     1.160
  0   9   1   1.40863   66.2968   2.11480e-05    0.0%   2    82     1.160
  6  -3   2   1.40839   66.3095   1.99198e-05    0.0%   2    49     1.160
  4   3   9   1.40825   66.3170   1.22517e-05    0.0%   2   106     1.159
 -2   4   9   1.40800   66.3300   1.47127e-04    0.0%   2   101     1.159
  5   7   7   1.40690   66.3886   7.85101e-04    0.1%   2   123     1.157
  6   6   5   1.40686   66.3907   1.19141e-04    0.0%   2    97     1.157
  2   4  10   1.40677   66.3953   4.92434e-04    0.0%   2   120     1.156
 -4   6   6   1.40656   66.4066   2.72049e-04    0.0%   2    88     1.156
  2   8   9   1.40650   66.4099   7.20701e-06    0.0%   2   149     1.156
 -3   8   5   1.40609   66.4316   9.34291e-05    0.0%   2    98     1.155
  3   5  -4   1.40598   66.4377   1.12008e-04    0.0%   2    50     1.155
  1   5  -5   1.40586   66.4440   1.39322e-03    0.1%   2    51     1.155
  6   1   6   1.40465   66.5090   8.51554e-04    0.1%   2    73     1.152
  1   9   8   1.40398   66.5448   9.28766e-04    0.1%   2   146     1.151
 -6   3   3   1.40370   66.5598   1.38918e-06    0.0%   2    54     1.150
 -4   7   1   1.40346   66.5725   5.63122e-07    0.0%   2    66     1.150
  4   6   9   1.40345   66.5732   1.21046e-03    0.1%   2   133     1.150
  7   1   2   1.40341   66.5754   2.26835e-04    0.0%   2    54     1.150
  3   8   0   1.40314   66.5896   4.68837e-05    0.0%   2    73     1.149
  7   2   2   1.40268   66.6145   1.76360e-06    0.0%   2    57     1.148
  1  -6   4   1.40214   66.6433   7.45731e-05    0.0%   2    53     1.147
  3   1  -7   1.40204   66.6484   3.53504e-04    0.0%   2    59     1.147
  1   6  10   1.40193   66.6548   4.01522e-05    0.0%   2   137     1.147
  7   1   1   1.40123   66.6925   1.10703e-05    0.0%   2    51     1.145
 -1   7   9   1.40120   66.6939   5.69208e-04    0.0%   2   131     1.145
  4   6  -2   1.40094   66.7079   2.26443e-04    0.0%   2    56     1.145
 -2   3   9   1.39960   66.7801   1.53728e-04    0.0%   2    94     1.142
  1  -8   1   1.39912   66.8061   4.50321e-04    0.0%   2    66     1.141
 -1   1   9   1.39862   66.8330   5.03205e-05    0.0%   2    83     1.140
  1  -3   7   1.39820   66.8559   9.34950e-04    0.1%   2    59     1.140
 -2   5   9   1.39752   66.8925   1.42769e-04    0.0%   2   110     1.138
  0   3  -7   1.39679   66.9322   7.79329e-04    0.1%   2    58     1.137
  2   9   8   1.39662   66.9415   7.40487e-06    0.0%   2   149     1.136
  3   4  -5   1.39641   66.9527   3.61972e-04    0.0%   2    50     1.136
  1   6  -4   1.39637   66.9549   2.97968e-04    0.0%   2    53     1.136
  0   5  10   1.39615   66.9671   4.20324e-06    0.0%   2   125     1.136
 -2   9   4   1.39603   66.9732   8.82627e-05    0.0%   2   101     1.135
  2   6  10   1.39603   66.9734   2.22824e-04    0.0%   2   140     1.135
  5   0   7   1.39599   66.9755   3.47015e-04    0.0%   2    74     1.135
  3   6  -3   1.39591   66.9799   1.76983e-05    0.0%   2    54     1.135
  6   4  -1   1.39579   66.9866   6.63790e-05    0.0%   2    53     1.135
  1   4  -6   1.39572   66.9902   5.01206e-04    0.0%   2    53     1.135
  3  -6   3   1.39566   66.9934   1.39801e-04    0.0%   2    54     1.135
  7   2   3   1.39547   67.0038   1.23951e-04    0.0%   2    62     1.134
 -3   7   7   1.39522   67.0174   6.89124e-04    0.0%   2   107     1.134
  0   4  10   1.39508   67.0248   4.11115e-04    0.0%   2   116     1.133
  1   3  10   1.39432   67.0664   3.21327e-04    0.0%   2   110     1.132
 -6   4   1   1.39347   67.1130   1.95259e-04    0.0%   2    53     1.130
  5   6   8   1.39302   67.1373   2.66171e-04    0.0%   2   125     1.129
  3   1   9   1.39261   67.1597   3.49906e-04    0.0%   2    91     1.129
  7   2   1   1.39202   67.1916   8.65536e-05    0.0%   2    54     1.128
  7   0   1   1.39182   67.2030   1.15560e-03    0.1%   2    50     1.127
 -1   9   7   1.39115   67.2394   7.02864e-05    0.0%   2   131     1.126
  6   3  -2   1.39106   67.2446   3.96752e-06    0.0%   2    49     1.126
  5   1  -5   1.39062   67.2686   5.55772e-05    0.0%   2    51     1.125
  5   7   1   1.39053   67.2737   1.97984e-05    0.0%   2    75     1.125
  5   2   8   1.39018   67.2928   5.85505e-04    0.0%   2    93     1.124
  0   8   9   1.38900   67.3576   1.42125e-04    0.0%   2   145     1.122
  6   6   2   1.38868   67.3753   1.35228e-07    0.0%   2    76     1.121
 -5   6   2   1.38854   67.3828   2.18181e-05    0.0%   2    65     1.121
 -4   1   7   1.38815   67.4040   2.39816e-04    0.0%   2    66     1.120
 -2   9   3   1.38791   67.4176   4.12059e-05    0.0%   2    94     1.120
  7   1   3   1.38779   67.4242   3.78151e-04    0.0%   2    59     1.119
  4   3  -5   1.38743   67.4441   3.90365e-05    0.0%   2    50     1.119
  2  -4   6   1.38692   67.4721   8.39495e-05    0.0%   2    56     1.118
 -2   9   5   1.38655   67.4926   3.81864e-04    0.0%   2   110     1.117
  6  -4   0   1.38601   67.5222   2.45836e-04    0.0%   2    52     1.116
  7   0   2   1.38559   67.5454   1.20763e-04    0.0%   2    53     1.115
  1   0   9   1.38557   67.5467   9.18834e-05    0.0%   2    82     1.115
  5   4  -3   1.38521   67.5663   3.49317e-05    0.0%   2    50     1.114
  4   0   8   1.38512   67.5717   2.95884e-04    0.0%   2    80     1.114
  5   5  -2   1.38480   67.5890   3.04542e-05    0.0%   2    54     1.114
  7   3   3   1.38477   67.5909   3.67834e-04    0.0%   2    67     1.114
  2   3  10   1.38423   67.6210   2.06374e-07    0.0%   2   113     1.113
  3   9   2   1.38398   67.6345   2.92196e-05    0.0%   2    94     1.112
  2  -5   5   1.38392   67.6378   6.43763e-04    0.0%   2    54     1.112
  4   8   1   1.38350   67.6612   5.35615e-04    0.0%   2    81     1.111
  7   3   2   1.38349   67.6618   1.08623e-03    0.1%   2    62     1.111
 -6   4   2   1.38340   67.6667   3.10567e-04    0.0%   2    56     1.111
 -3   8   1   1.38332   67.6712   1.45112e-07    0.0%   2    74     1.111
  5   8   5   1.38290   67.6948   1.06400e-04    0.0%   2   114     1.110
  2   9   1   1.38250   67.7169   1.28128e-03    0.1%   2    86     1.109
  3  -1   8   1.38243   67.7207   2.08099e-04    0.0%   2    74     1.109
  0   9   8   1.38228   67.7293   2.94451e-04    0.0%   2   145     1.109
  2   8  -1   1.38196   67.7469   3.35715e-05    0.0%   2    69     1.108
  7   1   0   1.38150   67.7728   8.05942e-06    0.0%   2    50     1.107
  6   5   0   1.38135   67.7810   2.67798e-03    0.2%   2    61     1.107
 -4   7   5   1.38097   67.8022   1.26931e-04    0.0%   2    90     1.106
  0   7  -3   1.38086   67.8079   4.41142e-04    0.0%   2    58     1.106
  5   8   4   1.38067   67.8187   1.11218e-04    0.0%   2   105     1.106
  1  10   5   1.38065   67.8197   1.11444e-05    0.0%   2   126     1.106
  7   0   0   1.38060   67.8229   5.51775e-04    0.0%   2    49     1.106
 -5   6   3   1.38058   67.8238   8.29538e-04    0.1%   2    70     1.106
  6   4   7   1.37996   67.8587   7.02386e-06    0.0%   2   101     1.104
  4   8   8   1.37935   67.8927   1.29378e-03    0.1%   2   144     1.103
 -5   6   1   1.37916   67.9029   2.86764e-04    0.0%   2    62     1.103
 -4   5   7   1.37916   67.9031   2.50987e-04    0.0%   2    90     1.103
  0   6  10   1.37894   67.9156   2.33533e-04    0.0%   2   136     1.103
 -3   1   8   1.37857   67.9361   2.89292e-04    0.0%   2    74     1.102
 -5   5   5   1.37820   67.9572   1.30704e-03    0.1%   2    75     1.101
 -1   9   1   1.37819   67.9576   6.52414e-04    0.0%   2    83     1.101
  4   9   5   1.37811   67.9622   4.33539e-05    0.0%   2   122     1.101
  4  -6   2   1.37769   67.9854   9.75325e-05    0.0%   2    56     1.100
  6   6   6   1.37758   67.9915   7.50747e-07    0.0%   2   108     1.100
  6   3   7   1.37707   68.0205   5.97108e-04    0.0%   2    94     1.099
  0   3  10   1.37587   68.0876   4.98645e-04    0.0%   2   109     1.097
  6  -2   4   1.37519   68.1261   6.01987e-04    0.0%   2    56     1.095
  6  -1   5   1.37470   68.1535   3.37853e-05    0.0%   2    62     1.095
  3   5  10   1.37468   68.1545   2.64694e-04    0.0%   2   134     1.095
  0   0   9   1.37436   68.1726   1.71893e-04    0.0%   2    81     1.094
 -6   1   4   1.37401   68.1924   1.57364e-05    0.0%   2    53     1.093
  1  10   4   1.37335   68.2298   7.66437e-05    0.0%   2   117     1.092
 -2   2   9   1.37330   68.2326   9.41199e-05    0.0%   2    89     1.092
 -5   2   6   1.37306   68.2462   2.37728e-04    0.0%   2    65     1.091
  4   2   9   1.37305   68.2468   5.54544e-04    0.0%   2   101     1.091
  3   8   9   1.37204   68.3040   7.53246e-05    0.0%   2   154     1.090
 -6   2   4   1.37139   68.3409   4.07416e-05    0.0%   2    56     1.088
  7   2   4   1.37120   68.3514   3.01551e-04    0.0%   2    69     1.088
  2  -3   7   1.37115   68.3547   3.59003e-04    0.0%   2    62     1.088
  1  10   6   1.37092   68.3676   1.03883e-03    0.1%   2   137     1.087
  4   9   4   1.37061   68.3853   1.06246e-04    0.0%   2   113     1.087
 -3   6   8   1.37059   68.3861   1.96835e-04    0.0%   2   109     1.087
  5  -5   2   1.37050   68.3912   2.66283e-05    0.0%   2    54     1.087
 -5   3   6   1.37027   68.4046   5.13625e-04    0.0%   2    70     1.086
  3   4  10   1.36951   68.4474   1.86795e-05    0.0%   2   125     1.085
 -2   6   9   1.36938   68.4550   1.01319e-03    0.1%   2   121     1.085
  7   3   4   1.36897   68.4784   9.71193e-06    0.0%   2    74     1.084
  2   0   9   1.36874   68.4915   1.05209e-05    0.0%   2    85     1.083
  4   9   6   1.36866   68.4962   1.57608e-04    0.0%   2   133     1.083
  1   7  -3   1.36839   68.5113   6.66201e-07    0.0%   2    59     1.083
  3   3  -6   1.36836   68.5131   1.11632e-03    0.1%   2    54     1.083
 -3   8   6   1.36810   68.5280   8.53517e-05    0.0%   2   109     1.082
  1   7  10   1.36809   68.5284   1.17012e-04    0.0%   2   150     1.082
  5   8   6   1.36808   68.5290   1.10004e-04    0.0%   2   125     1.082
  6   2  -3   1.36773   68.5492   5.86951e-04    0.0%   2    49     1.081
  4   7  -1   1.36748   68.5635   2.67297e-05    0.0%   2    66     1.081
  3   7  -2   1.36742   68.5668   1.00051e-04    0.0%   2    62     1.081
  1   3  -7   1.36717   68.5810   2.07089e-03    0.1%   2    59     1.080
  5   3  -4   1.36701   68.5903   2.77855e-04    0.0%   2    50     1.080
  2  10   5   1.36679   68.6030   4.38639e-04    0.0%   2   129     1.080
  0  10   5   1.36677   68.6042   1.39341e-04    0.0%   2   125     1.080
  5   6  -1   1.36583   68.6579   6.99132e-04    0.1%   2    62     1.078
  4   7   9   1.36566   68.6675   5.86163e-05    0.0%   2   146     1.078
  4  -7   0   1.36564   68.6689   6.44556e-04    0.0%   2    65     1.078
  1  -7   3   1.36557   68.6726   3.32671e-06    0.0%   2    59     1.077
  7   3   1   1.36527   68.6898   2.90054e-05    0.0%   2    59     1.077
  6   5   7   1.36514   68.6974   5.15285e-05    0.0%   2   110     1.077
  7  -1   1   1.36488   68.7123   4.32113e-05    0.0%   2    51     1.076
  7   2   0   1.36469   68.7232   1.34687e-04    0.0%   2    53     1.076
  2   7  10   1.36397   68.7645   9.92180e-04    0.1%   2   153     1.075
 -2   9   2   1.36306   68.8169   1.05154e-03    0.1%   2    89     1.073
  7   0   3   1.36261   68.8429   7.97827e-06    0.0%   2    58     1.072
  2  -6   4   1.36252   68.8482   2.21294e-04    0.0%   2    56     1.072
  0  10   4   1.36237   68.8564   4.24849e-04    0.0%   2   116     1.072
  3   6  10   1.36230   68.8606   2.97127e-05    0.0%   2   145     1.071
  7  -1   0   1.36210   68.8725   7.27556e-06    0.0%   2    50     1.071
  6  -4   1   1.36186   68.8859   8.99982e-05    0.0%   2    53     1.071
  5   8   3   1.36165   68.8982   7.31698e-05    0.0%   2    98     1.070
  3   9   8   1.36152   68.9059   5.99391e-05    0.0%   2   154     1.070
 -2   9   6   1.36049   68.9654   3.09640e-05    0.0%   2   121     1.068
  2  10   6   1.36002   68.9924   1.98884e-04    0.0%   2   140     1.067
  1  -2   8   1.35952   69.0217   6.91851e-04    0.0%   2    69     1.066
  6   0  -4   1.35916   69.0420   2.21770e-04    0.0%   2    52     1.066
  4  -3   6   1.35856   69.0772   1.18154e-04    0.0%   2    61     1.065
 -5   1   6   1.35841   69.0856   3.21856e-04    0.0%   2    62     1.064
  6  -3   3   1.35745   69.1414   2.09637e-04    0.0%   2    54     1.063
  2  10   4   1.35702   69.1664   1.15199e-04    0.0%   2   120     1.062
  4  -4   5   1.35701   69.1672   1.56600e-03    0.1%   2    57     1.062
 -6   4   3   1.35693   69.1721   1.32849e-08    0.0%   2    61     1.062
  7   4   3   1.35691   69.1729   2.18878e-04    0.0%   2    74     1.062
  6   2   7   1.35680   69.1795   2.30640e-04    0.0%   2    89     1.061
  2   5  -5   1.35657   69.1929   4.70873e-04    0.0%   2    54     1.061
  1   2  10   1.35637   69.2047   6.71838e-05    0.0%   2   105     1.061
 -5   6   4   1.35615   69.2170   5.02670e-05    0.0%   2    77     1.060
  7   1   4   1.35608   69.2213   5.09635e-04    0.0%   2    66     1.060
  6   0   6   1.35605   69.2232   2.43471e-05    0.0%   2    72     1.060
  0  10   6   1.35466   69.3046   7.46233e-06    0.0%   2   136     1.057
  0   2  -8   1.35422   69.3303   1.88283e-06    0.0%   2    68     1.057
  5  -6   0   1.35347   69.3737   5.73128e-04    0.0%   2    61     1.055
  7   0  -1   1.35315   69.3925   3.75086e-04    0.0%   2    50     1.055
  2   6  -4   1.35198   69.4612   1.63672e-05    0.0%   2    56     1.053
 -6   3   4   1.35159   69.4846   1.50121e-03    0.1%   2    61     1.052
  7  -1   2   1.35126   69.5038   2.59988e-04    0.0%   2    54     1.051
 -5   4   6   1.35034   69.5577   1.14293e-05    0.0%   2    77     1.050
  5  -3   5   1.35003   69.5762   6.32571e-05    0.0%   2    59     1.049
  1  10   3   1.34980   69.5900   2.00924e-05    0.0%   2   110     1.049
  5   7   8   1.34967   69.5977   3.08664e-03    0.2%   2   138     1.048
  7   4   4   1.34963   69.6000   1.33908e-04    0.0%   2    81     1.048
  6   6   1   1.34945   69.6103   1.66144e-06    0.0%   2    73     1.048
  2  -8   1   1.34911   69.6304   1.63140e-08    0.0%   2    69     1.047
  2   1  -8   1.34860   69.6607   4.23245e-04    0.0%   2    69     1.046
 -1   4  10   1.34818   69.6855   2.87874e-04    0.0%   2   117     1.046
  7   4   2   1.34802   69.6952   1.94856e-04    0.0%   2    69     1.045
 -1   5  10   1.34782   69.7067   2.18721e-04    0.0%   2   126     1.045
  3   3  10   1.34737   69.7334   8.35138e-05    0.0%   2   118     1.044
  4   9   3   1.34697   69.7574   1.59296e-04    0.0%   2   106     1.043
 -2   8   8   1.34689   69.7619   7.43480e-04    0.1%   2   132     1.043
  4   2  -6   1.34671   69.7726   7.87324e-06    0.0%   2    56     1.043
  4   0  -7   1.34667   69.7752   1.27633e-04    0.0%   2    65     1.043
  5  -2   6   1.34636   69.7931   1.51546e-07    0.0%   2    65     1.042
  7   1  -1   1.34634   69.7948   3.84444e-04    0.0%   2    51     1.042
  5   1   8   1.34579   69.8270   3.26591e-04    0.0%   2    90     1.041
  2   2  10   1.34576   69.8290   4.45506e-05    0.0%   2   108     1.041
  0   7  10   1.34539   69.8507   7.61532e-05    0.0%   2   149     1.041
  1  10   7   1.34519   69.8630   5.51656e-05    0.0%   2   150     1.040
  0   9   0   1.34414   69.9254   8.09215e-05    0.0%   2    81     1.038
  2   4  -6   1.34354   69.9612   2.34088e-04    0.0%   2    56     1.037
  6   7   4   1.34342   69.9683   1.40236e-04    0.0%   2   101     1.037
  4   9   7   1.34328   69.9770   7.99680e-05    0.0%   2   146     1.037
  3  -7   2   1.34322   69.9805   5.82017e-04    0.0%   2    62     1.037
 -7   1   1   1.34320   69.9812   2.36833e-04    0.0%   2    51     1.037
  1   9   0   1.34287   70.0009   4.80499e-04    0.0%   2    82     1.036
  4  -2   7   1.34249   70.0238   3.56877e-05    0.0%   2    69     1.035
  0  10   3   1.34195   70.0565   2.60220e-04    0.0%   2   109     1.034
  0   2  10   1.34066   70.1336   6.28396e-04    0.0%   2   104     1.032
  6   7   5   1.34051   70.1422   4.01790e-06    0.0%   2   110     1.032
 -1   8   9   1.34008   70.1683   1.80203e-04    0.0%   2   146     1.031
  2  -2   8   1.33844   70.2669   1.39303e-03    0.1%   2    72     1.028
  4  -5   4   1.33803   70.2919   3.35939e-05    0.0%   2    57     1.028
  5   8   7   1.33781   70.3052   3.14616e-04    0.0%   2   138     1.027
  7   3   5   1.33777   70.3074   2.05098e-04    0.0%   2    83     1.027
  2  10   7   1.33744   70.3275   5.86091e-05    0.0%   2   153     1.026
  1   0  -9   1.33707   70.3494   2.00653e-04    0.0%   2    82     1.026
  3  -8   0   1.33695   70.3567   8.98772e-04    0.1%   2    73     1.026
  5  -4   4   1.33635   70.3932   8.93001e-05    0.0%   2    57     1.025
  1   9   9   1.33602   70.4131   4.93862e-05    0.0%   2   163     1.024
 -1   9   8   1.33531   70.4563   1.47452e-06    0.0%   2   146     1.023
 -4   7   6   1.33486   70.4832   1.10663e-04    0.0%   2   101     1.022
 -4   6   7   1.33440   70.5113   6.64250e-07    0.0%   2   101     1.021
  6   6   7   1.33426   70.5199   2.24704e-03    0.2%   2   121     1.021
  3   7  10   1.33373   70.5517   1.14672e-04    0.0%   2   158     1.020
  0   8  -2   1.33260   70.6208   8.01582e-07    0.0%   2    68     1.018
  7   2   5   1.33243   70.6313   3.37880e-04    0.0%   2    78     1.018
  5   2  -5   1.33229   70.6398   2.56489e-06    0.0%   2    54     1.017
  2   9   9   1.33219   70.6456   2.28411e-04    0.0%   2   166     1.017
 -1   3  10   1.33208   70.6522   3.59613e-04    0.0%   2   110     1.017
  7   3   0   1.33203   70.6552   2.54513e-07    0.0%   2    58     1.017
 -2   1   9   1.33198   70.6583   1.32197e-06    0.0%   2    86     1.017
  2  10   3   1.33175   70.6723   9.11284e-04    0.1%   2   113     1.016
 -1   6  10   1.33105   70.7152   6.74143e-04    0.0%   2   137     1.015
  5   4   9   1.33089   70.7250   6.33774e-04    0.0%   2   122     1.015
  5   5   9   1.33080   70.7306   6.30009e-04    0.0%   2   131     1.015
  6   7   3   1.33067   70.7384   2.10081e-04    0.0%   2    94     1.015
  3  -4   6   1.33052   70.7476   5.62190e-04    0.0%   2    61     1.014
  5   7   0   1.33047   70.7509   2.83628e-04    0.0%   2    74     1.014
  3   9   1   1.33045   70.7517   5.71976e-04    0.0%   2    91     1.014
  2   7  -3   1.33031   70.7607   2.09158e-04    0.0%   2    62     1.014
  3   0  -8   1.32925   70.8253   1.02893e-05    0.0%   2    73     1.012
  6   1  -4   1.32847   70.8733   1.47887e-04    0.0%   2    53     1.011
  7  -2   0   1.32802   70.9009   1.63906e-04    0.0%   2    53     1.010
  5   0  -6   1.32793   70.9065   4.18722e-04    0.0%   2    61     1.010
  5   8   2   1.32782   70.9131   1.37954e-05    0.0%   2    93     1.010
  3  10   5   1.32755   70.9299   3.95780e-04    0.0%   2   134     1.009
 -1  10   5   1.32751   70.9324   1.51296e-04    0.0%   2   126     1.009
  0  10   7   1.32731   70.9447   1.34425e-05    0.0%   2   149     1.009
  7   4   5   1.32692   70.9686   1.06219e-04    0.0%   2    90     1.008
  3   0   9   1.32677   70.9775   1.65697e-05    0.0%   2    90     1.008
 -2   7   9   1.32663   70.9866   3.92503e-04    0.0%   2   134     1.008
 -1  10   4   1.32597   71.0273   6.02874e-04    0.0%   2   117     1.006
  5  -1   7   1.32577   71.0395   8.04768e-05    0.0%   2    75     1.006
  7   0   4   1.32525   71.0714   4.42695e-07    0.0%   2    65     1.005
  2  -7   3   1.32514   71.0784   1.39292e-04    0.0%   2    62     1.005
  1   8  -2   1.32510   71.0808   2.82723e-04    0.0%   2    69     1.005
  3   2  -7   1.32501   71.0866   8.25327e-05    0.0%   2    62     1.005
  4   1   9   1.32421   71.1357   3.45382e-05    0.0%   2    98     1.003
  3  -5   5   1.32413   71.1406   1.11978e-04    0.0%   2    59     1.003
 -2   9   1   1.32406   71.1449   2.31109e-04    0.0%   2    86     1.003
  7   4   1   1.32386   71.1574   2.33391e-04    0.0%   2    66     1.003
  3  10   6   1.32382   71.1602   2.00624e-04    0.0%   2   145     1.003
  6   4  -2   1.32380   71.1613   9.81791e-06    0.0%   2    56     1.003
  3   8  -1   1.32373   71.1658   6.36735e-05    0.0%   2    74     1.003
  6  -4   2   1.32351   71.1789   2.35712e-06    0.0%   2    56     1.002
  7   2  -1   1.32349   71.1805   5.37041e-04    0.0%   2    54     1.002
  1   2  -8   1.32344   71.1837   1.07380e-04    0.0%   2    69     1.002
  7  -2   1   1.32332   71.1908   1.37153e-03    0.1%   2    54     1.002
  7  -1   3   1.32265   71.2324   1.21536e-03    0.1%   2    59     1.001
  6   7   6   1.32225   71.2570   1.65608e-04    0.0%   2   121     1.000
  6   1   7   1.32135   71.3135   3.75525e-04    0.0%   2    86     0.998
  1   8  10   1.32057   71.3617   2.63153e-06    0.0%   2   165     0.997
 -2   9   7   1.32053   71.3643   5.14635e-06    0.0%   2   134     0.997
  3  -3   7   1.32026   71.3815   5.31591e-04    0.0%   2    67     0.997
  1  -9   0   1.32007   71.3931   3.93099e-04    0.0%   2    82     0.996
  4   8   0   1.31959   71.4233   8.27205e-05    0.0%   2    80     0.995
 -3   7   8   1.31926   71.4433   5.07717e-06    0.0%   2   122     0.995
  6   5  -1   1.31925   71.4442   6.07472e-04    0.0%   2    62     0.995
  2   8  10   1.31809   71.5166   1.15538e-05    0.0%   2   168     0.993
 -3   8   7   1.31781   71.5342   1.44022e-04    0.0%   2   122     0.992
 -5   6   5   1.31777   71.5371   1.86335e-05    0.0%   2    86     0.992
 -7   2   1   1.31756   71.5501   2.18792e-04    0.0%   2    54     0.992
 -6   5   1   1.31680   71.5976   1.07922e-05    0.0%   2    62     0.991
 -6   4   4   1.31673   71.6018   8.71715e-05    0.0%   2    68     0.991
  2   9   0   1.31648   71.6177   3.47065e-05    0.0%   2    85     0.990
  3  10   4   1.31615   71.6383   8.71210e-07    0.0%   2   125     0.990
  4   5  10   1.31604   71.6452   1.09668e-05    0.0%   2   141     0.989
  4  -7   1   1.31558   71.6746   8.69925e-04    0.1%   2    66     0.989
 -5   5   6   1.31543   71.6838   2.49042e-03    0.2%   2    86     0.988
 -4   8   3   1.31534   71.6892   4.23816e-07    0.0%   2    89     0.988
 -6   5   2   1.31533   71.6900   6.90694e-05    0.0%   2    65     0.988
  7   5   4   1.31525   71.6948   1.31378e-04    0.0%   2    90     0.988
  1  -8   2   1.31517   71.6999   2.03180e-05    0.0%   2    69     0.988
