************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  8   2   1   1.25812   75.5005   1.47133e-04    0.0%   4    69     0.896
  3   9   0   1.25810   75.5026   2.84515e-06    0.0%   4    90     0.896
  1   7   6   1.25723   75.5640   3.53095e-03    0.1%   4    86     0.895
  7   0 -10   1.25681   75.5936   9.17025e-03    0.2%   2   149     0.894
 -3   9   3   1.25677   75.5965   3.35302e-03    0.1%   4    99     0.894
  1   1   9   1.25636   75.6250   1.62744e-02    0.4%   4    83     0.894
 -9   3   6   1.25611   75.6429   2.01223e-02    0.5%   4   126     0.893
 -1   7   7   1.25531   75.6996   1.79864e-04    0.0%   4    99     0.892
 -8   5   2   1.25516   75.7106   4.17259e-03    0.1%   4    93     0.892
 -1   1  10   1.25357   75.8232   5.46843e-04    0.0%   4   102     0.890
  2   8   4   1.25315   75.8531   1.28342e-03    0.0%   4    84     0.889
  2   5   7   1.25298   75.8655   5.96074e-04    0.0%   4    78     0.889
  3   8   3   1.25215   75.9243   1.10096e-04    0.0%   4    82     0.888
 -5   5   9   1.25173   75.9548   1.30399e-03    0.0%   4   131     0.887
  6   3   4   1.25074   76.0252   1.57824e-03    0.0%   4    61     0.885
 -8   5   6   1.25048   76.0440   1.12181e-03    0.0%   4   125     0.885
  1   6   7   1.25024   76.0612   4.22839e-04    0.0%   4    86     0.885
 -2   8   6   1.25024   76.0614   2.94078e-03    0.1%   4   104     0.885
 -7   1  10   1.25006   76.0744   1.82792e-03    0.0%   4   150     0.884
 -9   1   1   1.24894   76.1544   1.34257e-03    0.0%   4    83     0.883
  7   5   1   1.24843   76.1908   8.94115e-03    0.2%   4    75     0.882
  6   7   0   1.24833   76.1983   4.51409e-07    0.0%   4    85     0.882
 -2   5   9   1.24832   76.1988   3.61817e-05    0.0%   4   110     0.882
 -3   8   6   1.24823   76.2055   3.58957e-03    0.1%   4   109     0.882
 -1   6   8   1.24807   76.2174   4.55989e-03    0.1%   4   101     0.882
  5   7   2   1.24692   76.3002   3.90416e-03    0.1%   4    78     0.880
  9   0  -8   1.24650   76.3300   7.08570e-04    0.0%   2   145     0.879
 -8   2   9   1.24645   76.3341   1.15317e-03    0.0%   4   149     0.879
  2   9   2   1.24631   76.3442   2.24176e-02    0.6%   4    89     0.879
  2   3   8   1.24612   76.3575   1.40358e-03    0.0%   4    77     0.879
 -2   9   4   1.24458   76.4689   2.88372e-03    0.1%   4   101     0.876
  1   9   3   1.24418   76.4983   2.21299e-02    0.6%   4    91     0.876
  7   2   3   1.24323   76.5670   9.67302e-04    0.0%   4    62     0.875
 -1   9   4   1.24318   76.5710   6.03714e-03    0.2%   4    98     0.874
 -6   7   6   1.24316   76.5726   1.08621e-03    0.0%   4   121     0.874
  7   4   2   1.24255   76.6167   1.29808e-02    0.3%   4    69     0.874
 -2   3  10   1.24098   76.7316   1.78834e-03    0.0%   4   113     0.871
 -5   7   7   1.24048   76.7679   3.68872e-03    0.1%   4   123     0.871
 -9   1   8   1.23992   76.8092   1.25268e-02    0.3%   4   146     0.870
 -7   5   8   1.23942   76.8456   1.37904e-03    0.0%   4   138     0.869
  5   8   0   1.23927   76.8565   1.46952e-05    0.0%   4    89     0.869
 -6   3  10   1.23870   76.8984   2.25700e-03    0.1%   4   145     0.868
  1   8   5   1.23744   76.9908   1.15749e-02    0.3%   4    90     0.866
  8   4   0   1.23724   77.0062   5.56198e-03    0.1%   4    80     0.866
  1   2   9   1.23645   77.0641   4.73594e-04    0.0%   4    86     0.865
 -1   8   6   1.23590   77.1049   3.18847e-03    0.1%   4   101     0.864
 -5   8   5   1.23575   77.1159   3.82389e-03    0.1%   4   114     0.864
  4   4   6   1.23557   77.1294   5.68385e-05    0.0%   4    68     0.864
 -9   3   2   1.23469   77.1944   1.04672e-03    0.0%   4    94     0.862
  4   8   2   1.23457   77.2035   9.30154e-04    0.0%   4    84     0.862
 -1   2  10   1.23379   77.2611   1.62670e-03    0.0%   4   105     0.861
  3   9   1   1.23196   77.3970   4.51173e-03    0.1%   4    91     0.858
 -7   4   9   1.23172   77.4154   9.25515e-04    0.0%   4   146     0.858
  6   5   3   1.23059   77.4992   1.01663e-02    0.3%   4    70     0.857
 -7   2  10   1.23044   77.5108   1.34705e-04    0.0%   4   153     0.856
 -4   8   6   1.23011   77.5350   5.02829e-05    0.0%   4   116     0.856
  6   6   2   1.23004   77.5403   1.95114e-03    0.1%   4    76     0.856
 -3   9   4   1.22988   77.5523   1.89144e-03    0.1%   4   106     0.856
 -9   2   1   1.22938   77.5903   5.78085e-06    0.0%   4    86     0.855
  5   0   6   1.22888   77.6276   1.09996e-03    0.0%   2    61     0.854
  5   4   5   1.22859   77.6488   5.56836e-04    0.0%   4    66     0.854
 -9   3   7   1.22844   77.6604   1.80788e-03    0.0%   4   139     0.854
 -8   4   8   1.22832   77.6691   7.83886e-05    0.0%   4   144     0.853
  7   6   0   1.22813   77.6837   8.20149e-04    0.0%   4    85     0.853
 -4   4  10   1.22669   77.7921   3.79902e-03    0.1%   4   132     0.851
  3   4   7   1.22640   77.8139   3.21727e-04    0.0%   4    74     0.851
 -4   9   2   1.22637   77.8160   8.94201e-05    0.0%   4   101     0.851
 -9   4   4   1.22597   77.8467   1.74200e-03    0.0%   4   113     0.850
  0   9   4   1.22583   77.8570   6.23228e-05    0.0%   4    97     0.850
  8   3   1   1.22532   77.8956   4.39712e-04    0.0%   4    74     0.849
 -9   4   5   1.22474   77.9397   4.14312e-03    0.1%   4   122     0.848
  0   4   9   1.22419   77.9809   1.05286e-02    0.3%   4    97     0.848
 -8   5   1   1.22354   78.0304   1.36569e-02    0.4%   4    90     0.847
  4   1   7   1.22295   78.0750   1.38536e-02    0.4%   4    66     0.846
  5   1   6   1.22256   78.1044   1.91486e-02    0.5%   4    62     0.845
 -6   6   8   1.22183   78.1606   2.18689e-03    0.1%   4   136     0.844
 -7   6   7   1.22144   78.1901   1.61877e-03    0.0%   4   134     0.844
 -9   2   8   1.22077   78.2414   5.58526e-03    0.1%   4   149     0.843
 -6   5   9   1.22074   78.2435   3.01285e-03    0.1%   4   142     0.843
 -4   9   1   1.22061   78.2531   8.06435e-05    0.0%   4    98     0.843
 -4   9   3   1.21953   78.3357   1.78690e-03    0.0%   4   106     0.841
 -3   4  10   1.21947   78.3407   2.15833e-02    0.6%   4   125     0.841
 -7   7   3   1.21929   78.3543   4.62100e-04    0.0%   4   107     0.841
  0   7   7   1.21874   78.3962   6.05094e-04    0.0%   4    98     0.840
 -5   4  10   1.21839   78.4237   2.93937e-03    0.1%   4   141     0.840
 -7   7   4   1.21835   78.4265   9.15534e-03    0.2%   4   114     0.840
  1   5   8   1.21777   78.4710   6.19730e-03    0.2%   4    90     0.839
 -8   5   7   1.21706   78.5259   8.33021e-06    0.0%   4   138     0.838
 -1   5   9   1.21549   78.6463   2.91774e-05    0.0%   4   107     0.836
 -9   4   3   1.21467   78.7097   2.30724e-03    0.1%   4   106     0.835
 -8   3   9   1.21452   78.7212   1.92315e-04    0.0%   4   154     0.835
  3   0   8   1.21390   78.7693   4.70782e-03    0.1%   2    73     0.834
  8   0   2   1.21369   78.7858   9.06593e-04    0.0%   2    68     0.834
 -4   1  11   1.21328   78.8177   2.68476e-03    0.1%   4   138     0.833
  7   3   3   1.21155   78.9520   6.07045e-04    0.0%   4    67     0.831
 -5   1  11   1.21118   78.9809   1.13529e-03    0.0%   4   147     0.830
 -9   4   6   1.21109   78.9878   5.63065e-03    0.1%   4   133     0.830
 -8   6   4   1.20823   79.2117   2.06458e-04    0.0%   4   116     0.826
 -6   8   3   1.20800   79.2299   1.10021e-03    0.0%   4   109     0.826
 -7   7   2   1.20792   79.2363   1.19515e-02    0.3%   4   102     0.826
  3   1   8   1.20782   79.2441   1.13814e-03    0.0%   4    74     0.826
  3   7   5   1.20780   79.2456   6.18257e-04    0.0%   4    83     0.826
  0  10   0   1.20770   79.2533   3.59274e-05    0.0%   2   100     0.826
  8   1   2   1.20761   79.2606   8.03669e-03    0.2%   4    69     0.826
  0   8   6   1.20683   79.3216   2.34508e-03    0.1%   4   100     0.825
  6   1   5   1.20670   79.3320   4.62707e-02    1.2%   4    62     0.824
  6   4   4   1.20628   79.3652   2.32239e-03    0.1%   4    68     0.824
  0   6   8   1.20616   79.3747   4.51552e-03    0.1%   4   100     0.824
  9   0   0   1.20564   79.4154   3.36493e-04    0.0%   2    81     0.823
  0   0  10   1.20529   79.4430   1.71624e-03    0.0%   2   100     0.823
  1   3   9   1.20527   79.4447   6.12611e-04    0.0%   4    91     0.823
 -7   7   5   1.20518   79.4523   3.40017e-04    0.0%   4   123     0.822
  6   7   1   1.20473   79.4877   1.63309e-03    0.0%   4    86     0.822
  4   2   7   1.20456   79.5006   5.15657e-03    0.1%   4    69     0.822
  4   6   5   1.20429   79.5222   6.40986e-03    0.2%   4    77     0.821
  5   2   6   1.20419   79.5299   6.19808e-04    0.0%   4    65     0.821
  4   7   4   1.20408   79.5386   4.30919e-04    0.0%   4    81     0.821
 10   0  -4   1.20379   79.5616   5.47720e-04    0.0%   2   116     0.821
 -8   6   3   1.20324   79.6055   3.99239e-02    1.1%   4   109     0.820
 -1   3  10   1.20281   79.6400   1.35919e-02    0.4%   4   110     0.819
  4   9   0   1.20278   79.6424   4.65540e-04    0.0%   4    97     0.819
 -6   8   2   1.20275   79.6443   1.09077e-05    0.0%   4   104     0.819
 -3   7   8   1.20272   79.6466   3.43885e-02    0.9%   4   122     0.819
-10   1   5   1.20252   79.6624   1.17432e-03    0.0%   4   126     0.819
  2   9   3   1.20239   79.6729   1.45156e-03    0.0%   4    94     0.819
  5   8   1   1.20239   79.6730   4.35973e-03    0.1%   4    90     0.819
  2   4   8   1.20213   79.6934   2.42801e-03    0.1%   4    84     0.819
  3   6   6   1.20186   79.7154   6.72314e-03    0.2%   4    81     0.818
  0  10   1   1.20168   79.7293   2.56171e-03    0.1%   4   101     0.818
 10   0  -6   1.20121   79.7670   9.38255e-04    0.0%   2   136     0.817
 -6   8   4   1.20120   79.7675   3.34239e-04    0.0%   4   116     0.817
 -8   6   5   1.20117   79.7699   8.06103e-03    0.2%   4   125     0.817
  8   0 -10   1.20113   79.7733   7.66771e-05    0.0%   2   164     0.817
 -4   9   4   1.20071   79.8068   1.49832e-03    0.0%   4   113     0.817
 -3   1  11   1.20042   79.8299   1.80804e-05    0.0%   4   131     0.816
 -2   9   5   1.20033   79.8373   2.85962e-03    0.1%   4   110     0.816
  1  10   0   1.20029   79.8405   4.66655e-04    0.0%   4   101     0.816
 -1  10   1   1.20016   79.8508   2.27379e-03    0.1%   4   102     0.816
 -7   3  10   1.19970   79.8876   2.14269e-04    0.0%   4   158     0.815
  9   1   0   1.19968   79.8893   7.86711e-04    0.0%   4    82     0.815
  0   1  10   1.19933   79.9168   1.11475e-02    0.3%   4   101     0.815
 -9   3   1   1.19871   79.9665   7.74760e-05    0.0%   4    91     0.814
 -6   7   7   1.19854   79.9807   3.66039e-03    0.1%   4   134     0.814
 -4   7   8   1.19790   80.0316   1.87009e-02    0.5%   4   129     0.813
 -5   8   6   1.19789   80.0324   1.34942e-05    0.0%   4   125     0.813
-10   1   4   1.19786   80.0352   1.05898e-04    0.0%   4   117     0.813
 -2   4  10   1.19751   80.0630   8.55648e-04    0.0%   4   120     0.813
 -4   6   9   1.19709   80.0972   1.26724e-02    0.3%   4   133     0.812
  2   7   6   1.19646   80.1473   6.55550e-03    0.2%   4    89     0.811
 -3   6   9   1.19609   80.1773   7.39893e-04    0.0%   4   126     0.811
 -6   4  10   1.19547   80.2278   4.79968e-03    0.1%   4   152     0.810
  3   9   2   1.19546   80.2287   5.87178e-03    0.2%   4    94     0.810
 -4   2  11   1.19532   80.2398   2.31007e-02    0.6%   4   141     0.810
-10   1   6   1.19531   80.2403   5.59916e-03    0.1%   4   137     0.810
 -8   1  10   1.19523   80.2466   5.59840e-06    0.0%   4   165     0.810
  1   9   4   1.19444   80.3105   2.16998e-04    0.0%   4    98     0.809
 -6   1  11   1.19435   80.3177   3.20902e-04    0.0%   4   158     0.809
 -5   2  11   1.19331   80.4023   6.65431e-04    0.0%   4   150     0.807
 -1   9   5   1.19331   80.4028   3.99831e-03    0.1%   4   107     0.807
 -2   7   8   1.19292   80.4344   4.54955e-04    0.0%   4   117     0.807
 -3   9   5   1.19280   80.4440   1.63067e-04    0.0%   4   115     0.807
 -9   4   2   1.19186   80.5204   1.63750e-03    0.0%   4   101     0.806
  5   6   4   1.19184   80.5223   3.88475e-04    0.0%   4    77     0.806
 -9   3   8   1.19073   80.6125   8.58128e-03    0.2%   4   154     0.804
  3   2   8   1.19009   80.6643   1.29157e-03    0.0%   4    77     0.804
  3   8   4   1.18998   80.6739   1.11743e-03    0.0%   4    89     0.803
  8   2   2   1.18989   80.6807   1.36578e-03    0.0%   4    72     0.803
 -9   1   9   1.18942   80.7198   2.36852e-02    0.6%   4   163     0.803
  6   2   5   1.18903   80.7518   8.14364e-04    0.0%   4    65     0.802
  1  10   1   1.18868   80.7798   3.88541e-04    0.0%   4   102     0.802
 -1  10   2   1.18831   80.8105   6.04911e-05    0.0%   4   105     0.801
  7   5   2   1.18728   80.8949   1.67014e-03    0.0%   4    78     0.800
 -8   6   2   1.18664   80.9479   4.43478e-03    0.1%   4   104     0.799
 -9   4   7   1.18624   80.9812   1.53760e-03    0.0%   4   146     0.799
 -6   8   1   1.18592   81.0070   3.94632e-04    0.0%   4   101     0.798
 -3   8   7   1.18587   81.0117   8.99851e-05    0.0%   4   122     0.798
  5   7   3   1.18573   81.0230   4.27136e-03    0.1%   4    83     0.798
 -7   7   1   1.18523   81.0645   1.97269e-05    0.0%   4    99     0.798
-10   2   5   1.18503   81.0808   2.72923e-03    0.1%   4   129     0.797
  2   8   5   1.18494   81.0881   1.34346e-04    0.0%   4    93     0.797
  2   6   7   1.18480   81.1000   7.33041e-05    0.0%   4    89     0.797
 -2  10   1   1.18428   81.1429   7.76715e-04    0.0%   4   105     0.796
  0  10   2   1.18416   81.1531   2.01100e-02    0.5%   4   104     0.796
 -5   6   9   1.18374   81.1877   6.77772e-03    0.2%   4   142     0.796
  8   4   1   1.18342   81.2139   4.89986e-04    0.0%   4    81     0.795
 -3   2  11   1.18302   81.2476   3.45521e-02    0.9%   4   134     0.795
 -6   8   5   1.18296   81.2525   6.26777e-03    0.2%   4   125     0.795
  7   0   4   1.18272   81.2726   1.34583e-04    0.0%   2    65     0.795
 -8   6   6   1.18268   81.2753   4.14619e-04    0.0%   4   136     0.795
  8   5   0   1.18264   81.2787   6.41707e-03    0.2%   4    89     0.795
  9   2   0   1.18231   81.3067   1.01608e-04    0.0%   4    85     0.794
 -2   8   7   1.18198   81.3335   2.64732e-03    0.1%   4   117     0.794
  0   2  10   1.18198   81.3341   3.76573e-03    0.1%   4   104     0.794
-10   1   3   1.18172   81.3555   1.44095e-05    0.0%   4   110     0.793
  4   5   6   1.18118   81.4002   3.55549e-04    0.0%   4    77     0.793
  7   6   1   1.18095   81.4194   5.40120e-03    0.1%   4    86     0.793
 -7   7   6   1.18092   81.4224   4.67787e-06    0.0%   4   134     0.792
 -2   6   9   1.18086   81.4272   2.62087e-05    0.0%   4   121     0.792
  4   8   3   1.18060   81.4494   1.41767e-02    0.4%   4    89     0.792
-10   2   4   1.18056   81.4520   1.04432e-05    0.0%   4   120     0.792
 -5   7   8   1.17897   81.5854   3.54490e-03    0.1%   4   138     0.790
  2  10   0   1.17885   81.5958   3.23609e-03    0.1%   4   104     0.790
  2   1   9   1.17881   81.5985   1.73347e-04    0.0%   4    86     0.790
 -2  10   2   1.17836   81.6367   2.19683e-03    0.1%   4   108     0.789
-10   2   6   1.17813   81.6564   1.41345e-03    0.0%   4   140     0.789
 -8   2  10   1.17805   81.6626   5.44635e-05    0.0%   4   168     0.789
 -7   5   9   1.17782   81.6822   5.91349e-03    0.2%   4   155     0.789
 -6   2  11   1.17721   81.7335   1.45504e-02    0.4%   4   161     0.788
  7   1   4   1.17709   81.7439   1.85229e-03    0.0%   4    66     0.788
-10   1   7   1.17684   81.7642   1.16566e-03    0.0%   4   150     0.788
 -4   8   7   1.17573   81.8580   4.42952e-03    0.1%   4   129     0.786
  4   3   7   1.17568   81.8625   8.50496e-04    0.0%   4    74     0.786
  5   3   6   1.17534   81.8916   2.83938e-03    0.1%   4    70     0.786
  5   5   5   1.17509   81.9125   5.22281e-03    0.1%   4    75     0.786
 -8   5   8   1.17485   81.9325   8.80205e-04    0.0%   4   153     0.785
  4   9   1   1.17439   81.9720   2.00923e-03    0.1%   4    98     0.785
 -2   1  11   1.17397   82.0069   1.04615e-03    0.0%   4   126     0.784
 -8   4   9   1.17369   82.0311   3.84719e-03    0.1%   4   161     0.784
 -4   5  10   1.17342   82.0539   1.84878e-03    0.0%   4   141     0.784
 -7   6   8   1.17332   82.0628   4.48705e-03    0.1%   4   149     0.784
  3   5   7   1.17317   82.0754   5.66227e-03    0.2%   4    83     0.784
 -9   5   4   1.17279   82.1078   1.14523e-02    0.3%   4   122     0.783
 -9   2   9   1.17248   82.1340   1.20863e-03    0.0%   4   166     0.783
  0   9   5   1.17247   82.1349   4.49802e-03    0.1%   4   106     0.783
 -5   9   2   1.17212   82.1643   6.55439e-06    0.0%   4   110     0.782
 -9   5   5   1.17171   82.1996   1.69402e-03    0.0%   4   131     0.782
 -5   9   3   1.17153   82.2153   2.66797e-05    0.0%   4   115     0.782
 -4   9   5   1.17151   82.2169   5.04438e-04    0.0%   4   122     0.782
  1   7   7   1.17131   82.2341   2.29675e-03    0.1%   4    99     0.781
  0   5   9   1.17123   82.2402   2.10484e-03    0.1%   4   106     0.781
  7   4   3   1.17101   82.2597   3.58178e-03    0.1%   4    74     0.781
 -1   7   8   1.16952   82.3871   4.28795e-03    0.1%   4   114     0.779
 -3   5  10   1.16709   82.5955   3.07085e-03    0.1%   4   134     0.777
 -4   3  11   1.16708   82.5970   1.75387e-03    0.0%   4   146     0.777
  1  10   2   1.16633   82.6613   8.77406e-03    0.2%   4   105     0.776
 -5   5  10   1.16615   82.6774   8.11380e-05    0.0%   4   150     0.776
  1   8   6   1.16602   82.6882   4.33778e-03    0.1%   4   101     0.775
  6   6   3   1.16582   82.7058   3.44059e-04    0.0%   4    81     0.775
 -1  10   3   1.16574   82.7123   3.99328e-04    0.0%   4   110     0.775
  1   4   9   1.16533   82.7478   1.15015e-03    0.0%   4    98     0.775
 -5   3  11   1.16521   82.7584   3.12172e-03    0.1%   4   155     0.775
-10   2   3   1.16511   82.7674   3.14770e-04    0.0%   4   113     0.774
 -7   1  11   1.16456   82.8148   4.93954e-03    0.1%   4   171     0.774
 -1   8   7   1.16449   82.8206   3.10856e-02    0.8%   4   114     0.774
 -1   4  10   1.16310   82.9414   1.16715e-03    0.0%   4   117     0.772
 -9   5   3   1.16289   82.9600   1.01546e-05    0.0%   4   115     0.772
  2  10   1   1.16252   82.9922   1.47953e-03    0.0%   4   105     0.772
  2   2   9   1.16232   83.0096   1.08868e-02    0.3%   4    89     0.771
  3   3   8   1.16221   83.0189   2.64587e-04    0.0%   4    82     0.771
  8   3   2   1.16203   83.0352   4.97805e-03    0.1%   4    77     0.771
 -5   9   1   1.16178   83.0572   1.47192e-03    0.0%   4   107     0.771
 -2  10   3   1.16159   83.0737   6.07462e-03    0.2%   4   113     0.771
  6   3   5   1.16122   83.1058   2.28444e-03    0.1%   4    70     0.770
 10   0  -2   1.16078   83.1446   9.89097e-03    0.3%   2   104     0.770
  7   2   4   1.16066   83.1545   1.03794e-03    0.0%   4    69     0.770
-10   2   7   1.16043   83.1747   2.31014e-05    0.0%   4   153     0.769
 -7   4  10   1.16029   83.1868   1.71287e-03    0.0%   4   165     0.769
 -5   9   4   1.16003   83.2099   6.67215e-03    0.2%   4   122     0.769
 -8   6   1   1.15981   83.2289   2.14802e-02    0.6%   4   101     0.769
 -9   5   6   1.15975   83.2349   4.28887e-03    0.1%   4   142     0.769
 -9   4   1   1.15940   83.2650   1.27195e-03    0.0%   4    98     0.768
  6   8   0   1.15891   83.3080   1.69112e-02    0.4%   4   100     0.768
  5   8   2   1.15778   83.4077   1.21160e-02    0.3%   4    93     0.767
 -2   2  11   1.15768   83.4167   1.05915e-04    0.0%   4   129     0.766
-10   3   5   1.15750   83.4330   1.10235e-03    0.0%   4   134     0.766
 -6   6   9   1.15743   83.4388   1.24148e-02    0.3%   4   153     0.766
  0  10   3   1.15658   83.5143   6.99553e-03    0.2%   4   109     0.765
 -3  10   1   1.15567   83.5941   8.51993e-04    0.0%   4   110     0.764
 -3   3  11   1.15562   83.5989   2.65374e-02    0.7%   4   139     0.764
  6   5   4   1.15552   83.6080   7.40029e-03    0.2%   4    77     0.764
-10   1   2   1.15545   83.6139   4.81836e-05    0.0%   4   105     0.764
 -3  10   2   1.15533   83.6246   6.06991e-03    0.2%   4   113     0.764
  9   3   0   1.15496   83.6577   2.56715e-03    0.1%   4    90     0.764
  1   6   8   1.15490   83.6631   1.31053e-03    0.0%   4   101     0.763
 -6   8   6   1.15477   83.6742   1.13812e-03    0.0%   4   136     0.763
  0   3  10   1.15465   83.6849   4.70308e-03    0.1%   4   109     0.763
  6   7   2   1.15465   83.6850   9.50227e-06    0.0%   4    89     0.763
 -8   6   7   1.15429   83.7171   5.65383e-05    0.0%   4   149     0.763
 10   0  -8   1.15386   83.7550   3.59198e-03    0.1%   2   164     0.762
-10   3   4   1.15333   83.8022   1.17672e-04    0.0%   4   125     0.762
  7   7   0   1.15307   83.8259   6.76219e-03    0.2%   4    98     0.762
 -1   6   9   1.15296   83.8359   1.50976e-03    0.0%   4   118     0.761
 -5   8   7   1.15263   83.8653   1.80181e-03    0.0%   4   138     0.761
 -9   4   8   1.15217   83.9058   6.66773e-04    0.0%   4   161     0.761
  2   9   4   1.15214   83.9089   3.07511e-03    0.1%   4   101     0.761
  2   5   8   1.15187   83.9326   6.04674e-03    0.2%   4    93     0.760
  3   9   3   1.15136   83.9784   9.18193e-04    0.0%   4    99     0.760
-10   3   6   1.15106   84.0055   1.03236e-02    0.3%   4   145     0.760
 -8   3  10   1.15099   84.0117   2.21548e-03    0.1%   4   173     0.759
 -6   3  11   1.15020   84.0822   4.55110e-04    0.0%   4   166     0.759
 -2   9   6   1.14987   84.1122   2.10939e-04    0.0%   4   121     0.758
 -7   2  11   1.14865   84.2222   1.09949e-02    0.3%   4   174     0.757
-10   1   8   1.14863   84.2237   5.94473e-03    0.2%   4   165     0.757
 -3   9   6   1.14831   84.2528   1.01283e-03    0.0%   4   126     0.757
 -6   7   8   1.14784   84.2948   1.03546e-07    0.0%   4   149     0.756
 -2   5  10   1.14781   84.2984   9.21868e-03    0.2%   4   129     0.756
 -7   7   7   1.14752   84.3238   8.39861e-03    0.2%   4   147     0.756
 -6   5  10   1.14600   84.4616   9.23857e-03    0.2%   4   161     0.754
 -9   3   9   1.14579   84.4807   7.82093e-03    0.2%   4   171     0.754
  3  10   0   1.14553   84.5046   5.21016e-05    0.0%   4   109     0.754
  9   1   1   1.14534   84.5222   1.21653e-04    0.0%   4    83     0.754
 -3  10   3   1.14452   84.5960   2.73858e-05    0.0%   4   118     0.753
  1   0  10   1.14392   84.6511   4.73717e-03    0.1%   2   101     0.752
 -9   5   2   1.14282   84.7513   4.63825e-03    0.1%   4   110     0.751
  5   9   0   1.14132   84.8888   4.66503e-03    0.1%   4   106     0.750
-10   2   2   1.13991   85.0192   6.62262e-04    0.0%   4   108     0.748
  1   9   5   1.13990   85.0201   6.67791e-04    0.0%   4   107     0.748
  9   0 -10   1.13948   85.0588   3.96493e-04    0.0%   2   181     0.748
-10   3   3   1.13891   85.1113   6.67046e-03    0.2%   4   118     0.747
  1   1  10   1.13882   85.1190   4.61396e-03    0.1%   4   102     0.747
 -1   9   6   1.13869   85.1317   3.11741e-03    0.1%   4   118     0.747
 -5   9   5   1.13857   85.1424   5.54688e-03    0.1%   4   131     0.747
  4   4   7   1.13852   85.1469   5.70750e-04    0.0%   4    81     0.747
  5   4   6   1.13821   85.1758   2.32789e-03    0.1%   4    77     0.747
 -9   5   7   1.13786   85.2079   5.74203e-04    0.0%   4   155     0.746
  4   9   2   1.13764   85.2282   3.86945e-05    0.0%   4   101     0.746
  8   1   3   1.13664   85.3212   1.24067e-05    0.0%   4    74     0.745
  2  10   2   1.13661   85.3242   2.53424e-04    0.0%   4   108     0.745
 -8   7   4   1.13655   85.3297   2.64388e-04    0.0%   4   129     0.745
 -1   1  11   1.13653   85.3320   1.61802e-05    0.0%   4   123     0.745
  2   3   9   1.13631   85.3524   3.84697e-03    0.1%   4    94     0.745
 -7   8   3   1.13557   85.4212   3.94644e-05    0.0%   4   122     0.744
  8   5   1   1.13538   85.4385   2.70304e-03    0.1%   4    90     0.744
 -2  10   4   1.13530   85.4459   4.69267e-03    0.1%   4   120     0.744
  0   8   7   1.13512   85.4624   2.57150e-03    0.1%   4   113     0.744
  1  10   3   1.13500   85.4744   2.60513e-06    0.0%   4   110     0.744
  0   7   8   1.13482   85.4904   3.33023e-03    0.1%   4   113     0.744
 -7   8   4   1.13481   85.4922   8.38362e-04    0.0%   4   129     0.743
  7   3   4   1.13476   85.4967   2.95039e-03    0.1%   4    74     0.743
-10   3   7   1.13454   85.5169   1.84438e-03    0.0%   4   158     0.743
 -9   1  10   1.13444   85.5265   3.40615e-04    0.0%   4   182     0.743
 -1  10   4   1.13424   85.5454   1.96901e-02    0.5%   4   117     0.743
 -4   9   6   1.13416   85.5526   2.60499e-04    0.0%   4   133     0.743
-10   2   8   1.13336   85.6276   2.14719e-04    0.0%   4   168     0.742
  4   7   5   1.13327   85.6358   1.37741e-04    0.0%   4    90     0.742
 -8   7   3   1.13239   85.7180   1.32306e-07    0.0%   4   122     0.741
 -2   3  11   1.13197   85.7579   3.87932e-03    0.1%   4   134     0.741
  3   7   6   1.13124   85.8265   1.74271e-04    0.0%   4    94     0.740
 -4   4  11   1.13071   85.8768   8.03181e-05    0.0%   4   153     0.740
 -8   7   5   1.13067   85.8802   2.08067e-03    0.1%   4   138     0.740
  9   2   1   1.13019   85.9255   3.55757e-03    0.1%   4    86     0.739
 -5   4  11   1.12901   86.0374   5.03938e-03    0.1%   4   162     0.738
  7   6   2   1.12880   86.0574   4.50067e-04    0.0%   4    89     0.738
 -4   7   9   1.12726   86.2032   3.11527e-03    0.1%   4   146     0.737
 -8   5   9   1.12678   86.2492   4.56236e-03    0.1%   4   170     0.736
 -3   7   9   1.12643   86.2823   6.30420e-03    0.2%   4   139     0.736
 -7   8   2   1.12636   86.2887   3.57816e-03    0.1%   4   117     0.736
  3   4   8   1.12628   86.2964   1.39051e-03    0.0%   4    89     0.736
  3   8   5   1.12627   86.2979   7.54886e-03    0.2%   4    98     0.736
  8   4   2   1.12611   86.3127   6.67822e-06    0.0%   4    84     0.736
  3  10   1   1.12570   86.3522   2.27694e-03    0.1%   4   110     0.735
  6   4   5   1.12538   86.3829   1.03332e-04    0.0%   4    77     0.735
  8   6   0   1.12481   86.4374   1.82773e-03    0.0%   4   100     0.734
 -8   1  11   1.12461   86.4560   6.26774e-05    0.0%   4   186     0.734
  7   5   3   1.12440   86.4760   8.02103e-03    0.2%   4    83     0.734
 -7   8   5   1.12414   86.5014   4.00466e-03    0.1%   4   138     0.734
 -3  10   4   1.12411   86.5041   4.84514e-03    0.1%   4   125     0.734
  1   2  10   1.12393   86.5212   5.09835e-03    0.1%   4   105     0.734
  6   8   1   1.12377   86.5363   4.45040e-03    0.1%   4   101     0.733
