************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  8   1  -2   1.38380   67.6448   3.84658e-04    0.0%   2    69     1.112
  8   3   1   1.38377   67.6466   4.20857e-04    0.0%   2    74     1.112
 -6   4   5   1.38257   67.7129   1.17346e-03    0.0%   2    77     1.109
 -5   2   7   1.38225   67.7307   7.95397e-05    0.0%   2    78     1.109
  7   2  -4   1.38137   67.7796   4.07670e-04    0.0%   2    69     1.107
  6   4  -4   1.38054   67.8263   1.89673e-05    0.0%   2    68     1.106
  6   0  -6   1.38052   67.8270   1.54203e-03    0.1%   2    72     1.106
  8   3   0   1.38015   67.8481   2.47123e-04    0.0%   2    73     1.105
 -7   4   2   1.38013   67.8490   6.68841e-04    0.0%   2    69     1.105
  3   7  -3   1.37991   67.8613   3.67080e-04    0.0%   2    67     1.104
  5   7  -1   1.37903   67.9103   4.32736e-03    0.2%   2    75     1.103
 -3   8   2   1.37902   67.9109   3.61043e-04    0.0%   2    77     1.103
  7  -4   0   1.37844   67.9436   1.72485e-04    0.0%   2    65     1.102
 -6   2   6   1.37794   67.9715   2.19016e-05    0.0%   2    76     1.101
 -2   5   8   1.37784   67.9773   6.16719e-05    0.0%   2    93     1.100
  3   8  -1   1.37734   68.0049   3.36804e-06    0.0%   2    74     1.100
  6  -4   3   1.37678   68.0367   6.96162e-05    0.0%   2    61     1.098
  5   4   7   1.37673   68.0392   9.00424e-04    0.0%   2    90     1.098
  3   8   5   1.37508   68.1320   7.16748e-04    0.0%   2    98     1.095
 -8   1   2   1.37508   68.1321   1.16411e-03    0.0%   2    69     1.095
  3  -5   5   1.37485   68.1453   1.04323e-05    0.0%   2    59     1.095
  6   5  -3   1.37484   68.1459   3.30094e-04    0.0%   2    70     1.095
  4   2  -7   1.37443   68.1691   1.17210e-04    0.0%   2    69     1.094
  5  -2   6   1.37440   68.1707   2.04802e-03    0.1%   2    65     1.094
  7   2   5   1.37370   68.2101   5.28321e-05    0.0%   2    78     1.093
  6   4   6   1.37320   68.2384   2.73846e-04    0.0%   2    88     1.092
  0   2  -8   1.37239   68.2844   6.78036e-05    0.0%   2    68     1.090
  5   0  -7   1.37235   68.2867   1.08308e-03    0.0%   2    74     1.090
  0   2   9   1.37233   68.2878   1.23585e-04    0.0%   2    85     1.090
 -3   4   8   1.37224   68.2927   6.91390e-04    0.0%   2    89     1.090
  6   0   6   1.37182   68.3167   3.47965e-07    0.0%   2    72     1.089
 -6   5   4   1.37040   68.3970   4.41646e-04    0.0%   2    77     1.086
 -3   8   3   1.37030   68.4025   4.09757e-07    0.0%   2    82     1.086
  6  -2   5   1.37003   68.4179   4.02814e-04    0.0%   2    65     1.086
  7   5  -1   1.36993   68.4236   5.74545e-05    0.0%   2    75     1.086
 -4   6   6   1.36992   68.4246   5.26068e-04    0.0%   2    88     1.086
  2   7   7   1.36990   68.4255   8.38534e-04    0.0%   2   102     1.086
 -3   8   1   1.36962   68.4417   5.28782e-04    0.0%   2    74     1.085
  2  -7   3   1.36951   68.4478   1.52366e-05    0.0%   2    62     1.085
  5   6  -3   1.36935   68.4568   2.66503e-04    0.0%   2    70     1.085
  0   5  -6   1.36925   68.4627   1.42093e-04    0.0%   2    61     1.084
  8   3   2   1.36914   68.4687   6.46879e-04    0.0%   2    77     1.084
  1   5  -6   1.36836   68.5134   6.03315e-07    0.0%   2    62     1.083
  1   6  -5   1.36824   68.5202   1.03156e-06    0.0%   2    62     1.082
  4   5  -5   1.36774   68.5486   4.06004e-04    0.0%   2    66     1.082
  0   6  -5   1.36760   68.5567   7.41709e-06    0.0%   2    61     1.081
  0   6   8   1.36746   68.5643   4.57781e-06    0.0%   2   100     1.081
 -7   3   4   1.36740   68.5679   2.47584e-04    0.0%   2    74     1.081
  3   3  -7   1.36740   68.5682   2.87259e-04    0.0%   2    67     1.081
  3  -4   6   1.36733   68.5722   2.91668e-04    0.0%   2    61     1.081
 -1   7   7   1.36731   68.5731   5.16541e-04    0.0%   2    99     1.081
  4   2   8   1.36720   68.5793   4.06495e-05    0.0%   2    84     1.081
  0   3   9   1.36708   68.5865   9.76048e-05    0.0%   2    90     1.080
  7   1   5   1.36706   68.5876   1.15852e-04    0.0%   2    75     1.080
  1   8  -2   1.36696   68.5930   1.55144e-05    0.0%   2    69     1.080
  1   2  -8   1.36677   68.6039   6.65513e-06    0.0%   2    69     1.080
  1   6   8   1.36656   68.6159   7.13564e-04    0.0%   2   101     1.079
  1   8   6   1.36591   68.6535   1.41215e-03    0.1%   2   101     1.078
  4   8   0   1.36586   68.6562   7.28851e-04    0.0%   2    80     1.078
  4  -6   3   1.36573   68.6633   4.78234e-05    0.0%   2    61     1.078
  1   9   2   1.36554   68.6747   1.45459e-06    0.0%   2    86     1.077
  3   5   8   1.36498   68.7066   2.85564e-03    0.1%   2    98     1.076
  1   2   9   1.36470   68.7224   3.86647e-04    0.0%   2    86     1.076
  4   3   8   1.36411   68.7564   2.46183e-04    0.0%   2    89     1.075
  5   0   7   1.36403   68.7613   1.25671e-05    0.0%   2    74     1.075
  5   6   6   1.36393   68.7670   1.07357e-03    0.0%   2    97     1.074
  4   8   4   1.36392   68.7677   4.78781e-04    0.0%   2    96     1.074
  0   8  -2   1.36341   68.7971   3.75702e-04    0.0%   2    68     1.073
  0   8   6   1.36330   68.8033   3.61816e-05    0.0%   2   100     1.073
  4  -7   1   1.36262   68.8421   1.19973e-04    0.0%   2    66     1.072
  7   3   5   1.36214   68.8698   1.36125e-05    0.0%   2    83     1.071
 -2   8   5   1.36134   68.9160   1.71997e-04    0.0%   2    93     1.070
  1   3   9   1.36116   68.9265   7.67332e-05    0.0%   2    91     1.069
  1   9   3   1.36098   68.9368   1.79231e-03    0.1%   2    91     1.069
  0   9   2   1.36083   68.9453   4.72317e-05    0.0%   2    85     1.069
  8   2  -2   1.36059   68.9597   2.11308e-04    0.0%   2    72     1.068
 -8   2   1   1.36051   68.9641   2.48297e-04    0.0%   2    69     1.068
 -1   2   9   1.36030   68.9760   2.18763e-04    0.0%   2    86     1.068
  2  -8   1   1.36002   68.9924   1.04711e-03    0.0%   2    69     1.067
 -5   3   7   1.35971   69.0107   4.41137e-04    0.0%   2    83     1.067
  8  -2   0   1.35958   69.0180   1.39720e-05    0.0%   2    68     1.066
  0   1   9   1.35945   69.0255   2.05423e-04    0.0%   2    82     1.066
 -3   6   7   1.35905   69.0484   4.97983e-04    0.0%   2    94     1.065
  6   3  -5   1.35893   69.0558   3.81542e-04    0.0%   2    70     1.065
  4   6  -4   1.35890   69.0576   1.98107e-04    0.0%   2    68     1.065
  8   3  -1   1.35870   69.0690   9.51347e-05    0.0%   2    74     1.065
  4   7   6   1.35868   69.0701   8.60714e-04    0.0%   2   101     1.065
  1  -2   8   1.35838   69.0875   7.44614e-06    0.0%   2    69     1.064
  8   1   3   1.35658   69.1925   3.88440e-04    0.0%   2    74     1.061
  0   9   3   1.35644   69.2002   3.94009e-04    0.0%   2    90     1.061
 -4   5   7   1.35644   69.2006   4.56620e-04    0.0%   2    90     1.061
  8   2   3   1.35592   69.2309   3.27387e-04    0.0%   2    77     1.060
  3  -6   4   1.35534   69.2648   4.97616e-05    0.0%   2    61     1.059
  3   1  -8   1.35477   69.2980   5.29356e-05    0.0%   2    74     1.058
  6   1  -6   1.35456   69.3101   1.51994e-06    0.0%   2    73     1.057
 -7   4   3   1.35420   69.3312   4.45030e-08    0.0%   2    74     1.057
 -5   5   6   1.35377   69.3561   5.73261e-04    0.0%   2    86     1.056
  4   6   7   1.35369   69.3610   2.18050e-03    0.1%   2   101     1.056
  8  -1   2   1.35359   69.3667   4.48523e-05    0.0%   2    69     1.055
 -1   3   9   1.35359   69.3669   5.05089e-04    0.0%   2    91     1.055
 -7   1   5   1.35257   69.4268   1.03376e-04    0.0%   2    75     1.054
  1   9   1   1.35253   69.4292   7.90916e-05    0.0%   2    83     1.054
  4   1   8   1.35241   69.4362   4.46482e-04    0.0%   2    81     1.053
 -3   7   6   1.35200   69.4599   1.69356e-04    0.0%   2    94     1.053
  2   8  -2   1.35117   69.5088   1.47285e-04    0.0%   2    72     1.051
  7  -4   1   1.35101   69.5184   1.81230e-03    0.1%   2    66     1.051
  2   9   2   1.35092   69.5235   4.78268e-07    0.0%   2    89     1.051
  7   0  -5   1.35092   69.5238   9.46479e-05    0.0%   2    74     1.051
  5   3  -6   1.35079   69.5316   5.00686e-08    0.0%   2    70     1.050
  1  -5   6   1.35078   69.5318   1.85805e-04    0.0%   2    62     1.050
  1   1   9   1.35045   69.5514   5.35777e-04    0.0%   2    83     1.050
  4   4  -6   1.34993   69.5820   5.38626e-05    0.0%   2    68     1.049
 -6   3   6   1.34969   69.5962   3.06341e-05    0.0%   2    81     1.048
  2   6  -5   1.34958   69.6030   4.03415e-04    0.0%   2    65     1.048
 -1   1   9   1.34934   69.6170   7.12417e-04    0.0%   2    83     1.048
  2   8   6   1.34924   69.6228   4.51544e-04    0.0%   2   104     1.048
 -1   6   8   1.34909   69.6318   8.26326e-05    0.0%   2   101     1.047
  5   7   5   1.34887   69.6448   8.95868e-04    0.0%   2    99     1.047
 -4   2   8   1.34885   69.6458   1.39032e-05    0.0%   2    84     1.047
  2   5  -6   1.34822   69.6830   1.22028e-05    0.0%   2    65     1.046
  0   9   1   1.34785   69.7053   2.62940e-05    0.0%   2    82     1.045
  1  -6   5   1.34774   69.7117   3.63191e-09    0.0%   2    62     1.045
  6   7   2   1.34761   69.7192   2.83665e-04    0.0%   2    89     1.045
 -4   1   8   1.34705   69.7523   3.12636e-04    0.0%   2    81     1.044
  2   6   8   1.34649   69.7855   9.62182e-05    0.0%   2   104     1.043
  2   9   3   1.34640   69.7909   5.28554e-04    0.0%   2    94     1.042
  8   0  -3   1.34522   69.8610   5.31585e-04    0.0%   2    73     1.040
 -3   8   4   1.34446   69.9065   5.67074e-05    0.0%   2    89     1.039
  0   4  -7   1.34441   69.9094   9.00395e-06    0.0%   2    65     1.039
  0   4   9   1.34430   69.9156   5.13117e-06    0.0%   2    97     1.039
 -8   2   2   1.34416   69.9241   5.69866e-04    0.0%   2    72     1.038
  6   7   1   1.34405   69.9310   2.43339e-05    0.0%   2    86     1.038
  7   5   4   1.34404   69.9316   1.25624e-04    0.0%   2    90     1.038
 -5   6   5   1.34373   69.9497   1.67114e-03    0.1%   2    86     1.038
  4   4   8   1.34349   69.9639   4.04120e-05    0.0%   2    96     1.037
  3  -8   0   1.34316   69.9840   8.43725e-06    0.0%   2    73     1.037
  7   0   5   1.34298   69.9945   1.41051e-04    0.0%   2    74     1.036
  6   6  -2   1.34281   70.0045   3.68275e-05    0.0%   2    76     1.036
  2   2  -8   1.34224   70.0388   1.02117e-05    0.0%   2    72     1.035
  1   4  -7   1.34212   70.0461   2.73064e-04    0.0%   2    66     1.035
  4  -2   7   1.34212   70.0461   2.82781e-05    0.0%   2    69     1.035
  1   7  -4   1.34178   70.0661   1.92654e-09    0.0%   2    66     1.034
 -1   8   6   1.34174   70.0689   2.82599e-04    0.0%   2   101     1.034
  8  -2   1   1.34148   70.0846   4.48424e-04    0.0%   2    69     1.034
  5   1  -7   1.34104   70.1109   6.54257e-06    0.0%   2    75     1.033
  1  -8   2   1.34095   70.1164   3.18593e-04    0.0%   2    69     1.033
  6  -5   2   1.34023   70.1591   1.81357e-04    0.0%   2    65     1.031
  1   4   9   1.34022   70.1597   2.80968e-04    0.0%   2    98     1.031
  7   4  -3   1.33997   70.1751   1.13877e-05    0.0%   2    74     1.031
  3  -1   8   1.33988   70.1805   4.75026e-05    0.0%   2    74     1.031
  5  -6   2   1.33988   70.1806   7.74936e-04    0.0%   2    65     1.031
  8   0   3   1.33983   70.1833   3.69297e-04    0.0%   2    73     1.031
  0   7  -4   1.33974   70.1886   3.27044e-07    0.0%   2    65     1.031
 -4   7   5   1.33948   70.2043   3.00310e-05    0.0%   2    90     1.030
  1   9   4   1.33938   70.2104   1.94389e-04    0.0%   2    98     1.030
  8   4   1   1.33853   70.2615   6.19806e-05    0.0%   2    81     1.028
  2   9   1   1.33844   70.2672   1.01036e-03    0.0%   2    86     1.028
  2   2   9   1.33839   70.2702   1.68703e-06    0.0%   2    89     1.028
  6   6   5   1.33805   70.2903   9.04128e-04    0.0%   2    97     1.028
  8   3   3   1.33793   70.2976   8.92042e-04    0.0%   2    82     1.027
 -1   9   2   1.33740   70.3295   4.06884e-06    0.0%   2    86     1.026
 -7   2   5   1.33694   70.3578   5.14428e-05    0.0%   2    78     1.026
 -8   1   3   1.33687   70.3620   2.44852e-04    0.0%   2    74     1.025
  2   3   9   1.33658   70.3794   1.76879e-04    0.0%   2    94     1.025
  8   1  -3   1.33646   70.3863   1.30074e-04    0.0%   2    74     1.025
  5   5   7   1.33558   70.4399   1.74592e-03    0.1%   2    99     1.023
  0   9   4   1.33516   70.4650   1.04650e-05    0.0%   2    97     1.022
  6   7   3   1.33430   70.5171   5.56890e-04    0.0%   2    94     1.021
  3  -3   7   1.33405   70.5323   1.03509e-03    0.0%   2    67     1.021
  7   4   5   1.33371   70.5534   2.93615e-07    0.0%   2    90     1.020
 -4   3   8   1.33350   70.5658   7.29926e-04    0.0%   2    89     1.020
 -1   9   3   1.33334   70.5754   1.04356e-03    0.0%   2    91     1.019
  3   7   7   1.33280   70.6084   4.70446e-06    0.0%   2   107     1.018
 -5   7   2   1.33256   70.6233   1.10476e-04    0.0%   2    78     1.018
  7   1  -5   1.33217   70.6468   1.95570e-04    0.0%   2    75     1.017
 -6   6   2   1.33211   70.6507   2.05980e-04    0.0%   2    76     1.017
  7  -3   3   1.33183   70.6676   1.69617e-05    0.0%   2    67     1.017
 -6   6   1   1.33146   70.6902   4.33489e-04    0.0%   2    73     1.016
  8   4   0   1.33112   70.7110   2.45752e-07    0.0%   2    80     1.015
  7   3  -4   1.33098   70.7193   4.07854e-05    0.0%   2    74     1.015
  7   6   1   1.33059   70.7437   9.73817e-04    0.0%   2    86     1.014
 -2   2   9   1.33012   70.7719   1.53385e-04    0.0%   2    89     1.014
  7  -2   4   1.33003   70.7775   1.01156e-04    0.0%   2    69     1.013
 -1   4   9   1.32996   70.7820   3.78446e-05    0.0%   2    98     1.013
  0   0   9   1.32991   70.7848   3.65000e-05    0.0%   2    81     1.013
  7   6   2   1.32981   70.7911   2.49047e-05    0.0%   2    89     1.013
  6   5   6   1.32975   70.7946   6.67879e-05    0.0%   2    97     1.013
  8   4   2   1.32936   70.8187   4.04664e-04    0.0%   2    84     1.012
 -2   7   7   1.32883   70.8509   1.07144e-04    0.0%   2   102     1.011
  1  -4   7   1.32832   70.8827   5.76232e-04    0.0%   2    66     1.010
  4   0  -8   1.32831   70.8834   3.78208e-05    0.0%   2    80     1.010
 -5   7   1   1.32791   70.9074   7.94105e-06    0.0%   2    75     1.010
  6  -1   6   1.32787   70.9100   3.30281e-04    0.0%   2    73     1.010
  5   8   2   1.32692   70.9685   6.32756e-06    0.0%   2    93     1.008
  2  -2   8   1.32648   70.9956   3.75652e-06    0.0%   2    72     1.007
  2   7  -4   1.32556   71.0525   7.62674e-05    0.0%   2    69     1.006
  2   9   4   1.32537   71.0643   1.57172e-05    0.0%   2   101     1.005
 -1   9   1   1.32496   71.0895   4.59800e-05    0.0%   2    83     1.005
  4   7  -3   1.32489   71.0939   3.50630e-05    0.0%   2    74     1.005
  6   7   0   1.32401   71.1484   1.24176e-04    0.0%   2    85     1.003
  4   8  -1   1.32389   71.1554   1.76252e-06    0.0%   2    81     1.003
  7   5  -2   1.32386   71.1575   2.27112e-05    0.0%   2    78     1.003
  5   7  -2   1.32368   71.1687   9.51803e-06    0.0%   2    78     1.002
 -3   5   8   1.32351   71.1793   2.08473e-03    0.1%   2    98     1.002
  2   1   9   1.32344   71.1836   1.82624e-04    0.0%   2    86     1.002
  1   9   0   1.32340   71.1858   2.25604e-04    0.0%   2    82     1.002
 -2   3   9   1.32236   71.2508   5.84167e-05    0.0%   2    94     1.000
  1   0  -9   1.32193   71.2775   4.47218e-05    0.0%   2    82     0.999
  8   3  -2   1.32180   71.2852   4.22056e-04    0.0%   2    77     0.999
  2   4  -7   1.32172   71.2900   2.46270e-04    0.0%   2    69     0.999
 -5   4   7   1.32154   71.3017   1.58900e-03    0.1%   2    90     0.999
  4   0   8   1.32140   71.3102   8.55630e-06    0.0%   2    80     0.999
 -2   1   9   1.32135   71.3134   7.91912e-05    0.0%   2    86     0.998
  4   8   5   1.32124   71.3199   1.54456e-03    0.1%   2   105     0.998
 -5   7   3   1.32086   71.3436   6.12211e-05    0.0%   2    83     0.998
  1   0   9   1.32000   71.3973   4.56503e-05    0.0%   2    82     0.996
  1  -7   4   1.31968   71.4174   4.42191e-05    0.0%   2    66     0.996
  5   8   1   1.31939   71.4357   2.92151e-04    0.0%   2    90     0.995
  0   9   0   1.31891   71.4655   4.90791e-05    0.0%   2    81     0.994
  3   9   2   1.31878   71.4737   1.21210e-03    0.0%   2    94     0.994
  5   8   3   1.31830   71.5038   3.14830e-04    0.0%   2    98     0.993
  5  -1   7   1.31828   71.5052   6.47336e-05    0.0%   2    75     0.993
  2   4   9   1.31821   71.5092   4.29703e-04    0.0%   2   101     0.993
  3   8  -2   1.31796   71.5249   1.62683e-05    0.0%   2    77     0.993
 -6   6   3   1.31653   71.6143   1.27854e-04    0.0%   2    81     0.990
 -6   5   5   1.31613   71.6398   1.37672e-03    0.0%   2    86     0.989
  3   8   6   1.31532   71.6906   3.11718e-04    0.0%   2   109     0.988
  5  -4   5   1.31523   71.6962   4.89820e-05    0.0%   2    66     0.988
  2  -5   6   1.31520   71.6981   4.13538e-05    0.0%   2    65     0.988
  7   6   0   1.31519   71.6990   3.66518e-04    0.0%   2    85     0.988
  6  -6   0   1.31466   71.7322   7.07920e-07    0.0%   2    72     0.987
  3   9   3   1.31446   71.7445   6.85990e-05    0.0%   2    99     0.987
  3   6  -5   1.31387   71.7823   1.62395e-06    0.0%   2    70     0.986
 -2   6   8   1.31365   71.7959   4.53182e-04    0.0%   2   104     0.985
  6   2  -6   1.31362   71.7977   2.76183e-05    0.0%   2    76     0.985
 -7   4   4   1.31357   71.8011   2.65097e-05    0.0%   2    81     0.985
 -1   9   4   1.31322   71.8229   1.72423e-04    0.0%   2    98     0.985
  7   6   3   1.31295   71.8402   4.36966e-04    0.0%   2    94     0.984
 -8   2   3   1.31232   71.8797   3.28395e-05    0.0%   2    77     0.983
  3  -7   3   1.31204   71.8975   2.02447e-05    0.0%   2    67     0.983
  8   2  -3   1.31156   71.9279   9.33345e-04    0.0%   2    77     0.982
  3   5  -6   1.31127   71.9466   5.44965e-05    0.0%   2    70     0.981
  2  -6   5   1.31104   71.9611   2.41907e-04    0.0%   2    65     0.981
  2   9   0   1.31030   72.0082   5.12357e-05    0.0%   2    85     0.980
 -8   3   1   1.31019   72.0151   8.83555e-04    0.0%   2    74     0.979
  3   6   8   1.30966   72.0487   2.48456e-04    0.0%   2   109     0.979
  7  -4   2   1.30921   72.0775   5.27493e-05    0.0%   2    69     0.978
  4   3  -7   1.30842   72.1279   8.99658e-06    0.0%   2    74     0.976
  4  -7   2   1.30821   72.1412   3.54664e-04    0.0%   2    69     0.976
  8  -2   2   1.30816   72.1441   2.57131e-04    0.0%   2    72     0.976
  8   4  -1   1.30793   72.1592   2.93555e-05    0.0%   2    81     0.976
  4   5   8   1.30762   72.1789   4.58556e-04    0.0%   2   105     0.975
  8  -1   3   1.30753   72.1845   5.05536e-04    0.0%   2    74     0.975
  5  -7   0   1.30744   72.1907   4.45928e-04    0.0%   2    74     0.975
  5  -5   4   1.30731   72.1985   4.40903e-05    0.0%   2    66     0.975
  3   9   1   1.30726   72.2020   1.10063e-03    0.0%   2    91     0.975
 -6   4   6   1.30697   72.2202   8.38075e-04    0.0%   2    88     0.974
  0   5   9   1.30651   72.2497   3.02203e-03    0.1%   2   106     0.973
 -7   3   5   1.30574   72.2992   1.82333e-04    0.0%   2    83     0.972
  8   2   4   1.30572   72.3005   3.83032e-05    0.0%   2    84     0.972
  6   7   4   1.30557   72.3101   8.12646e-06    0.0%   2   101     0.972
  8  -3   0   1.30546   72.3171   4.23848e-05    0.0%   2    73     0.972
  6   2   7   1.30545   72.3175   2.18845e-06    0.0%   2    89     0.972
  8   4   3   1.30459   72.3727   2.90353e-05    0.0%   2    89     0.970
 -3   8   5   1.30425   72.3947   1.81337e-04    0.0%   2    98     0.970
  1   5   9   1.30419   72.3986   2.13026e-04    0.0%   2   107     0.969
  7  -1   5   1.30410   72.4043   8.61469e-05    0.0%   2    75     0.969
 -7   5   1   1.30403   72.4089   5.40545e-04    0.0%   2    75     0.969
 -2   8   6   1.30379   72.4243   2.08338e-04    0.0%   2   104     0.969
  1   9   5   1.30305   72.4720   1.22750e-04    0.0%   2   107     0.968
 -4   4   8   1.30269   72.4954   6.40654e-05    0.0%   2    96     0.967
  3  -8   1   1.30247   72.5092   5.34401e-05    0.0%   2    74     0.967
  8   1   4   1.30243   72.5117   1.91408e-04    0.0%   2    81     0.966
  2  -8   2   1.30224   72.5240   5.44626e-05    0.0%   2    72     0.966
  4  -5   5   1.30216   72.5296   2.50008e-04    0.0%   2    66     0.966
 -4   8   2   1.30214   72.5306   4.77922e-05    0.0%   2    84     0.966
  6   3   7   1.30175   72.5558   4.41998e-04    0.0%   2    94     0.965
  3   2  -8   1.30169   72.5599   2.40966e-05    0.0%   2    77     0.965
 -7   5   2   1.30089   72.6118   8.09310e-05    0.0%   2    78     0.964
  6  -4   4   1.30086   72.6135   9.42232e-05    0.0%   2    68     0.964
  5  -3   6   1.29942   72.7068   1.19830e-03    0.0%   2    70     0.962
 -8   3   2   1.29938   72.7094   3.95406e-05    0.0%   2    77     0.961
  0   9   5   1.29927   72.7167   9.52464e-05    0.0%   2   106     0.961
 -2   4   9   1.29888   72.7417   1.33532e-04    0.0%   2   101     0.961
  7   2  -5   1.29837   72.7753   2.26971e-04    0.0%   2    78     0.960
  6  -3   5   1.29813   72.7906   6.44303e-07    0.0%   2    70     0.959
 -2   9   2   1.29800   72.7993   1.82914e-05    0.0%   2    89     0.959
  1  -9   0   1.29734   72.8421   8.78938e-05    0.0%   2    82     0.958
  0   3  -8   1.29713   72.8559   1.32970e-04    0.0%   2    73     0.958
  4  -4   6   1.29706   72.8601   1.16389e-05    0.0%   2    68     0.958
  2   0  -9   1.29698   72.8658   1.19939e-04    0.0%   2    85     0.957
  6   5  -4   1.29663   72.8887   2.77157e-05    0.0%   2    77     0.957
  5   8   0   1.29649   72.8974   5.39466e-04    0.0%   2    89     0.957
  3   2   9   1.29645   72.9001   1.49662e-04    0.0%   2    94     0.957
  3   3   9   1.29621   72.9161   1.32635e-06    0.0%   2    99     0.956
  5   2  -7   1.29605   72.9266   2.72706e-04    0.0%   2    78     0.956
  2  -4   7   1.29573   72.9469   6.52173e-06    0.0%   2    69     0.955
 -4   8   3   1.29490   73.0018   5.32750e-05    0.0%   2    89     0.954
  3   9   4   1.29477   73.0101   1.85440e-04    0.0%   2   106     0.954
  4   1  -8   1.29464   73.0185   2.47394e-04    0.0%   2    81     0.954
  5   8   4   1.29443   73.0324   6.17280e-05    0.0%   2   105     0.953
  5   5  -5   1.29440   73.0341   4.17272e-04    0.0%   2    75     0.953
 -2   9   3   1.29439   73.0352   2.66861e-04    0.0%   2    94     0.953
 -4   8   1   1.29411   73.0531   2.05168e-05    0.0%   2    81     0.953
 -5   7   4   1.29407   73.0556   1.22253e-04    0.0%   2    90     0.953
  1   3  -8   1.29378   73.0752   8.02528e-05    0.0%   2    74     0.952
  6   1   7   1.29355   73.0903   3.60910e-05    0.0%   2    86     0.952
  8   3   4   1.29339   73.1004   4.45989e-04    0.0%   2    89     0.952
  2   0   9   1.29335   73.1033   3.50052e-04    0.0%   2    85     0.952
  1   8  -3   1.29328   73.1079   2.40782e-04    0.0%   2    74     0.951
  3   7  -4   1.29296   73.1286   1.02959e-04    0.0%   2    74     0.951
  1   7   8   1.29256   73.1549   4.29528e-05    0.0%   2   114     0.950
  1   8   7   1.29216   73.1815   8.98664e-04    0.0%   2   114     0.950
 -1   5   9   1.29194   73.1958   4.92538e-04    0.0%   2   107     0.949
  0   7   8   1.29194   73.1961   1.00563e-04    0.0%   2   113     0.949
  7  -5   0   1.29188   73.1998   4.72315e-04    0.0%   2    74     0.949
  7   5   5   1.29142   73.2302   6.16268e-05    0.0%   2    99     0.948
  7   2   6   1.29058   73.2854   1.66414e-04    0.0%   2    89     0.947
  8   0  -4   1.29022   73.3095   2.38554e-04    0.0%   2    80     0.946
  0   8  -3   1.29017   73.3130   7.15771e-09    0.0%   2    73     0.946
  0   8   7   1.29005   73.3207   4.04877e-05    0.0%   2   113     0.946
  2   9   5   1.29004   73.3215   1.62708e-04    0.0%   2   110     0.946
  6   4  -5   1.29001   73.3231   3.63590e-05    0.0%   2    77     0.946
  6   7  -1   1.28960   73.3504   2.10796e-05    0.0%   2    86     0.945
 -4   6   7   1.28853   73.4213   4.43420e-03    0.2%   2   101     0.944
  5   2   8   1.28849   73.4238   4.25904e-05    0.0%   2    93     0.944
  5   7   6   1.28837   73.4316   2.05584e-04    0.0%   2   110     0.944
  5   6  -4   1.28817   73.4449   4.77818e-08    0.0%   2    77     0.943
  5   3   8   1.28727   73.5046   7.37069e-04    0.0%   2    98     0.942
  0   1  -9   1.28683   73.5345   4.99699e-04    0.0%   2    82     0.941
 -8   1   4   1.28654   73.5535   5.77190e-05    0.0%   2    81     0.941
 -2   9   1   1.28651   73.5553   3.75099e-05    0.0%   2    86     0.941
 -6   6   4   1.28637   73.5646   8.43956e-04    0.0%   2    88     0.940
  8  -3   1   1.28569   73.6104   2.46961e-04    0.0%   2    74     0.939
  3   4  -7   1.28558   73.6175   3.56757e-05    0.0%   2    74     0.939
 -6   1   7   1.28534   73.6332   7.24182e-05    0.0%   2    86     0.939
  2   5   9   1.28524   73.6399   9.12256e-04    0.0%   2   110     0.938
  7   6  -1   1.28523   73.6407   1.28628e-04    0.0%   2    86     0.938
 -3   2   9   1.28523   73.6409   3.70079e-04    0.0%   2    94     0.938
  7   3   6   1.28467   73.6784   3.65984e-06    0.0%   2    94     0.938
  4  -6   4   1.28428   73.7045   9.65052e-05    0.0%   2    68     0.937
  1  -3   8   1.28392   73.7284   1.56020e-04    0.0%   2    74     0.936
  2  -7   4   1.28390   73.7294   1.44729e-06    0.0%   2    69     0.936
  8   0   4   1.28389   73.7306   4.29412e-04    0.0%   2    80     0.936
  6  -6   1   1.28346   73.7590   3.37827e-04    0.0%   2    73     0.936
  6   4   7   1.28283   73.8012   8.85982e-04    0.0%   2   101     0.935
 -7   5   3   1.28277   73.8054   1.48028e-03    0.1%   2    83     0.935
  5   6   7   1.28266   73.8128   2.42159e-03    0.1%   2   110     0.934
  8   5   1   1.28223   73.8415   2.14489e-05    0.0%   2    90     0.934
  4   7   7   1.28205   73.8538   9.60340e-05    0.0%   2   114     0.933
  7   6   4   1.28176   73.8735   2.59604e-04    0.0%   2   101     0.933
  3   1   9   1.28150   73.8911   2.20457e-07    0.0%   2    91     0.933
  7   1   6   1.28138   73.8985   1.50384e-03    0.1%   2    86     0.932
 -5   6   6   1.28119   73.9113   6.80234e-04    0.0%   2    97     0.932
  1   9  -1   1.28115   73.9146   1.80613e-04    0.0%   2    83     0.932
  3   9   0   1.28110   73.9177   3.12133e-04    0.0%   2    90     0.932
 -4   7   6   1.28106   73.9201   3.99788e-04    0.0%   2   101     0.932
  1   1  -9   1.28094   73.9286   4.97902e-04    0.0%   2    83     0.932
