************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  7  -2   9   1.78852   51.0193   2.81220e-03    0.2%   2   134     2.085
  7   0  -5   1.78851   51.0197   9.44064e-05    0.0%   2    74     2.084
  0   6 -10   1.78806   51.0334   1.26675e-02    0.8%   2   136     2.083
  6   3  -8   1.78799   51.0356   5.55929e-04    0.0%   2   109     2.083
  0   9   1   1.78768   51.0451   1.06291e-03    0.1%   2    82     2.082
  9   9   3   1.78766   51.0456   4.87593e-06    0.0%   2   171     2.082
  1  -5  11   1.78765   51.0460   2.55543e-05    0.0%   2   147     2.082
  2   2 -12   1.78744   51.0523   9.34184e-07    0.0%   2   152     2.081
  9   1   0   1.78723   51.0588   6.15258e-05    0.0%   2    82     2.081
  5   2  14   1.78715   51.0611   1.52583e-04    0.0%   2   225     2.081
  7  -3   1   1.78645   51.0827   2.15111e-04    0.0%   2    59     2.079
  4   7  -8   1.78607   51.0942   3.10081e-05    0.0%   2   129     2.078
  3   5  13   1.78602   51.0959   5.03501e-05    0.0%   2   203     2.077
  1   9  -4   1.78594   51.0984   5.64778e-05    0.0%   2    98     2.077
  3  -7   4   1.78560   51.1088   2.00900e-05    0.0%   2    74     2.076
  9   0   3   1.78543   51.1139   6.08132e-04    0.0%   2    90     2.076
  5   3  14   1.78540   51.1150   4.34093e-05    0.0%   2   230     2.076
  1  -4  12   1.78420   51.1517   2.58309e-04    0.0%   2   161     2.072
  0   5  11   1.78413   51.1539   1.61548e-03    0.1%   2   146     2.072
  9   4  11   1.78410   51.1549   5.98105e-04    0.0%   2   218     2.072
  5   9   9   1.78371   51.1669   1.94553e-05    0.0%   2   187     2.071
  1  -8   5   1.78357   51.1710   3.97652e-04    0.0%   2    90     2.070
  2   0 -12   1.78345   51.1749   2.75301e-05    0.0%   2   148     2.070
  9   2  10   1.78329   51.1797   2.99150e-03    0.2%   2   185     2.070
  4   0 -10   1.78313   51.1847   2.00190e-03    0.1%   2   116     2.069
  9   5  11   1.78312   51.1849   1.01703e-04    0.0%   2   227     2.069
 -3   7   1   1.78297   51.1895   1.02254e-05    0.0%   2    59     2.069
  2   1  14   1.78288   51.1923   3.61027e-04    0.0%   2   201     2.069
  0   2 -13   1.78268   51.1985   4.44383e-04    0.0%   2   173     2.068
  7  -3   6   1.78237   51.2081   3.04954e-06    0.0%   2    94     2.067
 -2   6   7   1.78209   51.2168   1.22660e-06    0.0%   2    89     2.066
  3   0  14   1.78188   51.2233   3.30578e-05    0.0%   2   205     2.066
  1   8  -7   1.78181   51.2255   4.16509e-03    0.3%   2   114     2.065
  0   4 -12   1.78169   51.2290   1.23779e-03    0.1%   2   160     2.065
  8   8  10   1.78156   51.2330   4.01462e-03    0.3%   2   228     2.065
 -5   3   6   1.78140   51.2380   7.49345e-05    0.0%   2    70     2.064
  7   2  13   1.78063   51.2618   2.19046e-03    0.1%   2   222     2.062
  9   0   6   1.78053   51.2650   7.40259e-04    0.0%   2   117     2.062
  6  -2  11   1.78033   51.2709   3.07205e-05    0.0%   2   161     2.061
 -7   1   4   1.77980   51.2874   4.06989e-05    0.0%   2    66     2.060
 10   7   2   1.77953   51.2957   3.32027e-07    0.0%   2   153     2.059
  7   9   9   1.77941   51.2994   4.19252e-06    0.0%   2   211     2.059
  3  -5  10   1.77939   51.3001   3.95528e-07    0.0%   2   134     2.059
  6   7  12   1.77937   51.3006   7.56891e-03    0.5%   2   229     2.059
  3  10   4   1.77921   51.3056   2.06570e-05    0.0%   2   125     2.058
  9   7  10   1.77919   51.3062   6.09488e-05    0.0%   2   230     2.058
  4   9  -5   1.77918   51.3064   2.74127e-04    0.0%   2   122     2.058
 10   6   1   1.77910   51.3092   7.65661e-04    0.1%   2   137     2.058
  3  -6   8   1.77907   51.3101   2.18017e-03    0.1%   2   109     2.058
  6   4  -8   1.77880   51.3182   7.31442e-03    0.5%   2   116     2.057
  9   9   6   1.77863   51.3236   7.57604e-05    0.0%   2   198     2.056
  6  10  -1   1.77844   51.3294   1.49201e-03    0.1%   2   137     2.056
  4   6  -9   1.77811   51.3396   4.54925e-03    0.3%   2   133     2.055
  1  -7   8   1.77793   51.3454   1.27173e-04    0.0%   2   114     2.054
 10   4   1   1.77785   51.3479   9.50916e-03    0.6%   2   117     2.054
 10   3   2   1.77764   51.3544   5.87970e-04    0.0%   2   113     2.054
  7  10   6   1.77760   51.3554   1.38761e-03    0.1%   2   185     2.054
  4  10  -2   1.77690   51.3770   5.90383e-03    0.4%   2   120     2.052
  5   7  12   1.77682   51.3796   2.89739e-05    0.0%   2   218     2.051
  0   9  -2   1.77669   51.3838   5.46487e-04    0.0%   2    85     2.051
  7   5  13   1.77635   51.3943   7.78940e-05    0.0%   2   243     2.050
  3   3  14   1.77620   51.3988   3.38272e-05    0.0%   2   214     2.050
 -3   5   7   1.77571   51.4141   4.19890e-06    0.0%   2    83     2.048
 -1   5  10   1.77546   51.4219   2.13325e-05    0.0%   2   126     2.048
  6   2  -8   1.77545   51.4221   1.35808e-03    0.1%   2   104     2.048
  2   9  -5   1.77522   51.4294   3.75019e-04    0.0%   2   110     2.047
  0   2  13   1.77480   51.4426   2.23607e-03    0.1%   2   173     2.046
 -1   4  11   1.77439   51.4551   2.39168e-04    0.0%   2   138     2.045
 -3   6   5   1.77429   51.4582   1.82856e-04    0.0%   2    70     2.044
 -1   8   4   1.77428   51.4586   1.48080e-03    0.1%   2    81     2.044
  2   6 -10   1.77410   51.4642   7.53419e-04    0.0%   2   140     2.044
  2   0  14   1.77406   51.4653   2.27432e-03    0.2%   2   200     2.044
  2   8   9   1.77395   51.4688   3.01086e-04    0.0%   2   149     2.043
  5  -3  11   1.77381   51.4732   2.28775e-05    0.0%   2   155     2.043
  5  -1  13   1.77373   51.4758   1.14502e-05    0.0%   2   195     2.043
  7   6  -6   1.77306   51.4965   1.10576e-04    0.0%   2   121     2.041
  8   2  12   1.77276   51.5060   6.44964e-04    0.0%   2   212     2.040
  1   9   5   1.77203   51.5289   1.06809e-05    0.0%   2   107     2.038
  0   9   2   1.77127   51.5524   1.24102e-03    0.1%   2    85     2.036
  9   1   9   1.77124   51.5535   5.62079e-05    0.0%   2   163     2.036
 -4   3   8   1.77084   51.5658   4.90175e-06    0.0%   2    89     2.035
  9   9   2   1.77061   51.5731   7.21787e-06    0.0%   2   166     2.034
  2   2  14   1.77017   51.5868   4.10918e-05    0.0%   2   204     2.033
  1   6  11   1.77015   51.5874   2.01399e-03    0.1%   2   158     2.033
 -6   4   1   1.76986   51.5965   9.95747e-05    0.0%   2    53     2.032
  0   6  10   1.76986   51.5966   5.29232e-03    0.3%   2   136     2.032
  8   9  -1   1.76958   51.6054   8.14232e-04    0.1%   2   146     2.031
  2  -7   7   1.76908   51.6211   1.52951e-04    0.0%   2   102     2.030
 10   5   9   1.76884   51.6284   2.86577e-04    0.0%   2   206     2.029
  4  -6   6   1.76867   51.6339   4.22415e-04    0.0%   2    88     2.028
  1   5  12   1.76859   51.6364   5.29631e-05    0.0%   2   170     2.028
  5  10  -2   1.76848   51.6398   2.53427e-05    0.0%   2   129     2.028
  6   8  11   1.76840   51.6422   7.14119e-04    0.0%   2   221     2.028
  6   0  13   1.76826   51.6466   6.42394e-03    0.4%   2   205     2.027
  8   6  12   1.76803   51.6538   3.36246e-04    0.0%   2   244     2.027
  5   1  14   1.76736   51.6750   5.24256e-06    0.0%   2   222     2.025
  0   4  12   1.76724   51.6787   3.61250e-05    0.0%   2   160     2.024
 -4   6   2   1.76719   51.6802   1.16667e-03    0.1%   2    56     2.024
  9   0   2   1.76711   51.6829   2.99330e-05    0.0%   2    85     2.024
  7   0  12   1.76707   51.6839   3.91826e-05    0.0%   2   193     2.024
  9   8   9   1.76666   51.6970   2.50826e-06    0.0%   2   226     2.023
  6  -4   7   1.76612   51.7139   2.24693e-03    0.1%   2   101     2.021
  4   0  14   1.76593   51.7198   3.95538e-04    0.0%   2   212     2.021
  7   1  -6   1.76591   51.7206   1.63125e-06    0.0%   2    86     2.021
  4  -3  12   1.76560   51.7302   7.13046e-05    0.0%   2   169     2.020
  4  -5   9   1.76489   51.7525   5.37998e-05    0.0%   2   122     2.018
 -1   7   7   1.76487   51.7531   1.33470e-07    0.0%   2    99     2.018
 -4   2   9   1.76487   51.7532   1.32444e-05    0.0%   2   101     2.018
  3   9   8   1.76454   51.7636   5.95247e-05    0.0%   2   154     2.017
  7  10   0   1.76441   51.7677   7.57078e-08    0.0%   2   149     2.017
 -4   5   5   1.76439   51.7682   7.85532e-05    0.0%   2    66     2.016
 10   3   8   1.76426   51.7725   2.34476e-05    0.0%   2   173     2.016
  1   7  -9   1.76416   51.7755   3.73363e-06    0.0%   2   131     2.016
  9   3  11   1.76365   51.7915   2.49490e-05    0.0%   2   211     2.014
  8   4  -5   1.76343   51.7987   3.30733e-04    0.0%   2   105     2.014
  7  -1  11   1.76333   51.8018   7.82823e-05    0.0%   2   171     2.013
  2  -4  12   1.76298   51.8128   5.08779e-05    0.0%   2   164     2.013
  3   8  10   1.76292   51.8147   2.28978e-06    0.0%   2   173     2.012
  5   6  13   1.76284   51.8171   1.33987e-03    0.1%   2   230     2.012
 10   7   8   1.76256   51.8261   3.54557e-03    0.2%   2   213     2.011
 10   8   5   1.76229   51.8346   3.00361e-03    0.2%   2   189     2.011
  4   8  -7   1.76228   51.8350   1.02708e-03    0.1%   2   129     2.011
  5   4  14   1.76227   51.8351   1.35520e-04    0.0%   2   237     2.011
  8  10   4   1.76218   51.8379   2.49848e-03    0.2%   2   180     2.010
 10   2   5   1.76218   51.8381   7.66432e-04    0.1%   2   129     2.010
 -8   1   1   1.76201   51.8434   3.05029e-04    0.0%   2    66     2.010
  8  -2   4   1.76201   51.8435   7.83226e-04    0.1%   2    84     2.010
  2  10   1   1.76190   51.8469   7.35749e-04    0.0%   2   105     2.010
  2  -8   1   1.76183   51.8490   2.79871e-04    0.0%   2    69     2.009
  3  10  -2   1.76176   51.8514   2.27600e-04    0.0%   2   113     2.009
  1   8   8   1.76116   51.8704   4.06071e-04    0.0%   2   129     2.007
  2   7  -9   1.76104   51.8741   3.78610e-04    0.0%   2   134     2.007
 -2   7   5   1.76086   51.8797   3.16814e-03    0.2%   2    78     2.007
  9   6  11   1.76083   51.8808   7.23009e-06    0.0%   2   238     2.007
  6   9  -4   1.76051   51.8910   4.64408e-05    0.0%   2   133     2.006
 10   8   4   1.76036   51.8957   2.24799e-03    0.1%   2   180     2.005
  8  10   3   1.76020   51.9008   1.70824e-03    0.1%   2   173     2.005
  3   4 -11   1.76014   51.9028   1.17223e-04    0.0%   2   146     2.005
  5   8  11   1.76002   51.9065   2.54801e-07    0.0%   2   210     2.004
  6   6  13   1.75946   51.9243   5.30838e-04    0.0%   2   241     2.003
  1  -6  10   1.75941   51.9259   1.51713e-03    0.1%   2   137     2.003
 10   2   4   1.75937   51.9271   8.33115e-05    0.0%   2   120     2.002
  4  10   6   1.75932   51.9286   2.61675e-03    0.2%   2   152     2.002
  9   0   7   1.75920   51.9325   8.62253e-05    0.0%   2   130     2.002
 10   4   9   1.75889   51.9421   4.32916e-03    0.3%   2   197     2.001
  4   4  14   1.75888   51.9426   8.19725e-05    0.0%   2   228     2.001
  2  10   0   1.75887   51.9430   3.70493e-04    0.0%   2   104     2.001
  7   7  12   1.75838   51.9584   1.53952e-06    0.0%   2   242     2.000
 -5   5   2   1.75837   51.9588   6.96865e-05    0.0%   2    54     2.000
  8  -2   3   1.75826   51.9622   1.54828e-04    0.0%   2    77     1.999
  6  10   7   1.75802   51.9699   1.99511e-04    0.0%   2   185     1.999
  2  -8   2   1.75781   51.9766   5.38013e-04    0.0%   2    72     1.998
 10   6   9   1.75776   51.9782   2.21341e-04    0.0%   2   217     1.998
 -2   4  10   1.75774   51.9787   3.06608e-04    0.0%   2   120     1.998
  7  -3   0   1.75755   51.9849   2.75021e-05    0.0%   2    58     1.997
  2   3 -12   1.75737   51.9906   1.97461e-03    0.1%   2   157     1.997
  5  -5   7   1.75712   51.9986   1.92488e-05    0.0%   2    99     1.996
  3  -7   5   1.75646   52.0195   4.04253e-05    0.0%   2    83     1.994
  2  -8   0   1.75617   52.0288   7.43507e-04    0.0%   2    68     1.994
  8  -2   5   1.75606   52.0321   7.56580e-04    0.0%   2    93     1.993
  9   9   7   1.75605   52.0325   1.16968e-04    0.0%   2   211     1.993
  4  -2  13   1.75595   52.0359   3.07229e-04    0.0%   2   189     1.993
  2   5 -11   1.75594   52.0362   7.80429e-05    0.0%   2   150     1.993
  5   5  -9   1.75578   52.0411   3.52504e-05    0.0%   2   131     1.992
  1   4 -12   1.75574   52.0423   3.16210e-04    0.0%   2   161     1.992
 10   2   6   1.75530   52.0564   1.81782e-03    0.1%   2   140     1.991
  2  10   2   1.75525   52.0581   1.25296e-03    0.1%   2   108     1.991
  2   9   7   1.75498   52.0665   4.99658e-03    0.3%   2   134     1.990
  6   3  14   1.75459   52.0791   5.21164e-04    0.0%   2   241     1.989
 10   8   6   1.75454   52.0808   5.10504e-03    0.3%   2   200     1.989
  8  10   5   1.75449   52.0823   4.42310e-03    0.3%   2   189     1.989
  8   5  -5   1.75433   52.0875   1.61831e-03    0.1%   2   114     1.988
  0   9  -3   1.75356   52.1121   2.42424e-05    0.0%   2    90     1.986
  7   8  11   1.75355   52.1122   3.12714e-03    0.2%   2   234     1.986
  8   7  -4   1.75341   52.1168   1.69824e-04    0.0%   2   129     1.986
 -3   7   2   1.75297   52.1310   1.13800e-05    0.0%   2    62     1.985
  7  -3   7   1.75212   52.1582   1.80876e-06    0.0%   2   107     1.982
  9   7  -2   1.75195   52.1636   2.15849e-05    0.0%   2   134     1.982
  8   3  -5   1.75169   52.1719   6.46633e-04    0.0%   2    98     1.981
  8   8  -3   1.75163   52.1737   8.94023e-06    0.0%   2   137     1.981
  7   9  -3   1.75150   52.1780   2.93095e-05    0.0%   2   139     1.981
  2  -5  11   1.75114   52.1896   1.65988e-03    0.1%   2   150     1.980
  4   7  12   1.75103   52.1931   4.87533e-04    0.0%   2   209     1.979
 -3   1  11   1.75100   52.1940   8.52623e-06    0.0%   2   131     1.979
  4   9   9   1.75065   52.2050   1.82948e-03    0.1%   2   178     1.978
  1   1 -13   1.74996   52.2274   6.14963e-06    0.0%   2   171     1.976
 -2   1  12   1.74980   52.2324   2.35777e-03    0.2%   2   149     1.976
  1  -3  13   1.74960   52.2388   4.99107e-05    0.0%   2   179     1.975
  8  -1   9   1.74959   52.2393   2.58848e-03    0.2%   2   146     1.975
  6   5  -8   1.74888   52.2620   2.39098e-03    0.2%   2   125     1.973
 10   8   3   1.74884   52.2634   1.29620e-03    0.1%   2   173     1.973
  8  10   2   1.74862   52.2702   2.23258e-03    0.1%   2   168     1.973
 -6   3   4   1.74816   52.2853   5.96140e-03    0.4%   2    61     1.971
 10   7   1   1.74815   52.2853   1.61328e-05    0.0%   2   150     1.971
  1   0 -13   1.74801   52.2900   1.20390e-04    0.0%   2   170     1.971
  3  10   5   1.74793   52.2925   5.26131e-05    0.0%   2   134     1.971
 10   5   0   1.74760   52.3032   9.12976e-07    0.0%   2   125     1.970
  5  10   7   1.74747   52.3074   1.86157e-04    0.0%   2   174     1.969
  5   0  -9   1.74741   52.3092   1.71357e-04    0.0%   2   106     1.969
  9   5  -3   1.74721   52.3156   1.40375e-06    0.0%   2   115     1.969
  9   2  -2   1.74718   52.3168   1.32022e-05    0.0%   2    89     1.969
 10   2   3   1.74700   52.3224   1.68049e-04    0.0%   2   113     1.968
  2   6  12   1.74700   52.3225   9.28598e-03    0.6%   2   184     1.968
 -4   4   7   1.74648   52.3393   1.49382e-03    0.1%   2    81     1.967
  8   1  -4   1.74639   52.3420   9.11355e-03    0.6%   2    81     1.966
  2  10  -1   1.74629   52.3453   2.60036e-07    0.0%   2   105     1.966
  5   9  -5   1.74624   52.3471   5.26080e-06    0.0%   2   131     1.966
 -1   6   9   1.74615   52.3500   1.19300e-04    0.0%   2   118     1.966
  9   4  -3   1.74612   52.3508   2.92965e-06    0.0%   2   106     1.966
  6   2  14   1.74589   52.3583   9.37347e-03    0.6%   2   236     1.965
 10   3   1   1.74578   52.3617   7.61136e-04    0.1%   2   110     1.965
  9   8  -1   1.74577   52.3621   3.44815e-04    0.0%   2   146     1.965
  0   9   3   1.74576   52.3623   4.90541e-06    0.0%   2    90     1.965
  7  10   7   1.74572   52.3637   1.67619e-03    0.1%   2   198     1.965
  8  -2   2   1.74501   52.3868   4.55521e-04    0.0%   2    72     1.963
  2  -1  14   1.74464   52.3985   5.94630e-05    0.0%   2   201     1.962
  4  -4  11   1.74452   52.4025   2.18262e-03    0.1%   2   153     1.961
  9   9   1   1.74451   52.4027   3.61287e-07    0.0%   2   163     1.961
  0   7  -9   1.74431   52.4092   4.73287e-06    0.0%   2   130     1.961
  2  -8   3   1.74429   52.4099   6.64213e-04    0.0%   2    77     1.961
  2  -3  13   1.74419   52.4131   4.00911e-04    0.0%   2   182     1.960
 -2   5   9   1.74360   52.4322   5.08939e-03    0.3%   2   110     1.959
  8   0  -3   1.74346   52.4367   4.97653e-03    0.3%   2    73     1.958
  1   0  14   1.74340   52.4386   1.39127e-04    0.0%   2   197     1.958
  4   6  13   1.74330   52.4418   1.01804e-03    0.1%   2   221     1.958
 -1   3  12   1.74311   52.4482   8.00084e-07    0.0%   2   154     1.957
  6   4  14   1.74276   52.4593   2.45972e-03    0.2%   2   248     1.956
  8   9   9   1.74256   52.4660   5.38704e-05    0.0%   2   226     1.956
  6   1  -8   1.74253   52.4670   1.86470e-03    0.1%   2   101     1.956
 -2   3  11   1.74207   52.4819   7.19415e-05    0.0%   2   134     1.955
  3  -1  14   1.74178   52.4913   1.83907e-07    0.0%   2   206     1.954
  0   8  -7   1.74177   52.4917   4.61551e-03    0.3%   2   113     1.954
  1   7  10   1.74158   52.4976   2.10777e-04    0.0%   2   150     1.953
  1   1  14   1.74148   52.5009   1.18732e-06    0.0%   2   198     1.953
 -7   2   3   1.74110   52.5133   4.21090e-05    0.0%   2    62     1.952
 -2   8   1   1.74109   52.5137   5.71257e-04    0.0%   2    69     1.952
  8  -2   6   1.74071   52.5258   1.20783e-03    0.1%   2   104     1.951
  7   1  13   1.74018   52.5433   1.29381e-04    0.0%   2   219     1.949
  9   1  -1   1.74017   52.5436   1.58425e-05    0.0%   2    83     1.949
  9   0   1   1.73988   52.5529   7.59089e-05    0.0%   2    82     1.949
  6  -3  10   1.73987   52.5532   4.79086e-04    0.0%   2   145     1.949
  4   5 -10   1.73962   52.5614   2.41664e-04    0.0%   2   141     1.948
  2  10   3   1.73923   52.5741   1.76673e-04    0.0%   2   113     1.947
 10   2   7   1.73907   52.5793   1.24914e-04    0.0%   2   153     1.946
  1   9  -5   1.73876   52.5895   3.44736e-05    0.0%   2   107     1.945
 10   6   0   1.73818   52.6084   1.13184e-02    0.7%   2   136     1.944
  7   4  -7   1.73804   52.6127   1.89383e-04    0.0%   2   114     1.943
  8  10   6   1.73748   52.6310   1.18071e-03    0.1%   2   200     1.942
 10   8   7   1.73748   52.6312   1.05211e-03    0.1%   2   213     1.942
  6  10  -2   1.73746   52.6318   1.04474e-02    0.7%   2   140     1.942
  2   3  14   1.73726   52.6381   1.16880e-03    0.1%   2   209     1.941
  1   4  13   1.73712   52.6428   3.67494e-06    0.0%   2   186     1.941
 10   4   0   1.73673   52.6557   7.36144e-03    0.5%   2   116     1.940
  7   3  -7   1.73655   52.6615   2.89092e-06    0.0%   2   107     1.939
  1  -8   6   1.73610   52.6762   7.86518e-05    0.0%   2   101     1.938
  4  10  -3   1.73569   52.6896   6.82190e-03    0.5%   2   125     1.937
  3   7  -9   1.73531   52.7019   3.08056e-06    0.0%   2   139     1.936
  2   7  11   1.73407   52.7426   2.95871e-03    0.2%   2   174     1.933
  7   6  13   1.73353   52.7602   5.80945e-04    0.0%   2   254     1.931
  3   6 -10   1.73310   52.7744   3.43087e-04    0.0%   2   145     1.930
  3   4  14   1.73297   52.7786   2.09799e-04    0.0%   2   221     1.930
  0   3 -13   1.73254   52.7926   3.03933e-08    0.0%   2   178     1.928
 -5   4   5   1.73230   52.8006   9.00043e-05    0.0%   2    66     1.928
  1   2 -13   1.73165   52.8221   1.32776e-03    0.1%   2   174     1.926
  2   5  13   1.73065   52.8547   1.32318e-03    0.1%   2   198     1.923
  7  -2  10   1.72951   52.8922   1.24080e-03    0.1%   2   153     1.920
 -4   1  10   1.72946   52.8942   2.63816e-05    0.0%   2   117     1.920
  4   8  11   1.72936   52.8975   7.67089e-04    0.1%   2   201     1.920
  9   0   8   1.72934   52.8980   2.62280e-05    0.0%   2   145     1.920
  7  10  -1   1.72911   52.9055   4.19996e-06    0.0%   2   150     1.919
 10   3   9   1.72894   52.9111   3.58410e-05    0.0%   2   190     1.919
  8   4  13   1.72853   52.9246   2.24112e-03    0.1%   2   249     1.918
 10   8   2   1.72828   52.9331   3.07056e-04    0.0%   2   168     1.917
  5  -4  10   1.72822   52.9350   1.69834e-04    0.0%   2   141     1.917
  6   9  10   1.72820   52.9357   1.27368e-05    0.0%   2   217     1.917
  9   6  -3   1.72817   52.9367   9.71212e-05    0.0%   2   126     1.917
  5   0  14   1.72806   52.9401   7.59965e-04    0.1%   2   221     1.916
  8  10   1   1.72802   52.9416   4.47395e-04    0.0%   2   165     1.916
 -6   4   2   1.72751   52.9585   3.19117e-04    0.0%   2    56     1.915
  6   7  -7   1.72730   52.9655   1.14816e-04    0.0%   2   134     1.914
 10   7   9   1.72679   52.9823   2.95634e-03    0.2%   2   230     1.913
  0   7   9   1.72657   52.9895   9.98476e-05    0.0%   2   130     1.912
  4  -6   7   1.72613   53.0039   1.70287e-04    0.0%   2   101     1.911
  0   8   7   1.72604   53.0072   1.38688e-04    0.0%   2   113     1.911
 -1   1  13   1.72600   53.0083   7.31419e-05    0.0%   2   171     1.911
  3  10  -3   1.72596   53.0097   9.76685e-04    0.1%   2   118     1.911
 10   2   2   1.72568   53.0191   6.01699e-04    0.0%   2   108     1.910
 -1   8   5   1.72563   53.0205   7.41282e-04    0.0%   2    90     1.910
  8   6  -5   1.72533   53.0307   2.13672e-04    0.0%   2   125     1.909
  1  -1  14   1.72529   53.0318   1.43201e-06    0.0%   2   198     1.909
  9   9   8   1.72511   53.0380   3.09542e-05    0.0%   2   226     1.908
  9   3  -3   1.72500   53.0415   1.00179e-05    0.0%   2    99     1.908
  2  10  -2   1.72478   53.0487   1.26828e-03    0.1%   2   108     1.907
  6   8  -6   1.72478   53.0489   2.77450e-06    0.0%   2   136     1.907
  8   0  11   1.72474   53.0502   2.13084e-04    0.0%   2   185     1.907
 -4   6   3   1.72442   53.0608   8.85356e-03    0.6%   2    61     1.906
  9   2  11   1.72391   53.0778   2.69091e-03    0.2%   2   206     1.905
 10   5  10   1.72379   53.0817   1.13265e-04    0.0%   2   225     1.905
  3   9  -6   1.72362   53.0872   1.65915e-05    0.0%   2   126     1.904
  5  10  -3   1.72343   53.0937   4.93554e-05    0.0%   2   134     1.904
  6  -4   8   1.72316   53.1025   1.04509e-02    0.7%   2   116     1.903
  1   9   6   1.72309   53.1047   8.16906e-05    0.0%   2   118     1.903
  8  -2   1   1.72287   53.1121   5.68387e-06    0.0%   2    69     1.902
  8   1  12   1.72273   53.1169   7.16997e-04    0.0%   2   209     1.902
  9   1  10   1.72216   53.1358   7.66725e-06    0.0%   2   182     1.900
  0   9  -4   1.72215   53.1362   3.69599e-04    0.0%   2    97     1.900
  2  -8   4   1.72192   53.1436   7.14437e-06    0.0%   2    84     1.900
  0   3  13   1.72172   53.1506   1.49749e-04    0.0%   2   178     1.899
 -7   3   1   1.72087   53.1789   1.60975e-08    0.0%   2    59     1.897
  3  -4  12   1.72046   53.1925   6.08705e-07    0.0%   2   169     1.896
  8   2  -5   1.72031   53.1974   3.95827e-03    0.3%   2    93     1.895
  8   9  -2   1.72025   53.1994   3.07666e-04    0.0%   2   149     1.895
  5   5  14   1.72017   53.2022   1.45617e-05    0.0%   2   246     1.895
  8   3  13   1.71993   53.2100   5.33951e-05    0.0%   2   242     1.894
  7   9  10   1.71977   53.2156   2.07915e-06    0.0%   2   230     1.894
  1   2  14   1.71972   53.2171   2.67601e-04    0.0%   2   201     1.894
  7   5  -7   1.71970   53.2178   1.83566e-07    0.0%   2   123     1.894
  3  -7   6   1.71959   53.2216   2.87181e-05    0.0%   2    94     1.893
  9   7  11   1.71951   53.2240   3.08355e-08    0.0%   2   251     1.893
 -3   4   9   1.71922   53.2339   6.42108e-05    0.0%   2   106     1.892
  5   7  -8   1.71909   53.2382   2.45687e-08    0.0%   2   138     1.892
  2   8  -8   1.71874   53.2497   3.59649e-03    0.2%   2   132     1.891
 -3   3  10   1.71872   53.2507   2.63785e-05    0.0%   2   118     1.891
  6   1  14   1.71755   53.2898   5.61206e-03    0.4%   2   233     1.888
  8   5  13   1.71750   53.2914   2.41952e-04    0.0%   2   258     1.888
 -2   8   2   1.71730   53.2979   8.11799e-03    0.5%   2    72     1.887
  8   8  11   1.71716   53.3028   3.17453e-05    0.0%   2   249     1.887
  4  -1  14   1.71701   53.3076   2.40146e-04    0.0%   2   213     1.886
  9   8  10   1.71699   53.3083   1.17022e-05    0.0%   2   245     1.886
  3  -3  13   1.71693   53.3106   6.74102e-05    0.0%   2   187     1.886
  8  -2   7   1.71669   53.3185   1.00408e-02    0.7%   2   117     1.885
  8   7  12   1.71624   53.3337   7.46059e-03    0.5%   2   257     1.884
 -6   1   7   1.71621   53.3345   5.39475e-04    0.0%   2    86     1.884
  7   8  -5   1.71600   53.3417   7.22208e-06    0.0%   2   138     1.884
  2   9  -6   1.71539   53.3620   4.23614e-04    0.0%   2   121     1.882
 -3   7   3   1.71537   53.3627   6.04503e-07    0.0%   2    67     1.882
  7   2  -7   1.71536   53.3629   6.59170e-04    0.0%   2   102     1.882
  9   4  12   1.71530   53.3649   5.50797e-04    0.0%   2   241     1.882
  4  10   7   1.71526   53.3664   3.21605e-05    0.0%   2   165     1.882
  5   9  10   1.71493   53.3777   1.70588e-05    0.0%   2   206     1.881
 10   4  10   1.71471   53.3848   9.10088e-07    0.0%   2   216     1.880
  2  10   4   1.71460   53.3885   6.05380e-03    0.4%   2   120     1.880
  7  -3   8   1.71432   53.3981   1.25358e-05    0.0%   2   122     1.879
  9   5  12   1.71430   53.3986   2.87213e-06    0.0%   2   250     1.879
 10   2   8   1.71424   53.4006   5.51281e-03    0.4%   2   168     1.879
  6  10   8   1.71373   53.4178   6.04354e-03    0.4%   2   200     1.877
  7   7  -6   1.71351   53.4252   2.08451e-05    0.0%   2   134     1.877
 10   6  10   1.71339   53.4293   5.88101e-03    0.4%   2   236     1.877
  3  -6   9   1.71315   53.4374   2.13236e-03    0.1%   2   126     1.876
 -6   2   6   1.71237   53.4638   3.94895e-03    0.3%   2    76     1.874
  0   9   4   1.71232   53.4652   8.23335e-05    0.0%   2    97     1.874
 -5   5   3   1.71203   53.4750   2.41741e-07    0.0%   2    59     1.873
  8  10   7   1.71196   53.4774   4.25943e-05    0.0%   2   213     1.873
 -8   1   2   1.71194   53.4780   4.44661e-04    0.0%   2    69     1.873
 10   8   8   1.71191   53.4793   1.57830e-04    0.0%   2   228     1.873
  5   8  -7   1.71166   53.4877   1.80851e-03    0.1%   2   138     1.872
  6   5  14   1.71161   53.4892   8.07878e-03    0.5%   2   257     1.872
  5  -5   8   1.71062   53.5226   2.04959e-04    0.0%   2   114     1.869
  9   9   0   1.71056   53.5247   1.22265e-06    0.0%   2   162     1.869
