************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
 -9   3   1   1.22228   78.1262   1.02682e-04    0.0%   4    91     0.845
  0   0  10   1.22219   78.1327   2.98640e-03    0.1%   2   100     0.845
  1   8   4   1.22215   78.1359   1.12325e-02    0.3%   4    81     0.845
  6   0   6   1.22189   78.1561   4.56605e-05    0.0%   2    72     0.845
 -7   6   4   1.22159   78.1788   2.20368e-05    0.0%   4   101     0.844
 -6   6   6   1.22155   78.1813   1.22493e-02    0.4%   4   108     0.844
 -6   7   1   1.22077   78.2414   1.43465e-05    0.0%   4    86     0.843
 -4   8   3   1.22061   78.2531   3.31567e-03    0.1%   4    89     0.843
 -9   2   6   1.21917   78.3632   3.41173e-04    0.0%   4   121     0.841
  5   7   2   1.21860   78.4072   2.59519e-04    0.0%   4    78     0.840
  7   5   2   1.21841   78.4216   1.20083e-03    0.0%   4    78     0.840
 -6   7   3   1.21788   78.4628   1.00191e-03    0.0%   4    94     0.839
  3   3   8   1.21784   78.4654   2.28131e-03    0.1%   4    82     0.839
  5   5   5   1.21694   78.5346   5.07297e-04    0.0%   4    75     0.838
  4   5   6   1.21692   78.5361   1.25164e-05    0.0%   4    77     0.838
 -4   7   6   1.21670   78.5529   3.40254e-03    0.1%   4   101     0.838
  5   1   7   1.21610   78.5994   2.92594e-03    0.1%   4    75     0.837
 -5   6   7   1.21578   78.6239   4.05917e-05    0.0%   4   110     0.836
 -8   5   4   1.21574   78.6275   1.58567e-04    0.0%   4   105     0.836
  0   4   9   1.21561   78.6377   3.12603e-04    0.0%   4    97     0.836
 -8   5   1   1.21545   78.6493   2.42097e-04    0.0%   4    90     0.836
  4   6   5   1.21511   78.6762   7.45239e-03    0.2%   4    77     0.835
  9   1   1   1.21476   78.7031   8.58754e-04    0.0%   4    83     0.835
  0   1  10   1.21459   78.7160   1.45383e-02    0.4%   4   101     0.835
  6   1   6   1.21429   78.7393   2.14300e-03    0.1%   4    73     0.834
  7   3   4   1.21425   78.7423   2.80564e-03    0.1%   4    74     0.834
 -9   3   5   1.21363   78.7902   1.82531e-03    0.1%   4   115     0.833
  1   5   8   1.21281   78.8542   2.77340e-03    0.1%   4    90     0.832
  7   6   0   1.21221   78.9008   7.61790e-04    0.0%   4    85     0.832
 -5   4   9   1.21206   78.9126   1.61780e-04    0.0%   4   122     0.831
  2   2   9   1.21065   79.0223   2.62882e-03    0.1%   4    89     0.830
  4   8   1   1.20843   79.1958   1.70711e-05    0.0%   4    81     0.827
  1   7   6   1.20761   79.2603   2.78638e-03    0.1%   4    86     0.826
 -5   2  10   1.20732   79.2835   9.25483e-04    0.0%   4   129     0.825
  4   0   8   1.20721   79.2921   2.10309e-04    0.0%   2    80     0.825
  5   6   4   1.20696   79.3114   1.75470e-03    0.1%   4    77     0.825
 -8   2   8   1.20638   79.3572   1.60230e-04    0.0%   4   132     0.824
  0   9   1   1.20608   79.3805   1.07040e-03    0.0%   4    82     0.824
  8   2   3   1.20537   79.4368   2.08443e-04    0.0%   4    77     0.823
  9   0  -7   1.20525   79.4465   8.12697e-04    0.0%   2   130     0.823
  1   9   0   1.20519   79.4510   1.99351e-05    0.0%   4    82     0.822
  3   6   6   1.20514   79.4552   3.45066e-03    0.1%   4    81     0.822
 -3   3  10   1.20508   79.4597   3.18725e-03    0.1%   4   118     0.822
 -7   2   9   1.20437   79.5163   8.70946e-06    0.0%   4   134     0.821
  6   7   0   1.20429   79.5224   1.15683e-03    0.0%   4    85     0.821
 -1   9   1   1.20301   79.6236   3.48759e-04    0.0%   4    83     0.820
 -1   8   5   1.20214   79.6931   8.81423e-04    0.0%   4    90     0.819
 -2   3  10   1.20211   79.6950   2.70152e-04    0.0%   4   113     0.819
  7   0   5   1.20192   79.7106   1.41279e-03    0.0%   2    74     0.818
 -2   8   5   1.20027   79.8419   4.81266e-03    0.1%   4    93     0.816
  5   4   6   1.20019   79.8487   1.79535e-03    0.1%   4    77     0.816
  4   1   8   1.19988   79.8731   2.13256e-03    0.1%   4    81     0.816
 -2   6   8   1.19977   79.8819   3.07166e-07    0.0%   4   104     0.816
  6   0 -10   1.19925   79.9235   9.60424e-03    0.3%   2   136     0.815
  6   5   4   1.19896   79.9465   8.72790e-03    0.3%   4    77     0.815
  3   5   7   1.19891   79.9507   3.28381e-03    0.1%   4    83     0.814
 -6   7   4   1.19875   79.9632   1.02238e-03    0.0%   4   101     0.814
 -9   1   7   1.19796   80.0272   6.14570e-04    0.0%   4   131     0.813
  1   9   1   1.19577   80.2033   1.35722e-04    0.0%   4    83     0.811
 -3   6   8   1.19548   80.2264   3.78354e-06    0.0%   4   109     0.810
  9   3   0   1.19485   80.2774   6.61561e-05    0.0%   4    90     0.809
 -4   3  10   1.19470   80.2901   4.15412e-04    0.0%   4   125     0.809
  7   1   5   1.19469   80.2908   7.23136e-04    0.0%   4    75     0.809
 -7   6   5   1.19439   80.3152   9.73162e-04    0.0%   4   110     0.809
 -4   8   4   1.19415   80.3339   2.87446e-05    0.0%   4    96     0.809
  5   2   7   1.19404   80.3430   1.70689e-04    0.0%   4    78     0.808
  9   2   1   1.19277   80.4461   2.11396e-04    0.0%   4    86     0.807
  0   2  10   1.19261   80.4589   1.02458e-07    0.0%   4   104     0.807
 -8   5   5   1.19246   80.4716   5.67560e-04    0.0%   4   114     0.806
  6   2   6   1.19233   80.4821   2.56203e-04    0.0%   4    76     0.806
  4   4   7   1.19230   80.4844   2.62188e-05    0.0%   4    81     0.806
 -6   1  10   1.19207   80.5033   1.66914e-04    0.0%   4   137     0.806
  8   5   0   1.19201   80.5077   3.61400e-05    0.0%   4    89     0.806
 -1   6   8   1.19086   80.6019   3.37148e-07    0.0%   4   101     0.804
  0   8   5   1.19077   80.6089   8.72450e-04    0.0%   4    89     0.804
  3   8   3   1.19070   80.6147   3.90795e-04    0.0%   4    82     0.804
  6   4   5   1.19061   80.6220   4.38642e-04    0.0%   4    77     0.804
 -7   4   8   1.19027   80.6500   1.24964e-03    0.0%   4   129     0.804
 -9   4   3   1.18997   80.6743   1.13461e-02    0.3%   4   106     0.803
 -1   9   2   1.18942   80.7198   4.29567e-04    0.0%   4    86     0.803
  0   9   2   1.18884   80.7667   4.81248e-04    0.0%   4    85     0.802
 -2   5   9   1.18873   80.7760   7.39634e-04    0.0%   4   110     0.802
 -3   5   9   1.18806   80.8306   8.04880e-04    0.0%   4   115     0.801
  2   8   4   1.18726   80.8969   1.86617e-03    0.1%   4    84     0.800
  4   7   4   1.18720   80.9019   5.82173e-04    0.0%   4    81     0.800
 -2   9   1   1.18685   80.9303   1.12675e-04    0.0%   4    86     0.800
 -7   5   7   1.18641   80.9670   7.79916e-04    0.0%   4   123     0.799
 -9   4   2   1.18636   80.9706   1.22541e-02    0.4%   4   101     0.799
 10   0  -4   1.18629   80.9763   1.58787e-04    0.0%   2   116     0.799
 -1   3  10   1.18608   80.9937   2.30711e-04    0.0%   4   110     0.799
  3   7   5   1.18548   81.0437   2.51037e-02    0.8%   4    83     0.798
  2   9   0   1.18543   81.0473   1.76087e-03    0.1%   4    85     0.798
 -3   8   5   1.18535   81.0541   5.36131e-03    0.2%   4    98     0.798
 -2   7   7   1.18516   81.0700   1.40729e-04    0.0%   4   102     0.798
-10   1   3   1.18337   81.2181   9.07001e-05    0.0%   4   110     0.795
 10   0  -2   1.18329   81.2247   5.05194e-04    0.0%   2   104     0.795
 -6   5   8   1.18280   81.2655   2.93877e-03    0.1%   4   125     0.795
 -9   3   6   1.18279   81.2662   6.97039e-04    0.0%   4   126     0.795
 -9   4   4   1.18239   81.2998   5.54280e-03    0.2%   4   113     0.794
 -5   8   2   1.18219   81.3167   1.29210e-03    0.0%   4    93     0.794
  6   6   3   1.18176   81.3524   1.37310e-02    0.4%   4    81     0.793
 -5   8   1   1.18144   81.3788   5.17676e-05    0.0%   4    90     0.793
  7   6   1   1.18130   81.3903   2.58901e-04    0.0%   4    86     0.793
 -1   7   7   1.18000   81.4992   2.46501e-03    0.1%   4    99     0.791
-10   1   4   1.17934   81.5544   1.36623e-03    0.0%   4   117     0.791
 -5   7   6   1.17872   81.6065   2.31189e-05    0.0%   4   110     0.790
  4   2   8   1.17868   81.6099   9.17973e-03    0.3%   4    84     0.790
 -4   6   8   1.17841   81.6321   3.81341e-04    0.0%   4   116     0.790
  2   6   7   1.17834   81.6382   6.74125e-04    0.0%   4    89     0.789
 -8   4   7   1.17759   81.7017   3.77000e-04    0.0%   4   129     0.789
 -3   7   7   1.17759   81.7018   8.53816e-04    0.0%   4   107     0.789
  6   7   1   1.17738   81.7191   6.43573e-05    0.0%   4    86     0.788
 -2   9   2   1.17720   81.7342   7.13458e-04    0.0%   4    89     0.788
  4   8   2   1.17716   81.7379   2.59738e-04    0.0%   4    84     0.788
 -9   2   7   1.17686   81.7633   4.33348e-04    0.0%   4   134     0.788
  8   4   2   1.17682   81.7664   2.06118e-04    0.0%   4    84     0.788
  1   4   9   1.17670   81.7763   2.84670e-07    0.0%   4    98     0.788
 -1   5   9   1.17663   81.7826   1.06511e-04    0.0%   4   107     0.787
-10   1   2   1.17639   81.8024   3.26322e-04    0.0%   4   105     0.787
  1   9   2   1.17554   81.8745   1.48957e-03    0.0%   4    86     0.786
  2   3   9   1.17501   81.9194   1.10985e-04    0.0%   4    94     0.786
 -4   5   9   1.17469   81.9460   1.39150e-05    0.0%   4   122     0.785
  3   0   9   1.17444   81.9677   1.73211e-03    0.1%   2    90     0.785
  7   2   5   1.17375   82.0256   3.30611e-04    0.0%   4    78     0.784
  2   9   1   1.17306   82.0844   5.71284e-04    0.0%   4    86     0.783
  1   1  10   1.17239   82.1420   1.07585e-03    0.0%   4   102     0.783
 -6   4   9   1.17220   82.1576   3.08258e-04    0.0%   4   133     0.782
  5   7   3   1.17213   82.1642   4.14724e-05    0.0%   4    83     0.782
 -5   8   3   1.17200   82.1746   3.51644e-04    0.0%   4    98     0.782
 -5   3  10   1.17196   82.1785   5.55968e-05    0.0%   4   134     0.782
 -9   4   1   1.17186   82.1864   1.27897e-05    0.0%   4    98     0.782
 -6   2  10   1.17127   82.2371   6.33985e-03    0.2%   4   140     0.781
 -8   3   8   1.17110   82.2516   5.05306e-04    0.0%   4   137     0.781
  8   3   3   1.17018   82.3306   6.85623e-04    0.0%   4    82     0.780
  5   8   0   1.16983   82.3603   2.71493e-03    0.1%   4    89     0.780
 -6   7   5   1.16965   82.3761   1.10607e-03    0.0%   4   110     0.780
  0   6   8   1.16960   82.3799   6.57465e-06    0.0%   4   100     0.779
 -7   3   9   1.16926   82.4094   5.40176e-04    0.0%   4   139     0.779
 -6   6   7   1.16881   82.4478   5.09261e-03    0.2%   4   121     0.779
  3   4   8   1.16795   82.5216   8.48327e-04    0.0%   4    89     0.778
  3   1   9   1.16769   82.5443   2.53316e-04    0.0%   4    91     0.777
  1   8   5   1.16726   82.5813   6.93594e-03    0.2%   4    90     0.777
  2   7   6   1.16718   82.5878   1.35111e-03    0.0%   4    89     0.777
  8   0   4   1.16635   82.6597   2.33502e-04    0.0%   2    80     0.776
  9   1   2   1.16600   82.6899   1.92956e-04    0.0%   4    86     0.775
 -1   9   3   1.16552   82.7312   2.89236e-03    0.1%   4    91     0.775
  7   5   3   1.16526   82.7541   3.73032e-03    0.1%   4    83     0.775
  2   5   8   1.16518   82.7611   5.33778e-04    0.0%   4    93     0.775
  7   4   4   1.16478   82.7953   7.54644e-06    0.0%   4    81     0.774
-10   1   5   1.16463   82.8088   1.36139e-06    0.0%   4   126     0.774
 -9   4   5   1.16424   82.8427   1.97182e-04    0.0%   4   122     0.774
-10   2   3   1.16302   82.9488   1.23512e-02    0.4%   4   113     0.772
  0   7   7   1.16259   82.9858   3.93353e-03    0.1%   4    98     0.772
  3   0 -11   1.16173   83.0614   9.87274e-03    0.3%   2   130     0.771
  0   9   3   1.16168   83.0653   5.23492e-03    0.2%   4    90     0.771
 -8   1   9   1.16080   83.1422   3.16506e-05    0.0%   4   146     0.770
 -8   5   6   1.15988   83.2233   1.60579e-03    0.0%   4   125     0.769
  5   3   7   1.15980   83.2298   7.45438e-03    0.2%   4    83     0.769
  8   1   4   1.15974   83.2354   4.95311e-05    0.0%   4    81     0.769
  8   5   1   1.15931   83.2735   8.42138e-04    0.0%   4    90     0.768
-10   2   4   1.15919   83.2837   2.68932e-04    0.0%   4   120     0.768
 -3   9   1   1.15912   83.2895   6.21092e-03    0.2%   4    91     0.768
-10   1   1   1.15897   83.3031   5.75419e-03    0.2%   4   102     0.768
 -4   8   5   1.15878   83.3194   2.27702e-03    0.1%   4   105     0.768
  9   3   1   1.15864   83.3322   1.45572e-09    0.0%   4    91     0.767
  0   3  10   1.15850   83.3449   2.77735e-03    0.1%   4   109     0.767
 -7   6   6   1.15838   83.3554   1.01424e-02    0.3%   4   121     0.767
  6   3   6   1.15823   83.3679   3.88707e-04    0.0%   4    81     0.767
 -4   7   7   1.15799   83.3895   8.22955e-04    0.0%   4   114     0.767
 -2   9   3   1.15726   83.4536   5.00712e-04    0.0%   4    94     0.766
 -3   4  10   1.15668   83.5049   6.21287e-04    0.0%   4   125     0.765
-10   2   2   1.15639   83.5307   1.77030e-03    0.1%   4   108     0.765
 -3   1  11   1.15519   83.6367   1.32934e-03    0.0%   4   131     0.764
  3   9   0   1.15456   83.6931   2.60558e-04    0.0%   4    90     0.763
 -2   4  10   1.15406   83.7377   2.48451e-04    0.0%   4   120     0.763
 -3   9   2   1.15333   83.8021   1.32601e-03    0.0%   4    94     0.762
  0   5   9   1.15288   83.8426   7.62945e-05    0.0%   4   106     0.761
  1   2  10   1.15258   83.8691   8.09690e-06    0.0%   4   105     0.761
 -5   8   4   1.15171   83.9468   1.39946e-04    0.0%   4   105     0.760
  2   9   2   1.15073   84.0349   2.58714e-03    0.1%   4    89     0.759
 -8   6   3   1.15030   84.0735   7.12414e-04    0.0%   4   109     0.759
 -8   6   2   1.15022   84.0807   3.29721e-03    0.1%   4   104     0.759
 -5   6   8   1.15014   84.0883   8.31211e-04    0.0%   4   125     0.759
 -5   5   9   1.14985   84.1137   3.00310e-05    0.0%   4   131     0.758
 -2   1  11   1.14938   84.1564   7.08305e-05    0.0%   4   126     0.758
 -4   1  11   1.14921   84.1718   5.95046e-03    0.2%   4   138     0.758
 -7   7   2   1.14874   84.2139   2.08075e-03    0.1%   4   102     0.757
  5   8   1   1.14828   84.2551   2.18435e-04    0.0%   4    90     0.757
  3   2   9   1.14812   84.2699   5.73821e-03    0.2%   4    94     0.756
  9   4   0   1.14763   84.3143   4.80329e-04    0.0%   4    97     0.756
 -2   8   6   1.14755   84.3215   3.41785e-04    0.0%   4   104     0.756
 -4   4  10   1.14749   84.3269   2.62333e-03    0.1%   4   132     0.756
 -9   1   8   1.14749   84.3271   3.55966e-04    0.0%   4   146     0.756
 10   0  -6   1.14668   84.4003   1.25315e-03    0.0%   2   136     0.755
  9   2   2   1.14652   84.4150   7.47653e-03    0.2%   4    89     0.755
  1   9   3   1.14609   84.4541   1.35606e-03    0.0%   4    91     0.754
 -1   8   6   1.14601   84.4610   5.87024e-03    0.2%   4   101     0.754
  4   3   8   1.14571   84.4883   4.35931e-03    0.1%   4    89     0.754
 -7   7   3   1.14565   84.4935   2.58212e-03    0.1%   4   107     0.754
 -7   1  10   1.14556   84.5022   5.81653e-04    0.0%   4   150     0.754
-10   2   5   1.14521   84.5335   2.05510e-06    0.0%   4   129     0.754
 -9   3   7   1.14403   84.6407   2.41176e-04    0.0%   4   139     0.752
  3   8   4   1.14348   84.6910   2.58693e-04    0.0%   4    89     0.752
  7   6   2   1.14253   84.7782   1.36559e-03    0.0%   4    89     0.751
  6   7   2   1.14209   84.8183   3.09972e-04    0.0%   4    89     0.750
 -7   7   1   1.14176   84.8488   1.20292e-03    0.0%   4    99     0.750
 -8   2   9   1.14157   84.8659   1.70266e-03    0.1%   4   149     0.750
  5   6   5   1.14132   84.8894   7.30882e-05    0.0%   4    86     0.750
  4   6   6   1.14130   84.8908   6.83420e-04    0.0%   4    88     0.750
  7   3   5   1.14118   84.9015   1.85862e-04    0.0%   4    83     0.750
  8   2   4   1.14056   84.9588   2.57465e-04    0.0%   4    84     0.749
-10   1   6   1.14039   84.9742   2.43143e-03    0.1%   4   137     0.749
 -8   6   4   1.14032   84.9808   1.51798e-03    0.0%   4   116     0.749
 -8   6   1   1.14009   85.0023   3.22437e-04    0.0%   4   101     0.749
  3   9   1   1.14000   85.0107   1.49384e-03    0.0%   4    91     0.748
 -1   4  10   1.13985   85.0242   1.07909e-04    0.0%   4   117     0.748
-10   2   1   1.13983   85.0263   1.49883e-04    0.0%   4   105     0.748
  5   5   6   1.13970   85.0380   1.98147e-04    0.0%   4    86     0.748
 -6   3  10   1.13890   85.1119   2.91865e-04    0.0%   4   145     0.747
 10   0   0   1.13860   85.1395   4.22873e-05    0.0%   2   100     0.747
  1   0 -11   1.13844   85.1550   3.28477e-03    0.1%   2   122     0.747
  4   8   3   1.13819   85.1778   1.62177e-03    0.0%   4    89     0.747
  5   0 -11   1.13810   85.1857   1.02078e-03    0.0%   2   146     0.747
  1   6   8   1.13791   85.2040   4.86508e-05    0.0%   4   101     0.746
 -3   9   3   1.13764   85.2283   6.25759e-04    0.0%   4    99     0.746
 -3   8   6   1.13757   85.2353   2.21752e-03    0.1%   4   109     0.746
 -9   4   6   1.13693   85.2943   1.03526e-03    0.0%   4   133     0.746
 -3   2  11   1.13624   85.3588   1.43667e-03    0.0%   4   134     0.745
  1   7   7   1.13450   85.5206   4.01338e-04    0.0%   4    99     0.743
  2   8   5   1.13368   85.5977   1.94722e-03    0.1%   4    93     0.742
 -1   9   4   1.13315   85.6470   1.18163e-03    0.0%   4    98     0.742
  0   8   6   1.13308   85.6532   9.79849e-03    0.3%   4   100     0.742
  4   5   7   1.13294   85.6664   2.23770e-05    0.0%   4    90     0.742
 -7   7   4   1.13273   85.6863   1.42610e-04    0.0%   4   114     0.742
 -6   7   6   1.13270   85.6889   3.00872e-03    0.1%   4   121     0.742
 10   1   0   1.13245   85.7127   4.37907e-05    0.0%   4   101     0.741
 -1   1  11   1.13229   85.7282   6.63194e-03    0.2%   4   123     0.741
 -5   1  11   1.13196   85.7588   5.22549e-04    0.0%   4   147     0.741
  6   5   5   1.13149   85.8025   1.66131e-03    0.1%   4    86     0.740
-10   3   3   1.13131   85.8198   1.03442e-05    0.0%   4   118     0.740
 -7   5   8   1.13120   85.8302   8.29171e-03    0.3%   4   138     0.740
 -9   5   3   1.13095   85.8542   5.27200e-03    0.2%   4   115     0.740
 -2   2  11   1.13070   85.8771   6.43839e-04    0.0%   4   129     0.740
 -4   2  11   1.13054   85.8925   1.39227e-04    0.0%   4   141     0.740
  2   4   9   1.13001   85.9425   2.16832e-03    0.1%   4   101     0.739
  2   0  10   1.12920   86.0188   1.45547e-03    0.0%   2   104     0.738
 -9   2   8   1.12890   86.0473   1.64477e-04    0.0%   4   149     0.738
 -2   9   4   1.12856   86.0800   1.07730e-03    0.0%   4   101     0.738
 -5   7   7   1.12810   86.1235   2.53711e-04    0.0%   4   123     0.737
 -9   5   2   1.12785   86.1474   1.46361e-03    0.0%   4   110     0.737
-10   3   4   1.12779   86.1531   9.52635e-05    0.0%   4   125     0.737
  4   7   5   1.12756   86.1749   1.73401e-03    0.1%   4    90     0.737
 -5   4  10   1.12730   86.1996   1.20776e-03    0.0%   4   141     0.737
 -7   2  10   1.12706   86.2220   4.91480e-03    0.2%   4   153     0.736
  0   9   4   1.12660   86.2655   7.10192e-03    0.2%   4    97     0.736
 -8   4   8   1.12654   86.2722   2.93136e-04    0.0%   4   144     0.736
  6   6   4   1.12645   86.2806   6.07238e-03    0.2%   4    88     0.736
  3   6   7   1.12640   86.2848   1.11161e-03    0.0%   4    94     0.736
  8   4   3   1.12571   86.3507   2.53351e-05    0.0%   4    89     0.735
  7   7   0   1.12524   86.3957   2.48643e-06    0.0%   4    98     0.735
-10   3   2   1.12521   86.3990   2.05005e-04    0.0%   4   113     0.735
 -7   4   9   1.12489   86.4289   3.49223e-03    0.1%   4   146     0.734
  6   1   7   1.12480   86.4381   1.17847e-03    0.0%   4    86     0.734
 -9   5   4   1.12443   86.4734   1.61983e-03    0.0%   4   122     0.734
 -6   8   2   1.12368   86.5457   8.56133e-04    0.0%   4   104     0.733
  2   1  10   1.12320   86.5913   1.47537e-03    0.0%   4   105     0.733
 -5   8   5   1.12285   86.6255   1.87060e-05    0.0%   4   114     0.733
 -4   9   1   1.12219   86.6886   1.30692e-03    0.0%   4    98     0.732
-10   2   6   1.12215   86.6929   5.79225e-04    0.0%   4   140     0.732
  1   3  10   1.12170   86.7359   2.03932e-03    0.1%   4   110     0.732
 -8   6   5   1.12105   86.7990   3.66784e-04    0.0%   4   125     0.731
  5   7   4   1.12104   86.7996   5.05863e-06    0.0%   4    90     0.731
  8   6   0   1.12068   86.8346   1.43646e-04    0.0%   4   100     0.731
 -8   5   7   1.12030   86.8715   9.76777e-04    0.0%   4   138     0.730
  2   9   3   1.12010   86.8905   9.67210e-04    0.0%   4    94     0.730
 -6   8   1   1.12008   86.8929   1.19175e-03    0.0%   4   101     0.730
 -4   9   2   1.11987   86.9129   3.88858e-04    0.0%   4   101     0.730
  5   1   8   1.11973   86.9267   3.09871e-04    0.0%   4    90     0.730
  8   5   2   1.11964   86.9357   5.94732e-05    0.0%   4    93     0.730
  3   7   6   1.11958   86.9411   2.55525e-03    0.1%   4    94     0.730
  1   5   9   1.11953   86.9455   3.91565e-04    0.0%   4   107     0.730
  9   0   3   1.11917   86.9807   7.51083e-06    0.0%   2    90     0.730
  5   8   2   1.11840   87.0556   4.36034e-05    0.0%   4    93     0.729
 -2   6   9   1.11795   87.0998   1.17597e-03    0.0%   4   121     0.728
 -6   8   3   1.11784   87.1101   3.31339e-03    0.1%   4   109     0.728
  3   3   9   1.11758   87.1352   2.99585e-04    0.0%   4    99     0.728
 -3   6   9   1.11739   87.1538   2.24141e-04    0.0%   4   126     0.728
 -4   8   6   1.11694   87.1985   5.93170e-03    0.2%   4   116     0.728
  3   9   2   1.11654   87.2373   4.24047e-04    0.0%   4    94     0.727
  5   4   7   1.11647   87.2441   2.12080e-04    0.0%   4    90     0.727
  9   3   2   1.11611   87.2797   1.25878e-03    0.0%   4    94     0.727
 -7   6   7   1.11602   87.2885   4.42100e-03    0.1%   4   134     0.727
 -6   5   9   1.11566   87.3235   1.60115e-03    0.0%   4   142     0.727
  7   1   6   1.11549   87.3401   3.35483e-06    0.0%   4    86     0.726
  9   4   1   1.11543   87.3459   7.94685e-04    0.0%   4    98     0.726
 -9   5   1   1.11537   87.3521   1.08691e-03    0.0%   4   107     0.726
  0   4  10   1.11530   87.3585   1.39767e-04    0.0%   4   116     0.726
 -2   7   8   1.11527   87.3615   7.87407e-04    0.0%   4   117     0.726
  4   9   0   1.11513   87.3757   6.67582e-05    0.0%   4    97     0.726
  6   4   6   1.11507   87.3814   1.58638e-04    0.0%   4    88     0.726
-10   3   5   1.11490   87.3978   6.32418e-04    0.0%   4   134     0.726
 10   2   0   1.11457   87.4300   1.74256e-04    0.0%   4   104     0.726
 -1   2  11   1.11442   87.4454   5.22145e-04    0.0%   4   126     0.726
 -5   2  11   1.11411   87.4760   6.61769e-03    0.2%   4   150     0.725
  9   1   3   1.11333   87.5527   4.84620e-04    0.0%   4    91     0.725
 -3   9   4   1.11322   87.5630   3.89890e-05    0.0%   4   106     0.725
 -6   6   8   1.11301   87.5838   6.27765e-05    0.0%   4   136     0.724
  3   5   8   1.11199   87.6846   2.37430e-04    0.0%   4    98     0.724
 -3   7   8   1.11183   87.7011   4.62473e-04    0.0%   4   122     0.723
 -8   3   9   1.11154   87.7290   1.74047e-04    0.0%   4   154     0.723
 -7   7   5   1.11094   87.7886   1.08749e-03    0.0%   4   123     0.723
  8   3   4   1.11061   87.8217   2.33641e-04    0.0%   4    89     0.723
-10   3   1   1.10993   87.8890   1.02934e-03    0.0%   4   110     0.722
  1   8   6   1.10989   87.8934   1.07297e-06    0.0%   4   101     0.722
  1   9   4   1.10948   87.9335   2.12581e-03    0.1%   4    98     0.722
  7   5   4   1.10926   87.9563   5.21397e-03    0.2%   4    90     0.721
 -9   5   5   1.10879   88.0033   6.74194e-03    0.2%   4   131     0.721
-10   1   7   1.10838   88.0435   9.61273e-05    0.0%   4   150     0.721
 -4   9   3   1.10833   88.0483   3.72221e-05    0.0%   4   106     0.721
 -1   7   8   1.10810   88.0716   4.49725e-05    0.0%   4   114     0.721
 -1   6   9   1.10786   88.0955   3.03054e-05    0.0%   4   118     0.720
  6   8   0   1.10731   88.1511   3.57703e-04    0.0%   4   100     0.720
  6   2   7   1.10728   88.1543   1.18269e-03    0.0%   4    89     0.720
 -3   3  11   1.10662   88.2205   1.41712e-04    0.0%   4   139     0.719
 -4   6   9   1.10625   88.2574   7.86558e-04    0.0%   4   133     0.719
  2   2  10   1.10575   88.3073   1.63881e-03    0.1%   4   108     0.719
  0   1  11   1.10536   88.3463   1.96842e-05    0.0%   4   122     0.718
 -6   1  11   1.10491   88.3922   1.21917e-03    0.0%   4   158     0.718
  4   4   8   1.10388   88.4963   7.88520e-04    0.0%   4    96     0.717
 -6   8   4   1.10300   88.5850   2.17687e-03    0.1%   4   116     0.717
  5   2   8   1.10244   88.6422   9.94960e-06    0.0%   4    93     0.716
 -9   4   7   1.10238   88.6481   2.16919e-04    0.0%   4   146     0.716
 -3   5  10   1.10225   88.6611   1.28909e-03    0.0%   4   134     0.716
 -2   3  11   1.10150   88.7375   3.46526e-04    0.0%   4   134     0.716
 -4   3  11   1.10135   88.7528   8.63979e-06    0.0%   4   146     0.715
  4   1   9   1.10084   88.8043   4.27420e-03    0.1%   4    98     0.715
  6   7   3   1.10076   88.8130   2.09565e-04    0.0%   4    94     0.715
  7   7   1   1.10039   88.8505   7.21017e-04    0.0%   4    99     0.715
 -2   5  10   1.09998   88.8925   3.24565e-04    0.0%   4   129     0.714
 -9   3   8   1.09984   88.9073   4.51512e-03    0.1%   4   154     0.714
  7   4   5   1.09983   88.9078   1.23062e-04    0.0%   4    90     0.714
  9   0  -9   1.09957   88.9340   7.39749e-04    0.0%   2   162     0.714
  8   0 -10   1.09940   88.9519   6.04268e-04    0.0%   2   164     0.714
  4   9   1   1.09919   88.9731   1.62805e-07    0.0%   4    98     0.714
 10   1   1   1.09868   89.0253   2.48296e-03    0.1%   4   102     0.714
  7   2   6   1.09839   89.0552   1.33375e-03    0.0%   4    89     0.713
  7   6   3   1.09836   89.0585   2.41851e-03    0.1%   4    94     0.713
  2   6   8   1.09829   89.0655   2.40678e-03    0.1%   4   104     0.713
 -7   3  10   1.09813   89.0816   1.13676e-03    0.0%   4   158     0.713
 -4   7   8   1.09805   89.0897   2.93466e-03    0.1%   4   129     0.713
  2   7   7   1.09800   89.0958   1.24736e-04    0.0%   4   102     0.713
 -6   4  10   1.09779   89.1174   3.76357e-04    0.0%   4   152     0.713
  9   2   3   1.09633   89.2676   7.17692e-04    0.0%   4    94     0.712
 -1   9   5   1.09445   89.4620   2.86731e-03    0.1%   4   107     0.711
  9   5   0   1.09441   89.4660   4.33705e-06    0.0%   4   106     0.711
 -4   5  10   1.09429   89.4786   9.38180e-05    0.0%   4   141     0.710
 -9   1   9   1.09403   89.5054   1.54773e-05    0.0%   4   163     0.710
  4   8   4   1.09398   89.5108   1.47875e-06    0.0%   4    96     0.710
 -8   1  10   1.09386   89.5233   5.70787e-05    0.0%   4   165     0.710
 -8   6   6   1.09385   89.5243   3.28921e-04    0.0%   4   136     0.710
