************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
 17   3   5   1.69138   54.1810   3.38629e-03    0.2%   4   323     1.818
 19   1   1   1.69113   54.1897   1.05868e-04    0.0%   4   363     1.817
-14   6   6   1.69066   54.2059   8.59495e-03    0.4%   4   268     1.816
  6   2  13   1.69037   54.2161   2.08291e-03    0.1%   4   209     1.815
 12   8   4   1.68881   54.2702   2.12701e-03    0.1%   4   224     1.811
-11   3  11   1.68830   54.2880   1.73739e-03    0.1%   4   251     1.810
 -9   9   5   1.68821   54.2911   7.24585e-04    0.0%   4   187     1.809
 13   5   8   1.68771   54.3085   7.17988e-04    0.0%   4   258     1.808
  2   0 -14   1.68725   54.3245   1.05184e-05    0.0%   2   200     1.807
-10   4  11   1.68719   54.3265   1.64308e-07    0.0%   4   237     1.807
  2   4  13   1.68704   54.3318   1.16869e-04    0.0%   4   189     1.806
 14   4   8   1.68672   54.3432   2.63505e-06    0.0%   4   276     1.805
 -1   1  14   1.68574   54.3773   1.67078e-04    0.0%   4   198     1.803
 18   2   4   1.68539   54.3896   7.94226e-05    0.0%   4   344     1.802
 16   0  -8   1.68523   54.3950   1.62823e-03    0.1%   2   320     1.802
-19   1   2   1.68453   54.4196   1.93485e-06    0.0%   4   366     1.800
-17   5   2   1.68441   54.4236   1.98305e-04    0.0%   4   318     1.799
-16   6   2   1.68434   54.4260   2.14480e-07    0.0%   4   296     1.799
 -3   9   8   1.68413   54.4335   2.90013e-03    0.1%   4   154     1.799
-11   9   2   1.68386   54.4430   2.21389e-03    0.1%   4   206     1.798
 -2  10   6   1.68366   54.4499   6.08692e-03    0.3%   4   140     1.797
 -8  10   2   1.68346   54.4569   4.77511e-04    0.0%   4   168     1.797
  5   3  13   1.68271   54.4833   3.68934e-05    0.0%   4   203     1.795
  1   1  14   1.68270   54.4837   8.81532e-04    0.0%   4   198     1.795
 -1  11   2   1.68222   54.5002   3.95036e-06    0.0%   4   126     1.794
  1  11   2   1.68179   54.5154   1.39174e-04    0.0%   4   126     1.793
  2   0  14   1.68117   54.5373   1.36661e-07    0.0%   2   200     1.791
  2  10   6   1.68106   54.5410   6.61995e-07    0.0%   4   140     1.791
  3  11   0   1.68080   54.5504   1.74223e-04    0.0%   4   130     1.790
 15   5   6   1.68070   54.5537   9.54199e-06    0.0%   4   286     1.790
  5   5  12   1.68042   54.5638   1.41323e-03    0.1%   4   194     1.789
 -9   3  12   1.68023   54.5704   3.53227e-07    0.0%   4   234     1.788
  8  10   2   1.68000   54.5784   7.61751e-04    0.0%   4   168     1.788
 15   7   0   1.67984   54.5840   8.95448e-05    0.0%   4   274     1.787
  7   1  13   1.67979   54.5857   6.54044e-05    0.0%   4   219     1.787
 18   4   0   1.67940   54.5994   3.40827e-04    0.0%   4   340     1.786
 -8   8   8   1.67916   54.6080   2.97633e-04    0.0%   4   192     1.786
 11   9   2   1.67910   54.6100   7.86469e-05    0.0%   4   206     1.785
  3   9   8   1.67894   54.6157   5.88316e-04    0.0%   4   154     1.785
  9   9   5   1.67845   54.6329   7.82937e-04    0.0%   4   187     1.784
-15   1   9   1.67756   54.6645   5.44438e-07    0.0%   4   307     1.781
  6   6  11   1.67749   54.6669   2.85506e-04    0.0%   4   193     1.781
 16   6   2   1.67743   54.6689   3.05851e-04    0.0%   4   296     1.781
-12   4  10   1.67736   54.6714   1.14138e-04    0.0%   4   260     1.781
-15   7   1   1.67725   54.6755   1.63188e-04    0.0%   4   275     1.781
-18   4   1   1.67713   54.6795   1.70987e-04    0.0%   4   341     1.780
 17   5   2   1.67707   54.6816   2.14704e-03    0.1%   4   318     1.780
 -1   7  11   1.67692   54.6869   2.96574e-04    0.0%   4   171     1.780
 -3  11   1   1.67691   54.6874   1.89983e-05    0.0%   4   131     1.780
 19   1   2   1.67633   54.7079   9.01667e-04    0.0%   4   366     1.778
  3  11   1   1.67627   54.7101   2.94944e-05    0.0%   4   131     1.778
  1   7  11   1.67457   54.7702   3.96523e-04    0.0%   4   171     1.774
 15   7   1   1.67404   54.7891   8.48879e-04    0.0%   4   275     1.772
 10   0  12   1.67365   54.8027   9.92221e-06    0.0%   2   244     1.771
 18   4   1   1.67329   54.8158   3.30278e-05    0.0%   4   341     1.770
 14   6   6   1.67251   54.8435   5.12265e-04    0.0%   4   268     1.768
-10   2  12   1.67247   54.8449   4.50770e-03    0.2%   4   248     1.768
 -9   7   9   1.67242   54.8465   1.68927e-02    0.8%   4   211     1.768
-12   2  11   1.67134   54.8848   9.24426e-05    0.0%   4   269     1.765
 16   4   6   1.67097   54.8981   2.27983e-03    0.1%   4   308     1.764
 -3   1  14   1.67072   54.9070   3.66865e-03    0.2%   4   206     1.764
 12   6   8   1.67066   54.9091   6.87657e-04    0.0%   4   244     1.763
 14   0 -10   1.67034   54.9205   1.56945e-05    0.0%   2   296     1.763
 -8   4  12   1.67008   54.9300   3.41684e-05    0.0%   4   224     1.762
 -6   8   9   1.66975   54.9415   5.06996e-05    0.0%   4   181     1.761
-13   3  10   1.66940   54.9541   8.15628e-03    0.4%   4   278     1.760
  0   6  12   1.66905   54.9665   5.78087e-04    0.0%   4   180     1.759
 -4   4  13   1.66840   54.9898   1.25853e-03    0.1%   4   201     1.758
 -9   5  11   1.66813   54.9997   1.72903e-03    0.1%   4   227     1.757
 15   3   8   1.66777   55.0122   1.47857e-03    0.1%   4   298     1.756
-11   5  10   1.66750   55.0221   1.21515e-03    0.1%   4   246     1.755
-18   4   2   1.66657   55.0552   7.66039e-05    0.0%   4   344     1.753
-15   7   2   1.66637   55.0625   1.38541e-04    0.0%   4   278     1.752
  0   2  14   1.66633   55.0641   3.03706e-04    0.0%   4   200     1.752
-17   1   7   1.66632   55.0641   1.23176e-05    0.0%   4   339     1.752
-19   1   3   1.66565   55.0883   1.05151e-04    0.0%   4   371     1.750
  8   8   8   1.66555   55.0918   3.55369e-03    0.2%   4   192     1.750
-17   5   3   1.66533   55.0998   6.29396e-04    0.0%   4   323     1.750
  0   8  10   1.66526   55.1025   4.33704e-04    0.0%   4   164     1.749
-17   3   6   1.66522   55.1038   4.30568e-05    0.0%   4   334     1.749
-16   6   3   1.66516   55.1060   1.14743e-04    0.0%   4   301     1.749
-18   2   5   1.66506   55.1096   3.96537e-04    0.0%   4   353     1.749
 -3  11   2   1.66478   55.1196   3.33939e-05    0.0%   4   134     1.748
-11   9   3   1.66417   55.1416   3.88883e-03    0.2%   4   211     1.747
 10   4  11   1.66368   55.1592   1.37663e-04    0.0%   4   237     1.745
 -7   7  10   1.66361   55.1617   2.56508e-05    0.0%   4   198     1.745
  3  11   2   1.66352   55.1648   2.96467e-05    0.0%   4   134     1.745
 -8  10   3   1.66347   55.1667   5.98106e-06    0.0%   4   173     1.745
  4   0 -14   1.66335   55.1710   1.43307e-03    0.1%   2   212     1.744
-13   7   6   1.66322   55.1757   3.00990e-03    0.2%   4   254     1.744
 -2   6  12   1.66276   55.1922   3.48896e-04    0.0%   4   184     1.743
-12   8   5   1.66269   55.1947   4.70655e-03    0.2%   4   233     1.743
 11   3  11   1.66244   55.2039   2.38255e-03    0.1%   4   251     1.742
-10   8   7   1.66200   55.2195   4.27624e-05    0.0%   4   213     1.741
  3   1  14   1.66189   55.2237   9.10836e-04    0.0%   4   206     1.741
 -1  11   3   1.66155   55.2360   4.00297e-04    0.0%   4   131     1.740
 -3   7  11   1.66151   55.2372   4.05032e-03    0.2%   4   179     1.740
  1  11   3   1.66092   55.2586   5.67376e-04    0.0%   4   131     1.738
 -2   2  14   1.66048   55.2745   1.13508e-02    0.6%   4   204     1.737
 15   7   2   1.66009   55.2884   6.49703e-04    0.0%   4   278     1.736
 -7   9   7   1.66003   55.2906   1.04608e-04    0.0%   4   179     1.736
 -6  10   5   1.66003   55.2909   1.24119e-03    0.1%   4   161     1.736
 18   4   2   1.65905   55.3263   4.58731e-06    0.0%   4   344     1.733
 -2   8  10   1.65859   55.3428   9.94806e-05    0.0%   4   168     1.732
-16   2   8   1.65856   55.3441   2.60228e-06    0.0%   4   324     1.732
  8  10   3   1.65847   55.3472   1.35058e-05    0.0%   4   173     1.732
  6   8   9   1.65844   55.3483   3.46783e-04    0.0%   4   181     1.732
 -4  10   6   1.65825   55.3552   4.01827e-04    0.0%   4   152     1.731
 16   0   8   1.65805   55.3623   1.70788e-02    0.9%   2   320     1.731
  2   6  12   1.65777   55.3727   9.01989e-06    0.0%   4   184     1.730
  4   4  13   1.65753   55.3813   1.96299e-03    0.1%   4   201     1.729
  9   3  12   1.65741   55.3856   3.09192e-05    0.0%   4   234     1.729
 11   9   3   1.65730   55.3898   3.58119e-04    0.0%   4   211     1.729
  9   7   9   1.65546   55.4566   5.02763e-04    0.0%   4   211     1.724
 16   6   3   1.65517   55.4669   1.27876e-05    0.0%   4   301     1.723
-11   7   8   1.65499   55.4735   2.07203e-04    0.0%   4   234     1.723
 17   5   3   1.65473   55.4832   1.17016e-05    0.0%   4   323     1.722
  2   2  14   1.65468   55.4848   1.59492e-05    0.0%   4   204     1.722
  3   7  11   1.65467   55.4851   1.13958e-02    0.6%   4   179     1.722
  2   8  10   1.65446   55.4930   7.41084e-09    0.0%   4   168     1.722
  6  10   5   1.65382   55.5162   1.17016e-03    0.1%   4   161     1.720
 19   1   3   1.65380   55.5168   1.19271e-03    0.1%   4   371     1.720
  4  10   6   1.65330   55.5353   5.64424e-05    0.0%   4   152     1.719
 12   4  10   1.65220   55.5755   1.02869e-03    0.1%   4   260     1.716
  4   0  14   1.65176   55.5916   2.89359e-04    0.0%   2   212     1.715
 -5   9   8   1.65047   55.6386   9.11639e-05    0.0%   4   170     1.711
 12   8   5   1.65029   55.6452   9.05942e-04    0.0%   4   233     1.711
  8   4  12   1.65011   55.6519   3.87255e-03    0.2%   4   224     1.710
  7   9   7   1.64994   55.6582   1.21993e-04    0.0%   4   179     1.710
 15   1   9   1.64931   55.6811   4.11437e-03    0.2%   4   307     1.708
  7   7  10   1.64915   55.6872   3.05053e-04    0.0%   4   198     1.708
 18   0  -6   1.64838   55.7153   8.33748e-06    0.0%   2   360     1.706
-18   4   3   1.64819   55.7225   3.27163e-04    0.0%   4   349     1.705
-15   5   7   1.64783   55.7355   2.44004e-04    0.0%   4   299     1.705
-15   7   3   1.64768   55.7410   4.53418e-04    0.0%   4   283     1.704
  9   5  11   1.64762   55.7433   1.90032e-03    0.1%   4   227     1.704
 10   8   7   1.64758   55.7446   1.56480e-06    0.0%   4   213     1.704
 -8   2  13   1.64757   55.7453   5.25798e-05    0.0%   4   237     1.704
 10   2  12   1.64751   55.7472   2.13708e-03    0.1%   4   248     1.704
-11   1  12   1.64751   55.7473   3.67835e-04    0.0%   4   266     1.704
 13   7   6   1.64714   55.7609   3.05731e-05    0.0%   4   254     1.703
 18   2   5   1.64649   55.7850   4.76412e-03    0.2%   4   353     1.701
 -7   3  13   1.64631   55.7916   2.22232e-03    0.1%   4   227     1.701
  5  11   0   1.64571   55.8136   1.53683e-03    0.1%   4   146     1.699
 14   8   0   1.64500   55.8398   6.05078e-05    0.0%   4   260     1.697
 -3  11   3   1.64493   55.8424   7.88843e-04    0.0%   4   139     1.697
 11   5  10   1.64478   55.8478   5.11716e-04    0.0%   4   246     1.697
-14   2  10   1.64436   55.8636   7.56352e-03    0.4%   4   300     1.696
 19   3   0   1.64432   55.8651   2.90927e-04    0.0%   4   370     1.696
 17   3   6   1.64421   55.8690   2.32986e-03    0.1%   4   334     1.695
 12   2  11   1.64401   55.8763   7.97786e-05    0.0%   4   269     1.695
 -9   9   6   1.64392   55.8799   2.96224e-05    0.0%   4   198     1.695
  3  11   3   1.64311   55.9096   7.86578e-05    0.0%   4   139     1.693
 -7   5  12   1.64295   55.9155   1.92993e-03    0.1%   4   218     1.692
 13   3  10   1.64257   55.9298   3.44825e-04    0.0%   4   278     1.691
-14   8   1   1.64246   55.9337   3.36580e-05    0.0%   4   261     1.691
  5   9   8   1.64236   55.9376   2.22173e-05    0.0%   4   170     1.691
-19   3   1   1.64228   55.9403   1.39435e-05    0.0%   4   371     1.690
 -5  11   1   1.64226   55.9411   3.94747e-03    0.2%   4   147     1.690
-14   4   9   1.64195   55.9527   7.14304e-07    0.0%   4   293     1.690
 17   1   7   1.64184   55.9566   3.95578e-03    0.2%   4   339     1.689
 14   0  10   1.64145   55.9712   1.10461e-04    0.0%   2   296     1.688
  5  11   1   1.64126   55.9784   3.98869e-05    0.0%   4   147     1.688
-13   5   9   1.64116   55.9821   9.33674e-05    0.0%   4   275     1.688
-10   6  10   1.64072   55.9982   6.54263e-03    0.3%   4   236     1.686
-16   4   7   1.63996   56.0267   6.34469e-04    0.0%   4   321     1.685
 14   8   1   1.63965   56.0381   4.29552e-05    0.0%   4   261     1.684
-19   1   4   1.63950   56.0437   9.18986e-06    0.0%   4   378     1.683
 -4   6  12   1.63947   56.0447   1.24418e-04    0.0%   4   196     1.683
 -5   1  14   1.63905   56.0606   1.52371e-04    0.0%   4   222     1.682
-17   5   4   1.63899   56.0625   2.52615e-04    0.0%   4   330     1.682
-14   6   7   1.63880   56.0697   1.43185e-03    0.1%   4   281     1.682
-16   6   4   1.63873   56.0724   1.43291e-04    0.0%   4   308     1.681
 -1   5  13   1.63865   56.0752   2.37027e-03    0.1%   4   195     1.681
 15   7   3   1.63861   56.0768   1.02421e-04    0.0%   4   283     1.681
 19   3   1   1.63847   56.0819   3.51116e-05    0.0%   4   371     1.681
  0  10   7   1.63818   56.0929   1.31127e-05    0.0%   4   149     1.680
-13   1  11   1.63790   56.1034   6.56124e-06    0.0%   4   291     1.679
 -4   2  14   1.63768   56.1113   8.43592e-05    0.0%   4   216     1.679
 18   4   3   1.63730   56.1255   2.48635e-05    0.0%   4   349     1.678
-11   9   4   1.63728   56.1262   4.28917e-04    0.0%   4   218     1.678
 11   7   8   1.63715   56.1312   1.89905e-03    0.1%   4   234     1.677
 -8  10   4   1.63632   56.1622   1.06377e-04    0.0%   4   180     1.675
  1   5  13   1.63606   56.1720   2.68723e-03    0.1%   4   195     1.675
 -4   8  10   1.63508   56.2087   1.29521e-03    0.1%   4   180     1.672
 -1  11   4   1.63380   56.2567   2.54715e-03    0.1%   4   138     1.669
 -1   3  14   1.63357   56.2653   1.16421e-03    0.1%   4   206     1.668
  9   9   6   1.63312   56.2821   4.24467e-04    0.0%   4   198     1.667
  1  11   4   1.63300   56.2864   9.16945e-04    0.0%   4   138     1.667
 -8   6  11   1.63286   56.2919   8.16156e-05    0.0%   4   221     1.667
 16   2   8   1.63263   56.3005   1.81766e-05    0.0%   4   324     1.666
-19   3   2   1.63247   56.3066   1.09998e-03    0.1%   4   374     1.666
-14   8   2   1.63215   56.3186   1.00549e-04    0.0%   4   264     1.665
 -9   1  13   1.63202   56.3234   5.71868e-04    0.0%   4   251     1.664
 -2  10   7   1.63124   56.3528   1.64858e-03    0.1%   4   153     1.663
 -1   9   9   1.63109   56.3583   6.39007e-05    0.0%   4   163     1.662
 -5  11   2   1.63106   56.3594   1.37216e-03    0.1%   4   150     1.662
  1   3  14   1.63080   56.3693   1.10709e-05    0.0%   4   206     1.661
  8  10   4   1.62998   56.4000   1.79026e-04    0.0%   4   180     1.659
  4   6  12   1.62994   56.4017   6.17170e-05    0.0%   4   196     1.659
 -5   7  11   1.62976   56.4085   1.26948e-03    0.1%   4   195     1.659
  1   9   9   1.62932   56.4251   1.02130e-04    0.0%   4   163     1.658
  5  11   2   1.62909   56.4336   1.00506e-03    0.1%   4   150     1.657
 11   9   4   1.62857   56.4532   3.10735e-04    0.0%   4   218     1.656
  2  10   7   1.62848   56.4567   3.99186e-04    0.0%   4   153     1.656
 -6   4  13   1.62836   56.4613   8.51009e-08    0.0%   4   221     1.655
  7   3  13   1.62815   56.4690   6.13127e-04    0.0%   4   227     1.655
  4   8  10   1.62718   56.5057   4.95717e-03    0.2%   4   180     1.652
 15   5   7   1.62688   56.5173   2.54107e-03    0.1%   4   299     1.652
 18   0   6   1.62682   56.5195   4.04976e-04    0.0%   2   360     1.651
  8   2  13   1.62682   56.5195   6.24117e-05    0.0%   4   237     1.651
 14   8   2   1.62664   56.5264   8.34202e-07    0.0%   4   264     1.651
  4   2  14   1.62661   56.5273   7.80629e-08    0.0%   4   216     1.651
  7   5  12   1.62627   56.5402   1.23898e-03    0.1%   4   218     1.650
-15   3   9   1.62612   56.5461   3.83321e-05    0.0%   4   315     1.650
 16   6   4   1.62607   56.5478   3.18701e-04    0.0%   4   308     1.650
 17   5   4   1.62555   56.5677   8.91570e-04    0.0%   4   330     1.648
  5   1  14   1.62521   56.5805   6.06494e-04    0.0%   4   222     1.647
 19   3   2   1.62500   56.5885   7.81716e-05    0.0%   4   374     1.647
 -3   5  13   1.62465   56.6017   2.10484e-04    0.0%   4   203     1.646
 19   1   4   1.62448   56.6082   3.28653e-05    0.0%   4   378     1.646
  6   0 -14   1.62386   56.6320   4.11493e-06    0.0%   2   232     1.644
-12   6   9   1.62381   56.6337   4.93792e-05    0.0%   4   261     1.644
-18   2   6   1.62339   56.6497   1.04599e-03    0.1%   4   364     1.643
-18   4   4   1.62274   56.6745   8.32364e-06    0.0%   4   356     1.641
-15   7   4   1.62197   56.7039   1.80564e-04    0.0%   4   290     1.639
 11   1  12   1.62132   56.7287   4.38611e-03    0.2%   4   266     1.638
 10   6  10   1.62101   56.7406   1.62828e-02    0.8%   4   236     1.637
-12   8   6   1.62062   56.7555   1.23698e-04    0.0%   4   244     1.636
 10  10   0   1.62054   56.7583   1.77821e-04    0.0%   4   200     1.636
 -3   3  14   1.61989   56.7832   3.68091e-04    0.0%   4   214     1.634
 14   6   7   1.61954   56.7967   2.61936e-03    0.1%   4   281     1.633
 20   0   0   1.61935   56.8037   1.06002e-03    0.1%   2   400     1.633
  5   7  11   1.61904   56.8157   1.88349e-04    0.0%   4   195     1.632
 -3  11   4   1.61818   56.8485   1.42570e-03    0.1%   4   146     1.630
 13   5   9   1.61814   56.8502   1.37119e-03    0.1%   4   275     1.630
 16   4   7   1.61795   56.8575   9.63853e-04    0.0%   4   321     1.629
-10  10   1   1.61773   56.8659   5.18601e-04    0.0%   4   201     1.629
 -6  10   6   1.61757   56.8720   1.21134e-03    0.1%   4   172     1.628
 14   4   9   1.61717   56.8875   3.08175e-05    0.0%   4   293     1.627
  3   5  13   1.61710   56.8899   2.74427e-03    0.1%   4   203     1.627
 14   2  10   1.61677   56.9028   6.67132e-04    0.0%   4   300     1.626
 -3   9   9   1.61652   56.9125   7.22896e-04    0.0%   4   171     1.626
-17   3   7   1.61588   56.9369   1.12647e-04    0.0%   4   347     1.624
  3  11   4   1.61588   56.9370   1.15408e-06    0.0%   4   146     1.624
 10  10   1   1.61581   56.9396   2.61611e-03    0.1%   4   201     1.624
  8   6  11   1.61571   56.9434   2.61504e-05    0.0%   4   221     1.624
-19   3   3   1.61527   56.9605   1.50528e-03    0.1%   4   379     1.623
-14   8   3   1.61448   56.9908   1.74939e-04    0.0%   4   269     1.621
-13   7   7   1.61367   57.0219   8.93208e-06    0.0%   4   267     1.619
  6   4  13   1.61326   57.0378   3.35130e-04    0.0%   4   221     1.618
 -8   8   9   1.61260   57.0636   2.79423e-02    1.4%   4   209     1.616
 -5  11   3   1.61257   57.0644   1.17603e-07    0.0%   4   155     1.616
  3   3  14   1.61184   57.0929   2.20120e-04    0.0%   4   214     1.614
  3   9   9   1.61136   57.1115   8.09519e-04    0.0%   4   171     1.613
  6  10   6   1.61069   57.1374   5.01599e-03    0.3%   4   172     1.611
 15   7   4   1.61045   57.1465   2.73540e-04    0.0%   4   290     1.611
 13   1  11   1.61006   57.1618   1.54615e-03    0.1%   4   291     1.610
  5  11   3   1.60972   57.1749   4.88014e-04    0.0%   4   155     1.609
-17   1   8   1.60942   57.1864   2.76648e-04    0.0%   4   354     1.608
  9   1  13   1.60938   57.1881   8.19153e-06    0.0%   4   251     1.608
 18   4   4   1.60893   57.2056   1.74338e-04    0.0%   4   356     1.607
 -4  10   7   1.60828   57.2307   1.35890e-05    0.0%   4   165     1.605
 20   0  -2   1.60822   57.2332   2.62378e-03    0.1%   2   404     1.605
  6   0  14   1.60775   57.2515   2.99231e-05    0.0%   2   232     1.604
 12   0 -12   1.60759   57.2578   1.60406e-03    0.1%   2   288     1.604
-10  10   2   1.60749   57.2614   1.02577e-04    0.0%   4   204     1.603
-19   1   5   1.60710   57.2766   9.09586e-04    0.0%   4   387     1.602
 12   8   6   1.60686   57.2860   3.04827e-03    0.2%   4   244     1.602
 14   8   3   1.60651   57.2999   1.26635e-05    0.0%   4   269     1.601
-17   5   5   1.60644   57.3024   2.47243e-05    0.0%   4   339     1.601
-16   6   5   1.60610   57.3158   1.47020e-04    0.0%   4   317     1.600
-10   8   8   1.60487   57.3636   2.05658e-04    0.0%   4   228     1.597
 19   3   3   1.60446   57.3798   2.31995e-04    0.0%   4   379     1.596
-15   1  10   1.60444   57.3804   3.70759e-05    0.0%   4   326     1.596
-11   9   5   1.60427   57.3873   1.66509e-03    0.1%   4   227     1.595
 10  10   2   1.60373   57.4083   6.15140e-03    0.3%   4   204     1.594
 12   6   9   1.60319   57.4294   1.08088e-04    0.0%   4   261     1.593
 -8  10   5   1.60308   57.4337   7.02010e-05    0.0%   4   189     1.593
  4  10   7   1.60301   57.4363   1.97310e-06    0.0%   4   165     1.592
 -7   9   8   1.60282   57.4440   3.75666e-04    0.0%   4   194     1.592
 18   2   6   1.60279   57.4452   9.19653e-05    0.0%   4   364     1.592
 -6   6  12   1.60124   57.5057   1.56762e-03    0.1%   4   216     1.588
 20   0   2   1.60071   57.5267   6.68703e-04    0.0%   2   404     1.587
 15   3   9   1.60036   57.5406   5.37373e-06    0.0%   4   315     1.586
 -1  11   5   1.60005   57.5525   2.95243e-03    0.1%   4   147     1.585
 -6   2  14   1.59995   57.5566   2.16145e-03    0.1%   4   236     1.585
 -9   7  10   1.59939   57.5786   6.11895e-03    0.3%   4   230     1.583
  1  11   5   1.59912   57.5891   6.36521e-05    0.0%   4   147     1.583
  8   8   9   1.59904   57.5923   1.73182e-04    0.0%   4   209     1.583
-11   3  12   1.59871   57.6054   3.91145e-04    0.0%   4   274     1.582
-10   4  12   1.59768   57.6461   1.26375e-04    0.0%   4   260     1.579
  7  11   0   1.59697   57.6739   1.81078e-03    0.1%   4   170     1.578
 -6   8  10   1.59678   57.6816   3.82188e-06    0.0%   4   200     1.577
-12   4  11   1.59670   57.6847   3.15942e-04    0.0%   4   281     1.577
 13   7   7   1.59657   57.6900   3.61887e-05    0.0%   4   267     1.577
 13   9   0   1.59652   57.6919   4.54303e-04    0.0%   4   250     1.576
 -9   9   7   1.59566   57.7259   1.22097e-03    0.1%   4   211     1.574
 20   2   0   1.59564   57.7266   2.37474e-04    0.0%   4   404     1.574
  8  10   5   1.59564   57.7266   1.08779e-04    0.0%   4   189     1.574
 -5   5  13   1.59530   57.7402   1.02547e-04    0.0%   4   219     1.573
-16   2   9   1.59506   57.7497   3.20413e-04    0.0%   4   341     1.573
-13   9   1   1.59411   57.7874   5.51408e-05    0.0%   4   251     1.571
 11   9   5   1.59404   57.7900   1.44273e-04    0.0%   4   227     1.570
 -7  11   1   1.59401   57.7914   3.25835e-04    0.0%   4   171     1.570
-20   2   1   1.59388   57.7965   5.78457e-06    0.0%   4   405     1.570
 17   3   7   1.59353   57.8103   7.04972e-05    0.0%   4   347     1.569
 -7   1  14   1.59345   57.8135   1.39289e-04    0.0%   4   246     1.569
  7  11   1   1.59272   57.8425   5.33870e-04    0.0%   4   171     1.567
-15   5   8   1.59256   57.8488   8.71442e-04    0.0%   4   314     1.567
  7   9   8   1.59244   57.8537   2.14814e-04    0.0%   4   194     1.567
  0   4  14   1.59232   57.8583   2.25031e-03    0.1%   4   212     1.566
 13   9   1   1.59172   57.8824   7.01235e-04    0.0%   4   251     1.565
-11   7   9   1.59143   57.8938   3.63811e-04    0.0%   4   251     1.564
-19   3   4   1.59138   57.8956   4.56540e-05    0.0%   4   386     1.564
 16   6   5   1.59124   57.9015   8.99934e-07    0.0%   4   317     1.564
-18   4   5   1.59122   57.9023   1.34383e-06    0.0%   4   365     1.564
 -5   3  14   1.59097   57.9121   1.92973e-03    0.1%   4   230     1.563
 17   5   5   1.59066   57.9246   1.35586e-04    0.0%   4   339     1.562
-10  10   3   1.59024   57.9411   3.42532e-03    0.2%   4   209     1.561
-15   7   5   1.59022   57.9422   1.76010e-04    0.0%   4   299     1.561
 20   2   1   1.59021   57.9425   5.35414e-05    0.0%   4   405     1.561
-14   8   4   1.59017   57.9438   6.35539e-07    0.0%   4   276     1.561
 10   8   8   1.59005   57.9489   1.90802e-05    0.0%   4   228     1.561
-13   3  11   1.58992   57.9540   3.62820e-03    0.2%   4   299     1.560
 19   1   5   1.58947   57.9719   2.08503e-03    0.1%   4   387     1.559
 -1   7  12   1.58813   58.0256   4.33201e-04    0.0%   4   194     1.556
-11   5  11   1.58809   58.0270   3.40084e-03    0.2%   4   267     1.556
  6   6  12   1.58797   58.0318   5.21751e-03    0.3%   4   216     1.556
 -5  11   4   1.58753   58.0495   1.12514e-03    0.1%   4   162     1.555
 -2   4  14   1.58722   58.0620   5.41448e-05    0.0%   4   216     1.554
 -5   9   9   1.58686   58.0763   4.04744e-06    0.0%   4   187     1.553
  1   7  12   1.58595   58.1130   5.97324e-04    0.0%   4   194     1.551
  6   8  10   1.58579   58.1195   3.45989e-04    0.0%   4   200     1.550
 -3  11   5   1.58556   58.1285   2.99865e-04    0.0%   4   155     1.550
-16   4   8   1.58554   58.1295   8.31449e-05    0.0%   4   336     1.550
  0   8  11   1.58516   58.1447   1.02358e-09    0.0%   4   185     1.549
-20   2   2   1.58499   58.1516   2.10027e-07    0.0%   4   408     1.548
 10  10   3   1.58479   58.1597   8.21520e-03    0.4%   4   209     1.548
-13   9   2   1.58458   58.1681   4.93601e-04    0.0%   4   254     1.547
 -9   3  13   1.58454   58.1695   3.06981e-03    0.2%   4   259     1.547
  6   2  14   1.58454   58.1697   1.03027e-03    0.1%   4   236     1.547
-12   2  12   1.58438   58.1760   1.75339e-05    0.0%   4   292     1.547
 -7   7  11   1.58437   58.1765   3.55031e-04    0.0%   4   219     1.547
-14   6   8   1.58431   58.1787   3.50948e-03    0.2%   4   296     1.547
 17   1   8   1.58425   58.1811   9.17268e-03    0.5%   4   354     1.547
  9   9   7   1.58415   58.1853   2.66699e-06    0.0%   4   211     1.546
 -7  11   2   1.58394   58.1938   1.11017e-04    0.0%   4   174     1.546
  5  11   4   1.58391   58.1951   9.62475e-06    0.0%   4   162     1.546
  5   5  13   1.58343   58.2141   1.10663e-03    0.1%   4   219     1.545
  9   7  10   1.58291   58.2353   3.37844e-04    0.0%   4   230     1.543
  3  11   5   1.58285   58.2376   4.80904e-04    0.0%   4   155     1.543
  0  10   8   1.58249   58.2523   2.77478e-04    0.0%   4   164     1.542
  2   4  14   1.58215   58.2658   1.31705e-06    0.0%   4   216     1.542
  7  11   2   1.58141   58.2956   1.15145e-03    0.1%   4   174     1.540
 -9   5  12   1.58137   58.2974   1.72605e-03    0.1%   4   250     1.540
 12   0  12   1.58106   58.3099   6.88239e-05    0.0%   2   288     1.539
 14   8   4   1.58004   58.3514   1.65469e-06    0.0%   4   276     1.537
 13   9   2   1.57990   58.3570   1.08502e-04    0.0%   4   254     1.536
 -2   8  11   1.57959   58.3696   6.97484e-05    0.0%   4   189     1.535
  5   9   9   1.57875   58.4034   1.30072e-03    0.1%   4   187     1.533
  5   3  14   1.57831   58.4214   6.36984e-04    0.0%   4   230     1.532
