************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  1  11  10   1.16432   82.8357   9.65305e-05    0.0%   2   222     0.774
  8   5   4   1.16418   82.8481   3.19278e-07    0.0%   2   105     0.773
  6   9   8   1.16401   82.8625   1.79998e-05    0.0%   2   181     0.773
  2  11  10   1.16389   82.8728   1.11163e-04    0.0%   2   225     0.773
  8   5   3   1.16386   82.8760   5.97345e-06    0.0%   2    98     0.773
 -5   6   8   1.16374   82.8860   1.67726e-04    0.0%   2   125     0.773
  7  -3   4   1.16369   82.8905   2.08769e-04    0.0%   2    74     0.773
  0  12   7   1.16359   82.8989   4.98024e-06    0.0%   2   193     0.773
 -6   3   7   1.16352   82.9050   5.13540e-04    0.0%   2    94     0.773
  6   5  10   1.16334   82.9209   6.59548e-05    0.0%   2   161     0.773
 -6   2   7   1.16264   82.9816   4.89259e-06    0.0%   2    89     0.772
  5   2  -7   1.16238   83.0040   1.32442e-05    0.0%   2    78     0.771
  7   8   4   1.16237   83.0051   7.40524e-05    0.0%   2   129     0.771
  2  12   4   1.16219   83.0209   1.90815e-04    0.0%   2   164     0.771
 -1   9  11   1.16166   83.0672   5.85033e-06    0.0%   2   203     0.771
  0  12   4   1.16161   83.0715   1.97874e-04    0.0%   2   160     0.771
 -1  11   1   1.16156   83.0760   4.56368e-06    0.0%   2   123     0.771
  2  -8   4   1.16137   83.0930   3.57494e-04    0.0%   2    84     0.770
  6  -6   2   1.16111   83.1154   2.70369e-05    0.0%   2    76     0.770
  7  -5   0   1.16108   83.1180   3.23226e-05    0.0%   2    74     0.770
  5  10   2   1.16107   83.1190   1.28583e-03    0.1%   2   129     0.770
  1   3  -9   1.16104   83.1219   4.12782e-04    0.0%   2    91     0.770
 -2   2  11   1.16084   83.1391   1.26218e-05    0.0%   2   129     0.770
  5  -6   4   1.16073   83.1485   4.18554e-05    0.0%   2    77     0.770
  6  -4   5   1.16070   83.1512   1.48828e-05    0.0%   2    77     0.770
  4   6  -5   1.16037   83.1806   5.35699e-06    0.0%   2    77     0.769
  8   2  -1   1.16036   83.1807   2.72458e-06    0.0%   2    69     0.769
  4   2  -8   1.16026   83.1902   5.49921e-05    0.0%   2    84     0.769
  6  -2   7   1.16015   83.1992   1.29416e-06    0.0%   2    89     0.769
  8   0   4   1.15993   83.2190   2.94414e-05    0.0%   2    80     0.769
  1   0  11   1.15981   83.2294   1.85349e-08    0.0%   2   122     0.769
  5   6  -4   1.15965   83.2438   6.30123e-05    0.0%   2    77     0.769
 -6   7   4   1.15958   83.2499   2.07917e-06    0.0%   2   101     0.768
  1  12   8   1.15956   83.2508   4.68135e-05    0.0%   2   209     0.768
  7   7   1   1.15955   83.2520   1.89275e-04    0.0%   2    99     0.768
  6   6  10   1.15941   83.2643   1.78936e-03    0.1%   2   172     0.768
  6   9   2   1.15902   83.2986   8.64430e-06    0.0%   2   121     0.768
  5   9  10   1.15896   83.3041   9.57930e-06    0.0%   2   206     0.768
  3  -5   7   1.15891   83.3082   1.05201e-04    0.0%   2    83     0.768
  6   8   0   1.15851   83.3440   1.30326e-05    0.0%   2   100     0.767
  1  -9   3   1.15840   83.3532   1.78200e-04    0.0%   2    91     0.767
  6   1   9   1.15835   83.3581   1.95962e-05    0.0%   2   118     0.767
  5   1  10   1.15814   83.3762   1.14149e-06    0.0%   2   126     0.767
  4   7  -4   1.15812   83.3777   4.66657e-08    0.0%   2    81     0.767
 -7   2   5   1.15797   83.3914   8.73744e-05    0.0%   2    78     0.767
  7   8   6   1.15796   83.3922   1.51853e-06    0.0%   2   149     0.767
  0   3  12   1.15793   83.3949   7.78074e-06    0.0%   2   153     0.767
  7   2  -4   1.15785   83.4016   1.93799e-04    0.0%   2    69     0.767
 -1  11   9   1.15782   83.4041   5.25406e-05    0.0%   2   203     0.767
  6   4  10   1.15729   83.4513   1.80578e-04    0.0%   2   152     0.766
  4   9  11   1.15728   83.4523   1.82503e-07    0.0%   2   218     0.766
  2  12   8   1.15717   83.4618   1.83812e-04    0.0%   2   212     0.766
 -7   1   5   1.15712   83.4662   4.61868e-06    0.0%   2    75     0.766
  7   2   8   1.15660   83.5120   1.07483e-04    0.0%   2   117     0.765
  3  12   6   1.15660   83.5125   1.49983e-04    0.0%   2   189     0.765
  5   4  11   1.15653   83.5183   1.89678e-05    0.0%   2   162     0.765
  4   0  -9   1.15613   83.5540   1.86204e-06    0.0%   2    97     0.765
  8  -1   3   1.15596   83.5692   4.24504e-07    0.0%   2    74     0.765
 -2  11   2   1.15581   83.5819   9.69162e-05    0.0%   2   129     0.764
  5   0  -8   1.15555   83.6047   1.71126e-04    0.0%   2    89     0.764
  3  -6   6   1.15550   83.6097   8.68419e-06    0.0%   2    81     0.764
  5   7  11   1.15543   83.6154   1.69202e-04    0.0%   2   195     0.764
 -1   5  12   1.15538   83.6200   8.28486e-05    0.0%   2   170     0.764
  8  -2   0   1.15521   83.6356   1.21938e-05    0.0%   2    68     0.764
  2   4  -8   1.15501   83.6532   4.87546e-05    0.0%   2    84     0.764
  8   5   5   1.15479   83.6725   6.91608e-05    0.0%   2   114     0.763
  5   7  -3   1.15466   83.6838   3.35520e-05    0.0%   2    83     0.763
  0   8  12   1.15456   83.6934   3.48639e-04    0.0%   2   208     0.763
 -6   4   7   1.15446   83.7019   2.92479e-06    0.0%   2   101     0.763
  5  10   9   1.15415   83.7297   1.01416e-06    0.0%   2   206     0.763
 -7   5   3   1.15408   83.7353   2.12277e-05    0.0%   2    83     0.763
  5   5  -5   1.15405   83.7383   8.04941e-08    0.0%   2    75     0.763
  8   5   2   1.15385   83.7560   1.03476e-06    0.0%   2    93     0.762
 -1   6  12   1.15376   83.7642   1.95489e-07    0.0%   2   181     0.762
  7   0   7   1.15350   83.7875   2.89320e-05    0.0%   2    98     0.762
  3   8  12   1.15347   83.7904   3.63579e-07    0.0%   2   217     0.762
  4  -2   9   1.15346   83.7913   1.75859e-05    0.0%   2   101     0.762
  8   1   5   1.15332   83.8035   1.87195e-04    0.0%   2    90     0.762
  8  -2   1   1.15315   83.8187   1.48217e-06    0.0%   2    69     0.762
  0   0  11   1.15227   83.8972   4.94612e-05    0.0%   2   121     0.761
  4   5  -6   1.15204   83.9180   4.21988e-05    0.0%   2    77     0.761
  3  12   7   1.15202   83.9193   9.43444e-05    0.0%   2   202     0.760
 -6   1   7   1.15189   83.9314   1.09628e-05    0.0%   2    86     0.760
  3  -4   8   1.15178   83.9410   2.75096e-04    0.0%   2    89     0.760
 -3   8  10   1.15164   83.9538   7.95995e-06    0.0%   2   173     0.760
  3  12   5   1.15160   83.9572   1.09970e-04    0.0%   2   178     0.760
 -6   6   6   1.15141   83.9737   5.04189e-05    0.0%   2   108     0.760
  4  -7   4   1.15137   83.9775   5.27013e-08    0.0%   2    81     0.760
  3  10  11   1.15047   84.0580   1.33520e-04    0.0%   2   230     0.759
  2   0  11   1.15038   84.0667   1.55721e-07    0.0%   2   125     0.759
 -3  10   8   1.15035   84.0693   3.74231e-05    0.0%   2   173     0.759
  0  10  11   1.15022   84.0805   3.45661e-06    0.0%   2   221     0.759
  7   8   3   1.15013   84.0893   3.47988e-05    0.0%   2   122     0.759
  1  12   3   1.14908   84.1835   4.62851e-05    0.0%   2   154     0.757
 -7   3   5   1.14901   84.1894   1.30927e-06    0.0%   2    83     0.757
  1  -2  10   1.14853   84.2333   8.46186e-04    0.1%   2   105     0.757
  4  11   9   1.14851   84.2349   9.06067e-07    0.0%   2   218     0.757
 -2   8  11   1.14820   84.2630   1.06894e-06    0.0%   2   189     0.757
  5  -1   9   1.14797   84.2831   4.28322e-05    0.0%   2   107     0.756
 -8   2   1   1.14775   84.3037   1.83731e-05    0.0%   2    69     0.756
  0  11  10   1.14774   84.3039   9.65203e-05    0.0%   2   221     0.756
  8   0  -2   1.14771   84.3066   8.78016e-06    0.0%   2    68     0.756
 -1   4  12   1.14725   84.3483   2.55811e-05    0.0%   2   161     0.756
  7   7   8   1.14679   84.3904   1.51751e-04    0.0%   2   162     0.755
  6  -7   0   1.14667   84.4009   3.15165e-05    0.0%   2    85     0.755
  7   0  -5   1.14654   84.4133   2.40340e-04    0.0%   2    74     0.755
  3  11  10   1.14652   84.4150   1.42711e-05    0.0%   2   230     0.755
  8   3   6   1.14605   84.4572   3.34242e-04    0.0%   2   109     0.754
  7  -4   3   1.14602   84.4602   7.31577e-05    0.0%   2    74     0.754
  8   4   6   1.14596   84.4658   4.15391e-05    0.0%   2   116     0.754
  6   7  10   1.14580   84.4796   3.19109e-04    0.0%   2   185     0.754
  2   9  -3   1.14568   84.4910   6.01112e-04    0.0%   2    94     0.754
  4   8  -3   1.14549   84.5084   1.05677e-04    0.0%   2    89     0.754
 -4  10   4   1.14542   84.5142   8.71143e-06    0.0%   2   132     0.754
  6  -5   4   1.14527   84.5282   9.04219e-06    0.0%   2    77     0.754
  0  12   8   1.14509   84.5445   3.10310e-04    0.0%   2   208     0.753
 -1  12   5   1.14477   84.5739   2.24057e-05    0.0%   2   170     0.753
 -2  11   8   1.14446   84.6017   9.96130e-05    0.0%   2   189     0.753
  0   2 -10   1.14445   84.6024   2.32646e-05    0.0%   2   104     0.753
  7  -5   1   1.14432   84.6149   1.01980e-06    0.0%   2    75     0.753
  6  -1   8   1.14422   84.6240   5.66683e-05    0.0%   2   101     0.753
 -8   1   2   1.14417   84.6283   2.47553e-04    0.0%   2    69     0.753
 -1  12   6   1.14398   84.6455   1.32948e-04    0.0%   2   181     0.752
  7   5  -2   1.14377   84.6648   4.72503e-05    0.0%   2    78     0.752
  4  10   0   1.14360   84.6803   1.09850e-05    0.0%   2   116     0.752
 -4   4  10   1.14349   84.6905   1.17300e-05    0.0%   2   132     0.752
  5  11   6   1.14306   84.7297   7.08265e-05    0.0%   2   182     0.751
  3   3  12   1.14275   84.7582   1.23213e-04    0.0%   2   162     0.751
  2   9  12   1.14271   84.7613   7.50458e-05    0.0%   2   229     0.751
  2   1 -10   1.14267   84.7652   8.22308e-05    0.0%   2   105     0.751
  4   6  12   1.14262   84.7696   4.83151e-05    0.0%   2   196     0.751
 -1   7  12   1.14251   84.7801   1.94290e-07    0.0%   2   194     0.751
  1   9  12   1.14215   84.8133   1.28905e-05    0.0%   2   226     0.751
  8   4   0   1.14211   84.8162   1.85495e-05    0.0%   2    80     0.751
  3  -9   2   1.14206   84.8209   1.10991e-05    0.0%   2    94     0.750
  0  12   3   1.14195   84.8311   2.02460e-06    0.0%   2   153     0.750
  2 -10   1   1.14188   84.8375   7.88786e-06    0.0%   2   105     0.750
  3  -7   5   1.14181   84.8441   3.03149e-06    0.0%   2    83     0.750
  8  -2   2   1.14172   84.8521   4.06158e-06    0.0%   2    72     0.750
  6   3  10   1.14171   84.8529   3.08784e-05    0.0%   2   145     0.750
  8   1  -2   1.14168   84.8564   4.04031e-05    0.0%   2    69     0.750
  3  11   1   1.14162   84.8613   8.64194e-05    0.0%   2   131     0.750
  7   8   7   1.14162   84.8617   7.53554e-06    0.0%   2   162     0.750
 -4  10   5   1.14108   84.9111   2.34166e-04    0.0%   2   141     0.750
  6   2  -6   1.14103   84.9154   3.82066e-05    0.0%   2    76     0.749
 -4  10   3   1.14047   84.9673   1.67640e-04    0.0%   2   125     0.749
  1   2  12   1.14026   84.9865   2.43820e-05    0.0%   2   149     0.749
 -4   5  10   1.14006   85.0048   9.07704e-05    0.0%   2   141     0.749
  1  11   0   1.14004   85.0071   2.50896e-05    0.0%   2   122     0.748
  6  10   6   1.13995   85.0151   1.30811e-05    0.0%   2   172     0.748
  3  10  -1   1.13989   85.0208   1.01122e-05    0.0%   2   110     0.748
  5  11   5   1.13971   85.0369   1.36063e-04    0.0%   2   171     0.748
  2  12   3   1.13970   85.0384   5.56420e-05    0.0%   2   157     0.748
  4   5  12   1.13960   85.0473   5.24207e-05    0.0%   2   185     0.748
  5   8  -2   1.13950   85.0562   2.36743e-04    0.0%   2    93     0.748
  6  10   5   1.13950   85.0569   1.04863e-05    0.0%   2   161     0.748
  8   3  -1   1.13924   85.0804   4.14284e-05    0.0%   2    74     0.748
 -6   7   5   1.13915   85.0893   3.65116e-05    0.0%   2   110     0.748
  7   6  -1   1.13890   85.1117   1.33116e-04    0.0%   2    86     0.747
  7   4  -3   1.13849   85.1501   1.89603e-06    0.0%   2    74     0.747
  5   4  -6   1.13833   85.1649   4.08411e-08    0.0%   2    77     0.747
  3   7  -5   1.13829   85.1682   1.05357e-07    0.0%   2    83     0.747
  3  12   8   1.13821   85.1756   1.10971e-05    0.0%   2   217     0.747
  0  11   0   1.13813   85.1835   2.99043e-07    0.0%   2   121     0.747
  3   6  -6   1.13780   85.2139   2.61157e-05    0.0%   2    81     0.746
  5   3  11   1.13763   85.2295   3.25123e-06    0.0%   2   155     0.746
 -4   3  10   1.13744   85.2471   4.08209e-05    0.0%   2   125     0.746
  3  12   4   1.13739   85.2513   1.77362e-04    0.0%   2   169     0.746
  5  11   7   1.13717   85.2721   2.08646e-06    0.0%   2   195     0.746
  8   2   6   1.13666   85.3196   5.30451e-05    0.0%   2   104     0.745
  3 -10   0   1.13660   85.3252   7.04288e-06    0.0%   2   109     0.745
  8   5   6   1.13638   85.3453   1.21165e-04    0.0%   2   125     0.745
 -1  12   4   1.13631   85.3520   1.16138e-04    0.0%   2   161     0.745
  4   7  12   1.13619   85.3628   6.72821e-04    0.0%   2   209     0.745
  2  -2  10   1.13615   85.3665   1.17301e-04    0.0%   2   108     0.745
 -6   5   7   1.13613   85.3685   3.41170e-06    0.0%   2   110     0.745
 -3   5  11   1.13605   85.3761   3.58948e-06    0.0%   2   155     0.745
  8   6   4   1.13590   85.3906   3.00401e-05    0.0%   2   116     0.745
  5   8  11   1.13589   85.3908   1.63521e-04    0.0%   2   210     0.745
  6   6  -3   1.13577   85.4027   7.12187e-05    0.0%   2    81     0.744
  5  -8   1   1.13537   85.4394   1.31103e-04    0.0%   2    90     0.744
 -5   9   3   1.13535   85.4415   1.06024e-07    0.0%   2   115     0.744
  3   2  -9   1.13502   85.4719   2.99938e-05    0.0%   2    94     0.744
  4  11   2   1.13490   85.4838   1.68675e-04    0.0%   2   141     0.744
  8   5   1   1.13489   85.4840   5.17596e-05    0.0%   2    90     0.744
  3  -3   9   1.13467   85.5052   5.49614e-05    0.0%   2    99     0.743
 -5   9   4   1.13460   85.5115   3.50095e-05    0.0%   2   122     0.743
  2   2  12   1.13446   85.5243   1.79235e-06    0.0%   2   152     0.743
 -3   4  11   1.13429   85.5402   9.75505e-06    0.0%   2   146     0.743
  0   6  -7   1.13426   85.5429   3.30499e-05    0.0%   2    85     0.743
 -1  12   7   1.13401   85.5664   5.46965e-08    0.0%   2   194     0.743
  4   4  -7   1.13380   85.5864   8.67676e-06    0.0%   2    81     0.743
 -3  11   5   1.13371   85.5943   2.96793e-05    0.0%   2   155     0.742
  3   0 -10   1.13367   85.5984   1.43007e-04    0.0%   2   109     0.742
  1  12   9   1.13348   85.6158   5.58917e-10    0.0%   2   226     0.742
  0  10  -2   1.13342   85.6220   2.77111e-05    0.0%   2   104     0.742
 -7   5   4   1.13322   85.6407   8.68803e-06    0.0%   2    90     0.742
  6   5  -4   1.13308   85.6534   6.05565e-05    0.0%   2    77     0.742
  0   7  -6   1.13279   85.6809   9.80175e-05    0.0%   2    85     0.742
  2  12   9   1.13261   85.6973   5.30968e-05    0.0%   2   229     0.741
 -3  11   4   1.13237   85.7205   1.05968e-04    0.0%   2   146     0.741
  5  -7   3   1.13236   85.7209   1.70445e-05    0.0%   2    83     0.741
 -4   8   9   1.13217   85.7391   7.56113e-06    0.0%   2   161     0.741
 -4   9   8   1.13214   85.7416   7.91906e-05    0.0%   2   161     0.741
  6   0  -7   1.13205   85.7500   1.01792e-04    0.0%   2    85     0.741
 -5   8   7   1.13200   85.7547   1.19548e-05    0.0%   2   138     0.741
  6   9   9   1.13187   85.7671   1.67442e-04    0.0%   2   198     0.741
  7   5   9   1.13178   85.7760   3.43782e-04    0.0%   2   155     0.741
  1  10  -2   1.13166   85.7874   1.08171e-04    0.0%   2   105     0.741
  8   6   3   1.13139   85.8122   1.93001e-06    0.0%   2   109     0.740
 -5   7   8   1.13133   85.8179   7.39661e-06    0.0%   2   138     0.740
  8   6   5   1.13133   85.8179   1.30482e-06    0.0%   2   125     0.740
 -8   2   2   1.13131   85.8201   3.21614e-05    0.0%   2    72     0.740
  6  10   7   1.13128   85.8224   9.48155e-06    0.0%   2   185     0.740
 -7   4   5   1.13092   85.8565   3.89147e-05    0.0%   2    90     0.740
  1  -6   7   1.13049   85.8974   4.68715e-05    0.0%   2    86     0.739
  8  -1   4   1.13038   85.9075   5.86180e-06    0.0%   2    81     0.739
 -5   4   9   1.13010   85.9336   1.19137e-04    0.0%   2   122     0.739
 -1   3  12   1.12997   85.9458   6.83954e-06    0.0%   2   154     0.739
  6  10   4   1.12995   85.9477   4.83295e-06    0.0%   2   152     0.739
  0   2  12   1.12994   85.9494   6.89911e-06    0.0%   2   148     0.739
  7   1   8   1.12993   85.9504   8.99651e-06    0.0%   2   114     0.739
  2  -9   3   1.12962   85.9793   1.75140e-05    0.0%   2    94     0.739
  7   4   9   1.12946   85.9946   1.03300e-04    0.0%   2   146     0.739
 -2   1  11   1.12938   86.0024   7.52290e-05    0.0%   2   126     0.738
  4   1  11   1.12935   86.0045   1.87637e-08    0.0%   2   138     0.738
 -5   3   9   1.12928   86.0116   7.59295e-05    0.0%   2   115     0.738
  8   0   5   1.12926   86.0137   2.06803e-07    0.0%   2    89     0.738
  7   8   2   1.12919   86.0203   3.98441e-06    0.0%   2   117     0.738
  3   8  -4   1.12883   86.0537   6.31759e-05    0.0%   2    89     0.738
  1   0 -11   1.12871   86.0650   6.04853e-05    0.0%   2   122     0.738
 -3   6  11   1.12854   86.0819   9.40098e-05    0.0%   2   166     0.738
  6   7  -2   1.12852   86.0832   6.61040e-05    0.0%   2    89     0.738
 -4  10   6   1.12775   86.1564   3.94031e-06    0.0%   2   152     0.737
 -4   6  10   1.12741   86.1888   4.24191e-05    0.0%   2   152     0.737
  3   5  -7   1.12739   86.1908   1.06973e-04    0.0%   2    83     0.737
  5  11   4   1.12737   86.1927   3.31266e-06    0.0%   2   162     0.737
  4   4  12   1.12735   86.1947   3.87457e-05    0.0%   2   176     0.737
  3   9  12   1.12719   86.2098   1.73370e-04    0.0%   2   234     0.737
 -5   9   2   1.12708   86.2201   1.65321e-05    0.0%   2   110     0.736
  7   1  -5   1.12699   86.2288   6.29439e-06    0.0%   2    75     0.736
  1  -7   6   1.12679   86.2481   2.79193e-05    0.0%   2    86     0.736
 -4  10   2   1.12657   86.2687   6.07303e-08    0.0%   2   120     0.736
  4  -9   1   1.12656   86.2694   7.77179e-06    0.0%   2    98     0.736
  8   2  -2   1.12650   86.2756   2.85461e-05    0.0%   2    72     0.736
  2   3  -9   1.12643   86.2825   1.50197e-04    0.0%   2    94     0.736
 -3  11   6   1.12607   86.3167   2.03005e-05    0.0%   2   166     0.736
  2  11   0   1.12592   86.3309   1.95068e-04    0.0%   2   125     0.735
  0   5  -8   1.12587   86.3359   3.45396e-06    0.0%   2    89     0.735
  6   9   1   1.12576   86.3458   1.12848e-05    0.0%   2   118     0.735
  0   9  12   1.12556   86.3656   2.59733e-05    0.0%   2   225     0.735
 -2  10  10   1.12555   86.3659   1.37478e-05    0.0%   2   204     0.735
 -2  11   1   1.12534   86.3862   5.82482e-05    0.0%   2   126     0.735
  3   0  11   1.12517   86.4030   9.84136e-05    0.0%   2   130     0.735
  7   6   9   1.12491   86.4271   6.44066e-05    0.0%   2   166     0.734
 -5   9   5   1.12488   86.4300   2.35639e-05    0.0%   2   131     0.734
  5  10   1   1.12486   86.4320   7.15484e-05    0.0%   2   126     0.734
  1   2 -10   1.12445   86.4713   5.85234e-04    0.0%   2   105     0.734
  1  -5   8   1.12439   86.4774   2.29746e-05    0.0%   2    90     0.734
  8  -3   0   1.12429   86.4871   8.03030e-05    0.0%   2    73     0.734
  7   7   0   1.12427   86.4891   3.00689e-04    0.0%   2    98     0.734
  4  -1  10   1.12363   86.5500   5.50643e-06    0.0%   2   117     0.733
  6   8  10   1.12351   86.5620   3.84183e-05    0.0%   2   200     0.733
  7   3  -4   1.12347   86.5658   1.74075e-05    0.0%   2    74     0.733
  4   9  -2   1.12345   86.5676   1.99301e-06    0.0%   2   101     0.733
 -3   3  11   1.12338   86.5738   3.97482e-06    0.0%   2   139     0.733
  1   7  -6   1.12298   86.6130   6.36198e-05    0.0%   2    86     0.733
  5  11   8   1.12246   86.6623   1.00435e-08    0.0%   2   210     0.732
 -1   8  12   1.12245   86.6637   1.48686e-04    0.0%   2   209     0.732
 -4   2  10   1.12236   86.6727   4.85788e-05    0.0%   2   120     0.732
  1   6  -7   1.12220   86.6879   1.39448e-04    0.0%   2    86     0.732
 -3  11   3   1.12213   86.6948   1.36374e-04    0.0%   2   139     0.732
 -5   5   9   1.12181   86.7249   1.13277e-04    0.0%   2   131     0.732
  8  -2   3   1.12174   86.7319   3.46277e-05    0.0%   2    77     0.732
  0   8  -5   1.12156   86.7493   2.15949e-05    0.0%   2    89     0.732
 -8   3   1   1.12146   86.7593   7.13079e-06    0.0%   2    74     0.731
  5   1  -8   1.12133   86.7715   1.95088e-05    0.0%   2    90     0.731
  4  -8   3   1.12094   86.8096   8.09270e-05    0.0%   2    89     0.731
  6  -7   1   1.12093   86.8101   1.31358e-04    0.0%   2    86     0.731
  7  -2   6   1.12085   86.8176   2.34597e-05    0.0%   2    89     0.731
  4   8  12   1.12078   86.8247   5.03311e-04    0.0%   2   224     0.731
  6  -6   3   1.12070   86.8324   8.22657e-05    0.0%   2    81     0.731
  6   4  -5   1.12068   86.8345   2.93575e-08    0.0%   2    77     0.731
  1 -11   0   1.12042   86.8592   1.99625e-06    0.0%   2   122     0.731
  1  12   2   1.11983   86.9164   8.23963e-05    0.0%   2   149     0.730
  1 -10   2   1.11943   86.9558   5.81241e-05    0.0%   2   105     0.730
  7  -5   2   1.11943   86.9560   6.10769e-05    0.0%   2    78     0.730
 -5   2   9   1.11940   86.9588   4.86317e-05    0.0%   2   110     0.730
  6   0   9   1.11922   86.9756   2.55318e-05    0.0%   2   117     0.730
 -1  12   3   1.11921   86.9772   1.39576e-06    0.0%   2   154     0.730
  4  12   6   1.11915   86.9827   1.80346e-04    0.0%   2   196     0.730
  7  -3   5   1.11902   86.9958   1.21924e-08    0.0%   2    83     0.729
  3  -8   4   1.11891   87.0064   3.00239e-04    0.0%   2    89     0.729
  0  12   9   1.11863   87.0334   3.58736e-05    0.0%   2   225     0.729
  8   1   6   1.11846   87.0500   5.87066e-06    0.0%   2   101     0.729
  4  10  11   1.11844   87.0514   3.32331e-05    0.0%   2   237     0.729
  8  -3   1   1.11833   87.0626   3.90604e-06    0.0%   2    74     0.729
  8   6   2   1.11814   87.0813   1.02427e-05    0.0%   2   104     0.729
  7   3   9   1.11813   87.0821   1.87959e-05    0.0%   2   139     0.729
 -1  10  11   1.11806   87.0889   8.21470e-05    0.0%   2   222     0.729
  8   6   6   1.11802   87.0928   7.95773e-05    0.0%   2   136     0.729
  6   2  10   1.11774   87.1203   1.45403e-05    0.0%   2   140     0.728
  7   8   8   1.11717   87.1755   1.41191e-06    0.0%   2   177     0.728
  4   1  -9   1.11694   87.1983   1.27040e-04    0.0%   2    98     0.728
  2  11  11   1.11691   87.2008   3.05429e-06    0.0%   2   246     0.728
  5  10  10   1.11679   87.2132   5.94921e-05    0.0%   2   225     0.728
  4  12   7   1.11632   87.2591   1.65561e-04    0.0%   2   209     0.727
  5  -4   7   1.11631   87.2597   1.46249e-06    0.0%   2    90     0.727
 -1  11  10   1.11624   87.2670   1.06397e-05    0.0%   2   222     0.727
 -7   6   2   1.11621   87.2698   1.98188e-05    0.0%   2    89     0.727
  3  12   9   1.11613   87.2773   4.56708e-05    0.0%   2   234     0.727
  1  11  11   1.11598   87.2924   3.19520e-05    0.0%   2   243     0.727
  5   0  10   1.11587   87.3027   2.94919e-05    0.0%   2   125     0.727
 -1  12   8   1.11555   87.3338   1.69745e-04    0.0%   2   209     0.727
  5   9  -1   1.11533   87.3556   2.17654e-05    0.0%   2   107     0.726
  8   4   7   1.11511   87.3775   4.48032e-04    0.0%   2   129     0.726
 -8   1   3   1.11503   87.3850   2.00077e-05    0.0%   2    74     0.726
  3  12   3   1.11497   87.3906   5.23685e-05    0.0%   2   162     0.726
  0  12   2   1.11454   87.4334   9.32846e-06    0.0%   2   148     0.726
  2  10  -2   1.11436   87.4510   3.00404e-05    0.0%   2   108     0.726
  4  11  10   1.11435   87.4515   1.45012e-04    0.0%   2   237     0.726
  8   0  -3   1.11429   87.4576   1.87562e-04    0.0%   2    73     0.725
 -7   6   1   1.11429   87.4582   1.89853e-05    0.0%   2    86     0.725
  1   8  -5   1.11419   87.4680   4.85636e-05    0.0%   2    90     0.725
  6  10   8   1.11410   87.4763   7.97526e-05    0.0%   2   200     0.725
 -2   9  11   1.11392   87.4942   5.15583e-07    0.0%   2   206     0.725
  5  -5   6   1.11377   87.5092   5.34681e-05    0.0%   2    86     0.725
  5   3  -7   1.11368   87.5183   9.71621e-06    0.0%   2    83     0.725
  1  -8   5   1.11357   87.5284   1.44473e-05    0.0%   2    90     0.725
  4  12   5   1.11332   87.5537   3.77312e-05    0.0%   2   185     0.725
  3   2  12   1.11325   87.5599   6.51602e-05    0.0%   2   157     0.725
  7  -1   7   1.11316   87.5692   5.67956e-05    0.0%   2    99     0.725
  7   9   5   1.11271   87.6135   5.24942e-07    0.0%   2   155     0.724
 -3   7  11   1.11228   87.6557   5.37508e-06    0.0%   2   179     0.724
 -3   9  10   1.11221   87.6635   1.97722e-06    0.0%   2   190     0.724
  6  10   3   1.11199   87.6848   1.45790e-06    0.0%   2   145     0.724
  1   5  -8   1.11191   87.6923   3.87534e-05    0.0%   2    90     0.724
  6   8  -1   1.11191   87.6927   5.51757e-05    0.0%   2   101     0.724
 -3  10   9   1.11152   87.7316   1.33829e-05    0.0%   2   190     0.723
 -2  11   9   1.11143   87.7403   2.49098e-05    0.0%   2   206     0.723
  2  -6   7   1.11134   87.7496   3.04980e-04    0.0%   2    89     0.723
  8   3   7   1.11121   87.7620   2.63860e-04    0.0%   2   122     0.723
 -6   7   6   1.11112   87.7709   1.87253e-05    0.0%   2   121     0.723
  1   6  13   1.11099   87.7838   1.69149e-05    0.0%   2   206     0.723
  5   2  11   1.11078   87.8049   5.88261e-05    0.0%   2   150     0.723
 -2   5  12   1.11046   87.8361   6.07788e-05    0.0%   2   173     0.722
  7   9   6   1.11046   87.8364   4.02787e-08    0.0%   2   166     0.722
  8   4  -1   1.11039   87.8432   6.76186e-06    0.0%   2    81     0.722
 -5   9   1   1.11037   87.8453   3.30875e-04    0.0%   2   107     0.722
  2   6  13   1.11027   87.8556   1.95203e-07    0.0%   2   209     0.722
  8   5   7   1.11021   87.8613   2.04855e-05    0.0%   2   138     0.722
  3   9  -3   1.11015   87.8678   2.35085e-06    0.0%   2    99     0.722
 -8   3   2   1.11004   87.8786   2.38020e-06    0.0%   2    77     0.722
 -3  11   7   1.10997   87.8856   2.29859e-07    0.0%   2   179     0.722
  2  12   2   1.10985   87.8969   5.89922e-05    0.0%   2   152     0.722
 -6   6   7   1.10983   87.8995   2.86165e-06    0.0%   2   121     0.722
 -7   6   3   1.10954   87.9284   1.01381e-04    0.0%   2    94     0.722
  5  -3   8   1.10943   87.9395   2.86692e-05    0.0%   2    98     0.722
  7   7   9   1.10936   87.9460   3.70829e-06    0.0%   2   179     0.722
